,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
24,PR Stirling,JDS Neesham,GJ Delany,0,0,0,26,147,7,16,1,5,-,3,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
25,PR Stirling,JDS Neesham,GJ Delany,6,0,6,32,141,13,17,1,6,-,3,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
26,GJ Delany,LH Ferguson,PR Stirling,0,0,0,32,141,5,3,2,1,-,4,bowled,GJ Delany,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
27,HT Tector,LH Ferguson,PR Stirling,0,0,0,32,141,0,1,2,2,-,4,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
28,HT Tector,LH Ferguson,PR Stirling,0,0,0,32,141,0,2,2,3,-,4,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
29,HT Tector,LH Ferguson,PR Stirling,0,0,0,32,141,0,3,2,4,-,4,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
30,HT Tector,LH Ferguson,PR Stirling,1,0,1,33,140,1,4,2,5,-,4,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
31,PR Stirling,LH Ferguson,HT Tector,0,0,0,33,140,13,18,3,6,-,4,caught,PR Stirling,GD Phillips,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
32,HT Tector,MJ Santner,C Campher,4,0,4,37,136,5,5,3,1,-,5,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
33,HT Tector,MJ Santner,C Campher,0,0,0,37,136,5,6,3,2,-,5,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
34,HT Tector,MJ Santner,C Campher,0,0,0,37,136,5,7,4,3,-,5,caught,HT Tector,IS Sodhi,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
35,L Tucker,MJ Santner,C Campher,0,0,0,37,136,0,1,4,4,-,5,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
36,L Tucker,MJ Santner,C Campher,0,0,0,37,136,0,2,4,5,-,5,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
37,L Tucker,MJ Santner,C Campher,4,0,4,41,132,4,3,4,6,-,5,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
38,C Campher,IS Sodhi,L Tucker,0,1,1,42,131,0,1,4,1,wides,6,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
39,C Campher,IS Sodhi,L Tucker,1,0,1,43,130,1,2,4,2,-,6,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
40,L Tucker,IS Sodhi,C Campher,1,0,1,44,129,5,4,4,3,-,6,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
41,C Campher,IS Sodhi,L Tucker,0,0,0,44,129,1,3,4,4,-,6,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
42,C Campher,IS Sodhi,L Tucker,1,0,1,45,128,2,4,4,5,-,6,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
43,L Tucker,IS Sodhi,C Campher,2,0,2,47,126,7,5,4,6,-,6,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
44,L Tucker,IS Sodhi,C Campher,0,0,0,47,126,7,6,4,7,-,6,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
45,C Campher,MJ Santner,L Tucker,1,0,1,48,125,3,5,4,1,-,7,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
46,L Tucker,MJ Santner,C Campher,1,0,1,49,124,8,7,4,2,-,7,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
47,C Campher,MJ Santner,L Tucker,1,0,1,50,123,4,6,4,3,-,7,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
48,L Tucker,MJ Santner,C Campher,1,0,1,51,122,9,8,4,4,-,7,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
49,C Campher,MJ Santner,L Tucker,1,0,1,52,121,5,7,4,5,-,7,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
50,L Tucker,MJ Santner,C Campher,1,0,1,53,120,10,9,4,6,-,7,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
51,L Tucker,IS Sodhi,C Campher,1,0,1,54,119,11,10,4,1,-,8,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
52,C Campher,IS Sodhi,L Tucker,4,0,4,58,115,9,8,4,2,-,8,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
53,C Campher,IS Sodhi,L Tucker,0,1,1,59,114,9,9,4,3,wides,8,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
54,C Campher,IS Sodhi,L Tucker,6,0,6,65,108,15,10,4,4,-,8,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
55,C Campher,IS Sodhi,L Tucker,2,0,2,67,106,17,11,4,5,-,8,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
56,C Campher,IS Sodhi,L Tucker,0,0,0,67,106,17,12,4,6,-,8,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
57,C Campher,IS Sodhi,L Tucker,1,0,1,68,105,18,13,4,7,-,8,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
58,C Campher,MJ Santner,L Tucker,1,0,1,69,104,19,14,4,1,-,9,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
59,L Tucker,MJ Santner,C Campher,0,0,0,69,104,11,11,5,2,-,9,caught,L Tucker,D Cleaver,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
60,GH Dockrell,MJ Santner,C Campher,1,0,1,70,103,1,1,5,3,-,9,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
61,C Campher,MJ Santner,GH Dockrell,1,0,1,71,102,20,15,5,4,-,9,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
62,GH Dockrell,MJ Santner,C Campher,4,0,4,75,98,5,2,5,5,-,9,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
63,GH Dockrell,MJ Santner,C Campher,2,0,2,77,96,7,3,5,6,-,9,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
64,C Campher,DJ Mitchell,GH Dockrell,4,0,4,81,92,24,16,5,1,-,10,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
65,C Campher,DJ Mitchell,GH Dockrell,2,0,2,83,90,26,17,5,2,-,10,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
66,C Campher,DJ Mitchell,GH Dockrell,0,0,0,83,90,26,18,5,3,-,10,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
67,C Campher,DJ Mitchell,GH Dockrell,1,0,1,84,89,27,19,5,4,-,10,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
68,GH Dockrell,DJ Mitchell,C Campher,4,0,4,88,85,11,4,5,5,-,10,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
69,GH Dockrell,DJ Mitchell,C Campher,4,0,4,92,81,15,5,5,6,-,10,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
70,C Campher,IS Sodhi,GH Dockrell,0,0,0,92,81,27,20,5,1,-,11,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
71,C Campher,IS Sodhi,GH Dockrell,1,0,1,93,80,28,21,5,2,-,11,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
72,GH Dockrell,IS Sodhi,C Campher,0,0,0,93,80,15,6,5,3,-,11,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
73,GH Dockrell,IS Sodhi,C Campher,0,0,0,93,80,15,7,6,4,-,11,caught,GH Dockrell,LH Ferguson,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
74,C Campher,IS Sodhi,MR Adair,1,0,1,94,79,29,22,6,5,-,11,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
75,MR Adair,IS Sodhi,C Campher,2,0,2,96,77,2,1,6,6,-,11,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
76,C Campher,LH Ferguson,MR Adair,0,0,0,96,77,29,23,7,1,-,12,lbw,C Campher,,"{'by': 'Ireland', 'umpire': 'R Black', 'batter': 'C Campher', 'decision': 'struck down'}",field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
77,BJ McCarthy,LH Ferguson,MR Adair,2,0,2,98,75,2,1,7,2,-,12,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
78,BJ McCarthy,LH Ferguson,MR Adair,0,0,0,98,75,2,2,7,3,-,12,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
79,BJ McCarthy,LH Ferguson,MR Adair,0,1,1,99,74,2,3,7,4,noballs,12,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
80,BJ McCarthy,LH Ferguson,MR Adair,0,0,0,99,74,2,4,7,5,-,12,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
81,BJ McCarthy,LH Ferguson,MR Adair,1,0,1,100,73,3,5,7,6,-,12,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
82,MR Adair,LH Ferguson,BJ McCarthy,1,0,1,101,72,3,2,7,7,-,12,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
83,MR Adair,IS Sodhi,BJ McCarthy,4,0,4,105,68,7,3,7,1,-,13,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
84,MR Adair,IS Sodhi,BJ McCarthy,0,0,0,105,68,7,4,7,2,-,13,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
85,MR Adair,IS Sodhi,BJ McCarthy,1,0,1,106,67,8,5,7,3,-,13,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
86,BJ McCarthy,IS Sodhi,MR Adair,1,0,1,107,66,4,6,7,4,-,13,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
87,MR Adair,IS Sodhi,BJ McCarthy,4,0,4,111,62,12,6,7,5,-,13,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
88,MR Adair,IS Sodhi,BJ McCarthy,1,0,1,112,61,13,7,7,6,-,13,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
89,MR Adair,JDS Neesham,BJ McCarthy,0,0,0,112,61,13,8,7,1,-,14,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
90,MR Adair,JDS Neesham,BJ McCarthy,2,0,2,114,59,15,9,7,2,-,14,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
91,MR Adair,JDS Neesham,BJ McCarthy,0,0,0,114,59,15,10,7,3,-,14,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
92,MR Adair,JDS Neesham,BJ McCarthy,0,0,0,114,59,15,11,7,4,-,14,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
93,MR Adair,JDS Neesham,BJ McCarthy,1,0,1,115,58,16,12,7,5,-,14,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
94,BJ McCarthy,JDS Neesham,MR Adair,2,0,2,117,56,6,7,7,6,-,14,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
95,MR Adair,MJ Santner,BJ McCarthy,4,0,4,121,52,20,13,7,1,-,15,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
96,MR Adair,MJ Santner,BJ McCarthy,0,1,1,122,51,20,14,7,2,wides,15,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
97,MR Adair,MJ Santner,BJ McCarthy,0,0,0,122,51,20,15,7,3,-,15,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
98,MR Adair,MJ Santner,BJ McCarthy,0,5,5,127,46,20,16,7,4,wides,15,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
99,MR Adair,MJ Santner,BJ McCarthy,1,0,1,128,45,21,17,7,5,-,15,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
100,BJ McCarthy,MJ Santner,MR Adair,1,0,1,129,44,7,8,7,6,-,15,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
101,MR Adair,MJ Santner,BJ McCarthy,1,0,1,130,43,22,18,7,7,-,15,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
102,BJ McCarthy,MJ Santner,MR Adair,0,0,0,130,43,7,9,7,8,-,15,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
103,MR Adair,JDS Neesham,BJ McCarthy,1,0,1,131,42,23,19,7,1,-,16,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
104,BJ McCarthy,JDS Neesham,MR Adair,0,0,0,131,42,7,10,8,2,-,16,caught,BJ McCarthy,IS Sodhi,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
105,MR Adair,JDS Neesham,CA Young,2,0,2,133,40,25,20,8,3,-,16,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
106,MR Adair,JDS Neesham,CA Young,0,0,0,133,40,25,21,8,4,-,16,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
107,MR Adair,JDS Neesham,CA Young,0,0,0,133,40,25,22,9,5,-,16,caught,MR Adair,GD Phillips,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
108,CA Young,JDS Neesham,J Little,0,0,0,133,40,0,1,9,6,-,16,0,,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,Ireland,New Zealand,142
