,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
19,ST Jayasuriya,KD Mills,DPMD Jayawardene,0,0,0,11,159,7,8,3,2,caught,ST Jayasuriya,LRPL Taylor,3,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
20,KC Sangakkara,KD Mills,DPMD Jayawardene,1,0,1,12,158,1,1,3,3,0,,,3,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
21,DPMD Jayawardene,KD Mills,KC Sangakkara,0,0,0,12,158,3,9,3,4,0,,,3,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
22,DPMD Jayawardene,KD Mills,KC Sangakkara,4,0,4,16,154,7,10,3,5,0,,,3,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
23,DPMD Jayawardene,KD Mills,KC Sangakkara,0,0,0,16,154,7,11,3,6,0,,,3,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
24,KC Sangakkara,IG Butler,DPMD Jayawardene,0,0,0,16,154,1,2,3,1,0,,,4,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
25,KC Sangakkara,IG Butler,DPMD Jayawardene,1,0,1,17,153,2,3,3,2,0,,,4,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
26,DPMD Jayawardene,IG Butler,KC Sangakkara,0,1,1,18,152,7,12,3,3,0,,,4,legbyes,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
27,KC Sangakkara,IG Butler,DPMD Jayawardene,0,0,0,18,152,2,4,3,4,0,,,4,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
28,KC Sangakkara,IG Butler,DPMD Jayawardene,4,0,4,22,148,6,5,3,5,0,,,4,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
29,KC Sangakkara,IG Butler,DPMD Jayawardene,0,0,0,22,148,6,6,3,6,0,,,4,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
30,DPMD Jayawardene,KD Mills,KC Sangakkara,4,0,4,26,144,11,13,3,1,0,,,5,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
31,DPMD Jayawardene,KD Mills,KC Sangakkara,4,0,4,30,140,15,14,3,2,0,,,5,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
32,DPMD Jayawardene,KD Mills,KC Sangakkara,0,1,1,31,139,15,15,3,3,0,,,5,wides,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
33,DPMD Jayawardene,KD Mills,KC Sangakkara,0,0,0,31,139,15,16,3,4,0,,,5,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
34,DPMD Jayawardene,KD Mills,KC Sangakkara,2,0,2,33,137,17,17,3,5,0,,,5,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
35,DPMD Jayawardene,KD Mills,KC Sangakkara,4,0,4,37,133,21,18,3,6,0,,,5,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
36,DPMD Jayawardene,KD Mills,KC Sangakkara,0,0,0,37,133,21,19,3,7,0,,,5,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
37,KC Sangakkara,DL Vettori,DPMD Jayawardene,0,1,1,38,132,6,7,3,1,0,,,6,wides,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
38,KC Sangakkara,DL Vettori,DPMD Jayawardene,0,0,0,38,132,6,8,3,2,0,,,6,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
39,KC Sangakkara,DL Vettori,DPMD Jayawardene,2,0,2,40,130,8,9,3,3,0,,,6,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
40,KC Sangakkara,DL Vettori,DPMD Jayawardene,1,0,1,41,129,9,10,3,4,0,,,6,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
41,DPMD Jayawardene,DL Vettori,KC Sangakkara,1,0,1,42,128,22,20,3,5,0,,,6,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
42,KC Sangakkara,DL Vettori,DPMD Jayawardene,4,0,4,46,124,13,11,3,6,0,,,6,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
43,KC Sangakkara,DL Vettori,DPMD Jayawardene,1,0,1,47,123,14,12,3,7,0,,,6,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
44,KC Sangakkara,IG Butler,DPMD Jayawardene,0,0,0,47,123,14,13,3,1,0,,,7,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
45,KC Sangakkara,IG Butler,DPMD Jayawardene,0,0,0,47,123,14,14,3,2,0,,,7,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
46,KC Sangakkara,IG Butler,DPMD Jayawardene,1,0,1,48,122,15,15,3,3,0,,,7,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
47,DPMD Jayawardene,IG Butler,KC Sangakkara,2,0,2,50,120,24,21,3,4,0,,,7,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
48,DPMD Jayawardene,IG Butler,KC Sangakkara,4,0,4,54,116,28,22,3,5,0,,,7,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
49,DPMD Jayawardene,IG Butler,KC Sangakkara,1,0,1,55,115,29,23,3,6,0,,,7,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
50,DPMD Jayawardene,DL Vettori,KC Sangakkara,1,0,1,56,114,30,24,3,1,0,,,8,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
51,KC Sangakkara,DL Vettori,DPMD Jayawardene,1,0,1,57,113,16,16,3,2,0,,,8,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
52,DPMD Jayawardene,DL Vettori,KC Sangakkara,1,0,1,58,112,31,25,3,3,0,,,8,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
53,KC Sangakkara,DL Vettori,DPMD Jayawardene,1,0,1,59,111,17,17,3,4,0,,,8,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
54,DPMD Jayawardene,DL Vettori,KC Sangakkara,1,0,1,60,110,32,26,3,5,0,,,8,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
55,KC Sangakkara,DL Vettori,DPMD Jayawardene,4,0,4,64,106,21,18,3,6,0,,,8,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
56,DPMD Jayawardene,IG Butler,KC Sangakkara,1,0,1,65,105,33,27,3,1,0,,,9,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
57,KC Sangakkara,IG Butler,DPMD Jayawardene,0,0,0,65,105,21,19,3,2,0,,,9,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
58,KC Sangakkara,IG Butler,DPMD Jayawardene,1,0,1,66,104,22,20,3,3,0,,,9,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
59,DPMD Jayawardene,IG Butler,KC Sangakkara,6,0,6,72,98,39,28,3,4,0,,,9,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
60,DPMD Jayawardene,IG Butler,KC Sangakkara,1,0,1,73,97,40,29,3,5,0,,,9,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
61,KC Sangakkara,IG Butler,DPMD Jayawardene,0,1,1,74,96,22,21,3,6,0,,,9,wides,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
62,KC Sangakkara,IG Butler,DPMD Jayawardene,2,0,2,76,94,24,22,3,7,0,,,9,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
63,DPMD Jayawardene,NL McCullum,KC Sangakkara,1,0,1,77,93,41,30,3,1,0,,,10,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
64,KC Sangakkara,NL McCullum,DPMD Jayawardene,1,0,1,78,92,25,23,3,2,0,,,10,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
65,DPMD Jayawardene,NL McCullum,KC Sangakkara,0,0,0,78,92,41,31,4,3,caught,DPMD Jayawardene,JD Ryder,10,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
66,AD Mathews,NL McCullum,KC Sangakkara,1,0,1,79,91,1,1,4,4,0,,,10,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
67,KC Sangakkara,NL McCullum,AD Mathews,1,0,1,80,90,26,24,4,5,0,,,10,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
68,AD Mathews,NL McCullum,KC Sangakkara,0,0,0,80,90,1,2,5,6,caught,AD Mathews,LRPL Taylor,10,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
69,KC Sangakkara,JDP Oram,RJMGM Rupasinghe,0,0,0,80,90,26,25,5,1,0,,,11,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
70,KC Sangakkara,JDP Oram,RJMGM Rupasinghe,1,0,1,81,89,27,26,5,2,0,,,11,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
71,RJMGM Rupasinghe,JDP Oram,KC Sangakkara,1,0,1,82,88,1,1,5,3,0,,,11,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
72,KC Sangakkara,JDP Oram,RJMGM Rupasinghe,1,0,1,83,87,28,27,5,4,0,,,11,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
73,RJMGM Rupasinghe,JDP Oram,KC Sangakkara,0,1,1,84,86,1,2,5,5,0,,,11,legbyes,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
74,KC Sangakkara,JDP Oram,RJMGM Rupasinghe,4,0,4,88,82,32,28,5,6,0,,,11,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
75,RJMGM Rupasinghe,NL McCullum,KC Sangakkara,1,0,1,89,81,2,3,5,1,0,,,12,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
76,KC Sangakkara,NL McCullum,RJMGM Rupasinghe,1,0,1,90,80,33,29,5,2,0,,,12,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
77,RJMGM Rupasinghe,NL McCullum,KC Sangakkara,0,0,0,90,80,2,4,5,3,0,,,12,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
78,RJMGM Rupasinghe,NL McCullum,KC Sangakkara,1,0,1,91,79,3,5,5,4,0,,,12,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
79,KC Sangakkara,NL McCullum,RJMGM Rupasinghe,1,0,1,92,78,34,30,5,5,0,,,12,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
80,RJMGM Rupasinghe,NL McCullum,KC Sangakkara,1,0,1,93,77,4,6,5,6,0,,,12,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
81,RJMGM Rupasinghe,JDP Oram,KC Sangakkara,0,0,0,93,77,4,7,5,1,0,,,13,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
82,RJMGM Rupasinghe,JDP Oram,KC Sangakkara,1,0,1,94,76,5,8,5,2,0,,,13,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
83,KC Sangakkara,JDP Oram,RJMGM Rupasinghe,1,0,1,95,75,35,31,5,3,0,,,13,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
84,RJMGM Rupasinghe,JDP Oram,KC Sangakkara,1,0,1,96,74,6,9,5,4,0,,,13,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
85,KC Sangakkara,JDP Oram,RJMGM Rupasinghe,4,0,4,100,70,39,32,5,5,0,,,13,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
86,KC Sangakkara,JDP Oram,RJMGM Rupasinghe,1,0,1,101,69,40,33,5,6,0,,,13,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
87,KC Sangakkara,NL McCullum,RJMGM Rupasinghe,1,0,1,102,68,41,34,5,1,0,,,14,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
88,RJMGM Rupasinghe,NL McCullum,KC Sangakkara,4,0,4,106,64,10,10,5,2,0,,,14,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
89,RJMGM Rupasinghe,NL McCullum,KC Sangakkara,0,0,0,106,64,10,11,5,3,0,,,14,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
90,RJMGM Rupasinghe,NL McCullum,KC Sangakkara,1,0,1,107,63,11,12,5,4,0,,,14,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
91,KC Sangakkara,NL McCullum,RJMGM Rupasinghe,2,0,2,109,61,43,35,5,5,0,,,14,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
92,KC Sangakkara,NL McCullum,RJMGM Rupasinghe,1,0,1,110,60,44,36,5,6,0,,,14,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
93,KC Sangakkara,IG Butler,RJMGM Rupasinghe,1,0,1,111,59,45,37,5,1,0,,,15,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
94,RJMGM Rupasinghe,IG Butler,KC Sangakkara,3,0,3,114,56,14,13,5,2,0,,,15,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
95,KC Sangakkara,IG Butler,RJMGM Rupasinghe,2,0,2,116,54,47,38,5,3,0,,,15,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
96,KC Sangakkara,IG Butler,RJMGM Rupasinghe,1,0,1,117,53,48,39,5,4,0,,,15,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
97,RJMGM Rupasinghe,IG Butler,KC Sangakkara,1,0,1,118,52,15,14,5,5,0,,,15,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
98,KC Sangakkara,IG Butler,RJMGM Rupasinghe,1,0,1,119,51,49,40,5,6,0,,,15,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
99,KC Sangakkara,DL Vettori,RJMGM Rupasinghe,0,0,0,119,51,49,41,5,1,0,,,16,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
100,KC Sangakkara,DL Vettori,RJMGM Rupasinghe,2,0,2,121,49,51,42,5,2,0,,,16,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
101,KC Sangakkara,DL Vettori,RJMGM Rupasinghe,2,0,2,123,47,53,43,5,3,0,,,16,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
102,KC Sangakkara,DL Vettori,RJMGM Rupasinghe,2,0,2,125,45,55,44,5,4,0,,,16,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
103,KC Sangakkara,DL Vettori,RJMGM Rupasinghe,1,0,1,126,44,56,45,5,5,0,,,16,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
104,RJMGM Rupasinghe,DL Vettori,KC Sangakkara,1,0,1,127,43,16,15,5,6,0,,,16,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
105,RJMGM Rupasinghe,SE Bond,KC Sangakkara,2,0,2,129,41,18,16,5,1,0,,,17,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
106,RJMGM Rupasinghe,SE Bond,KC Sangakkara,0,0,0,129,41,18,17,5,2,0,,,17,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
107,RJMGM Rupasinghe,SE Bond,KC Sangakkara,0,0,0,129,41,18,18,6,3,caught,RJMGM Rupasinghe,DL Vettori,17,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
