,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
30,HD Rutherford,WB Rankin,BB McCullum,0,0,0,49,,30,17,1,-,6.0,0,,,4,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
31,BB McCullum,JW Dernbach,HD Rutherford,0,0,0,49,,18,14,1,-,1.0,0,,,5,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
32,BB McCullum,JW Dernbach,HD Rutherford,4,0,4,53,,22,15,1,-,2.0,0,,,5,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
33,BB McCullum,JW Dernbach,HD Rutherford,0,0,0,53,,22,16,1,-,3.0,0,,,5,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
34,BB McCullum,JW Dernbach,HD Rutherford,0,0,0,53,,22,17,1,-,4.0,0,,,5,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
35,BB McCullum,JW Dernbach,HD Rutherford,0,0,0,53,,22,18,1,-,5.0,0,,,5,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
36,BB McCullum,JW Dernbach,HD Rutherford,1,0,1,54,,23,19,1,-,6.0,0,,,5,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
37,BB McCullum,BA Stokes,HD Rutherford,1,0,1,55,,24,20,1,-,1.0,0,,,6,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
38,HD Rutherford,BA Stokes,BB McCullum,1,0,1,56,,31,18,1,-,2.0,0,,,6,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
39,BB McCullum,BA Stokes,HD Rutherford,2,0,2,58,,26,21,1,-,3.0,0,,,6,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
40,BB McCullum,BA Stokes,HD Rutherford,0,0,0,58,,26,22,1,-,4.0,0,,,6,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
41,BB McCullum,BA Stokes,HD Rutherford,3,0,3,61,,29,23,1,-,5.0,0,,,6,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
42,HD Rutherford,BA Stokes,BB McCullum,1,0,1,62,,32,19,1,-,6.0,0,,,6,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
43,HD Rutherford,JC Tredwell,BB McCullum,1,0,1,63,,33,20,1,-,1.0,0,,,7,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
44,BB McCullum,JC Tredwell,HD Rutherford,1,0,1,64,,30,24,1,-,2.0,0,,,7,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
45,HD Rutherford,JC Tredwell,BB McCullum,6,0,6,70,,39,21,1,-,3.0,0,,,7,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
46,HD Rutherford,JC Tredwell,BB McCullum,6,0,6,76,,45,22,1,-,4.0,0,,,7,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
47,HD Rutherford,JC Tredwell,BB McCullum,0,0,0,76,,45,23,1,-,5.0,0,,,7,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
48,HD Rutherford,JC Tredwell,BB McCullum,1,0,1,77,,46,24,1,-,6.0,0,,,7,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
49,HD Rutherford,RS Bopara,BB McCullum,0,1,1,78,,46,25,1,wides,0.0,0,,,8,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
50,HD Rutherford,RS Bopara,BB McCullum,0,0,0,78,,46,26,1,-,1.0,0,,,8,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
51,HD Rutherford,RS Bopara,BB McCullum,0,1,1,79,,46,27,1,wides,1.0,0,,,8,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
52,HD Rutherford,RS Bopara,BB McCullum,1,0,1,80,,47,28,1,-,2.0,0,,,8,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
53,BB McCullum,RS Bopara,HD Rutherford,1,0,1,81,,31,25,1,-,3.0,0,,,8,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
54,HD Rutherford,RS Bopara,BB McCullum,1,0,1,82,,48,29,1,-,4.0,0,,,8,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
55,BB McCullum,RS Bopara,HD Rutherford,4,0,4,86,,35,26,1,-,5.0,0,,,8,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
56,BB McCullum,RS Bopara,HD Rutherford,1,0,1,87,,36,27,1,-,6.0,0,,,8,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
57,BB McCullum,JC Tredwell,HD Rutherford,2,0,2,89,,38,28,1,-,1.0,0,,,9,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
58,BB McCullum,JC Tredwell,HD Rutherford,2,0,2,91,,40,29,1,-,2.0,0,,,9,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
59,BB McCullum,JC Tredwell,HD Rutherford,1,0,1,92,,41,30,1,-,3.0,0,,,9,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
60,HD Rutherford,JC Tredwell,BB McCullum,4,0,4,96,,52,30,1,-,4.0,0,,,9,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
61,HD Rutherford,JC Tredwell,BB McCullum,2,0,2,98,,54,31,1,-,5.0,0,,,9,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
62,HD Rutherford,JC Tredwell,BB McCullum,6,0,6,104,,60,32,1,-,6.0,0,,,9,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
63,BB McCullum,BA Stokes,HD Rutherford,4,0,4,108,,45,31,1,-,1.0,0,,,10,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
64,BB McCullum,BA Stokes,HD Rutherford,0,0,0,108,,45,32,1,-,2.0,0,,,10,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
65,BB McCullum,BA Stokes,HD Rutherford,0,1,1,109,,45,33,1,wides,2.0,0,,,10,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
66,BB McCullum,BA Stokes,HD Rutherford,2,0,2,111,,47,34,1,-,3.0,0,,,10,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
67,BB McCullum,BA Stokes,HD Rutherford,0,0,0,111,,47,35,1,-,4.0,0,,,10,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
68,BB McCullum,BA Stokes,HD Rutherford,0,0,0,111,,47,36,1,-,5.0,0,,,10,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
69,BB McCullum,BA Stokes,HD Rutherford,2,0,2,113,,49,37,1,-,6.0,0,,,10,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
70,HD Rutherford,LJ Wright,BB McCullum,2,0,2,115,,62,33,1,-,1.0,0,,,11,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
71,HD Rutherford,LJ Wright,BB McCullum,0,0,0,115,,62,34,1,-,2.0,0,,,11,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
72,HD Rutherford,LJ Wright,BB McCullum,0,0,0,115,,62,35,1,-,3.0,0,,,11,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
73,HD Rutherford,LJ Wright,BB McCullum,0,0,0,115,,62,36,1,-,4.0,0,,,11,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
74,HD Rutherford,LJ Wright,BB McCullum,0,0,0,115,,62,37,2,-,5.0,caught,HD Rutherford,AD Hales,11,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
75,BB McCullum,LJ Wright,LRPL Taylor,1,0,1,116,,50,38,2,-,6.0,0,,,11,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
76,BB McCullum,WB Rankin,LRPL Taylor,0,4,4,120,,50,39,2,legbyes,1.0,0,,,12,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
77,BB McCullum,WB Rankin,LRPL Taylor,0,1,1,121,,50,40,2,legbyes,2.0,0,,,12,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
78,LRPL Taylor,WB Rankin,BB McCullum,0,0,0,121,,0,1,2,-,3.0,0,,,12,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
79,LRPL Taylor,WB Rankin,BB McCullum,0,0,0,121,,0,2,2,-,4.0,0,,,12,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
80,LRPL Taylor,WB Rankin,BB McCullum,1,0,1,122,,1,3,2,-,5.0,0,,,12,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
81,BB McCullum,WB Rankin,LRPL Taylor,1,0,1,123,,51,41,2,-,6.0,0,,,12,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
82,BB McCullum,LJ Wright,LRPL Taylor,0,1,1,124,,51,42,2,legbyes,1.0,0,,,13,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
83,LRPL Taylor,LJ Wright,BB McCullum,2,0,2,126,,3,4,2,-,2.0,0,,,13,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
84,LRPL Taylor,LJ Wright,BB McCullum,2,0,2,128,,5,5,2,-,3.0,0,,,13,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
85,LRPL Taylor,LJ Wright,BB McCullum,1,0,1,129,,6,6,2,-,4.0,0,,,13,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
86,BB McCullum,LJ Wright,LRPL Taylor,1,0,1,130,,52,43,2,-,5.0,0,,,13,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
87,LRPL Taylor,LJ Wright,BB McCullum,4,0,4,134,,10,7,2,-,6.0,0,,,13,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
88,BB McCullum,RS Bopara,LRPL Taylor,0,0,0,134,,52,44,2,-,1.0,0,,,14,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
89,BB McCullum,RS Bopara,LRPL Taylor,0,5,5,139,,52,45,2,wides,1.0,0,,,14,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
90,BB McCullum,RS Bopara,LRPL Taylor,6,0,6,145,,58,46,2,-,2.0,0,,,14,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
91,BB McCullum,RS Bopara,LRPL Taylor,4,0,4,149,,62,47,2,-,3.0,0,,,14,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
92,BB McCullum,RS Bopara,LRPL Taylor,1,0,1,150,,63,48,2,-,4.0,0,,,14,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
93,LRPL Taylor,RS Bopara,BB McCullum,0,1,1,151,,10,8,2,wides,4.0,0,,,14,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
94,LRPL Taylor,RS Bopara,BB McCullum,1,0,1,152,,11,9,2,-,5.0,0,,,14,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
95,BB McCullum,RS Bopara,LRPL Taylor,4,0,4,156,,67,49,2,-,6.0,0,,,14,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
96,LRPL Taylor,LJ Wright,BB McCullum,2,0,2,158,,13,10,2,-,1.0,0,,,15,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
97,LRPL Taylor,LJ Wright,BB McCullum,1,0,1,159,,14,11,2,-,2.0,0,,,15,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
98,BB McCullum,LJ Wright,LRPL Taylor,1,0,1,160,,68,50,2,-,3.0,0,,,15,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
99,LRPL Taylor,LJ Wright,BB McCullum,1,0,1,161,,15,12,2,-,4.0,0,,,15,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
100,BB McCullum,LJ Wright,LRPL Taylor,0,0,0,161,,68,51,3,-,5.0,bowled,BB McCullum,,15,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
101,TWM Latham,LJ Wright,LRPL Taylor,1,0,1,162,,1,1,3,-,6.0,0,,,15,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
102,TWM Latham,JW Dernbach,LRPL Taylor,0,0,0,162,,1,2,3,-,1.0,0,,,16,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
103,TWM Latham,JW Dernbach,LRPL Taylor,0,1,1,163,,1,3,3,wides,1.0,0,,,16,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
104,TWM Latham,JW Dernbach,LRPL Taylor,1,0,1,164,,2,4,3,-,2.0,0,,,16,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
105,LRPL Taylor,JW Dernbach,TWM Latham,1,0,1,165,,16,13,3,-,3.0,0,,,16,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
106,TWM Latham,JW Dernbach,LRPL Taylor,0,0,0,165,,2,5,3,-,4.0,0,,,16,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
107,TWM Latham,JW Dernbach,LRPL Taylor,2,0,2,167,,4,6,3,-,5.0,0,,,16,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
108,TWM Latham,JW Dernbach,LRPL Taylor,6,0,6,173,,10,7,3,-,6.0,0,,,16,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
109,LRPL Taylor,LJ Wright,TWM Latham,1,0,1,174,,17,14,3,-,1.0,0,,,17,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
110,TWM Latham,LJ Wright,LRPL Taylor,1,0,1,175,,11,8,3,-,2.0,0,,,17,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
111,LRPL Taylor,LJ Wright,TWM Latham,6,0,6,181,,23,15,3,-,3.0,0,,,17,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
112,LRPL Taylor,LJ Wright,TWM Latham,2,0,2,183,,25,16,3,-,4.0,0,,,17,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
113,LRPL Taylor,LJ Wright,TWM Latham,1,0,1,184,,26,17,3,-,5.0,0,,,17,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
114,TWM Latham,LJ Wright,LRPL Taylor,1,0,1,185,,12,9,3,-,6.0,0,,,17,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
115,TWM Latham,BA Stokes,LRPL Taylor,1,0,1,186,,13,10,3,-,1.0,0,,,18,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
116,LRPL Taylor,BA Stokes,TWM Latham,4,0,4,190,,30,18,3,-,2.0,0,,,18,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
117,LRPL Taylor,BA Stokes,TWM Latham,1,0,1,191,,31,19,3,-,3.0,0,,,18,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
118,TWM Latham,BA Stokes,LRPL Taylor,0,0,0,191,,13,11,3,-,4.0,0,,,18,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
119,TWM Latham,BA Stokes,LRPL Taylor,2,0,2,193,,15,12,3,-,5.0,0,,,18,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
120,TWM Latham,BA Stokes,LRPL Taylor,1,0,1,194,,16,13,3,-,6.0,0,,,18,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
121,TWM Latham,JW Dernbach,LRPL Taylor,0,0,0,194,,16,14,3,-,1.0,0,,,19,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
122,TWM Latham,JW Dernbach,LRPL Taylor,4,0,4,198,,20,15,3,-,2.0,0,,,19,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
123,TWM Latham,JW Dernbach,LRPL Taylor,0,0,0,198,,20,16,3,-,3.0,0,,,19,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
124,TWM Latham,JW Dernbach,LRPL Taylor,2,0,2,200,,22,17,3,-,4.0,0,,,19,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
125,TWM Latham,JW Dernbach,LRPL Taylor,0,0,0,200,,22,18,4,-,5.0,caught,TWM Latham,RS Bopara,19,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
126,LRPL Taylor,JW Dernbach,C Munro,1,0,1,201,,32,20,4,-,6.0,0,,,19,field,England,1,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,New Zealand,England,True,201
