,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,DA Warner,SL Malinga,AJ Finch,0,0,0,0,117,0,1,0,-,1.0,0,,,0,,bat,Sri Lanka,2,"Brisbane Cricket Ground, Woolloongabba",2019,10,Australia_Sri Lanka_2019-10-30,Australia,Australia,Sri Lanka,True,118,Left hand Bat,Right hand Bat,Right arm Fast
1,DA Warner,SL Malinga,AJ Finch,1,0,1,1,116,1,2,0,-,2.0,0,,,0,,bat,Sri Lanka,2,"Brisbane Cricket Ground, Woolloongabba",2019,10,Australia_Sri Lanka_2019-10-30,Australia,Australia,Sri Lanka,True,118,Left hand Bat,Right hand Bat,Right arm Fast
2,AJ Finch,SL Malinga,DA Warner,0,0,0,1,116,0,1,1,-,3.0,caught,AJ Finch,MDKJ Perera,0,,bat,Sri Lanka,2,"Brisbane Cricket Ground, Woolloongabba",2019,10,Australia_Sri Lanka_2019-10-30,Australia,Australia,Sri Lanka,True,118,Right hand Bat,Left hand Bat,Right arm Fast
3,SPD Smith,SL Malinga,DA Warner,0,0,0,1,116,0,1,1,-,4.0,0,,,0,,bat,Sri Lanka,2,"Brisbane Cricket Ground, Woolloongabba",2019,10,Australia_Sri Lanka_2019-10-30,Australia,Australia,Sri Lanka,True,118,Right hand Bat,Left hand Bat,Right arm Fast
4,SPD Smith,SL Malinga,DA Warner,0,0,0,1,116,0,2,1,-,5.0,0,,,0,,bat,Sri Lanka,2,"Brisbane Cricket Ground, Woolloongabba",2019,10,Australia_Sri Lanka_2019-10-30,Australia,Australia,Sri Lanka,True,118,Right hand Bat,Left hand Bat,Right arm Fast
5,SPD Smith,SL Malinga,DA Warner,0,0,0,1,116,0,3,1,-,6.0,0,,,0,,bat,Sri Lanka,2,"Brisbane Cricket Ground, Woolloongabba",2019,10,Australia_Sri Lanka_2019-10-30,Australia,Australia,Sri Lanka,True,118,Right hand Bat,Left hand Bat,Right arm Fast
6,DA Warner,N Pradeep,SPD Smith,3,0,3,4,113,4,3,1,-,1.0,0,,,1,,bat,Sri Lanka,2,"Brisbane Cricket Ground, Woolloongabba",2019,10,Australia_Sri Lanka_2019-10-30,Australia,Australia,Sri Lanka,True,118,Left hand Bat,Right hand Bat,Right arm Fast
7,SPD Smith,N Pradeep,DA Warner,1,0,1,5,112,1,4,1,-,2.0,0,,,1,,bat,Sri Lanka,2,"Brisbane Cricket Ground, Woolloongabba",2019,10,Australia_Sri Lanka_2019-10-30,Australia,Australia,Sri Lanka,True,118,Right hand Bat,Left hand Bat,Right arm Fast
8,DA Warner,N Pradeep,SPD Smith,1,0,1,6,111,5,4,1,-,3.0,0,,,1,,bat,Sri Lanka,2,"Brisbane Cricket Ground, Woolloongabba",2019,10,Australia_Sri Lanka_2019-10-30,Australia,Australia,Sri Lanka,True,118,Left hand Bat,Right hand Bat,Right arm Fast
9,SPD Smith,N Pradeep,DA Warner,4,0,4,10,107,5,5,1,-,4.0,0,,,1,,bat,Sri Lanka,2,"Brisbane Cricket Ground, Woolloongabba",2019,10,Australia_Sri Lanka_2019-10-30,Australia,Australia,Sri Lanka,True,118,Right hand Bat,Left hand Bat,Right arm Fast
10,SPD Smith,N Pradeep,DA Warner,4,0,4,14,103,9,6,1,-,5.0,0,,,1,,bat,Sri Lanka,2,"Brisbane Cricket Ground, Woolloongabba",2019,10,Australia_Sri Lanka_2019-10-30,Australia,Australia,Sri Lanka,True,118,Right hand Bat,Left hand Bat,Right arm Fast
11,SPD Smith,N Pradeep,DA Warner,1,0,1,15,102,10,7,1,-,6.0,0,,,1,,bat,Sri Lanka,2,"Brisbane Cricket Ground, Woolloongabba",2019,10,Australia_Sri Lanka_2019-10-30,Australia,Australia,Sri Lanka,True,118,Right hand Bat,Left hand Bat,Right arm Fast
