,batter,bowler,non_striker,extras,runs_by_bat,extra_runs,total,team_total,batter_runs,balls_faced,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,date,batting_team,bowling_team
22,MDKJ Perera,Sohail Tanvir,TM Dilshan,,1,0,1,28,15,15,3,-,4,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
23,TM Dilshan,Sohail Tanvir,MDKJ Perera,,1,0,1,29,12,9,4,-,4,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
24,MDKJ Perera,Sohail Tanvir,TM Dilshan,,0,0,0,29,15,16,5,-,4,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
25,MDKJ Perera,Sohail Tanvir,TM Dilshan,,4,0,4,33,19,17,6,-,4,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
26,TM Dilshan,Bilawal Bhatti,MDKJ Perera,,4,0,4,37,16,10,1,-,5,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
27,TM Dilshan,Bilawal Bhatti,MDKJ Perera,,4,0,4,41,20,11,2,-,5,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
28,TM Dilshan,Bilawal Bhatti,MDKJ Perera,,0,0,0,41,20,12,3,-,5,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
29,TM Dilshan,Bilawal Bhatti,MDKJ Perera,,4,0,4,45,24,13,4,-,5,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
30,TM Dilshan,Bilawal Bhatti,MDKJ Perera,,4,0,4,49,28,14,5,-,5,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
31,TM Dilshan,Bilawal Bhatti,MDKJ Perera,,0,0,0,49,28,15,6,-,5,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
32,MDKJ Perera,Saeed Ajmal,TM Dilshan,,1,0,1,50,20,18,1,-,6,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
33,TM Dilshan,Saeed Ajmal,MDKJ Perera,,1,0,1,51,29,16,2,-,6,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
34,MDKJ Perera,Saeed Ajmal,TM Dilshan,,0,0,0,51,20,19,3,-,6,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
35,MDKJ Perera,Saeed Ajmal,TM Dilshan,,0,0,0,51,20,20,4,-,6,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
36,MDKJ Perera,Saeed Ajmal,TM Dilshan,,0,0,0,51,20,21,5,-,6,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
37,MDKJ Perera,Saeed Ajmal,TM Dilshan,,1,0,1,52,21,22,6,-,6,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
38,MDKJ Perera,Mohammad Hafeez,TM Dilshan,,0,0,0,52,21,23,1,-,7,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
39,MDKJ Perera,Mohammad Hafeez,TM Dilshan,,1,0,1,53,22,24,2,-,7,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
40,TM Dilshan,Mohammad Hafeez,MDKJ Perera,,1,0,1,54,30,17,3,-,7,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
41,MDKJ Perera,Mohammad Hafeez,TM Dilshan,,1,0,1,55,23,25,4,-,7,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
42,TM Dilshan,Mohammad Hafeez,MDKJ Perera,,0,0,0,55,30,18,5,-,7,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
43,TM Dilshan,Mohammad Hafeez,MDKJ Perera,,0,0,0,55,30,19,6,-,7,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
44,MDKJ Perera,Shahid Afridi,TM Dilshan,,1,0,1,56,24,26,1,-,8,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
45,TM Dilshan,Shahid Afridi,MDKJ Perera,,1,0,1,57,31,20,2,-,8,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
46,MDKJ Perera,Shahid Afridi,TM Dilshan,,1,0,1,58,25,27,3,-,8,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
47,TM Dilshan,Shahid Afridi,MDKJ Perera,,0,0,0,58,31,21,4,-,8,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
48,TM Dilshan,Shahid Afridi,MDKJ Perera,,4,0,4,62,35,22,5,-,8,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
49,TM Dilshan,Shahid Afridi,MDKJ Perera,,1,0,1,63,36,23,6,-,8,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
50,TM Dilshan,Mohammad Hafeez,MDKJ Perera,,1,0,1,64,37,24,1,-,9,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
51,MDKJ Perera,Mohammad Hafeez,TM Dilshan,,1,0,1,65,26,28,2,-,9,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
52,TM Dilshan,Mohammad Hafeez,MDKJ Perera,,1,0,1,66,38,25,3,-,9,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
53,MDKJ Perera,Mohammad Hafeez,TM Dilshan,,2,0,2,68,28,29,4,-,9,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
54,MDKJ Perera,Mohammad Hafeez,TM Dilshan,,1,0,1,69,29,30,5,-,9,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
55,TM Dilshan,Mohammad Hafeez,MDKJ Perera,,4,0,4,73,42,26,6,-,9,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
56,MDKJ Perera,Shahid Afridi,TM Dilshan,,1,0,1,74,30,31,1,-,10,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
57,TM Dilshan,Shahid Afridi,MDKJ Perera,,1,0,1,75,43,27,2,-,10,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
58,MDKJ Perera,Shahid Afridi,TM Dilshan,,4,0,4,79,34,32,3,-,10,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
59,MDKJ Perera,Shahid Afridi,TM Dilshan,,4,0,4,83,38,33,4,-,10,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
60,MDKJ Perera,Shahid Afridi,TM Dilshan,,6,0,6,89,44,34,5,-,10,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
61,MDKJ Perera,Shahid Afridi,TM Dilshan,,1,0,1,90,45,35,6,-,10,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
62,MDKJ Perera,Mohammad Hafeez,TM Dilshan,,1,0,1,91,46,36,1,-,11,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
63,TM Dilshan,Mohammad Hafeez,MDKJ Perera,,1,0,1,92,44,28,2,-,11,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
64,MDKJ Perera,Mohammad Hafeez,TM Dilshan,,2,0,2,94,48,37,3,-,11,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
65,MDKJ Perera,Mohammad Hafeez,TM Dilshan,,1,0,1,95,49,38,4,-,11,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
66,TM Dilshan,Mohammad Hafeez,MDKJ Perera,,2,0,2,97,46,29,5,-,11,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
67,TM Dilshan,Mohammad Hafeez,MDKJ Perera,,1,0,1,98,47,30,6,-,11,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
68,TM Dilshan,Saeed Ajmal,MDKJ Perera,,0,0,0,98,47,31,1,-,12,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
69,TM Dilshan,Saeed Ajmal,MDKJ Perera,,0,0,0,98,47,32,2,-,12,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
70,TM Dilshan,Saeed Ajmal,MDKJ Perera,,1,0,1,99,48,33,3,-,12,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
71,MDKJ Perera,Saeed Ajmal,TM Dilshan,,0,0,0,99,49,39,4,-,12,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
72,MDKJ Perera,Saeed Ajmal,TM Dilshan,,1,0,1,100,50,40,5,-,12,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
73,TM Dilshan,Saeed Ajmal,MDKJ Perera,,0,0,0,100,48,34,6,-,12,caught,TM Dilshan,Umar Amin,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
74,S Prasanna,Mohammad Hafeez,MDKJ Perera,,0,0,0,100,0,1,1,-,13,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
75,S Prasanna,Mohammad Hafeez,MDKJ Perera,,4,0,4,104,4,2,2,-,13,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
76,S Prasanna,Mohammad Hafeez,MDKJ Perera,{'wides': 5},0,5,5,109,4,3,3,wides,13,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
77,S Prasanna,Mohammad Hafeez,MDKJ Perera,{'wides': 2},0,2,2,111,4,4,4,wides,13,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
78,MDKJ Perera,Mohammad Hafeez,S Prasanna,,1,0,1,112,51,41,5,-,13,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
79,S Prasanna,Mohammad Hafeez,MDKJ Perera,,6,0,6,118,10,5,6,-,13,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
80,S Prasanna,Mohammad Hafeez,MDKJ Perera,,6,0,6,124,16,6,7,-,13,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
81,S Prasanna,Mohammad Hafeez,MDKJ Perera,,0,0,0,124,16,7,8,-,13,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
82,MDKJ Perera,Saeed Ajmal,S Prasanna,,1,0,1,125,52,42,1,-,14,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
83,S Prasanna,Saeed Ajmal,MDKJ Perera,,1,0,1,126,17,8,2,-,14,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
84,MDKJ Perera,Saeed Ajmal,S Prasanna,,1,0,1,127,53,43,3,-,14,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
85,S Prasanna,Saeed Ajmal,MDKJ Perera,{'wides': 1},0,1,1,128,17,9,4,wides,14,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
86,S Prasanna,Saeed Ajmal,MDKJ Perera,,4,0,4,132,21,10,5,-,14,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
87,S Prasanna,Saeed Ajmal,MDKJ Perera,{'wides': 1},0,1,1,133,21,11,6,wides,14,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
88,S Prasanna,Saeed Ajmal,MDKJ Perera,,0,0,0,133,21,12,7,-,14,caught,S Prasanna,Usman Shinwari,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
89,MDKJ Perera,Saeed Ajmal,KC Sangakkara,,0,0,0,133,53,44,8,-,14,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
90,KC Sangakkara,Bilawal Bhatti,MDKJ Perera,,2,0,2,135,2,1,1,-,15,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
91,KC Sangakkara,Bilawal Bhatti,MDKJ Perera,,4,0,4,139,6,2,2,-,15,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
92,KC Sangakkara,Bilawal Bhatti,MDKJ Perera,{'wides': 1},0,1,1,140,6,3,3,wides,15,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
93,KC Sangakkara,Bilawal Bhatti,MDKJ Perera,{'noballs': 1},4,1,5,145,10,4,4,noballs,15,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
94,KC Sangakkara,Bilawal Bhatti,MDKJ Perera,,0,0,0,145,10,5,5,-,15,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
95,KC Sangakkara,Bilawal Bhatti,MDKJ Perera,,1,0,1,146,11,6,6,-,15,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
96,MDKJ Perera,Bilawal Bhatti,KC Sangakkara,,2,0,2,148,55,45,7,-,15,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
97,MDKJ Perera,Bilawal Bhatti,KC Sangakkara,,1,0,1,149,56,46,8,-,15,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
98,MDKJ Perera,Saeed Ajmal,KC Sangakkara,,1,0,1,150,57,47,1,-,16,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
99,KC Sangakkara,Saeed Ajmal,MDKJ Perera,,2,0,2,152,13,7,2,-,16,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
100,KC Sangakkara,Saeed Ajmal,MDKJ Perera,,1,0,1,153,14,8,3,-,16,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
101,MDKJ Perera,Saeed Ajmal,KC Sangakkara,,0,0,0,153,57,48,4,-,16,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
102,MDKJ Perera,Saeed Ajmal,KC Sangakkara,,1,0,1,154,58,49,5,-,16,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
103,KC Sangakkara,Saeed Ajmal,MDKJ Perera,,6,0,6,160,20,9,6,-,16,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
104,MDKJ Perera,Usman Shinwari,KC Sangakkara,,4,0,4,164,62,50,1,-,17,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
105,MDKJ Perera,Usman Shinwari,KC Sangakkara,{'legbyes': 1},0,1,1,165,62,51,2,legbyes,17,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
106,KC Sangakkara,Usman Shinwari,MDKJ Perera,,4,0,4,169,24,10,3,-,17,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
107,KC Sangakkara,Usman Shinwari,MDKJ Perera,,0,0,0,169,24,11,4,-,17,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
108,KC Sangakkara,Usman Shinwari,MDKJ Perera,,1,0,1,170,25,12,5,-,17,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
109,MDKJ Perera,Usman Shinwari,KC Sangakkara,,1,0,1,171,63,52,6,-,17,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
110,MDKJ Perera,Sohail Tanvir,KC Sangakkara,,2,0,2,173,65,53,1,-,18,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
111,MDKJ Perera,Sohail Tanvir,KC Sangakkara,,1,0,1,174,66,54,2,-,18,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
112,KC Sangakkara,Sohail Tanvir,MDKJ Perera,,2,0,2,176,27,13,3,-,18,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
113,KC Sangakkara,Sohail Tanvir,MDKJ Perera,,2,0,2,178,29,14,4,-,18,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
114,KC Sangakkara,Sohail Tanvir,MDKJ Perera,,0,0,0,178,29,15,5,-,18,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
115,KC Sangakkara,Sohail Tanvir,MDKJ Perera,,2,0,2,180,31,16,6,-,18,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
116,MDKJ Perera,Usman Shinwari,KC Sangakkara,,2,0,2,182,68,55,1,-,19,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
117,MDKJ Perera,Usman Shinwari,KC Sangakkara,,1,0,1,183,69,56,2,-,19,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
118,KC Sangakkara,Usman Shinwari,MDKJ Perera,,1,0,1,184,32,17,3,-,19,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
119,MDKJ Perera,Usman Shinwari,KC Sangakkara,,6,0,6,190,75,57,4,-,19,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
120,MDKJ Perera,Usman Shinwari,KC Sangakkara,,6,0,6,196,81,58,5,-,19,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
121,MDKJ Perera,Usman Shinwari,KC Sangakkara,,2,0,2,198,83,59,6,-,19,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
122,KC Sangakkara,Sohail Tanvir,MDKJ Perera,,6,0,6,204,38,18,1,-,20,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
123,KC Sangakkara,Sohail Tanvir,MDKJ Perera,,4,0,4,208,42,19,2,-,20,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
124,KC Sangakkara,Sohail Tanvir,MDKJ Perera,,0,0,0,208,42,20,3,-,20,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
125,KC Sangakkara,Sohail Tanvir,MDKJ Perera,,1,0,1,209,43,21,4,-,20,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
126,MDKJ Perera,Sohail Tanvir,KC Sangakkara,,1,0,1,210,84,60,5,-,20,0,,,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
127,KC Sangakkara,Sohail Tanvir,MDKJ Perera,,1,0,1,211,44,22,6,-,20,run out,MDKJ Perera,Saeed Ajmal;Sohail Tanvir,field,Pakistan,1,Dubai International Cricket Stadium,2013-12-13,Sri Lanka,Pakistan
