,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,MJ Guptill,B Kumar,C Munro,1,0,1,1,66,1,1,0,-,1.0,0,,,0,field,New Zealand,2,Greenfield International Stadium,2017,11,India_New Zealand_2017-11-07,India,New Zealand,India,False,61,Right hand Bat,Left hand Bat,Right arm Medium
1,C Munro,B Kumar,MJ Guptill,6,0,6,7,60,6,1,0,-,2.0,0,,,0,field,New Zealand,2,Greenfield International Stadium,2017,11,India_New Zealand_2017-11-07,India,New Zealand,India,False,61,Left hand Bat,Right hand Bat,Right arm Medium
2,C Munro,B Kumar,MJ Guptill,0,0,0,7,60,6,2,0,-,3.0,0,,,0,field,New Zealand,2,Greenfield International Stadium,2017,11,India_New Zealand_2017-11-07,India,New Zealand,India,False,61,Left hand Bat,Right hand Bat,Right arm Medium
3,C Munro,B Kumar,MJ Guptill,1,0,1,8,59,7,3,0,-,4.0,0,,,0,field,New Zealand,2,Greenfield International Stadium,2017,11,India_New Zealand_2017-11-07,India,New Zealand,India,False,61,Left hand Bat,Right hand Bat,Right arm Medium
4,MJ Guptill,B Kumar,C Munro,0,0,0,8,59,1,2,0,-,5.0,0,,,0,field,New Zealand,2,Greenfield International Stadium,2017,11,India_New Zealand_2017-11-07,India,New Zealand,India,False,61,Right hand Bat,Left hand Bat,Right arm Medium
5,MJ Guptill,B Kumar,C Munro,0,0,0,8,59,1,3,1,-,6.0,bowled,MJ Guptill,,0,field,New Zealand,2,Greenfield International Stadium,2017,11,India_New Zealand_2017-11-07,India,New Zealand,India,False,61,Right hand Bat,Left hand Bat,Right arm Medium
6,C Munro,JJ Bumrah,KS Williamson,0,0,0,8,59,7,4,1,-,1.0,0,,,1,field,New Zealand,2,Greenfield International Stadium,2017,11,India_New Zealand_2017-11-07,India,New Zealand,India,False,61,Left hand Bat,Right hand Bat,Right arm Fast
7,C Munro,JJ Bumrah,KS Williamson,0,0,0,8,59,7,5,1,-,2.0,0,,,1,field,New Zealand,2,Greenfield International Stadium,2017,11,India_New Zealand_2017-11-07,India,New Zealand,India,False,61,Left hand Bat,Right hand Bat,Right arm Fast
8,C Munro,JJ Bumrah,KS Williamson,0,0,0,8,59,7,6,2,-,3.0,caught,C Munro,RG Sharma,1,field,New Zealand,2,Greenfield International Stadium,2017,11,India_New Zealand_2017-11-07,India,New Zealand,India,False,61,Left hand Bat,Right hand Bat,Right arm Fast
9,KS Williamson,JJ Bumrah,GD Phillips,1,0,1,9,58,1,1,2,-,4.0,0,,,1,field,New Zealand,2,Greenfield International Stadium,2017,11,India_New Zealand_2017-11-07,India,New Zealand,India,False,61,Right hand Bat,Right hand Bat,Right arm Fast
10,GD Phillips,JJ Bumrah,KS Williamson,0,1,1,10,57,0,1,2,legbyes,5.0,0,,,1,field,New Zealand,2,Greenfield International Stadium,2017,11,India_New Zealand_2017-11-07,India,New Zealand,India,False,61,Right hand Bat,Right hand Bat,Right arm Fast
11,KS Williamson,JJ Bumrah,GD Phillips,1,0,1,11,56,2,2,2,-,6.0,0,,,1,field,New Zealand,2,Greenfield International Stadium,2017,11,India_New Zealand_2017-11-07,India,New Zealand,India,False,61,Right hand Bat,Right hand Bat,Right arm Fast
12,KS Williamson,YS Chahal,GD Phillips,0,0,0,11,56,2,3,2,-,1.0,0,,,2,field,New Zealand,2,Greenfield International Stadium,2017,11,India_New Zealand_2017-11-07,India,New Zealand,India,False,61,Right hand Bat,Right hand Bat,Right arm Legbreak
13,KS Williamson,YS Chahal,GD Phillips,2,0,2,13,54,4,4,2,-,2.0,0,,,2,field,New Zealand,2,Greenfield International Stadium,2017,11,India_New Zealand_2017-11-07,India,New Zealand,India,False,61,Right hand Bat,Right hand Bat,Right arm Legbreak
14,KS Williamson,YS Chahal,GD Phillips,0,0,0,13,54,4,5,2,-,3.0,0,,,2,field,New Zealand,2,Greenfield International Stadium,2017,11,India_New Zealand_2017-11-07,India,New Zealand,India,False,61,Right hand Bat,Right hand Bat,Right arm Legbreak
15,KS Williamson,YS Chahal,GD Phillips,1,0,1,14,53,5,6,2,-,4.0,0,,,2,field,New Zealand,2,Greenfield International Stadium,2017,11,India_New Zealand_2017-11-07,India,New Zealand,India,False,61,Right hand Bat,Right hand Bat,Right arm Legbreak
16,GD Phillips,YS Chahal,KS Williamson,0,0,0,14,53,0,2,2,-,5.0,0,,,2,field,New Zealand,2,Greenfield International Stadium,2017,11,India_New Zealand_2017-11-07,India,New Zealand,India,False,61,Right hand Bat,Right hand Bat,Right arm Legbreak
