,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,CH Gayle,B Kumar,E Lewis,1,0,1,1,189,1,1,0,-,1.0,0,0,,,field,West Indies,2,"Sabina Park, Kingston",2017,07,West Indies_India_2017-07-09,West Indies,West Indies,India,True,194
1,E Lewis,B Kumar,CH Gayle,2,0,2,3,187,2,1,0,-,2.0,0,0,,,field,West Indies,2,"Sabina Park, Kingston",2017,07,West Indies_India_2017-07-09,West Indies,West Indies,India,True,194
2,E Lewis,B Kumar,CH Gayle,0,0,0,3,187,2,2,0,-,3.0,0,0,,,field,West Indies,2,"Sabina Park, Kingston",2017,07,West Indies_India_2017-07-09,West Indies,West Indies,India,True,194
3,E Lewis,B Kumar,CH Gayle,1,0,1,4,186,3,3,0,-,4.0,0,0,,,field,West Indies,2,"Sabina Park, Kingston",2017,07,West Indies_India_2017-07-09,West Indies,West Indies,India,True,194
4,CH Gayle,B Kumar,E Lewis,1,0,1,5,185,2,2,0,-,5.0,0,0,,,field,West Indies,2,"Sabina Park, Kingston",2017,07,West Indies_India_2017-07-09,West Indies,West Indies,India,True,194
5,E Lewis,B Kumar,CH Gayle,0,0,0,5,185,3,4,0,-,6.0,0,0,,,field,West Indies,2,"Sabina Park, Kingston",2017,07,West Indies_India_2017-07-09,West Indies,West Indies,India,True,194
6,CH Gayle,R Ashwin,E Lewis,0,0,0,5,185,2,3,0,-,1.0,1,0,,,field,West Indies,2,"Sabina Park, Kingston",2017,07,West Indies_India_2017-07-09,West Indies,West Indies,India,True,194
7,CH Gayle,R Ashwin,E Lewis,0,1,1,6,184,2,4,0,byes,2.0,1,0,,,field,West Indies,2,"Sabina Park, Kingston",2017,07,West Indies_India_2017-07-09,West Indies,West Indies,India,True,194
8,E Lewis,R Ashwin,CH Gayle,1,0,1,7,183,4,5,0,-,3.0,1,0,,,field,West Indies,2,"Sabina Park, Kingston",2017,07,West Indies_India_2017-07-09,West Indies,West Indies,India,True,194
9,CH Gayle,R Ashwin,E Lewis,0,0,0,7,183,2,5,0,-,4.0,1,0,,,field,West Indies,2,"Sabina Park, Kingston",2017,07,West Indies_India_2017-07-09,West Indies,West Indies,India,True,194
10,CH Gayle,R Ashwin,E Lewis,0,0,0,7,183,2,6,0,-,5.0,1,0,,,field,West Indies,2,"Sabina Park, Kingston",2017,07,West Indies_India_2017-07-09,West Indies,West Indies,India,True,194
11,CH Gayle,R Ashwin,E Lewis,6,0,6,13,177,8,7,0,-,6.0,1,0,,,field,West Indies,2,"Sabina Park, Kingston",2017,07,West Indies_India_2017-07-09,West Indies,West Indies,India,True,194
12,E Lewis,B Kumar,CH Gayle,1,0,1,14,176,5,6,0,-,1.0,2,0,,,field,West Indies,2,"Sabina Park, Kingston",2017,07,West Indies_India_2017-07-09,West Indies,West Indies,India,True,194
13,CH Gayle,B Kumar,E Lewis,1,0,1,15,175,9,8,0,-,2.0,2,0,,,field,West Indies,2,"Sabina Park, Kingston",2017,07,West Indies_India_2017-07-09,West Indies,West Indies,India,True,194
14,E Lewis,B Kumar,CH Gayle,0,0,0,15,175,5,7,0,-,3.0,2,0,,,field,West Indies,2,"Sabina Park, Kingston",2017,07,West Indies_India_2017-07-09,West Indies,West Indies,India,True,194
15,E Lewis,B Kumar,CH Gayle,0,0,0,15,175,5,8,0,-,4.0,2,0,,,field,West Indies,2,"Sabina Park, Kingston",2017,07,West Indies_India_2017-07-09,West Indies,West Indies,India,True,194
