,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,MJ Lumb,MJ McClenaghan,AD Hales,0,0,0,0,201,0,1,0,-,1.0,0,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Left hand Bat,Right hand Bat,Left arm Fast
1,MJ Lumb,MJ McClenaghan,AD Hales,0,0,0,0,201,0,2,0,-,2.0,0,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Left hand Bat,Right hand Bat,Left arm Fast
2,MJ Lumb,MJ McClenaghan,AD Hales,0,0,0,0,201,0,3,0,-,3.0,0,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Left hand Bat,Right hand Bat,Left arm Fast
3,MJ Lumb,MJ McClenaghan,AD Hales,1,0,1,1,200,1,4,0,-,4.0,0,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Left hand Bat,Right hand Bat,Left arm Fast
4,AD Hales,MJ McClenaghan,MJ Lumb,2,0,2,3,198,2,1,0,-,5.0,0,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Left hand Bat,Left arm Fast
5,AD Hales,MJ McClenaghan,MJ Lumb,0,0,0,3,198,2,2,0,-,6.0,0,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Left hand Bat,Left arm Fast
6,MJ Lumb,IG Butler,AD Hales,0,0,0,3,198,1,5,0,-,1.0,1,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Left hand Bat,Right hand Bat,Right arm Fast
7,MJ Lumb,IG Butler,AD Hales,6,0,6,9,192,7,6,0,-,2.0,1,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Left hand Bat,Right hand Bat,Right arm Fast
8,MJ Lumb,IG Butler,AD Hales,0,1,1,10,191,7,7,0,legbyes,3.0,1,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Left hand Bat,Right hand Bat,Right arm Fast
9,AD Hales,IG Butler,MJ Lumb,0,1,1,11,190,2,3,0,legbyes,4.0,1,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Left hand Bat,Right arm Fast
10,MJ Lumb,IG Butler,AD Hales,0,0,0,11,190,7,8,0,-,5.0,1,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Left hand Bat,Right hand Bat,Right arm Fast
11,MJ Lumb,IG Butler,AD Hales,3,0,3,14,187,10,9,0,-,6.0,1,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Left hand Bat,Right hand Bat,Right arm Fast
12,MJ Lumb,MJ McClenaghan,AD Hales,4,0,4,18,183,14,10,0,-,1.0,2,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Left hand Bat,Right hand Bat,Left arm Fast
13,MJ Lumb,MJ McClenaghan,AD Hales,1,0,1,19,182,15,11,0,-,2.0,2,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Left hand Bat,Right hand Bat,Left arm Fast
14,AD Hales,MJ McClenaghan,MJ Lumb,6,0,6,25,176,8,4,0,-,3.0,2,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Left hand Bat,Left arm Fast
15,AD Hales,MJ McClenaghan,MJ Lumb,4,1,5,30,171,12,4,0,noballs,3.0,2,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Left hand Bat,Left arm Fast
16,AD Hales,MJ McClenaghan,MJ Lumb,0,1,1,31,170,12,5,0,legbyes,4.0,2,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Left hand Bat,Left arm Fast
17,MJ Lumb,MJ McClenaghan,AD Hales,4,0,4,35,166,19,12,0,-,5.0,2,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Left hand Bat,Right hand Bat,Left arm Fast
18,MJ Lumb,MJ McClenaghan,AD Hales,4,0,4,39,162,23,13,0,-,6.0,2,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Left hand Bat,Right hand Bat,Left arm Fast
19,AD Hales,NL McCullum,MJ Lumb,4,0,4,43,158,16,6,0,-,1.0,3,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Left hand Bat,Right arm Offbreak
20,AD Hales,NL McCullum,MJ Lumb,1,0,1,44,157,17,7,0,-,2.0,3,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Left hand Bat,Right arm Offbreak
21,MJ Lumb,NL McCullum,AD Hales,6,0,6,50,151,29,14,0,-,3.0,3,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Left hand Bat,Right hand Bat,Right arm Offbreak
22,MJ Lumb,NL McCullum,AD Hales,0,0,0,50,151,29,15,1,-,4.0,3,bowled,MJ Lumb,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Left hand Bat,Right hand Bat,Right arm Offbreak
23,LJ Wright,NL McCullum,AD Hales,4,0,4,54,147,4,1,1,-,5.0,3,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Right arm Offbreak
24,LJ Wright,NL McCullum,AD Hales,0,0,0,54,147,4,2,1,-,6.0,3,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Right arm Offbreak
25,AD Hales,RM Hira,LJ Wright,4,0,4,58,143,21,8,1,-,1.0,4,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
26,AD Hales,RM Hira,LJ Wright,0,0,0,58,143,21,9,1,-,2.0,4,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
27,AD Hales,RM Hira,LJ Wright,0,0,0,58,143,21,10,1,-,3.0,4,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
28,AD Hales,RM Hira,LJ Wright,1,0,1,59,142,22,11,1,-,4.0,4,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
29,LJ Wright,RM Hira,AD Hales,1,0,1,60,141,5,3,1,-,5.0,4,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
30,AD Hales,RM Hira,LJ Wright,0,0,0,60,141,22,12,1,-,6.0,4,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
31,LJ Wright,CJ Anderson,AD Hales,0,0,0,60,141,5,4,1,-,1.0,5,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Medium
32,LJ Wright,CJ Anderson,AD Hales,1,0,1,61,140,6,5,1,-,2.0,5,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Medium
33,AD Hales,CJ Anderson,LJ Wright,2,0,2,63,138,24,13,1,-,3.0,5,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Medium
34,AD Hales,CJ Anderson,LJ Wright,4,0,4,67,134,28,14,1,-,4.0,5,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Medium
35,AD Hales,CJ Anderson,LJ Wright,0,0,0,67,134,28,15,1,-,5.0,5,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Medium
36,AD Hales,CJ Anderson,LJ Wright,0,0,0,67,134,28,16,1,-,6.0,5,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Medium
37,LJ Wright,RM Hira,AD Hales,1,0,1,68,133,7,6,1,-,1.0,6,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
38,AD Hales,RM Hira,LJ Wright,1,0,1,69,132,29,17,1,-,2.0,6,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
39,LJ Wright,RM Hira,AD Hales,4,0,4,73,128,11,7,1,-,3.0,6,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
40,LJ Wright,RM Hira,AD Hales,1,0,1,74,127,12,8,1,-,4.0,6,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
41,AD Hales,RM Hira,LJ Wright,1,0,1,75,126,30,18,1,-,5.0,6,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
42,LJ Wright,RM Hira,AD Hales,1,0,1,76,125,13,9,1,-,6.0,6,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
43,LJ Wright,CJ Anderson,AD Hales,1,0,1,77,124,14,10,1,-,1.0,7,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Medium
44,AD Hales,CJ Anderson,LJ Wright,1,0,1,78,123,31,19,1,-,2.0,7,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Medium
45,LJ Wright,CJ Anderson,AD Hales,1,0,1,79,122,15,11,1,-,3.0,7,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Medium
46,AD Hales,CJ Anderson,LJ Wright,0,0,0,79,122,31,20,1,-,4.0,7,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Medium
47,AD Hales,CJ Anderson,LJ Wright,0,1,1,80,121,31,21,1,legbyes,5.0,7,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Medium
48,LJ Wright,CJ Anderson,AD Hales,2,0,2,82,119,17,12,1,-,6.0,7,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Medium
49,AD Hales,RM Hira,LJ Wright,0,0,0,82,119,31,22,1,-,1.0,8,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
50,AD Hales,RM Hira,LJ Wright,4,0,4,86,115,35,23,1,-,2.0,8,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
51,AD Hales,RM Hira,LJ Wright,1,0,1,87,114,36,24,1,-,3.0,8,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
52,LJ Wright,RM Hira,AD Hales,1,0,1,88,113,18,13,1,-,4.0,8,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
53,AD Hales,RM Hira,LJ Wright,1,0,1,89,112,37,25,1,-,5.0,8,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
54,LJ Wright,RM Hira,AD Hales,1,0,1,90,111,19,14,1,-,6.0,8,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
55,LJ Wright,NL McCullum,AD Hales,2,0,2,92,109,21,15,1,-,1.0,9,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Right arm Offbreak
56,LJ Wright,NL McCullum,AD Hales,0,0,0,92,109,21,16,1,-,2.0,9,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Right arm Offbreak
57,LJ Wright,NL McCullum,AD Hales,4,0,4,96,105,25,17,1,-,3.0,9,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Right arm Offbreak
58,LJ Wright,NL McCullum,AD Hales,4,0,4,100,101,29,18,1,-,4.0,9,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Right arm Offbreak
59,LJ Wright,NL McCullum,AD Hales,0,1,1,101,100,29,18,1,wides,4.0,9,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Right arm Offbreak
60,LJ Wright,NL McCullum,AD Hales,1,0,1,102,99,30,19,1,-,5.0,9,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Right arm Offbreak
61,AD Hales,NL McCullum,LJ Wright,1,0,1,103,98,38,26,1,-,6.0,9,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Right arm Offbreak
62,AD Hales,RM Hira,LJ Wright,1,0,1,104,97,39,27,1,-,1.0,10,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
63,LJ Wright,RM Hira,AD Hales,1,0,1,105,96,31,20,1,-,2.0,10,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
64,AD Hales,RM Hira,LJ Wright,0,0,0,105,96,39,28,2,-,3.0,10,caught,AD Hales,JEC Franklin,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Right hand Bat,Left arm Orthodox
65,LJ Wright,RM Hira,EJG Morgan,0,0,0,105,96,31,21,2,-,4.0,10,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Left hand Bat,Left arm Orthodox
66,LJ Wright,RM Hira,EJG Morgan,2,0,2,107,94,33,22,2,-,5.0,10,0,,,field,England,2,Kennington Oval,2013,06,England_New Zealand_2013-06-25,New Zealand,England,New Zealand,False,196,Right hand Bat,Left hand Bat,Left arm Orthodox
