,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
10,Tamim Iqbal,TG Southee,Mohammad Ashraful,4,0,4,17,130,14,6,0,5,2,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
11,Tamim Iqbal,TG Southee,Mohammad Ashraful,0,0,0,17,130,14,7,0,6,2,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
12,Mohammad Ashraful,DR Tuffey,Tamim Iqbal,1,0,1,18,129,4,6,0,1,3,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
13,Tamim Iqbal,DR Tuffey,Mohammad Ashraful,0,0,0,18,129,14,8,0,2,3,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
14,Tamim Iqbal,DR Tuffey,Mohammad Ashraful,0,0,0,18,129,14,9,1,3,3,caught,Tamim Iqbal,BB McCullum,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
15,Aftab Ahmed,DR Tuffey,Mohammad Ashraful,0,0,0,18,129,0,1,1,4,3,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
16,Aftab Ahmed,DR Tuffey,Mohammad Ashraful,0,0,0,18,129,0,2,1,5,3,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
17,Aftab Ahmed,DR Tuffey,Mohammad Ashraful,0,0,0,18,129,0,3,1,6,3,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
18,Mohammad Ashraful,TG Southee,Aftab Ahmed,0,1,1,19,128,4,7,1,1,4,0,,,legbyes,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
19,Aftab Ahmed,TG Southee,Mohammad Ashraful,0,0,0,19,128,0,4,1,2,4,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
20,Aftab Ahmed,TG Southee,Mohammad Ashraful,0,0,0,19,128,0,5,1,3,4,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
21,Aftab Ahmed,TG Southee,Mohammad Ashraful,0,0,0,19,128,0,6,1,4,4,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
22,Aftab Ahmed,TG Southee,Mohammad Ashraful,1,0,1,20,127,1,7,1,5,4,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
23,Mohammad Ashraful,TG Southee,Aftab Ahmed,1,0,1,21,126,5,8,1,6,4,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
24,Mohammad Ashraful,DR Tuffey,Aftab Ahmed,1,0,1,22,125,6,9,1,1,5,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
25,Aftab Ahmed,DR Tuffey,Mohammad Ashraful,0,0,0,22,125,1,8,1,2,5,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
26,Aftab Ahmed,DR Tuffey,Mohammad Ashraful,4,0,4,26,121,5,9,1,3,5,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
27,Aftab Ahmed,DR Tuffey,Mohammad Ashraful,1,0,1,27,120,6,10,1,4,5,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
28,Mohammad Ashraful,DR Tuffey,Aftab Ahmed,4,0,4,31,116,10,10,1,5,5,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
29,Mohammad Ashraful,DR Tuffey,Aftab Ahmed,0,0,0,31,116,10,11,1,6,5,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
30,Aftab Ahmed,JEC Franklin,Mohammad Ashraful,0,0,0,31,116,6,11,1,1,6,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
31,Aftab Ahmed,JEC Franklin,Mohammad Ashraful,6,0,6,37,110,12,12,1,2,6,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
32,Aftab Ahmed,JEC Franklin,Mohammad Ashraful,0,0,0,37,110,12,13,1,3,6,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
33,Aftab Ahmed,JEC Franklin,Mohammad Ashraful,0,0,0,37,110,12,14,2,4,6,bowled,Aftab Ahmed,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
34,Shakib Al Hasan,JEC Franklin,Mohammad Ashraful,0,0,0,37,110,0,1,2,5,6,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
35,Shakib Al Hasan,JEC Franklin,Mohammad Ashraful,2,0,2,39,108,2,2,2,6,6,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
36,Mohammad Ashraful,DL Vettori,Shakib Al Hasan,0,0,0,39,108,10,12,2,1,7,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
37,Mohammad Ashraful,DL Vettori,Shakib Al Hasan,1,0,1,40,107,11,13,2,2,7,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
38,Shakib Al Hasan,DL Vettori,Mohammad Ashraful,1,0,1,41,106,3,3,2,3,7,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
39,Mohammad Ashraful,DL Vettori,Shakib Al Hasan,0,0,0,41,106,11,14,3,4,7,caught,Mohammad Ashraful,GJ Hopkins,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
40,Shakib Al Hasan,DL Vettori,Mushfiqur Rahim,0,1,1,42,105,3,4,3,5,7,0,,,legbyes,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
41,Mushfiqur Rahim,DL Vettori,Shakib Al Hasan,0,0,0,42,105,0,1,4,6,7,lbw,Mushfiqur Rahim,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
42,Shakib Al Hasan,NL McCullum,Mahmudullah,0,0,0,42,105,3,5,5,1,8,bowled,Shakib Al Hasan,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
43,Naeem Islam,NL McCullum,Mahmudullah,1,0,1,43,104,1,1,5,2,8,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
44,Mahmudullah,NL McCullum,Naeem Islam,0,0,0,43,104,0,1,5,3,8,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
45,Mahmudullah,NL McCullum,Naeem Islam,0,0,0,43,104,0,2,5,4,8,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
46,Mahmudullah,NL McCullum,Naeem Islam,0,0,0,43,104,0,3,5,5,8,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
47,Mahmudullah,NL McCullum,Naeem Islam,0,0,0,43,104,0,4,5,6,8,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
48,Naeem Islam,DL Vettori,Mahmudullah,1,0,1,44,103,2,2,5,1,9,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
49,Mahmudullah,DL Vettori,Naeem Islam,0,0,0,44,103,0,5,5,2,9,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
50,Mahmudullah,DL Vettori,Naeem Islam,1,0,1,45,102,1,6,5,3,9,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
51,Naeem Islam,DL Vettori,Mahmudullah,0,0,0,45,102,2,3,5,4,9,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
52,Naeem Islam,DL Vettori,Mahmudullah,1,0,1,46,101,3,4,5,5,9,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
53,Mahmudullah,DL Vettori,Naeem Islam,0,0,0,46,101,1,7,5,6,9,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
54,Naeem Islam,NL McCullum,Mahmudullah,1,0,1,47,100,4,5,5,1,10,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
55,Mahmudullah,NL McCullum,Naeem Islam,4,0,4,51,96,5,8,5,2,10,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
56,Mahmudullah,NL McCullum,Naeem Islam,0,0,0,51,96,5,9,5,3,10,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
57,Mahmudullah,NL McCullum,Naeem Islam,0,0,0,51,96,5,10,5,4,10,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
58,Mahmudullah,NL McCullum,Naeem Islam,1,0,1,52,95,6,11,5,5,10,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
59,Naeem Islam,NL McCullum,Mahmudullah,0,0,0,52,95,4,6,5,6,10,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
60,Mahmudullah,DL Vettori,Naeem Islam,0,0,0,52,95,6,12,5,1,11,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
61,Mahmudullah,DL Vettori,Naeem Islam,0,0,0,52,95,6,13,5,2,11,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
62,Mahmudullah,DL Vettori,Naeem Islam,0,0,0,52,95,6,14,5,3,11,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
63,Mahmudullah,DL Vettori,Naeem Islam,1,0,1,53,94,7,15,5,4,11,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
64,Naeem Islam,DL Vettori,Mahmudullah,0,0,0,53,94,4,7,5,5,11,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
65,Naeem Islam,DL Vettori,Mahmudullah,0,0,0,53,94,4,8,5,6,11,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
66,Mahmudullah,NL McCullum,Naeem Islam,0,0,0,53,94,7,16,5,1,12,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
67,Mahmudullah,NL McCullum,Naeem Islam,0,0,0,53,94,7,17,5,2,12,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
68,Mahmudullah,NL McCullum,Naeem Islam,1,0,1,54,93,8,18,5,3,12,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
69,Naeem Islam,NL McCullum,Mahmudullah,0,0,0,54,93,4,9,5,4,12,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
70,Naeem Islam,NL McCullum,Mahmudullah,1,0,1,55,92,5,10,5,5,12,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
71,Mahmudullah,NL McCullum,Naeem Islam,1,0,1,56,91,9,19,5,6,12,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
72,Mahmudullah,JDP Oram,Naeem Islam,1,0,1,57,90,10,20,5,1,13,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
73,Naeem Islam,JDP Oram,Mahmudullah,0,0,0,57,90,5,11,6,2,13,bowled,Naeem Islam,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
74,Raqibul Hasan,JDP Oram,Mahmudullah,0,0,0,57,90,0,1,6,3,13,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
75,Raqibul Hasan,JDP Oram,Mahmudullah,0,0,0,57,90,0,2,6,4,13,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
76,Raqibul Hasan,JDP Oram,Mahmudullah,1,0,1,58,89,1,3,6,5,13,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
77,Mahmudullah,JDP Oram,Raqibul Hasan,1,0,1,59,88,11,21,6,6,13,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
78,Mahmudullah,NL McCullum,Raqibul Hasan,0,0,0,59,88,11,22,6,1,14,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
79,Mahmudullah,NL McCullum,Raqibul Hasan,0,0,0,59,88,11,23,7,2,14,caught,Mahmudullah,JEC Franklin,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
80,Shahadat Hossain,NL McCullum,Raqibul Hasan,1,0,1,60,87,1,1,7,3,14,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
81,Raqibul Hasan,NL McCullum,Shahadat Hossain,0,0,0,60,87,1,4,7,4,14,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
82,Raqibul Hasan,NL McCullum,Shahadat Hossain,0,0,0,60,87,1,5,7,5,14,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
83,Raqibul Hasan,NL McCullum,Shahadat Hossain,4,0,4,64,83,5,6,7,6,14,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
84,Shahadat Hossain,DL Vettori,Raqibul Hasan,0,0,0,64,83,1,2,7,1,15,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
85,Shahadat Hossain,DL Vettori,Raqibul Hasan,0,0,0,64,83,1,3,8,2,15,stumped,Shahadat Hossain,BB McCullum,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
86,Shafiul Islam,DL Vettori,Raqibul Hasan,0,0,0,64,83,0,1,8,3,15,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
87,Shafiul Islam,DL Vettori,Raqibul Hasan,0,0,0,64,83,0,2,8,4,15,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
88,Shafiul Islam,DL Vettori,Raqibul Hasan,0,0,0,64,83,0,3,8,5,15,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
89,Shafiul Islam,DL Vettori,Raqibul Hasan,0,0,0,64,83,0,4,8,6,15,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
90,Raqibul Hasan,JDP Oram,Shafiul Islam,4,0,4,68,79,9,7,8,1,16,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
91,Raqibul Hasan,JDP Oram,Shafiul Islam,1,0,1,69,78,10,8,8,2,16,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
92,Shafiul Islam,JDP Oram,Raqibul Hasan,0,0,0,69,78,0,5,8,3,16,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
93,Shafiul Islam,JDP Oram,Raqibul Hasan,1,0,1,70,77,1,6,8,4,16,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
94,Raqibul Hasan,JDP Oram,Shafiul Islam,1,0,1,71,76,11,9,8,5,16,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
95,Shafiul Islam,JDP Oram,Raqibul Hasan,0,0,0,71,76,1,7,8,6,16,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
96,Raqibul Hasan,DR Tuffey,Shafiul Islam,1,0,1,72,75,12,10,8,1,17,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
97,Shafiul Islam,DR Tuffey,Raqibul Hasan,0,0,0,72,75,1,8,8,2,17,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
98,Shafiul Islam,DR Tuffey,Raqibul Hasan,0,0,0,72,75,1,9,9,3,17,caught,Shafiul Islam,LRPL Taylor,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
99,Nazmul Hossain,DR Tuffey,Raqibul Hasan,0,0,0,72,75,0,1,9,4,17,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
100,Nazmul Hossain,DR Tuffey,Raqibul Hasan,0,0,0,72,75,0,2,9,5,17,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
101,Nazmul Hossain,DR Tuffey,Raqibul Hasan,0,0,0,72,75,0,3,9,6,17,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
102,Raqibul Hasan,JDP Oram,Nazmul Hossain,6,0,6,78,69,18,11,9,1,18,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
103,Raqibul Hasan,JDP Oram,Nazmul Hossain,0,0,0,78,69,18,12,9,2,18,0,,,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
104,Raqibul Hasan,JDP Oram,Nazmul Hossain,0,0,0,78,69,18,13,10,3,18,caught,Raqibul Hasan,GJ Hopkins,-,bat,Bangladesh,1,Seddon Park,2010,02,New Zealand_Bangladesh_2010-02-03,New Zealand,Bangladesh,New Zealand
