,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,KL Rahul,TG Southee,RG Sharma,0,0,0,0,164,0,1,0,-,1.0,0,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Medium
1,KL Rahul,TG Southee,RG Sharma,2,0,2,2,162,2,2,0,-,2.0,0,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Medium
2,KL Rahul,TG Southee,RG Sharma,4,0,4,6,158,6,3,0,-,3.0,0,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Medium
3,KL Rahul,TG Southee,RG Sharma,0,1,1,7,157,6,4,0,legbyes,4.0,0,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Medium
4,RG Sharma,TG Southee,KL Rahul,0,0,0,7,157,0,1,0,-,5.0,0,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Medium
5,RG Sharma,TG Southee,KL Rahul,0,0,0,7,157,0,2,0,-,6.0,0,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Medium
6,KL Rahul,TA Boult,RG Sharma,0,0,0,7,157,6,5,0,-,1.0,1,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Left arm Fast
7,KL Rahul,TA Boult,RG Sharma,1,0,1,8,156,7,6,0,-,2.0,1,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Left arm Fast
8,RG Sharma,TA Boult,KL Rahul,0,0,0,8,156,0,3,0,-,3.0,1,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Left arm Fast
9,RG Sharma,TA Boult,KL Rahul,1,0,1,9,155,1,4,0,-,4.0,1,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Left arm Fast
10,KL Rahul,TA Boult,RG Sharma,0,0,0,9,155,7,7,0,-,5.0,1,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Left arm Fast
11,KL Rahul,TA Boult,RG Sharma,0,0,0,9,155,7,8,0,-,6.0,1,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Left arm Fast
12,RG Sharma,TG Southee,KL Rahul,0,1,1,10,154,1,4,0,wides,0.0,2,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Medium
13,RG Sharma,TG Southee,KL Rahul,0,0,0,10,154,1,5,0,-,1.0,2,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Medium
14,RG Sharma,TG Southee,KL Rahul,4,0,4,14,150,5,6,0,-,2.0,2,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Medium
15,RG Sharma,TG Southee,KL Rahul,4,0,4,18,146,9,7,0,-,3.0,2,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Medium
16,RG Sharma,TG Southee,KL Rahul,0,0,0,18,146,9,8,0,-,4.0,2,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Medium
17,RG Sharma,TG Southee,KL Rahul,0,0,0,18,146,9,9,0,-,5.0,2,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Medium
18,RG Sharma,TG Southee,KL Rahul,6,0,6,24,140,15,10,0,-,6.0,2,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Medium
19,KL Rahul,LH Ferguson,RG Sharma,1,0,1,25,139,8,9,0,-,1.0,3,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Fast
20,RG Sharma,LH Ferguson,KL Rahul,0,0,0,25,139,15,11,0,-,2.0,3,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Fast
21,RG Sharma,LH Ferguson,KL Rahul,0,1,1,26,138,15,12,0,legbyes,3.0,3,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Fast
22,KL Rahul,LH Ferguson,RG Sharma,0,0,0,26,138,8,10,0,-,4.0,3,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Fast
23,KL Rahul,LH Ferguson,RG Sharma,0,1,1,27,137,8,11,0,legbyes,5.0,3,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Fast
24,RG Sharma,LH Ferguson,KL Rahul,2,0,2,29,135,17,13,0,-,6.0,3,0,,,,field,India,2,"Sawai Mansingh Stadium, Jaipur",2021,11,New Zealand_India_2021-11-17,India,India,New Zealand,True,166,Right hand Bat,Right hand Bat,Right arm Fast
