,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,MJ Guptill,Nasum Ahmed,FH Allen,0,0,0,0,,0,1,0,-,1.0,0,,,0,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
1,MJ Guptill,Nasum Ahmed,FH Allen,0,0,0,0,,0,2,0,-,2.0,0,,,0,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
2,MJ Guptill,Nasum Ahmed,FH Allen,0,0,0,0,,0,3,0,-,3.0,0,,,0,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
3,MJ Guptill,Nasum Ahmed,FH Allen,0,0,0,0,,0,4,0,-,4.0,0,,,0,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
4,MJ Guptill,Nasum Ahmed,FH Allen,1,0,1,1,,1,5,0,-,5.0,0,,,0,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
5,FH Allen,Nasum Ahmed,MJ Guptill,0,0,0,1,,0,1,1,-,6.0,bowled,FH Allen,,0,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
6,MJ Guptill,Mohammad Saifuddin,DP Conway,1,0,1,2,,2,6,1,-,1.0,0,,,1,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
7,DP Conway,Mohammad Saifuddin,MJ Guptill,0,0,0,2,,0,1,1,-,2.0,0,,,1,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
8,DP Conway,Mohammad Saifuddin,MJ Guptill,0,0,0,2,,0,2,1,-,3.0,0,,,1,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
9,DP Conway,Mohammad Saifuddin,MJ Guptill,0,1,1,3,,0,3,1,legbyes,4.0,0,,,1,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
10,MJ Guptill,Mohammad Saifuddin,DP Conway,4,0,4,7,,6,7,1,-,5.0,0,,,1,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
11,MJ Guptill,Mohammad Saifuddin,DP Conway,0,1,1,8,,6,8,1,legbyes,6.0,0,,,1,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
12,MJ Guptill,Nasum Ahmed,DP Conway,6,0,6,14,,12,9,1,-,1.0,0,,,2,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
13,MJ Guptill,Nasum Ahmed,DP Conway,1,0,1,15,,13,10,1,-,2.0,0,,,2,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
14,DP Conway,Nasum Ahmed,MJ Guptill,1,0,1,16,,1,4,1,-,3.0,0,,,2,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
15,MJ Guptill,Nasum Ahmed,DP Conway,4,0,4,20,,17,11,1,-,4.0,0,,,2,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
16,MJ Guptill,Nasum Ahmed,DP Conway,0,0,0,20,,17,12,1,-,5.0,0,,,2,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
17,MJ Guptill,Nasum Ahmed,DP Conway,1,0,1,21,,18,13,1,-,6.0,0,,,2,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
18,MJ Guptill,Shoriful Islam,DP Conway,4,0,4,25,,22,14,1,-,1.0,0,,,3,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
19,MJ Guptill,Shoriful Islam,DP Conway,1,0,1,26,,23,15,1,-,2.0,0,,,3,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
20,DP Conway,Shoriful Islam,MJ Guptill,0,0,0,26,,1,5,1,-,3.0,0,,,3,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
21,DP Conway,Shoriful Islam,MJ Guptill,4,0,4,30,,5,6,1,-,4.0,0,,,3,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
22,DP Conway,Shoriful Islam,MJ Guptill,0,0,0,30,,5,7,1,-,5.0,0,,,3,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
23,DP Conway,Shoriful Islam,MJ Guptill,4,0,4,34,,9,8,1,-,6.0,0,,,3,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
24,MJ Guptill,Mustafizur Rahman,DP Conway,0,0,0,34,,23,16,1,-,1.0,0,,,4,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
25,MJ Guptill,Mustafizur Rahman,DP Conway,0,0,0,34,,23,17,1,-,2.0,0,,,4,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
26,MJ Guptill,Mustafizur Rahman,DP Conway,1,0,1,35,,24,18,1,-,3.0,0,,,4,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
27,DP Conway,Mustafizur Rahman,MJ Guptill,1,0,1,36,,10,9,1,-,4.0,0,,,4,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
28,MJ Guptill,Mustafizur Rahman,DP Conway,2,0,2,38,,26,19,1,-,5.0,0,,,4,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
29,MJ Guptill,Mustafizur Rahman,DP Conway,0,0,0,38,,26,20,1,-,6.0,0,,,4,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
30,DP Conway,Mohammad Saifuddin,MJ Guptill,0,1,1,39,,10,10,1,wides,0.0,0,,,5,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
31,DP Conway,Mohammad Saifuddin,MJ Guptill,0,1,1,40,,10,11,1,wides,0.0,0,,,5,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
32,DP Conway,Mohammad Saifuddin,MJ Guptill,0,0,0,40,,10,12,1,-,1.0,0,,,5,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
33,DP Conway,Mohammad Saifuddin,MJ Guptill,1,0,1,41,,11,13,1,-,2.0,0,,,5,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
34,MJ Guptill,Mohammad Saifuddin,DP Conway,0,0,0,41,,26,21,1,-,3.0,0,,,5,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
35,MJ Guptill,Mohammad Saifuddin,DP Conway,0,0,0,41,,26,22,1,-,4.0,0,,,5,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
36,MJ Guptill,Mohammad Saifuddin,DP Conway,6,0,6,47,,32,23,1,-,5.0,0,,,5,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
37,MJ Guptill,Mohammad Saifuddin,DP Conway,1,0,1,48,,33,24,1,-,6.0,0,,,5,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
38,MJ Guptill,Nasum Ahmed,DP Conway,1,0,1,49,,34,25,1,-,1.0,0,,,6,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
39,DP Conway,Nasum Ahmed,MJ Guptill,1,0,1,50,,12,14,1,-,2.0,0,,,6,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
40,MJ Guptill,Nasum Ahmed,DP Conway,1,0,1,51,,35,26,1,-,3.0,0,,,6,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
41,DP Conway,Nasum Ahmed,MJ Guptill,0,1,1,52,,12,15,1,wides,3.0,0,,,6,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
42,DP Conway,Nasum Ahmed,MJ Guptill,1,0,1,53,,13,16,1,-,4.0,0,,,6,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
43,MJ Guptill,Nasum Ahmed,DP Conway,0,0,0,53,,35,27,2,-,5.0,caught,MJ Guptill,Soumya Sarkar,6,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
44,DP Conway,Nasum Ahmed,WA Young,1,0,1,54,,14,17,2,-,6.0,0,,,6,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
45,DP Conway,Shoriful Islam,WA Young,4,0,4,58,,18,18,2,-,1.0,0,,,7,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
46,DP Conway,Shoriful Islam,WA Young,1,0,1,59,,19,19,2,-,2.0,0,,,7,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
47,WA Young,Shoriful Islam,DP Conway,1,0,1,60,,1,1,2,-,3.0,0,,,7,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
48,DP Conway,Shoriful Islam,WA Young,1,0,1,61,,20,20,2,-,4.0,0,,,7,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
49,WA Young,Shoriful Islam,DP Conway,1,0,1,62,,2,2,2,-,5.0,0,,,7,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
50,DP Conway,Shoriful Islam,WA Young,1,0,1,63,,21,21,2,-,6.0,0,,,7,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
51,DP Conway,Mahedi Hasan,WA Young,4,0,4,67,,25,22,2,-,1.0,0,,,8,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
52,DP Conway,Mahedi Hasan,WA Young,1,0,1,68,,26,23,2,-,2.0,0,,,8,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
53,WA Young,Mahedi Hasan,DP Conway,0,0,0,68,,2,3,2,-,3.0,0,,,8,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
54,WA Young,Mahedi Hasan,DP Conway,1,0,1,69,,3,4,2,-,4.0,0,,,8,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
55,DP Conway,Mahedi Hasan,WA Young,4,0,4,73,,30,24,2,-,5.0,0,,,8,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
56,DP Conway,Mahedi Hasan,WA Young,1,0,1,74,,31,25,2,-,6.0,0,,,8,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
57,DP Conway,Shoriful Islam,WA Young,1,0,1,75,,32,26,2,-,1.0,0,,,9,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
58,WA Young,Shoriful Islam,DP Conway,6,0,6,81,,9,5,2,-,2.0,0,,,9,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
59,WA Young,Shoriful Islam,DP Conway,1,0,1,82,,10,6,2,-,3.0,0,,,9,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
60,DP Conway,Shoriful Islam,WA Young,1,0,1,83,,33,27,2,-,4.0,0,,,9,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
61,WA Young,Shoriful Islam,DP Conway,1,0,1,84,,11,7,2,-,5.0,0,,,9,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
62,DP Conway,Shoriful Islam,WA Young,4,0,4,88,,37,28,2,-,6.0,0,,,9,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
63,WA Young,Mahedi Hasan,DP Conway,1,0,1,89,,12,8,2,-,1.0,0,,,10,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
64,DP Conway,Mahedi Hasan,WA Young,0,0,0,89,,37,29,2,-,2.0,0,,,10,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
65,DP Conway,Mahedi Hasan,WA Young,1,0,1,90,,38,30,2,-,3.0,0,,,10,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
66,WA Young,Mahedi Hasan,DP Conway,0,0,0,90,,12,9,2,-,4.0,0,,,10,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
67,WA Young,Mahedi Hasan,DP Conway,0,0,0,90,,12,10,2,-,5.0,0,,,10,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
68,WA Young,Mahedi Hasan,DP Conway,1,0,1,91,,13,11,2,-,6.0,0,,,10,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
69,WA Young,Mustafizur Rahman,DP Conway,1,0,1,92,,14,12,2,-,1.0,0,,,11,bat,New Zealand,1,Seddon Park,2021,03,New Zealand_Bangladesh_2021-03-28,New Zealand,New Zealand,Bangladesh,True,210
