,batter,bowler,non_striker,review,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
89,DJ Bravo,MR Marsh,SO Hetmyer,,0,2,2,118,,25,24,3,legbyes,6.0,13,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,,Right arm Medium
90,SO Hetmyer,A Zampa,DJ Bravo,,6,0,6,124,,38,21,3,-,1.0,14,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,,Right hand Bat,Right arm Legbreak
91,SO Hetmyer,A Zampa,DJ Bravo,,1,0,1,125,,39,22,3,-,2.0,14,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,,Right hand Bat,Right arm Legbreak
92,DJ Bravo,A Zampa,SO Hetmyer,,1,0,1,126,,26,25,3,-,3.0,14,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,,Right arm Legbreak
93,SO Hetmyer,A Zampa,DJ Bravo,,0,0,0,126,,39,23,3,-,4.0,14,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,,Right hand Bat,Right arm Legbreak
94,SO Hetmyer,A Zampa,DJ Bravo,,1,0,1,127,,40,24,3,-,5.0,14,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,,Right hand Bat,Right arm Legbreak
95,DJ Bravo,A Zampa,SO Hetmyer,,2,0,2,129,,28,26,3,-,6.0,14,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,,Right arm Legbreak
96,SO Hetmyer,DT Christian,DJ Bravo,,1,0,1,130,,41,25,3,-,1.0,15,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,,Right hand Bat,Right arm Fast
97,DJ Bravo,DT Christian,SO Hetmyer,,1,0,1,131,,29,27,3,-,2.0,15,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,,Right arm Fast
98,SO Hetmyer,DT Christian,DJ Bravo,,2,0,2,133,,43,26,3,-,3.0,15,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,,Right hand Bat,Right arm Fast
99,SO Hetmyer,DT Christian,DJ Bravo,,1,0,1,134,,44,27,3,-,4.0,15,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,,Right hand Bat,Right arm Fast
100,DJ Bravo,DT Christian,SO Hetmyer,,1,0,1,135,,30,28,3,-,5.0,15,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,,Right arm Fast
101,SO Hetmyer,DT Christian,DJ Bravo,,0,0,0,135,,44,28,3,-,6.0,15,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,,Right hand Bat,Right arm Fast
102,DJ Bravo,MA Starc,SO Hetmyer,,0,0,0,135,,30,29,3,-,1.0,16,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,,Left arm Fast
103,DJ Bravo,MA Starc,SO Hetmyer,,1,0,1,136,,31,30,3,-,2.0,16,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,,Left arm Fast
104,SO Hetmyer,MA Starc,DJ Bravo,,6,0,6,142,,50,29,3,-,3.0,16,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,,Right hand Bat,Left arm Fast
105,SO Hetmyer,MA Starc,DJ Bravo,,0,0,0,142,,50,30,3,-,4.0,16,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,,Right hand Bat,Left arm Fast
106,SO Hetmyer,MA Starc,DJ Bravo,,1,0,1,143,,51,31,3,-,5.0,16,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,,Right hand Bat,Left arm Fast
107,DJ Bravo,MA Starc,SO Hetmyer,,6,0,6,149,,37,31,3,-,6.0,16,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,,Left arm Fast
108,SO Hetmyer,JR Hazlewood,DJ Bravo,,0,1,1,150,,51,32,3,legbyes,1.0,17,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,,Right hand Bat,Right arm Fast
109,DJ Bravo,JR Hazlewood,SO Hetmyer,,1,1,2,152,,38,32,3,noballs,1.0,17,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,,Right arm Fast
110,SO Hetmyer,JR Hazlewood,DJ Bravo,,4,0,4,156,,55,33,3,-,2.0,17,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,,Right hand Bat,Right arm Fast
111,SO Hetmyer,JR Hazlewood,DJ Bravo,,4,0,4,160,,59,34,3,-,3.0,17,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,,Right hand Bat,Right arm Fast
112,SO Hetmyer,JR Hazlewood,DJ Bravo,,2,0,2,162,,61,35,3,-,4.0,17,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,,Right hand Bat,Right arm Fast
113,SO Hetmyer,JR Hazlewood,DJ Bravo,,0,0,0,162,,61,36,4,-,5.0,17,run out,SO Hetmyer,MS Wade;JR Hazlewood,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,,Right hand Bat,Right arm Fast
114,DJ Bravo,JR Hazlewood,AD Russell,,2,0,2,164,,40,33,4,-,6.0,17,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,Right hand Bat,Right arm Fast
115,AD Russell,MA Starc,DJ Bravo,,0,0,0,164,,0,1,4,-,1.0,18,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,Right hand Bat,Left arm Fast
116,AD Russell,MA Starc,DJ Bravo,,4,0,4,168,,4,2,4,-,2.0,18,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,Right hand Bat,Left arm Fast
117,AD Russell,MA Starc,DJ Bravo,,6,0,6,174,,10,3,4,-,3.0,18,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,Right hand Bat,Left arm Fast
118,AD Russell,MA Starc,DJ Bravo,,1,0,1,175,,11,4,4,-,4.0,18,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,Right hand Bat,Left arm Fast
119,DJ Bravo,MA Starc,AD Russell,,4,0,4,179,,44,34,4,-,5.0,18,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,Right hand Bat,Left arm Fast
120,DJ Bravo,MA Starc,AD Russell,,1,0,1,180,,45,35,4,-,6.0,18,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,Right hand Bat,Left arm Fast
121,DJ Bravo,DT Christian,AD Russell,,0,1,1,181,,45,36,4,wides,0.0,19,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,Right hand Bat,Right arm Fast
122,DJ Bravo,DT Christian,AD Russell,,1,0,1,182,,46,37,4,-,1.0,19,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,Right hand Bat,Right arm Fast
123,AD Russell,DT Christian,DJ Bravo,,4,0,4,186,,15,5,4,-,2.0,19,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,Right hand Bat,Right arm Fast
124,AD Russell,DT Christian,DJ Bravo,,2,0,2,188,,17,6,4,-,3.0,19,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,Right hand Bat,Right arm Fast
125,AD Russell,DT Christian,DJ Bravo,,1,0,1,189,,18,7,4,-,4.0,19,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,Right hand Bat,Right arm Fast
126,DJ Bravo,DT Christian,AD Russell,,1,0,1,190,,47,38,4,-,5.0,19,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,Right hand Bat,Right arm Fast
127,AD Russell,DT Christian,DJ Bravo,,6,0,6,196,,24,8,4,-,6.0,19,0,,,field,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-10,West Indies,West Indies,Australia,True,196,Right hand Bat,Right hand Bat,Right arm Fast
