,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,Saim Ayub,TG Southee,Mohammad Rizwan,4,0,4,4,222,4,1,0,-,1.0,0,0,,,field,Pakistan,2,"Eden Park, Auckland",2024,01,New Zealand_Pakistan_2024-01-12,New Zealand,Pakistan,New Zealand,False,180
1,Saim Ayub,TG Southee,Mohammad Rizwan,1,0,1,5,221,5,2,0,-,2.0,0,0,,,field,Pakistan,2,"Eden Park, Auckland",2024,01,New Zealand_Pakistan_2024-01-12,New Zealand,Pakistan,New Zealand,False,180
2,Mohammad Rizwan,TG Southee,Saim Ayub,0,0,0,5,221,0,1,0,-,3.0,0,0,,,field,Pakistan,2,"Eden Park, Auckland",2024,01,New Zealand_Pakistan_2024-01-12,New Zealand,Pakistan,New Zealand,False,180
3,Mohammad Rizwan,TG Southee,Saim Ayub,1,0,1,6,220,1,2,0,-,4.0,0,0,,,field,Pakistan,2,"Eden Park, Auckland",2024,01,New Zealand_Pakistan_2024-01-12,New Zealand,Pakistan,New Zealand,False,180
4,Saim Ayub,TG Southee,Mohammad Rizwan,6,0,6,12,214,11,3,0,-,5.0,0,0,,,field,Pakistan,2,"Eden Park, Auckland",2024,01,New Zealand_Pakistan_2024-01-12,New Zealand,Pakistan,New Zealand,False,180
5,Saim Ayub,TG Southee,Mohammad Rizwan,0,0,0,12,214,11,4,0,-,6.0,0,0,,,field,Pakistan,2,"Eden Park, Auckland",2024,01,New Zealand_Pakistan_2024-01-12,New Zealand,Pakistan,New Zealand,False,180
6,Mohammad Rizwan,MJ Henry,Saim Ayub,0,0,0,12,214,1,3,0,-,1.0,1,0,,,field,Pakistan,2,"Eden Park, Auckland",2024,01,New Zealand_Pakistan_2024-01-12,New Zealand,Pakistan,New Zealand,False,180
7,Mohammad Rizwan,MJ Henry,Saim Ayub,1,0,1,13,213,2,4,0,-,2.0,1,0,,,field,Pakistan,2,"Eden Park, Auckland",2024,01,New Zealand_Pakistan_2024-01-12,New Zealand,Pakistan,New Zealand,False,180
8,Saim Ayub,MJ Henry,Mohammad Rizwan,6,0,6,19,207,17,5,0,-,3.0,1,0,,,field,Pakistan,2,"Eden Park, Auckland",2024,01,New Zealand_Pakistan_2024-01-12,New Zealand,Pakistan,New Zealand,False,180
9,Saim Ayub,MJ Henry,Mohammad Rizwan,0,0,0,19,207,17,6,0,-,4.0,1,0,,,field,Pakistan,2,"Eden Park, Auckland",2024,01,New Zealand_Pakistan_2024-01-12,New Zealand,Pakistan,New Zealand,False,180
10,Saim Ayub,MJ Henry,Mohammad Rizwan,6,0,6,25,201,23,7,0,-,5.0,1,0,,,field,Pakistan,2,"Eden Park, Auckland",2024,01,New Zealand_Pakistan_2024-01-12,New Zealand,Pakistan,New Zealand,False,180
11,Saim Ayub,MJ Henry,Mohammad Rizwan,4,0,4,29,197,27,8,0,-,6.0,1,0,,,field,Pakistan,2,"Eden Park, Auckland",2024,01,New Zealand_Pakistan_2024-01-12,New Zealand,Pakistan,New Zealand,False,180
12,Mohammad Rizwan,AF Milne,Saim Ayub,4,0,4,33,193,6,5,0,-,1.0,2,0,,,field,Pakistan,2,"Eden Park, Auckland",2024,01,New Zealand_Pakistan_2024-01-12,New Zealand,Pakistan,New Zealand,False,180
