,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,N Dickwella,PJ Cummins,WU Tharanga,1,0,1,1,167,1,1,0,-,1.0,0,,,0,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Left hand Bat,Left hand Bat,Right arm Fast
1,WU Tharanga,PJ Cummins,N Dickwella,0,1,1,2,166,0,1,0,legbyes,2.0,0,,,0,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Left hand Bat,Left hand Bat,Right arm Fast
2,N Dickwella,PJ Cummins,WU Tharanga,0,0,0,2,166,1,2,0,-,3.0,0,,,0,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Left hand Bat,Left hand Bat,Right arm Fast
3,N Dickwella,PJ Cummins,WU Tharanga,0,0,0,2,166,1,3,0,-,4.0,0,,,0,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Left hand Bat,Left hand Bat,Right arm Fast
4,N Dickwella,PJ Cummins,WU Tharanga,3,0,3,5,163,4,4,0,-,5.0,0,,,0,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Left hand Bat,Left hand Bat,Right arm Fast
5,WU Tharanga,PJ Cummins,N Dickwella,0,0,0,5,163,0,2,1,-,6.0,caught,WU Tharanga,TD Paine,0,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Left hand Bat,Left hand Bat,Right arm Fast
6,N Dickwella,B Stanlake,EMDY Munaweera,0,1,1,6,162,4,4,1,wides,0.0,0,,,1,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Left hand Bat,Right hand Bat,Right arm Fast
7,N Dickwella,B Stanlake,EMDY Munaweera,0,1,1,7,161,4,4,1,wides,0.0,0,,,1,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Left hand Bat,Right hand Bat,Right arm Fast
8,N Dickwella,B Stanlake,EMDY Munaweera,0,0,0,7,161,4,5,1,-,1.0,0,,,1,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Left hand Bat,Right hand Bat,Right arm Fast
9,N Dickwella,B Stanlake,EMDY Munaweera,0,0,0,7,161,4,6,1,-,2.0,0,,,1,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Left hand Bat,Right hand Bat,Right arm Fast
10,N Dickwella,B Stanlake,EMDY Munaweera,4,0,4,11,157,8,7,1,-,3.0,0,,,1,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Left hand Bat,Right hand Bat,Right arm Fast
11,N Dickwella,B Stanlake,EMDY Munaweera,0,0,0,11,157,8,8,1,-,4.0,0,,,1,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Left hand Bat,Right hand Bat,Right arm Fast
12,N Dickwella,B Stanlake,EMDY Munaweera,4,0,4,15,153,12,9,1,-,5.0,0,,,1,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Left hand Bat,Right hand Bat,Right arm Fast
13,N Dickwella,B Stanlake,EMDY Munaweera,0,0,0,15,153,12,10,1,-,6.0,0,,,1,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Left hand Bat,Right hand Bat,Right arm Fast
14,EMDY Munaweera,PJ Cummins,N Dickwella,0,0,0,15,153,0,1,1,-,1.0,0,,,2,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Right hand Bat,Left hand Bat,Right arm Fast
15,EMDY Munaweera,PJ Cummins,N Dickwella,3,0,3,18,150,3,2,1,-,2.0,0,,,2,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Right hand Bat,Left hand Bat,Right arm Fast
16,N Dickwella,PJ Cummins,EMDY Munaweera,0,0,0,18,150,12,11,1,-,3.0,0,,,2,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Left hand Bat,Right hand Bat,Right arm Fast
17,N Dickwella,PJ Cummins,EMDY Munaweera,0,0,0,18,150,12,12,1,-,4.0,0,,,2,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Left hand Bat,Right hand Bat,Right arm Fast
18,N Dickwella,PJ Cummins,EMDY Munaweera,0,0,0,18,150,12,13,1,-,5.0,0,,,2,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Left hand Bat,Right hand Bat,Right arm Fast
19,N Dickwella,PJ Cummins,EMDY Munaweera,4,0,4,22,146,16,14,1,-,6.0,0,,,2,field,Sri Lanka,2,Melbourne Cricket Ground,2017,02,Australia_Sri Lanka_2017-02-17,Sri Lanka,Sri Lanka,Australia,True,172,Left hand Bat,Right hand Bat,Right arm Fast
