,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
25,Fakhar Zaman,LB Williams,Babar Azam,1,0,1,27,117,14,13,1,7,-,0,,,4,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
26,Babar Azam,LB Williams,Fakhar Zaman,0,0,0,27,117,10,11,1,8,-,0,,,4,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
27,Fakhar Zaman,BC Fortuin,Babar Azam,2,0,2,29,115,16,14,1,1,-,0,,,5,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
28,Fakhar Zaman,BC Fortuin,Babar Azam,6,0,6,35,109,22,15,1,2,-,0,,,5,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
29,Fakhar Zaman,BC Fortuin,Babar Azam,6,0,6,41,103,28,16,1,3,-,0,,,5,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
30,Fakhar Zaman,BC Fortuin,Babar Azam,1,0,1,42,102,29,17,1,4,-,0,,,5,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
31,Babar Azam,BC Fortuin,Fakhar Zaman,0,0,0,42,102,10,12,1,5,-,0,,,5,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
32,Babar Azam,BC Fortuin,Fakhar Zaman,1,0,1,43,101,11,13,1,6,-,0,,,5,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
33,Babar Azam,LB Williams,Fakhar Zaman,4,0,4,47,97,15,14,1,1,-,0,,,6,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
34,Babar Azam,LB Williams,Fakhar Zaman,4,0,4,51,93,19,15,1,2,-,0,,,6,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
35,Babar Azam,LB Williams,Fakhar Zaman,0,0,0,51,93,19,16,1,3,-,0,,,6,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
36,Babar Azam,LB Williams,Fakhar Zaman,1,0,1,52,92,20,17,1,4,-,0,,,6,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
37,Fakhar Zaman,LB Williams,Babar Azam,4,0,4,56,88,33,18,1,5,-,0,,,6,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
38,Fakhar Zaman,LB Williams,Babar Azam,1,0,1,57,87,34,19,1,6,-,0,,,6,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
39,Fakhar Zaman,SSB Magala,Babar Azam,1,0,1,58,86,35,20,1,1,-,0,,,7,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
40,Babar Azam,SSB Magala,Fakhar Zaman,1,0,1,59,85,21,18,1,2,-,0,,,7,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
41,Fakhar Zaman,SSB Magala,Babar Azam,6,0,6,65,79,41,21,1,3,-,0,,,7,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
42,Fakhar Zaman,SSB Magala,Babar Azam,6,0,6,71,73,47,22,1,4,-,0,,,7,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
43,Fakhar Zaman,SSB Magala,Babar Azam,0,1,1,72,72,47,23,1,5,noballs,0,,,7,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
44,Fakhar Zaman,SSB Magala,Babar Azam,0,1,1,73,71,47,24,1,6,legbyes,0,,,7,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
45,Babar Azam,SSB Magala,Fakhar Zaman,0,1,1,74,70,21,19,1,7,wides,0,,,7,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
46,Babar Azam,SSB Magala,Fakhar Zaman,1,0,1,75,69,22,20,1,8,-,0,,,7,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
47,Babar Azam,PWA Mulder,Fakhar Zaman,1,0,1,76,68,23,21,1,1,-,0,,,8,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
48,Fakhar Zaman,PWA Mulder,Babar Azam,0,0,0,76,68,47,25,1,2,-,0,,,8,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
49,Fakhar Zaman,PWA Mulder,Babar Azam,0,1,1,77,67,47,26,1,3,wides,0,,,8,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
50,Fakhar Zaman,PWA Mulder,Babar Azam,2,0,2,79,65,49,27,1,4,-,0,,,8,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
51,Fakhar Zaman,PWA Mulder,Babar Azam,0,0,0,79,65,49,28,1,5,-,0,,,8,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
52,Fakhar Zaman,PWA Mulder,Babar Azam,1,0,1,80,64,50,29,1,6,-,0,,,8,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
53,Babar Azam,PWA Mulder,Fakhar Zaman,0,0,0,80,64,23,22,1,7,-,0,,,8,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
54,Fakhar Zaman,T Shamsi,Babar Azam,4,0,4,84,60,54,30,1,1,-,0,,,9,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
55,Fakhar Zaman,T Shamsi,Babar Azam,0,1,1,85,59,54,31,1,2,wides,0,,,9,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
56,Fakhar Zaman,T Shamsi,Babar Azam,0,0,0,85,59,54,32,1,3,-,0,,,9,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
57,Fakhar Zaman,T Shamsi,Babar Azam,1,0,1,86,58,55,33,1,4,-,0,,,9,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
58,Babar Azam,T Shamsi,Fakhar Zaman,1,0,1,87,57,24,23,1,5,-,0,,,9,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
59,Fakhar Zaman,T Shamsi,Babar Azam,4,0,4,91,53,59,34,1,6,-,0,,,9,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
60,Fakhar Zaman,T Shamsi,Babar Azam,1,0,1,92,52,60,35,1,7,-,0,,,9,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
61,Fakhar Zaman,LB Williams,Babar Azam,0,0,0,92,52,60,36,1,1,-,0,,,10,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
62,Fakhar Zaman,LB Williams,Babar Azam,0,0,0,92,52,60,37,2,2,-,caught,Fakhar Zaman,PWA Mulder,10,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
63,Mohammad Hafeez,LB Williams,Babar Azam,4,0,4,96,48,4,1,2,3,-,0,,,10,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
64,Mohammad Hafeez,LB Williams,Babar Azam,1,0,1,97,47,5,2,2,4,-,0,,,10,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
65,Babar Azam,LB Williams,Mohammad Hafeez,0,1,1,98,46,24,24,2,5,wides,0,,,10,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
66,Babar Azam,LB Williams,Mohammad Hafeez,0,0,0,98,46,24,25,3,6,-,caught,Babar Azam,T Shamsi,10,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
67,Haider Ali,LB Williams,Mohammad Hafeez,1,0,1,99,45,1,1,3,7,-,0,,,10,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
68,Haider Ali,T Shamsi,Mohammad Hafeez,1,0,1,100,44,2,2,3,1,-,0,,,11,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
69,Mohammad Hafeez,T Shamsi,Haider Ali,1,0,1,101,43,6,3,3,2,-,0,,,11,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
70,Haider Ali,T Shamsi,Mohammad Hafeez,0,0,0,101,43,2,3,3,3,-,0,,,11,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
71,Haider Ali,T Shamsi,Mohammad Hafeez,1,0,1,102,42,3,4,3,4,-,0,,,11,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
72,Mohammad Hafeez,T Shamsi,Haider Ali,1,0,1,103,41,7,4,3,5,-,0,,,11,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
73,Haider Ali,T Shamsi,Mohammad Hafeez,0,0,0,103,41,3,5,3,6,-,0,,,11,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
74,Mohammad Hafeez,AL Phehlukwayo,Haider Ali,1,0,1,104,40,8,5,3,1,-,0,,,12,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
75,Haider Ali,AL Phehlukwayo,Mohammad Hafeez,0,0,0,104,40,3,6,4,2,-,caught,Haider Ali,BC Fortuin,12,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
76,Mohammad Hafeez,AL Phehlukwayo,Asif Ali,1,0,1,105,39,9,6,4,3,-,0,,,12,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
77,Asif Ali,AL Phehlukwayo,Mohammad Hafeez,0,0,0,105,39,0,1,4,4,-,0,,,12,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
78,Asif Ali,AL Phehlukwayo,Mohammad Hafeez,1,0,1,106,38,1,2,4,5,-,0,,,12,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
79,Mohammad Hafeez,AL Phehlukwayo,Asif Ali,0,0,0,106,38,9,7,4,6,-,0,,,12,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
80,Asif Ali,GF Linde,Mohammad Hafeez,1,0,1,107,37,2,3,4,1,-,0,,,13,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
81,Mohammad Hafeez,GF Linde,Asif Ali,0,0,0,107,37,9,8,4,2,-,0,,,13,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
82,Mohammad Hafeez,GF Linde,Asif Ali,0,0,0,107,37,9,9,4,3,-,0,,,13,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
83,Mohammad Hafeez,GF Linde,Asif Ali,1,0,1,108,36,10,10,4,4,-,0,,,13,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
84,Asif Ali,GF Linde,Mohammad Hafeez,0,0,0,108,36,2,4,4,5,-,0,,,13,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
85,Asif Ali,GF Linde,Mohammad Hafeez,1,0,1,109,35,3,5,4,6,-,0,,,13,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
86,Asif Ali,T Shamsi,Mohammad Hafeez,0,0,0,109,35,3,6,4,1,-,0,,,14,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
87,Asif Ali,T Shamsi,Mohammad Hafeez,1,0,1,110,34,4,7,4,2,-,0,,,14,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
88,Mohammad Hafeez,T Shamsi,Asif Ali,0,0,0,110,34,10,11,4,3,-,0,,,14,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
89,Mohammad Hafeez,T Shamsi,Asif Ali,0,0,0,110,34,10,12,5,4,-,caught,Mohammad Hafeez,LB Williams,14,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
90,Asif Ali,T Shamsi,Faheem Ashraf,1,0,1,111,33,5,8,5,5,-,0,,,14,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
91,Faheem Ashraf,T Shamsi,Asif Ali,1,0,1,112,32,1,1,5,6,-,0,,,14,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
92,Faheem Ashraf,SSB Magala,Asif Ali,2,0,2,114,30,3,2,5,1,-,0,,,15,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
93,Faheem Ashraf,SSB Magala,Asif Ali,1,0,1,115,29,4,3,5,2,-,0,,,15,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
94,Asif Ali,SSB Magala,Faheem Ashraf,0,0,0,115,29,5,9,6,3,-,caught and bowled,Asif Ali,,15,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
95,Mohammad Nawaz (3),SSB Magala,Faheem Ashraf,0,0,0,115,29,0,1,6,4,-,0,,,15,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
96,Mohammad Nawaz (3),SSB Magala,Faheem Ashraf,0,0,0,115,29,0,2,6,5,-,0,,,15,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
97,Mohammad Nawaz (3),SSB Magala,Faheem Ashraf,0,0,0,115,29,0,3,6,6,-,0,,,15,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
98,Faheem Ashraf,T Shamsi,Mohammad Nawaz (3),0,0,0,115,29,4,4,6,1,-,0,,,16,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
99,Faheem Ashraf,T Shamsi,Mohammad Nawaz (3),0,0,0,115,29,4,5,6,2,-,0,,,16,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
100,Faheem Ashraf,T Shamsi,Mohammad Nawaz (3),1,0,1,116,28,5,6,6,3,-,0,,,16,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
101,Mohammad Nawaz (3),T Shamsi,Faheem Ashraf,0,0,0,116,28,0,4,6,4,-,0,,,16,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
102,Mohammad Nawaz (3),T Shamsi,Faheem Ashraf,0,0,0,116,28,0,5,6,5,-,0,,,16,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
103,Mohammad Nawaz (3),T Shamsi,Faheem Ashraf,1,0,1,117,27,1,6,6,6,-,0,,,16,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
104,Mohammad Nawaz (3),SSB Magala,Faheem Ashraf,2,0,2,119,25,3,7,6,1,-,0,,,17,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
105,Mohammad Nawaz (3),SSB Magala,Faheem Ashraf,0,0,0,119,25,3,8,6,2,-,0,,,17,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
106,Mohammad Nawaz (3),SSB Magala,Faheem Ashraf,0,0,0,119,25,3,9,6,3,-,0,,,17,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
107,Mohammad Nawaz (3),SSB Magala,Faheem Ashraf,0,0,0,119,25,3,10,6,4,-,0,,,17,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
108,Mohammad Nawaz (3),SSB Magala,Faheem Ashraf,1,0,1,120,24,4,11,6,5,-,0,,,17,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
109,Faheem Ashraf,SSB Magala,Mohammad Nawaz (3),0,0,0,120,24,5,7,6,6,-,0,,,17,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
110,Mohammad Nawaz (3),AL Phehlukwayo,Faheem Ashraf,4,0,4,124,20,8,12,6,1,-,0,,,18,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
111,Mohammad Nawaz (3),AL Phehlukwayo,Faheem Ashraf,0,1,1,125,19,8,13,6,2,wides,0,,,18,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
112,Mohammad Nawaz (3),AL Phehlukwayo,Faheem Ashraf,0,0,0,125,19,8,14,6,3,-,0,,,18,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
113,Mohammad Nawaz (3),AL Phehlukwayo,Faheem Ashraf,1,0,1,126,18,9,15,6,4,-,0,,,18,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
114,Faheem Ashraf,AL Phehlukwayo,Mohammad Nawaz (3),1,0,1,127,17,6,8,6,5,-,0,,,18,field,Pakistan,2,"SuperSport Park, Centurion",2021,04,South Africa_Pakistan_2021-04-16,Pakistan,Pakistan,South Africa
