,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
11,HM Amla,NW Bracken,HH Gibbs,0,0,0,6,176,4,7,0,6,2,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
12,HM Amla,NW Bracken,HH Gibbs,1,0,1,7,175,5,8,0,7,2,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
13,HM Amla,SW Tait,HH Gibbs,0,0,0,7,175,5,9,0,1,3,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
14,HM Amla,SW Tait,HH Gibbs,6,0,6,13,169,11,10,0,2,3,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
15,HM Amla,SW Tait,HH Gibbs,3,0,3,16,166,14,11,0,3,3,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
16,HH Gibbs,SW Tait,HM Amla,0,0,0,16,166,1,6,0,4,3,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
17,HH Gibbs,SW Tait,HM Amla,1,0,1,17,165,2,7,0,5,3,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
18,HM Amla,SW Tait,HH Gibbs,0,4,4,21,161,14,12,0,6,3,legbyes,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
19,HH Gibbs,NW Bracken,HM Amla,0,0,0,21,161,2,8,0,1,4,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
20,HH Gibbs,NW Bracken,HM Amla,1,0,1,22,160,3,9,0,2,4,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
21,HM Amla,NW Bracken,HH Gibbs,1,0,1,23,159,15,13,0,3,4,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
22,HH Gibbs,NW Bracken,HM Amla,0,1,1,24,158,3,10,0,4,4,legbyes,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
23,HM Amla,NW Bracken,HH Gibbs,0,0,0,24,158,15,14,0,5,4,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
24,HM Amla,NW Bracken,HH Gibbs,1,0,1,25,157,16,15,0,6,4,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
25,HM Amla,BW Hilfenhaus,HH Gibbs,1,0,1,26,156,17,16,0,1,5,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
26,HH Gibbs,BW Hilfenhaus,HM Amla,3,0,3,29,153,6,11,0,2,5,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
27,HM Amla,BW Hilfenhaus,HH Gibbs,4,0,4,33,149,21,17,0,3,5,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
28,HM Amla,BW Hilfenhaus,HH Gibbs,0,0,0,33,149,21,18,0,4,5,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
29,HM Amla,BW Hilfenhaus,HH Gibbs,0,0,0,33,149,21,19,0,5,5,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
30,HM Amla,BW Hilfenhaus,HH Gibbs,1,0,1,34,148,22,20,0,6,5,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
31,HM Amla,JR Hopes,HH Gibbs,0,0,0,34,148,22,21,0,1,6,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
32,HM Amla,JR Hopes,HH Gibbs,1,0,1,35,147,23,22,0,2,6,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
33,HH Gibbs,JR Hopes,HM Amla,0,0,0,35,147,6,12,0,3,6,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
34,HH Gibbs,JR Hopes,HM Amla,0,0,0,35,147,6,13,1,4,6,-,caught,HH Gibbs,MEK Hussey,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
35,HM Amla,JR Hopes,JP Duminy,1,0,1,36,146,24,23,1,5,6,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
36,JP Duminy,JR Hopes,HM Amla,0,0,0,36,146,0,1,1,6,6,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
37,HM Amla,BW Hilfenhaus,JP Duminy,1,0,1,37,145,25,24,1,1,7,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
38,JP Duminy,BW Hilfenhaus,HM Amla,0,0,0,37,145,0,2,1,2,7,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
39,JP Duminy,BW Hilfenhaus,HM Amla,1,0,1,38,144,1,3,1,3,7,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
40,HM Amla,BW Hilfenhaus,JP Duminy,1,0,1,39,143,26,25,1,4,7,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
41,JP Duminy,BW Hilfenhaus,HM Amla,1,0,1,40,142,2,4,1,5,7,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
42,HM Amla,BW Hilfenhaus,JP Duminy,0,0,0,40,142,26,26,2,6,7,-,caught,HM Amla,CL White,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
43,JP Duminy,DJ Hussey,VB van Jaarsveld,1,0,1,41,141,3,5,2,1,8,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
44,VB van Jaarsveld,DJ Hussey,JP Duminy,0,0,0,41,141,0,1,3,2,8,-,lbw,VB van Jaarsveld,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
45,MV Boucher,DJ Hussey,JP Duminy,0,0,0,41,141,0,1,3,3,8,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
46,MV Boucher,DJ Hussey,JP Duminy,1,0,1,42,140,1,2,3,4,8,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
47,JP Duminy,DJ Hussey,MV Boucher,4,0,4,46,136,7,6,3,5,8,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
48,JP Duminy,DJ Hussey,MV Boucher,1,0,1,47,135,8,7,3,6,8,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
49,JP Duminy,MEK Hussey,MV Boucher,0,1,1,48,134,8,8,3,1,9,legbyes,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
50,MV Boucher,MEK Hussey,JP Duminy,1,0,1,49,133,2,3,3,2,9,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
51,JP Duminy,MEK Hussey,MV Boucher,1,0,1,50,132,9,9,3,3,9,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
52,MV Boucher,MEK Hussey,JP Duminy,1,0,1,51,131,3,4,3,4,9,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
53,JP Duminy,MEK Hussey,MV Boucher,1,0,1,52,130,10,10,3,5,9,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
54,MV Boucher,MEK Hussey,JP Duminy,1,0,1,53,129,4,5,3,6,9,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
55,MV Boucher,DJ Hussey,JP Duminy,1,0,1,54,128,5,6,3,1,10,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
56,JP Duminy,DJ Hussey,MV Boucher,1,0,1,55,127,11,11,3,2,10,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
57,MV Boucher,DJ Hussey,JP Duminy,1,0,1,56,126,6,7,3,3,10,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
58,JP Duminy,DJ Hussey,MV Boucher,1,0,1,57,125,12,12,3,4,10,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
59,MV Boucher,DJ Hussey,JP Duminy,1,0,1,58,124,7,8,3,5,10,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
60,JP Duminy,DJ Hussey,MV Boucher,1,0,1,59,123,13,13,3,6,10,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
61,JP Duminy,JR Hopes,MV Boucher,1,0,1,60,122,14,14,3,1,11,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
62,MV Boucher,JR Hopes,JP Duminy,1,0,1,61,121,8,9,3,2,11,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
63,JP Duminy,JR Hopes,MV Boucher,1,0,1,62,120,15,15,3,3,11,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
64,MV Boucher,JR Hopes,JP Duminy,1,0,1,63,119,9,10,3,4,11,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
65,JP Duminy,JR Hopes,MV Boucher,1,0,1,64,118,16,16,3,5,11,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
66,MV Boucher,JR Hopes,JP Duminy,1,0,1,65,117,10,11,3,6,11,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
67,MV Boucher,DJ Hussey,JP Duminy,0,0,0,65,117,10,12,3,1,12,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
68,MV Boucher,DJ Hussey,JP Duminy,1,0,1,66,116,11,13,3,2,12,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
69,JP Duminy,DJ Hussey,MV Boucher,1,0,1,67,115,17,17,3,3,12,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
70,MV Boucher,DJ Hussey,JP Duminy,1,0,1,68,114,12,14,3,4,12,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
71,JP Duminy,DJ Hussey,MV Boucher,1,0,1,69,113,18,18,3,5,12,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
72,MV Boucher,DJ Hussey,JP Duminy,1,0,1,70,112,13,15,3,6,12,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
73,MV Boucher,SW Tait,JP Duminy,1,0,1,71,111,14,16,3,1,13,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
74,JP Duminy,SW Tait,MV Boucher,4,0,4,75,107,22,19,3,2,13,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
75,JP Duminy,SW Tait,MV Boucher,0,1,1,76,106,22,20,3,3,13,wides,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
76,JP Duminy,SW Tait,MV Boucher,1,0,1,77,105,23,21,3,4,13,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
77,MV Boucher,SW Tait,JP Duminy,1,0,1,78,104,15,17,3,5,13,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
78,JP Duminy,SW Tait,MV Boucher,1,0,1,79,103,24,22,3,6,13,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
79,MV Boucher,SW Tait,JP Duminy,4,0,4,83,99,19,18,3,7,13,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
80,JP Duminy,JR Hopes,MV Boucher,6,0,6,89,93,30,23,3,1,14,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
81,JP Duminy,JR Hopes,MV Boucher,1,0,1,90,92,31,24,3,2,14,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
82,MV Boucher,JR Hopes,JP Duminy,0,0,0,90,92,19,19,4,3,14,-,caught,MV Boucher,SW Tait,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
83,JP Duminy,JR Hopes,JA Morkel,1,0,1,91,91,32,25,4,4,14,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
84,JA Morkel,JR Hopes,JP Duminy,0,0,0,91,91,0,1,4,5,14,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
85,JA Morkel,JR Hopes,JP Duminy,2,0,2,93,89,2,2,4,6,14,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
86,JP Duminy,SW Tait,JA Morkel,1,0,1,94,88,33,26,4,1,15,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
87,JA Morkel,SW Tait,JP Duminy,0,0,0,94,88,2,3,4,2,15,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
88,JA Morkel,SW Tait,JP Duminy,1,0,1,95,87,3,4,4,3,15,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
89,JP Duminy,SW Tait,JA Morkel,4,0,4,99,83,37,27,4,4,15,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
90,JP Duminy,SW Tait,JA Morkel,0,0,0,99,83,37,28,4,5,15,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
91,JP Duminy,SW Tait,JA Morkel,4,0,4,103,79,41,29,4,6,15,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
92,JA Morkel,JR Hopes,JP Duminy,0,0,0,103,79,3,5,4,1,16,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
93,JA Morkel,JR Hopes,JP Duminy,4,0,4,107,75,7,6,4,2,16,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
94,JA Morkel,JR Hopes,JP Duminy,1,0,1,108,74,8,7,4,3,16,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
95,JP Duminy,JR Hopes,JA Morkel,4,0,4,112,70,45,30,4,4,16,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
96,JP Duminy,JR Hopes,JA Morkel,1,0,1,113,69,46,31,4,5,16,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
97,JA Morkel,JR Hopes,JP Duminy,1,0,1,114,68,9,8,4,6,16,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
98,JA Morkel,BW Hilfenhaus,JP Duminy,2,0,2,116,66,11,9,4,1,17,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
99,JA Morkel,BW Hilfenhaus,JP Duminy,0,1,1,117,65,11,10,4,2,17,wides,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
100,JA Morkel,BW Hilfenhaus,JP Duminy,1,0,1,118,64,12,11,4,3,17,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
101,JP Duminy,BW Hilfenhaus,JA Morkel,2,0,2,120,62,48,32,4,4,17,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
102,JP Duminy,BW Hilfenhaus,JA Morkel,1,0,1,121,61,49,33,4,5,17,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
103,JA Morkel,BW Hilfenhaus,JP Duminy,6,0,6,127,55,18,12,4,6,17,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
104,JA Morkel,BW Hilfenhaus,JP Duminy,1,0,1,128,54,19,13,4,7,17,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
105,JA Morkel,NW Bracken,JP Duminy,0,0,0,128,54,19,14,5,1,18,-,caught,JA Morkel,DJ Hussey,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
106,JP Duminy,NW Bracken,ND McKenzie,1,0,1,129,53,50,34,5,2,18,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
107,ND McKenzie,NW Bracken,JP Duminy,1,0,1,130,52,1,1,5,3,18,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
108,JP Duminy,NW Bracken,ND McKenzie,1,0,1,131,51,51,35,5,4,18,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
109,ND McKenzie,NW Bracken,JP Duminy,1,0,1,132,50,2,2,5,5,18,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
110,JP Duminy,NW Bracken,ND McKenzie,4,0,4,136,46,55,36,5,6,18,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
111,ND McKenzie,BW Hilfenhaus,JP Duminy,0,0,0,136,46,2,3,5,1,19,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
112,ND McKenzie,BW Hilfenhaus,JP Duminy,2,0,2,138,44,4,4,5,2,19,-,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
113,ND McKenzie,BW Hilfenhaus,JP Duminy,0,1,1,139,43,4,5,5,3,19,legbyes,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
114,JP Duminy,BW Hilfenhaus,ND McKenzie,0,1,1,140,42,55,37,5,4,19,wides,0,,,bat,South Africa,1,"Brisbane Cricket Ground, Woolloongabba",2009,01,Australia_South Africa_2009-01-13,Australia,South Africa,Australia,157
