,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
106,Mahmudullah,HK Bennett,Afif Hossain,1,0,1,79,14,28,42,4,4,18,-,0,,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-08,Bangladesh,Bangladesh,New Zealand,96
107,Afif Hossain,HK Bennett,Mahmudullah,1,0,1,80,13,5,8,4,5,18,-,0,,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-08,Bangladesh,Bangladesh,New Zealand,96
108,Mahmudullah,HK Bennett,Afif Hossain,2,0,2,82,11,30,43,4,6,18,-,0,,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-08,Bangladesh,Bangladesh,New Zealand,96
109,Mahmudullah,HK Bennett,Afif Hossain,1,0,1,83,10,31,44,4,7,18,-,0,,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-08,Bangladesh,Bangladesh,New Zealand,96
110,Mahmudullah,BM Tickner,Afif Hossain,6,0,6,89,4,37,45,4,1,19,-,0,,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-08,Bangladesh,Bangladesh,New Zealand,96
111,Mahmudullah,BM Tickner,Afif Hossain,0,0,0,89,4,37,46,4,2,19,-,0,,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-08,Bangladesh,Bangladesh,New Zealand,96
112,Mahmudullah,BM Tickner,Afif Hossain,1,0,1,90,3,38,47,4,3,19,-,0,,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-08,Bangladesh,Bangladesh,New Zealand,96
113,Afif Hossain,BM Tickner,Mahmudullah,0,0,0,90,3,5,9,4,4,19,-,0,,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-08,Bangladesh,Bangladesh,New Zealand,96
114,Afif Hossain,BM Tickner,Mahmudullah,1,0,1,91,2,6,10,4,5,19,-,0,,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-08,Bangladesh,Bangladesh,New Zealand,96
115,Mahmudullah,BM Tickner,Afif Hossain,1,0,1,92,1,39,48,4,6,19,-,0,,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-08,Bangladesh,Bangladesh,New Zealand,96
116,Mahmudullah,CE McConchie,Afif Hossain,4,0,4,96,-3,43,49,4,1,20,-,0,,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-08,Bangladesh,Bangladesh,New Zealand,96
