,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,MJ Lumb,KMDN Kulasekara,AD Hales,0,0,0,0,189,0,1,0,-,1.0,0,,,0,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Left hand Bat,Right hand Bat,Right arm Fast
1,MJ Lumb,KMDN Kulasekara,AD Hales,0,0,0,0,189,0,2,0,-,2.0,0,,,0,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Left hand Bat,Right hand Bat,Right arm Fast
2,MJ Lumb,KMDN Kulasekara,AD Hales,0,0,0,0,189,0,3,0,-,3.0,0,,,0,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Left hand Bat,Right hand Bat,Right arm Fast
3,MJ Lumb,KMDN Kulasekara,AD Hales,0,0,0,0,189,0,4,0,-,4.0,0,,,0,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Left hand Bat,Right hand Bat,Right arm Fast
4,MJ Lumb,KMDN Kulasekara,AD Hales,0,0,0,0,189,0,5,1,-,5.0,bowled,MJ Lumb,,0,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Left hand Bat,Right hand Bat,Right arm Fast
5,MM Ali,KMDN Kulasekara,AD Hales,0,0,0,0,189,0,1,2,-,6.0,caught,MM Ali,SMSM Senanayake,0,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Left hand Bat,Right hand Bat,Right arm Fast
6,AD Hales,AD Mathews,EJG Morgan,4,0,4,4,185,4,1,2,-,1.0,0,,,1,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Medium
7,AD Hales,AD Mathews,EJG Morgan,4,0,4,8,181,8,2,2,-,2.0,0,,,1,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Medium
8,AD Hales,AD Mathews,EJG Morgan,0,0,0,8,181,8,3,2,-,3.0,0,,,1,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Medium
9,AD Hales,AD Mathews,EJG Morgan,0,0,0,8,181,8,4,2,-,4.0,0,,,1,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Medium
10,AD Hales,AD Mathews,EJG Morgan,0,0,0,8,181,8,5,2,-,5.0,0,,,1,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Medium
11,AD Hales,AD Mathews,EJG Morgan,0,0,0,8,181,8,6,2,-,6.0,0,,,1,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Medium
12,EJG Morgan,KMDN Kulasekara,AD Hales,0,1,1,9,180,0,0,2,wides,0.0,0,,,2,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Left hand Bat,Right hand Bat,Right arm Fast
13,EJG Morgan,KMDN Kulasekara,AD Hales,0,0,0,9,180,0,1,2,-,1.0,0,,,2,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Left hand Bat,Right hand Bat,Right arm Fast
14,EJG Morgan,KMDN Kulasekara,AD Hales,1,0,1,10,179,1,2,2,-,2.0,0,,,2,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Left hand Bat,Right hand Bat,Right arm Fast
15,AD Hales,KMDN Kulasekara,EJG Morgan,4,0,4,14,175,12,7,2,-,3.0,0,,,2,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Fast
16,AD Hales,KMDN Kulasekara,EJG Morgan,0,0,0,14,175,12,8,2,-,4.0,0,,,2,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Fast
17,AD Hales,KMDN Kulasekara,EJG Morgan,4,0,4,18,171,16,9,2,-,5.0,0,,,2,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Fast
18,AD Hales,KMDN Kulasekara,EJG Morgan,1,0,1,19,170,17,10,2,-,6.0,0,,,2,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Fast
19,AD Hales,SL Malinga,EJG Morgan,1,0,1,20,169,18,11,2,-,1.0,0,,,3,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Fast
20,EJG Morgan,SL Malinga,AD Hales,0,0,0,20,169,1,3,2,-,2.0,0,,,3,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Left hand Bat,Right hand Bat,Right arm Fast
21,EJG Morgan,SL Malinga,AD Hales,0,0,0,20,169,1,4,2,-,3.0,0,,,3,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Left hand Bat,Right hand Bat,Right arm Fast
22,EJG Morgan,SL Malinga,AD Hales,0,0,0,20,169,1,5,2,-,4.0,0,,,3,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Left hand Bat,Right hand Bat,Right arm Fast
23,EJG Morgan,SL Malinga,AD Hales,4,0,4,24,165,5,6,2,-,5.0,0,,,3,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Left hand Bat,Right hand Bat,Right arm Fast
24,EJG Morgan,SL Malinga,AD Hales,0,0,0,24,165,5,7,2,-,6.0,0,,,3,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Left hand Bat,Right hand Bat,Right arm Fast
25,AD Hales,SMSM Senanayake,EJG Morgan,2,0,2,26,163,20,12,2,-,1.0,0,,,4,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Offbreak
26,AD Hales,SMSM Senanayake,EJG Morgan,0,0,0,26,163,20,13,2,-,2.0,0,,,4,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Offbreak
27,AD Hales,SMSM Senanayake,EJG Morgan,0,0,0,26,163,20,14,2,-,3.0,0,,,4,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Offbreak
28,AD Hales,SMSM Senanayake,EJG Morgan,1,0,1,27,162,21,15,2,-,4.0,0,,,4,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Offbreak
29,EJG Morgan,SMSM Senanayake,AD Hales,4,0,4,31,158,9,8,2,-,5.0,0,,,4,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Left hand Bat,Right hand Bat,Right arm Offbreak
30,EJG Morgan,SMSM Senanayake,AD Hales,0,0,0,31,158,9,9,2,-,6.0,0,,,4,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Left hand Bat,Right hand Bat,Right arm Offbreak
31,AD Hales,SL Malinga,EJG Morgan,0,0,0,31,158,21,16,2,-,1.0,0,,,5,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Fast
32,AD Hales,SL Malinga,EJG Morgan,0,0,0,31,158,21,17,2,-,2.0,0,,,5,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Fast
33,AD Hales,SL Malinga,EJG Morgan,0,0,0,31,158,21,18,2,-,3.0,0,,,5,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Fast
34,AD Hales,SL Malinga,EJG Morgan,0,0,0,31,158,21,19,2,-,4.0,0,,,5,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Fast
35,AD Hales,SL Malinga,EJG Morgan,4,0,4,35,154,25,20,2,-,5.0,0,,,5,field,England,2,Zahur Ahmed Chowdhury Stadium,2014,03,England_Sri Lanka_2014-03-27,England,England,Sri Lanka,True,190,Right hand Bat,Left hand Bat,Right arm Fast
