,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,YBK Jaiswal,OC McCoy,Shubman Gill,1,0,1,1,158,1,1,0,-,1.0,0,,,0,bat,West Indies,2,"Providence Stadium, Guyana",2023,08,West Indies_India_2023-08-08,India,India,West Indies,True,164,Left hand Bat,Right hand Bat,Left arm Fast
1,Shubman Gill,OC McCoy,YBK Jaiswal,4,0,4,5,154,4,1,0,-,2.0,0,,,0,bat,West Indies,2,"Providence Stadium, Guyana",2023,08,West Indies_India_2023-08-08,India,India,West Indies,True,164,Right hand Bat,Left hand Bat,Left arm Fast
2,Shubman Gill,OC McCoy,YBK Jaiswal,0,1,1,6,153,4,2,0,legbyes,3.0,0,,,0,bat,West Indies,2,"Providence Stadium, Guyana",2023,08,West Indies_India_2023-08-08,India,India,West Indies,True,164,Right hand Bat,Left hand Bat,Left arm Fast
3,YBK Jaiswal,OC McCoy,Shubman Gill,0,0,0,6,153,1,2,1,-,4.0,caught,YBK Jaiswal,AS Joseph,0,bat,West Indies,2,"Providence Stadium, Guyana",2023,08,West Indies_India_2023-08-08,India,India,West Indies,True,164,Left hand Bat,Right hand Bat,Left arm Fast
4,SA Yadav,OC McCoy,Shubman Gill,4,0,4,10,149,4,1,1,-,5.0,0,,,0,bat,West Indies,2,"Providence Stadium, Guyana",2023,08,West Indies_India_2023-08-08,India,India,West Indies,True,164,Right hand Bat,Right hand Bat,Left arm Fast
5,SA Yadav,OC McCoy,Shubman Gill,6,0,6,16,143,10,2,1,-,6.0,0,,,0,bat,West Indies,2,"Providence Stadium, Guyana",2023,08,West Indies_India_2023-08-08,India,India,West Indies,True,164,Right hand Bat,Right hand Bat,Left arm Fast
6,Shubman Gill,AJ Hosein,SA Yadav,0,0,0,16,143,4,3,1,-,1.0,0,,,1,bat,West Indies,2,"Providence Stadium, Guyana",2023,08,West Indies_India_2023-08-08,India,India,West Indies,True,164,Right hand Bat,Right hand Bat,Left arm Orthodox
7,Shubman Gill,AJ Hosein,SA Yadav,1,0,1,17,142,5,4,1,-,2.0,0,,,1,bat,West Indies,2,"Providence Stadium, Guyana",2023,08,West Indies_India_2023-08-08,India,India,West Indies,True,164,Right hand Bat,Right hand Bat,Left arm Orthodox
8,SA Yadav,AJ Hosein,Shubman Gill,0,0,0,17,142,10,3,1,-,3.0,0,,,1,bat,West Indies,2,"Providence Stadium, Guyana",2023,08,West Indies_India_2023-08-08,India,India,West Indies,True,164,Right hand Bat,Right hand Bat,Left arm Orthodox
9,SA Yadav,AJ Hosein,Shubman Gill,0,1,1,18,141,10,3,1,noballs,3.0,0,,,1,bat,West Indies,2,"Providence Stadium, Guyana",2023,08,West Indies_India_2023-08-08,India,India,West Indies,True,164,Right hand Bat,Right hand Bat,Left arm Orthodox
