,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
48,RW Chakabva,Mustafizur Rahman,SC Williams,0,0,0,45,105,5,7,4,5,-,0,,,8,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
49,RW Chakabva,Mustafizur Rahman,SC Williams,1,0,1,46,104,6,8,4,6,-,0,,,8,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
50,RW Chakabva,Shakib Al Hasan,SC Williams,1,0,1,47,103,7,9,4,1,-,0,,,9,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
51,SC Williams,Shakib Al Hasan,RW Chakabva,4,0,4,51,99,20,13,4,2,-,0,,,9,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
52,SC Williams,Shakib Al Hasan,RW Chakabva,0,0,0,51,99,20,14,4,3,-,0,,,9,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
53,SC Williams,Shakib Al Hasan,RW Chakabva,1,0,1,52,98,21,15,4,4,-,0,,,9,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
54,RW Chakabva,Shakib Al Hasan,SC Williams,0,2,2,54,96,7,10,4,5,legbyes,0,,,9,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
55,RW Chakabva,Shakib Al Hasan,SC Williams,1,0,1,55,95,8,11,4,6,-,0,,,9,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
56,RW Chakabva,Hasan Mahmud,SC Williams,1,0,1,56,94,9,12,4,1,-,0,,,10,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
57,SC Williams,Hasan Mahmud,RW Chakabva,1,0,1,57,93,22,16,4,2,-,0,,,10,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
58,RW Chakabva,Hasan Mahmud,SC Williams,2,0,2,59,91,11,13,4,3,-,0,,,10,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
59,RW Chakabva,Hasan Mahmud,SC Williams,1,0,1,60,90,12,14,4,4,-,0,,,10,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
60,SC Williams,Hasan Mahmud,RW Chakabva,4,0,4,64,86,26,17,4,5,-,0,,,10,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
61,SC Williams,Hasan Mahmud,RW Chakabva,0,0,0,64,86,26,18,4,6,-,0,,,10,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
62,RW Chakabva,Mosaddek Hossain,SC Williams,1,0,1,65,85,13,15,4,1,-,0,,,11,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
63,SC Williams,Mosaddek Hossain,RW Chakabva,0,0,0,65,85,26,19,4,2,-,0,,,11,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
64,SC Williams,Mosaddek Hossain,RW Chakabva,1,0,1,66,84,27,20,4,3,-,0,,,11,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
65,RW Chakabva,Mosaddek Hossain,SC Williams,1,0,1,67,83,14,16,4,4,-,0,,,11,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
66,SC Williams,Mosaddek Hossain,RW Chakabva,1,0,1,68,82,28,21,4,5,-,0,,,11,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
67,RW Chakabva,Mosaddek Hossain,SC Williams,1,0,1,69,81,15,17,4,6,-,0,,,11,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
68,RW Chakabva,Taskin Ahmed,SC Williams,0,0,0,69,81,15,18,4,1,-,0,,,12,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
69,RW Chakabva,Taskin Ahmed,SC Williams,0,0,0,69,81,15,19,5,2,-,caught,RW Chakabva,Nurul Hasan,12,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
70,RP Burl,Taskin Ahmed,SC Williams,0,0,0,69,81,0,1,5,3,-,0,,,12,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
71,RP Burl,Taskin Ahmed,SC Williams,0,0,0,69,81,0,2,5,4,-,0,,,12,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
72,RP Burl,Taskin Ahmed,SC Williams,0,0,0,69,81,0,3,5,5,-,0,,,12,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
73,RP Burl,Taskin Ahmed,SC Williams,0,0,0,69,81,0,4,5,6,-,0,,,12,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
74,SC Williams,Mosaddek Hossain,RP Burl,1,0,1,70,80,29,22,5,1,-,0,,,13,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
75,RP Burl,Mosaddek Hossain,SC Williams,0,0,0,70,80,0,5,5,2,-,0,,,13,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
76,RP Burl,Mosaddek Hossain,SC Williams,4,0,4,74,76,4,6,5,3,-,0,,,13,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
77,RP Burl,Mosaddek Hossain,SC Williams,0,0,0,74,76,4,7,5,4,-,0,,,13,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
78,RP Burl,Mosaddek Hossain,SC Williams,0,0,0,74,76,4,8,5,5,-,0,,,13,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
79,RP Burl,Mosaddek Hossain,SC Williams,6,0,6,80,70,10,9,5,6,-,0,,,13,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
80,SC Williams,Mustafizur Rahman,RP Burl,1,0,1,81,69,30,23,5,1,-,0,,,14,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
81,RP Burl,Mustafizur Rahman,SC Williams,0,0,0,81,69,10,10,5,2,-,0,,,14,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
82,RP Burl,Mustafizur Rahman,SC Williams,0,0,0,81,69,10,11,5,3,-,0,,,14,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
83,RP Burl,Mustafizur Rahman,SC Williams,1,0,1,82,68,11,12,5,4,-,0,,,14,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
84,SC Williams,Mustafizur Rahman,RP Burl,1,0,1,83,67,31,24,5,5,-,0,,,14,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
85,RP Burl,Mustafizur Rahman,SC Williams,1,0,1,84,66,12,13,5,6,-,0,,,14,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
86,RP Burl,Shakib Al Hasan,SC Williams,4,0,4,88,62,16,14,5,1,-,0,,,15,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
87,RP Burl,Shakib Al Hasan,SC Williams,1,0,1,89,61,17,15,5,2,-,0,,,15,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
88,SC Williams,Shakib Al Hasan,RP Burl,2,0,2,91,59,33,25,5,3,-,0,,,15,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
89,SC Williams,Shakib Al Hasan,RP Burl,2,0,2,93,57,35,26,5,4,-,0,,,15,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
90,SC Williams,Shakib Al Hasan,RP Burl,2,0,2,95,55,37,27,5,5,-,0,,,15,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
91,SC Williams,Shakib Al Hasan,RP Burl,0,0,0,95,55,37,28,5,6,-,0,,,15,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
92,RP Burl,Taskin Ahmed,SC Williams,1,0,1,96,54,18,16,5,1,-,0,,,16,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
93,SC Williams,Taskin Ahmed,RP Burl,1,0,1,97,53,38,29,5,2,-,0,,,16,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
94,RP Burl,Taskin Ahmed,SC Williams,2,0,2,99,51,20,17,5,3,-,0,,,16,bat,Bangladesh,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,10,Bangladesh_Zimbabwe_2022-10-30,Bangladesh,Zimbabwe,Bangladesh,147
