,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,IJL Trott,Abdul Razzaq,JL Denly,0,0,0,0,129,0,1,0,-,1.0,0,0,,,bat,Pakistan,2,Dubai International Cricket Stadium,2010,02,England_Pakistan_2010-02-19,England,England,Pakistan,True,130,Right hand Bat,Right hand Bat,Right arm Fast
1,IJL Trott,Abdul Razzaq,JL Denly,2,0,2,2,127,2,2,0,-,2.0,0,0,,,bat,Pakistan,2,Dubai International Cricket Stadium,2010,02,England_Pakistan_2010-02-19,England,England,Pakistan,True,130,Right hand Bat,Right hand Bat,Right arm Fast
2,IJL Trott,Abdul Razzaq,JL Denly,0,0,0,2,127,2,3,0,-,3.0,0,0,,,bat,Pakistan,2,Dubai International Cricket Stadium,2010,02,England_Pakistan_2010-02-19,England,England,Pakistan,True,130,Right hand Bat,Right hand Bat,Right arm Fast
3,IJL Trott,Abdul Razzaq,JL Denly,0,0,0,2,127,2,4,0,-,4.0,0,0,,,bat,Pakistan,2,Dubai International Cricket Stadium,2010,02,England_Pakistan_2010-02-19,England,England,Pakistan,True,130,Right hand Bat,Right hand Bat,Right arm Fast
4,IJL Trott,Abdul Razzaq,JL Denly,1,0,1,3,126,3,5,0,-,5.0,0,0,,,bat,Pakistan,2,Dubai International Cricket Stadium,2010,02,England_Pakistan_2010-02-19,England,England,Pakistan,True,130,Right hand Bat,Right hand Bat,Right arm Fast
5,JL Denly,Abdul Razzaq,IJL Trott,0,0,0,3,126,0,1,0,-,6.0,0,0,,,bat,Pakistan,2,Dubai International Cricket Stadium,2010,02,England_Pakistan_2010-02-19,England,England,Pakistan,True,130,Right hand Bat,Right hand Bat,Right arm Fast
6,IJL Trott,Yasir Arafat,JL Denly,0,1,1,4,125,3,6,0,legbyes,1.0,1,0,,,bat,Pakistan,2,Dubai International Cricket Stadium,2010,02,England_Pakistan_2010-02-19,England,England,Pakistan,True,130,Right hand Bat,Right hand Bat,Right arm Fast
7,JL Denly,Yasir Arafat,IJL Trott,1,0,1,5,124,1,2,0,-,2.0,1,0,,,bat,Pakistan,2,Dubai International Cricket Stadium,2010,02,England_Pakistan_2010-02-19,England,England,Pakistan,True,130,Right hand Bat,Right hand Bat,Right arm Fast
8,IJL Trott,Yasir Arafat,JL Denly,0,1,1,6,123,3,7,0,wides,2.0,1,0,,,bat,Pakistan,2,Dubai International Cricket Stadium,2010,02,England_Pakistan_2010-02-19,England,England,Pakistan,True,130,Right hand Bat,Right hand Bat,Right arm Fast
9,IJL Trott,Yasir Arafat,JL Denly,0,0,0,6,123,3,8,0,-,3.0,1,0,,,bat,Pakistan,2,Dubai International Cricket Stadium,2010,02,England_Pakistan_2010-02-19,England,England,Pakistan,True,130,Right hand Bat,Right hand Bat,Right arm Fast
