,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,PR Stirling,Naveen-ul-Haq,A Balbirnie,4,0,4,4,91,4,1,0,-,1.0,0,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Medium
1,PR Stirling,Naveen-ul-Haq,A Balbirnie,0,0,0,4,91,4,2,0,-,2.0,0,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Medium
2,PR Stirling,Naveen-ul-Haq,A Balbirnie,1,0,1,5,90,5,3,0,-,3.0,0,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Medium
3,A Balbirnie,Naveen-ul-Haq,PR Stirling,0,0,0,5,90,0,1,0,-,4.0,0,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Medium
4,A Balbirnie,Naveen-ul-Haq,PR Stirling,1,0,1,6,89,1,2,0,-,5.0,0,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Medium
5,PR Stirling,Naveen-ul-Haq,A Balbirnie,1,0,1,7,88,6,4,0,-,6.0,0,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Medium
6,PR Stirling,Fareed Ahmad,A Balbirnie,1,0,1,8,87,7,5,0,-,1.0,1,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Left arm Fast
7,A Balbirnie,Fareed Ahmad,PR Stirling,0,0,0,8,87,1,3,0,-,2.0,1,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Left arm Fast
8,A Balbirnie,Fareed Ahmad,PR Stirling,0,0,0,8,87,1,4,0,-,3.0,1,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Left arm Fast
9,A Balbirnie,Fareed Ahmad,PR Stirling,0,0,0,8,87,1,5,0,-,4.0,1,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Left arm Fast
10,A Balbirnie,Fareed Ahmad,PR Stirling,0,0,0,8,87,1,6,0,-,5.0,1,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Left arm Fast
11,A Balbirnie,Fareed Ahmad,PR Stirling,6,0,6,14,81,7,7,0,-,6.0,1,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Left arm Fast
12,PR Stirling,Mujeeb Ur Rahman,A Balbirnie,1,0,1,15,80,8,6,0,-,1.0,2,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Offbreak
13,A Balbirnie,Mujeeb Ur Rahman,PR Stirling,2,0,2,17,78,9,8,0,-,2.0,2,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Offbreak
14,A Balbirnie,Mujeeb Ur Rahman,PR Stirling,0,0,0,17,78,9,9,1,-,3.0,2,lbw,A Balbirnie,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Offbreak
15,L Tucker,Mujeeb Ur Rahman,PR Stirling,1,0,1,18,77,1,1,1,-,4.0,2,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Offbreak
16,PR Stirling,Mujeeb Ur Rahman,L Tucker,1,0,1,19,76,9,7,1,-,5.0,2,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Offbreak
17,L Tucker,Mujeeb Ur Rahman,PR Stirling,0,1,1,20,75,1,2,1,legbyes,6.0,2,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Offbreak
18,L Tucker,Rashid Khan,PR Stirling,0,0,0,20,75,1,3,1,-,1.0,3,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Legbreak
19,L Tucker,Rashid Khan,PR Stirling,2,0,2,22,73,3,4,1,-,2.0,3,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Legbreak
20,L Tucker,Rashid Khan,PR Stirling,1,0,1,23,72,4,5,1,-,3.0,3,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Legbreak
21,PR Stirling,Rashid Khan,L Tucker,6,0,6,29,66,15,8,1,-,4.0,3,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Legbreak
22,PR Stirling,Rashid Khan,L Tucker,1,0,1,30,65,16,9,1,-,5.0,3,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Legbreak
23,L Tucker,Rashid Khan,PR Stirling,1,0,1,31,64,5,6,1,-,6.0,3,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Legbreak
24,L Tucker,Mujeeb Ur Rahman,PR Stirling,6,0,6,37,58,11,7,1,-,1.0,4,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Offbreak
25,L Tucker,Mujeeb Ur Rahman,PR Stirling,0,0,0,37,58,11,8,1,-,2.0,4,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Offbreak
26,L Tucker,Mujeeb Ur Rahman,PR Stirling,1,0,1,38,57,12,9,1,-,3.0,4,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Offbreak
27,PR Stirling,Mujeeb Ur Rahman,L Tucker,0,0,0,38,57,16,10,2,-,4.0,4,caught,PR Stirling,Naveen-ul-Haq,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Offbreak
28,L Tucker,Mujeeb Ur Rahman,HT Tector,1,0,1,39,56,13,10,2,-,5.0,4,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Offbreak
29,HT Tector,Mujeeb Ur Rahman,L Tucker,4,0,4,43,52,4,1,2,-,6.0,4,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Offbreak
30,L Tucker,Rashid Khan,HT Tector,1,0,1,44,51,14,11,2,-,1.0,5,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Legbreak
31,HT Tector,Rashid Khan,L Tucker,1,0,1,45,50,5,2,2,-,2.0,5,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Legbreak
32,L Tucker,Rashid Khan,HT Tector,0,0,0,45,50,14,12,3,-,3.0,5,caught,L Tucker,Fareed Ahmad,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Legbreak
33,HT Tector,Rashid Khan,GH Dockrell,1,0,1,46,49,6,3,3,-,4.0,5,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Legbreak
34,GH Dockrell,Rashid Khan,HT Tector,1,0,1,47,48,1,1,3,-,5.0,5,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Legbreak
35,HT Tector,Rashid Khan,GH Dockrell,2,0,2,49,46,8,4,3,-,6.0,5,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Right arm Legbreak
36,GH Dockrell,Fareed Ahmad,HT Tector,1,0,1,50,45,2,2,3,-,1.0,6,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Left arm Fast
37,HT Tector,Fareed Ahmad,GH Dockrell,1,0,1,51,44,9,5,3,-,2.0,6,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Left arm Fast
38,GH Dockrell,Fareed Ahmad,HT Tector,4,0,4,55,40,6,3,3,-,3.0,6,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Left arm Fast
39,GH Dockrell,Fareed Ahmad,HT Tector,1,0,1,56,39,7,4,3,-,4.0,6,0,,,field,Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-17,Ireland,Ireland,Afghanistan,True,56,Right hand Bat,Right hand Bat,Left arm Fast
