,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
115,AR Patel,OC McCoy,SV Samson,0,0,0,165,-1,0,2,5,3,19,-,0,,,,field,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-06,India,India,West Indies,191
116,AR Patel,OC McCoy,SV Samson,1,0,1,166,-2,1,3,5,4,19,-,0,,,,field,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-06,India,India,West Indies,191
117,SV Samson,OC McCoy,AR Patel,1,0,1,167,-3,28,21,5,5,19,-,0,,,,field,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-06,India,India,West Indies,191
118,AR Patel,OC McCoy,SV Samson,6,0,6,173,-9,7,4,5,6,19,-,0,,,,field,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-06,India,India,West Indies,191
119,AR Patel,OC McCoy,SV Samson,0,1,1,174,-10,7,5,5,7,19,wides,0,,,,field,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-06,India,India,West Indies,191
120,AR Patel,OC McCoy,SV Samson,6,0,6,180,-16,13,6,5,8,19,-,0,,,,field,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-06,India,India,West Indies,191
121,SV Samson,DC Drakes,AR Patel,1,0,1,181,-17,29,22,5,1,20,-,0,,,,field,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-06,India,India,West Indies,191
122,AR Patel,DC Drakes,SV Samson,0,0,0,181,-17,13,7,5,2,20,-,0,,,,field,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-06,India,India,West Indies,191
123,AR Patel,DC Drakes,SV Samson,0,1,1,182,-18,13,8,5,3,20,wides,0,,,,field,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-06,India,India,West Indies,191
124,AR Patel,DC Drakes,SV Samson,2,0,2,184,-20,15,9,5,4,20,-,0,,,,field,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-06,India,India,West Indies,191
125,AR Patel,DC Drakes,SV Samson,0,1,1,185,-21,15,10,5,5,20,wides,0,,,,field,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-06,India,India,West Indies,191
126,AR Patel,DC Drakes,SV Samson,1,0,1,186,-22,16,11,5,6,20,-,0,,,,field,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-06,India,India,West Indies,191
127,SV Samson,DC Drakes,AR Patel,1,0,1,187,-23,30,23,5,7,20,-,0,,,,field,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-06,India,India,West Indies,191
128,AR Patel,DC Drakes,SV Samson,4,0,4,191,-27,20,12,5,8,20,-,0,,,,field,West Indies,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-06,India,India,West Indies,191
