,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
86,GJ Maxwell,D Wiese,DA Warner,1,0,1,131,73,54,30,3,6,0,,,13,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
87,DA Warner,D Wiese,GJ Maxwell,0,0,0,131,73,42,23,3,7,0,,,13,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
88,GJ Maxwell,Imran Tahir,DA Warner,1,0,1,132,72,55,31,3,1,0,,,14,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
89,DA Warner,Imran Tahir,GJ Maxwell,6,0,6,138,66,48,24,3,2,0,,,14,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
90,DA Warner,Imran Tahir,GJ Maxwell,4,0,4,142,62,52,25,3,3,0,,,14,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
91,DA Warner,Imran Tahir,GJ Maxwell,6,0,6,148,56,58,26,3,4,0,,,14,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
92,DA Warner,Imran Tahir,GJ Maxwell,1,0,1,149,55,59,27,3,5,0,,,14,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
93,GJ Maxwell,Imran Tahir,DA Warner,1,0,1,150,54,56,32,3,6,0,,,14,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
94,GJ Maxwell,DW Steyn,DA Warner,1,0,1,151,53,57,33,3,1,0,,,15,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
95,DA Warner,DW Steyn,GJ Maxwell,6,0,6,157,47,65,28,3,2,0,,,15,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
96,DA Warner,DW Steyn,GJ Maxwell,1,0,1,158,46,66,29,3,3,0,,,15,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
97,GJ Maxwell,DW Steyn,DA Warner,1,0,1,159,45,58,34,3,4,0,,,15,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
98,DA Warner,DW Steyn,GJ Maxwell,1,0,1,160,44,67,30,3,5,0,,,15,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
99,GJ Maxwell,DW Steyn,DA Warner,0,0,0,160,44,58,35,3,6,0,,,15,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
100,DA Warner,CH Morris,GJ Maxwell,1,0,1,161,43,68,31,3,1,0,,,16,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
101,GJ Maxwell,CH Morris,DA Warner,1,0,1,162,42,59,36,3,2,0,,,16,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
102,DA Warner,CH Morris,GJ Maxwell,4,0,4,166,38,72,32,3,3,0,,,16,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
103,DA Warner,CH Morris,GJ Maxwell,0,0,0,166,38,72,33,3,4,0,,,16,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
104,DA Warner,CH Morris,GJ Maxwell,1,0,1,167,37,73,34,3,5,0,,,16,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
105,GJ Maxwell,CH Morris,DA Warner,4,1,5,172,32,63,37,3,6,0,,,16,noballs,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
106,GJ Maxwell,CH Morris,DA Warner,0,1,1,173,31,63,38,3,7,0,,,16,wides,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
107,GJ Maxwell,CH Morris,DA Warner,0,1,1,174,30,63,39,3,8,0,,,16,wides,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
108,GJ Maxwell,CH Morris,DA Warner,2,0,2,176,28,65,40,3,9,0,,,16,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
109,DA Warner,DW Steyn,GJ Maxwell,0,1,1,177,27,73,35,3,1,0,,,17,legbyes,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
110,GJ Maxwell,DW Steyn,DA Warner,2,0,2,179,25,67,41,3,2,0,,,17,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
111,GJ Maxwell,DW Steyn,DA Warner,2,0,2,181,23,69,42,3,3,0,,,17,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
112,GJ Maxwell,DW Steyn,DA Warner,1,0,1,182,22,70,43,3,4,0,,,17,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
113,DA Warner,DW Steyn,GJ Maxwell,1,0,1,183,21,74,36,3,5,0,,,17,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
114,GJ Maxwell,DW Steyn,DA Warner,1,1,2,185,19,71,44,3,6,0,,,17,noballs,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
115,DA Warner,DW Steyn,GJ Maxwell,2,0,2,187,17,76,37,3,7,0,,,17,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
116,GJ Maxwell,CH Morris,DA Warner,0,0,0,187,17,71,45,3,1,0,,,18,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
117,GJ Maxwell,CH Morris,DA Warner,0,1,1,188,16,71,46,3,2,0,,,18,legbyes,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
118,DA Warner,CH Morris,GJ Maxwell,1,0,1,189,15,77,38,3,3,0,,,18,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
119,GJ Maxwell,CH Morris,DA Warner,4,0,4,193,11,75,47,3,4,0,,,18,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
120,GJ Maxwell,CH Morris,DA Warner,0,0,0,193,11,75,48,4,5,caught,GJ Maxwell,AB de Villiers,18,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
121,DA Warner,CH Morris,MR Marsh,0,1,1,194,10,77,39,4,6,0,,,18,legbyes,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
122,DA Warner,K Rabada,MR Marsh,0,0,0,194,10,77,40,5,1,bowled,DA Warner,,19,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
123,JP Faulkner,K Rabada,MR Marsh,0,1,1,195,9,0,1,5,2,0,,,19,wides,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
124,JP Faulkner,K Rabada,MR Marsh,2,0,2,197,7,2,2,5,3,0,,,19,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
125,JP Faulkner,K Rabada,MR Marsh,0,1,1,198,6,2,3,5,4,0,,,19,wides,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
126,JP Faulkner,K Rabada,MR Marsh,2,0,2,200,4,4,4,5,5,0,,,19,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
127,JP Faulkner,K Rabada,MR Marsh,2,0,2,202,2,6,5,5,6,0,,,19,-,field,Australia,2,New Wanderers Stadium,2016,03,South Africa_Australia_2016-03-06,Australia,Australia,South Africa,True,205
