,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Mohammad Rizwan,LA Dawson,Babar Azam,0,0,0,0,221,0,1,0,-,1.0,0,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,Right hand Bat,Right hand Bat,Left arm Orthodox
1,Mohammad Rizwan,LA Dawson,Babar Azam,1,0,1,1,220,1,2,0,-,2.0,0,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,Right hand Bat,Right hand Bat,Left arm Orthodox
2,Babar Azam,LA Dawson,Mohammad Rizwan,1,0,1,2,219,1,1,0,-,3.0,0,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,Right hand Bat,Right hand Bat,Left arm Orthodox
3,Mohammad Rizwan,LA Dawson,Babar Azam,4,0,4,6,215,5,3,0,-,4.0,0,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,Right hand Bat,Right hand Bat,Left arm Orthodox
4,Mohammad Rizwan,LA Dawson,Babar Azam,0,0,0,6,215,5,4,0,-,5.0,0,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,Right hand Bat,Right hand Bat,Left arm Orthodox
5,Mohammad Rizwan,LA Dawson,Babar Azam,1,0,1,7,214,6,5,0,-,6.0,0,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,Right hand Bat,Right hand Bat,Left arm Orthodox
6,Mohammad Rizwan,RJW Topley,Babar Azam,0,0,0,7,214,6,6,0,-,1.0,1,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,Right hand Bat,Right hand Bat,Left arm Fast
7,Mohammad Rizwan,RJW Topley,Babar Azam,0,0,0,7,214,6,7,0,-,2.0,1,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,Right hand Bat,Right hand Bat,Left arm Fast
8,Mohammad Rizwan,RJW Topley,Babar Azam,1,0,1,8,213,7,8,0,-,3.0,1,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,Right hand Bat,Right hand Bat,Left arm Fast
9,Babar Azam,RJW Topley,Mohammad Rizwan,2,0,2,10,211,3,2,0,-,4.0,1,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,Right hand Bat,Right hand Bat,Left arm Fast
10,Babar Azam,RJW Topley,Mohammad Rizwan,1,0,1,11,210,4,3,0,-,5.0,1,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,Right hand Bat,Right hand Bat,Left arm Fast
11,Mohammad Rizwan,RJW Topley,Babar Azam,0,1,1,12,209,7,9,0,legbyes,6.0,1,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,Right hand Bat,Right hand Bat,Left arm Fast
12,Mohammad Rizwan,MA Wood,Babar Azam,0,1,1,13,208,7,10,0,legbyes,1.0,2,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,Right hand Bat,Right hand Bat,Right arm Fast
13,Babar Azam,MA Wood,Mohammad Rizwan,4,0,4,17,204,8,4,0,-,2.0,2,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,Right hand Bat,Right hand Bat,Right arm Fast
14,Babar Azam,MA Wood,Mohammad Rizwan,0,0,0,17,204,8,5,0,-,3.0,2,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,Right hand Bat,Right hand Bat,Right arm Fast
15,Babar Azam,MA Wood,Mohammad Rizwan,0,0,0,17,204,8,6,1,-,4.0,2,caught,Babar Azam,RJW Topley,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,Right hand Bat,Right hand Bat,Right arm Fast
16,Haider Ali,MA Wood,Mohammad Rizwan,0,0,0,17,204,0,1,1,-,5.0,2,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,,Right hand Bat,Right arm Fast
17,Haider Ali,MA Wood,Mohammad Rizwan,1,0,1,18,203,1,2,1,-,6.0,2,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,,Right hand Bat,Right arm Fast
18,Haider Ali,RJW Topley,Mohammad Rizwan,1,0,1,19,202,2,3,1,-,1.0,3,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,,Right hand Bat,Left arm Fast
19,Mohammad Rizwan,RJW Topley,Haider Ali,1,0,1,20,201,8,11,1,-,2.0,3,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,Right hand Bat,,Left arm Fast
20,Haider Ali,RJW Topley,Mohammad Rizwan,1,0,1,21,200,3,4,1,-,3.0,3,0,,,,field,Pakistan,2,"National Stadium, Karachi",2022,09,England_Pakistan_2022-09-23,England,Pakistan,England,False,158,,Right hand Bat,Left arm Fast
