,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
10,C Munro,Faheem Ashraf,GD Phillips,1,0,1,22,126,20,9,0,5,2,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
11,GD Phillips,Faheem Ashraf,C Munro,0,0,0,22,126,2,3,0,6,2,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
12,C Munro,Mohammad Hafeez,GD Phillips,0,0,0,22,126,20,10,0,1,3,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
13,C Munro,Mohammad Hafeez,GD Phillips,1,0,1,23,125,21,11,0,2,3,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
14,GD Phillips,Mohammad Hafeez,C Munro,0,0,0,23,125,2,4,0,3,3,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
15,GD Phillips,Mohammad Hafeez,C Munro,1,0,1,24,124,3,5,0,4,3,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
16,C Munro,Mohammad Hafeez,GD Phillips,4,0,4,28,120,25,12,0,5,3,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
17,C Munro,Mohammad Hafeez,GD Phillips,1,0,1,29,119,26,13,0,6,3,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
18,C Munro,Faheem Ashraf,GD Phillips,0,0,0,29,119,26,14,0,1,4,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
19,C Munro,Faheem Ashraf,GD Phillips,6,0,6,35,113,32,15,0,2,4,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
20,C Munro,Faheem Ashraf,GD Phillips,1,0,1,36,112,33,16,0,3,4,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
21,GD Phillips,Faheem Ashraf,C Munro,0,0,0,36,112,3,6,0,4,4,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
22,GD Phillips,Faheem Ashraf,C Munro,0,0,0,36,112,3,7,0,5,4,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
23,GD Phillips,Faheem Ashraf,C Munro,0,0,0,36,112,3,8,0,6,4,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
24,C Munro,Hasan Ali,GD Phillips,0,0,0,36,112,33,17,0,1,5,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
25,C Munro,Hasan Ali,GD Phillips,0,1,1,37,111,33,18,0,2,5,noballs,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
26,C Munro,Hasan Ali,GD Phillips,1,1,2,39,109,34,19,0,3,5,noballs,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
27,GD Phillips,Hasan Ali,C Munro,1,0,1,40,108,4,9,0,4,5,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
28,C Munro,Hasan Ali,GD Phillips,1,0,1,41,107,35,20,0,5,5,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
29,GD Phillips,Hasan Ali,C Munro,1,0,1,42,106,5,10,0,6,5,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
30,C Munro,Hasan Ali,GD Phillips,4,0,4,46,102,39,21,0,7,5,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
31,C Munro,Hasan Ali,GD Phillips,1,0,1,47,101,40,22,0,8,5,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
32,C Munro,Shaheen Shah Afridi,GD Phillips,2,0,2,49,99,42,23,0,1,6,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
33,C Munro,Shaheen Shah Afridi,GD Phillips,0,0,0,49,99,42,24,0,2,6,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
34,C Munro,Shaheen Shah Afridi,GD Phillips,1,0,1,50,98,43,25,0,3,6,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
35,GD Phillips,Shaheen Shah Afridi,C Munro,0,0,0,50,98,5,11,0,4,6,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
36,GD Phillips,Shaheen Shah Afridi,C Munro,0,0,0,50,98,5,12,1,5,6,-,caught,GD Phillips,Sarfraz Ahmed,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
37,KS Williamson,Shaheen Shah Afridi,C Munro,0,0,0,50,98,0,1,1,6,6,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
38,C Munro,Mohammad Hafeez,KS Williamson,0,1,1,51,97,43,26,1,1,7,legbyes,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
39,KS Williamson,Mohammad Hafeez,C Munro,1,0,1,52,96,1,2,1,2,7,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
40,C Munro,Mohammad Hafeez,KS Williamson,1,0,1,53,95,44,27,1,3,7,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
41,KS Williamson,Mohammad Hafeez,C Munro,2,0,2,55,93,3,3,1,4,7,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
42,KS Williamson,Mohammad Hafeez,C Munro,1,0,1,56,92,4,4,1,5,7,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
43,C Munro,Mohammad Hafeez,KS Williamson,0,0,0,56,92,44,28,2,6,7,-,stumped,C Munro,Sarfraz Ahmed,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
44,KS Williamson,Imad Wasim,C de Grandhomme,2,0,2,58,90,6,5,2,1,8,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
45,KS Williamson,Imad Wasim,C de Grandhomme,1,0,1,59,89,7,6,2,2,8,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
46,C de Grandhomme,Imad Wasim,KS Williamson,1,0,1,60,88,1,1,2,3,8,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
47,KS Williamson,Imad Wasim,C de Grandhomme,1,0,1,61,87,8,7,2,4,8,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
48,C de Grandhomme,Imad Wasim,KS Williamson,1,0,1,62,86,2,2,2,5,8,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
49,KS Williamson,Imad Wasim,C de Grandhomme,0,0,0,62,86,8,8,2,6,8,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
50,C de Grandhomme,Shadab Khan,KS Williamson,0,0,0,62,86,2,3,2,1,9,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
51,C de Grandhomme,Shadab Khan,KS Williamson,0,0,0,62,86,2,4,2,2,9,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
52,C de Grandhomme,Shadab Khan,KS Williamson,1,0,1,63,85,3,5,2,3,9,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
53,KS Williamson,Shadab Khan,C de Grandhomme,0,0,0,63,85,8,9,2,4,9,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
54,KS Williamson,Shadab Khan,C de Grandhomme,2,0,2,65,83,10,10,2,5,9,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
55,KS Williamson,Shadab Khan,C de Grandhomme,0,0,0,65,83,10,11,2,6,9,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
56,C de Grandhomme,Imad Wasim,KS Williamson,0,0,0,65,83,3,6,2,1,10,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
57,C de Grandhomme,Imad Wasim,KS Williamson,1,0,1,66,82,4,7,2,2,10,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
58,KS Williamson,Imad Wasim,C de Grandhomme,1,0,1,67,81,11,12,2,3,10,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
59,C de Grandhomme,Imad Wasim,KS Williamson,0,0,0,67,81,4,8,3,4,10,-,caught,C de Grandhomme,Shoaib Malik,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
60,KS Williamson,Imad Wasim,LRPL Taylor,1,0,1,68,80,12,13,3,5,10,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
61,LRPL Taylor,Imad Wasim,KS Williamson,0,0,0,68,80,0,1,3,6,10,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
62,KS Williamson,Shadab Khan,LRPL Taylor,0,0,0,68,80,12,14,3,1,11,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
63,KS Williamson,Shadab Khan,LRPL Taylor,0,0,0,68,80,12,15,3,2,11,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
64,KS Williamson,Shadab Khan,LRPL Taylor,0,0,0,68,80,12,16,3,3,11,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
65,KS Williamson,Shadab Khan,LRPL Taylor,1,0,1,69,79,13,17,3,4,11,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
66,LRPL Taylor,Shadab Khan,KS Williamson,1,0,1,70,78,1,2,3,5,11,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
67,KS Williamson,Shadab Khan,LRPL Taylor,2,0,2,72,76,15,18,3,6,11,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
68,LRPL Taylor,Imad Wasim,KS Williamson,1,0,1,73,75,2,3,3,1,12,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
69,KS Williamson,Imad Wasim,LRPL Taylor,1,0,1,74,74,16,19,3,2,12,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
70,LRPL Taylor,Imad Wasim,KS Williamson,0,1,1,75,73,2,4,3,3,12,legbyes,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
71,KS Williamson,Imad Wasim,LRPL Taylor,1,0,1,76,72,17,20,3,4,12,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
72,LRPL Taylor,Imad Wasim,KS Williamson,0,0,0,76,72,2,5,3,5,12,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
73,LRPL Taylor,Imad Wasim,KS Williamson,0,0,0,76,72,2,6,3,6,12,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
74,KS Williamson,Shadab Khan,LRPL Taylor,1,0,1,77,71,18,21,3,1,13,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
75,LRPL Taylor,Shadab Khan,KS Williamson,1,0,1,78,70,3,7,3,2,13,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
76,KS Williamson,Shadab Khan,LRPL Taylor,4,0,4,82,66,22,22,3,3,13,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
77,KS Williamson,Shadab Khan,LRPL Taylor,1,0,1,83,65,23,23,4,4,13,-,run out,LRPL Taylor,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
78,KS Williamson,Shadab Khan,CJ Anderson,1,0,1,84,64,24,24,4,5,13,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
79,CJ Anderson,Shadab Khan,KS Williamson,0,1,1,85,63,0,1,4,6,13,wides,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
80,CJ Anderson,Shadab Khan,KS Williamson,0,0,0,85,63,0,2,4,7,13,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
81,KS Williamson,Shaheen Shah Afridi,CJ Anderson,1,0,1,86,62,25,25,4,1,14,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
82,CJ Anderson,Shaheen Shah Afridi,KS Williamson,0,0,0,86,62,0,3,4,2,14,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
83,CJ Anderson,Shaheen Shah Afridi,KS Williamson,1,0,1,87,61,1,4,4,3,14,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
84,KS Williamson,Shaheen Shah Afridi,CJ Anderson,1,0,1,88,60,26,26,4,4,14,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
85,CJ Anderson,Shaheen Shah Afridi,KS Williamson,1,0,1,89,59,2,5,4,5,14,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
86,KS Williamson,Shaheen Shah Afridi,CJ Anderson,1,0,1,90,58,27,27,4,6,14,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
87,KS Williamson,Faheem Ashraf,CJ Anderson,2,0,2,92,56,29,28,4,1,15,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
88,KS Williamson,Faheem Ashraf,CJ Anderson,1,0,1,93,55,30,29,4,2,15,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
89,CJ Anderson,Faheem Ashraf,KS Williamson,0,0,0,93,55,2,6,4,3,15,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
90,CJ Anderson,Faheem Ashraf,KS Williamson,4,0,4,97,51,6,7,4,4,15,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
91,CJ Anderson,Faheem Ashraf,KS Williamson,0,0,0,97,51,6,8,4,5,15,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
92,CJ Anderson,Faheem Ashraf,KS Williamson,4,0,4,101,47,10,9,4,6,15,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
93,KS Williamson,Shadab Khan,CJ Anderson,4,0,4,105,43,34,30,4,1,16,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
94,KS Williamson,Shadab Khan,CJ Anderson,1,0,1,106,42,35,31,4,2,16,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
95,CJ Anderson,Shadab Khan,KS Williamson,0,0,0,106,42,10,10,4,3,16,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
96,CJ Anderson,Shadab Khan,KS Williamson,1,0,1,107,41,11,11,4,4,16,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
97,KS Williamson,Shadab Khan,CJ Anderson,1,0,1,108,40,36,32,4,5,16,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
98,CJ Anderson,Shadab Khan,KS Williamson,1,0,1,109,39,12,12,4,6,16,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
99,CJ Anderson,Hasan Ali,KS Williamson,1,0,1,110,38,13,13,4,1,17,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
100,KS Williamson,Hasan Ali,CJ Anderson,1,0,1,111,37,37,33,4,2,17,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
101,CJ Anderson,Hasan Ali,KS Williamson,0,0,0,111,37,13,14,4,3,17,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
102,CJ Anderson,Hasan Ali,KS Williamson,6,0,6,117,31,19,15,4,4,17,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
103,CJ Anderson,Hasan Ali,KS Williamson,4,0,4,121,27,23,16,4,5,17,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
104,CJ Anderson,Hasan Ali,KS Williamson,4,0,4,125,23,27,17,4,6,17,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
105,KS Williamson,Shaheen Shah Afridi,CJ Anderson,0,0,0,125,23,37,34,5,1,18,-,caught,KS Williamson,Fakhar Zaman,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
106,CJ Anderson,Shaheen Shah Afridi,TL Seifert,0,0,0,125,23,27,18,5,2,18,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
107,CJ Anderson,Shaheen Shah Afridi,TL Seifert,1,0,1,126,22,28,19,5,3,18,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
108,TL Seifert,Shaheen Shah Afridi,CJ Anderson,0,0,0,126,22,0,1,5,4,18,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
109,TL Seifert,Shaheen Shah Afridi,CJ Anderson,0,0,0,126,22,0,2,5,5,18,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
110,TL Seifert,Shaheen Shah Afridi,CJ Anderson,0,0,0,126,22,0,3,5,6,18,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
111,CJ Anderson,Hasan Ali,TL Seifert,1,0,1,127,21,29,20,5,1,19,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
112,TL Seifert,Hasan Ali,CJ Anderson,4,0,4,131,17,4,4,5,2,19,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
113,TL Seifert,Hasan Ali,CJ Anderson,1,0,1,132,16,5,5,5,3,19,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
114,CJ Anderson,Hasan Ali,TL Seifert,6,0,6,138,10,35,21,5,4,19,-,0,,,bat,New Zealand,1,Dubai International Cricket Stadium,2018,11,New Zealand_Pakistan_2018-11-02,Pakistan,New Zealand,Pakistan
