,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,MDKJ Perera,DW Steyn,TM Dilshan,0,0,0,0,,0,1,0,-,1.0,0,,,0,bat,Sri Lanka,1,Zahur Ahmed Chowdhury Stadium,2014,03,South Africa_Sri Lanka_2014-03-22,Sri Lanka,Sri Lanka,South Africa,True,165,Left hand Bat,Right hand Bat,Right arm Fast
1,MDKJ Perera,DW Steyn,TM Dilshan,4,0,4,4,,4,2,0,-,2.0,0,,,0,bat,Sri Lanka,1,Zahur Ahmed Chowdhury Stadium,2014,03,South Africa_Sri Lanka_2014-03-22,Sri Lanka,Sri Lanka,South Africa,True,165,Left hand Bat,Right hand Bat,Right arm Fast
2,MDKJ Perera,DW Steyn,TM Dilshan,4,0,4,8,,8,3,0,-,3.0,0,,,0,bat,Sri Lanka,1,Zahur Ahmed Chowdhury Stadium,2014,03,South Africa_Sri Lanka_2014-03-22,Sri Lanka,Sri Lanka,South Africa,True,165,Left hand Bat,Right hand Bat,Right arm Fast
3,MDKJ Perera,DW Steyn,TM Dilshan,0,1,1,9,,8,3,0,wides,3.0,0,,,0,bat,Sri Lanka,1,Zahur Ahmed Chowdhury Stadium,2014,03,South Africa_Sri Lanka_2014-03-22,Sri Lanka,Sri Lanka,South Africa,True,165,Left hand Bat,Right hand Bat,Right arm Fast
4,MDKJ Perera,DW Steyn,TM Dilshan,6,0,6,15,,14,4,0,-,4.0,0,,,0,bat,Sri Lanka,1,Zahur Ahmed Chowdhury Stadium,2014,03,South Africa_Sri Lanka_2014-03-22,Sri Lanka,Sri Lanka,South Africa,True,165,Left hand Bat,Right hand Bat,Right arm Fast
5,MDKJ Perera,DW Steyn,TM Dilshan,0,1,1,16,,14,4,0,wides,4.0,0,,,0,bat,Sri Lanka,1,Zahur Ahmed Chowdhury Stadium,2014,03,South Africa_Sri Lanka_2014-03-22,Sri Lanka,Sri Lanka,South Africa,True,165,Left hand Bat,Right hand Bat,Right arm Fast
6,MDKJ Perera,DW Steyn,TM Dilshan,1,0,1,17,,15,5,0,-,5.0,0,,,0,bat,Sri Lanka,1,Zahur Ahmed Chowdhury Stadium,2014,03,South Africa_Sri Lanka_2014-03-22,Sri Lanka,Sri Lanka,South Africa,True,165,Left hand Bat,Right hand Bat,Right arm Fast
7,TM Dilshan,DW Steyn,MDKJ Perera,0,0,0,17,,0,1,1,-,6.0,bowled,TM Dilshan,,0,bat,Sri Lanka,1,Zahur Ahmed Chowdhury Stadium,2014,03,South Africa_Sri Lanka_2014-03-22,Sri Lanka,Sri Lanka,South Africa,True,165,Right hand Bat,Left hand Bat,Right arm Fast
8,MDKJ Perera,LL Tsotsobe,DPMD Jayawardene,0,1,1,18,,15,5,1,wides,0.0,0,,,1,bat,Sri Lanka,1,Zahur Ahmed Chowdhury Stadium,2014,03,South Africa_Sri Lanka_2014-03-22,Sri Lanka,Sri Lanka,South Africa,True,165,Left hand Bat,Right hand Bat,Left arm Fast
9,MDKJ Perera,LL Tsotsobe,DPMD Jayawardene,0,0,0,18,,15,6,1,-,1.0,0,,,1,bat,Sri Lanka,1,Zahur Ahmed Chowdhury Stadium,2014,03,South Africa_Sri Lanka_2014-03-22,Sri Lanka,Sri Lanka,South Africa,True,165,Left hand Bat,Right hand Bat,Left arm Fast
