,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
104,MD Shanaka,CA Young,P Nissanka,0,0,0,145,-21,1,2,5,1,0,,,17,-,,field,Ireland,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Sri Lanka_Ireland_2021-10-20,Sri Lanka,Sri Lanka,Ireland,171
105,MD Shanaka,CA Young,P Nissanka,1,0,1,146,-22,2,3,5,2,0,,,17,-,,field,Ireland,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Sri Lanka_Ireland_2021-10-20,Sri Lanka,Sri Lanka,Ireland,171
106,P Nissanka,CA Young,MD Shanaka,1,0,1,147,-23,60,45,5,3,0,,,17,-,,field,Ireland,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Sri Lanka_Ireland_2021-10-20,Sri Lanka,Sri Lanka,Ireland,171
107,MD Shanaka,CA Young,P Nissanka,1,0,1,148,-24,3,4,5,4,0,,,17,-,,field,Ireland,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Sri Lanka_Ireland_2021-10-20,Sri Lanka,Sri Lanka,Ireland,171
108,P Nissanka,CA Young,MD Shanaka,1,0,1,149,-25,61,46,5,5,0,,,17,-,,field,Ireland,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Sri Lanka_Ireland_2021-10-20,Sri Lanka,Sri Lanka,Ireland,171
109,MD Shanaka,CA Young,P Nissanka,1,0,1,150,-26,4,5,5,6,0,,,17,-,,field,Ireland,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Sri Lanka_Ireland_2021-10-20,Sri Lanka,Sri Lanka,Ireland,171
110,MD Shanaka,J Little,P Nissanka,4,0,4,154,-30,8,6,5,1,0,,,18,-,,field,Ireland,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Sri Lanka_Ireland_2021-10-20,Sri Lanka,Sri Lanka,Ireland,171
111,MD Shanaka,J Little,P Nissanka,1,0,1,155,-31,9,7,5,2,0,,,18,-,,field,Ireland,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Sri Lanka_Ireland_2021-10-20,Sri Lanka,Sri Lanka,Ireland,171
112,P Nissanka,J Little,MD Shanaka,0,1,1,156,-32,61,47,5,3,0,,,18,byes,,field,Ireland,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Sri Lanka_Ireland_2021-10-20,Sri Lanka,Sri Lanka,Ireland,171
113,MD Shanaka,J Little,P Nissanka,1,0,1,157,-33,10,8,5,4,0,,,18,-,,field,Ireland,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Sri Lanka_Ireland_2021-10-20,Sri Lanka,Sri Lanka,Ireland,171
114,P Nissanka,J Little,MD Shanaka,0,0,0,157,-33,61,48,6,5,caught,P Nissanka,NA Rock,18,-,,field,Ireland,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Sri Lanka_Ireland_2021-10-20,Sri Lanka,Sri Lanka,Ireland,171
115,C Karunaratne,J Little,MD Shanaka,0,0,0,157,-33,0,1,6,6,0,,,18,-,,field,Ireland,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Sri Lanka_Ireland_2021-10-20,Sri Lanka,Sri Lanka,Ireland,171
116,MD Shanaka,MR Adair,C Karunaratne,1,0,1,158,-34,11,9,6,1,0,,,19,-,,field,Ireland,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Sri Lanka_Ireland_2021-10-20,Sri Lanka,Sri Lanka,Ireland,171
117,C Karunaratne,MR Adair,MD Shanaka,2,0,2,160,-36,2,2,6,2,0,,,19,-,,field,Ireland,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Sri Lanka_Ireland_2021-10-20,Sri Lanka,Sri Lanka,Ireland,171
118,C Karunaratne,MR Adair,MD Shanaka,0,0,0,160,-36,2,3,7,3,bowled,C Karunaratne,,19,-,,field,Ireland,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Sri Lanka_Ireland_2021-10-20,Sri Lanka,Sri Lanka,Ireland,171
119,PVD Chameera,MR Adair,MD Shanaka,1,0,1,161,-37,1,1,7,4,0,,,19,-,,field,Ireland,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Sri Lanka_Ireland_2021-10-20,Sri Lanka,Sri Lanka,Ireland,171
120,MD Shanaka,MR Adair,PVD Chameera,6,0,6,167,-43,17,10,7,5,0,,,19,-,,field,Ireland,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Sri Lanka_Ireland_2021-10-20,Sri Lanka,Sri Lanka,Ireland,171
121,MD Shanaka,MR Adair,PVD Chameera,4,0,4,171,-47,21,11,7,6,0,,,19,-,,field,Ireland,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Sri Lanka_Ireland_2021-10-20,Sri Lanka,Sri Lanka,Ireland,171
