,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
18,Mohammad Naim,Washington Sundar,Liton Das,1,0,1,25,,16,13,0,1,3,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
19,Liton Das,Washington Sundar,Mohammad Naim,0,0,0,25,,9,7,0,2,3,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
20,Liton Das,Washington Sundar,Mohammad Naim,0,0,0,25,,9,8,0,3,3,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
21,Liton Das,Washington Sundar,Mohammad Naim,4,0,4,29,,13,9,0,4,3,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
22,Liton Das,Washington Sundar,Mohammad Naim,1,0,1,30,,14,10,0,5,3,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
23,Mohammad Naim,Washington Sundar,Liton Das,1,0,1,31,,17,14,0,6,3,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
24,Mohammad Naim,KK Ahmed,Liton Das,4,0,4,35,,21,15,0,1,4,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
25,Mohammad Naim,KK Ahmed,Liton Das,0,0,0,35,,21,16,0,2,4,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
26,Mohammad Naim,KK Ahmed,Liton Das,4,0,4,39,,25,17,0,3,4,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
27,Mohammad Naim,KK Ahmed,Liton Das,0,0,0,39,,25,18,0,4,4,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
28,Mohammad Naim,KK Ahmed,Liton Das,1,0,1,40,,26,19,0,5,4,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
29,Liton Das,KK Ahmed,Mohammad Naim,1,0,1,41,,15,11,0,6,4,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
30,Liton Das,YS Chahal,Mohammad Naim,2,0,2,43,,17,12,0,1,5,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
31,Liton Das,YS Chahal,Mohammad Naim,0,0,0,43,,17,13,0,2,5,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
32,Liton Das,YS Chahal,Mohammad Naim,0,1,1,44,,17,14,0,3,5,noballs,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
33,Liton Das,YS Chahal,Mohammad Naim,4,0,4,48,,21,15,0,4,5,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
34,Liton Das,YS Chahal,Mohammad Naim,4,0,4,52,,25,16,0,5,5,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
35,Liton Das,YS Chahal,Mohammad Naim,1,0,1,53,,26,17,0,6,5,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
36,Mohammad Naim,YS Chahal,Liton Das,1,0,1,54,,27,20,0,7,5,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
37,Mohammad Naim,Washington Sundar,Liton Das,1,0,1,55,,28,21,0,1,6,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
38,Liton Das,Washington Sundar,Mohammad Naim,0,0,0,55,,26,18,0,2,6,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
39,Liton Das,Washington Sundar,Mohammad Naim,2,0,2,57,,28,19,0,3,6,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
40,Liton Das,Washington Sundar,Mohammad Naim,1,0,1,58,,29,20,0,4,6,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
41,Mohammad Naim,Washington Sundar,Liton Das,0,0,0,58,,28,22,0,5,6,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
42,Mohammad Naim,Washington Sundar,Liton Das,1,0,1,59,,29,23,0,6,6,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
43,Mohammad Naim,YS Chahal,Liton Das,1,0,1,60,,30,24,0,1,7,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
44,Liton Das,YS Chahal,Mohammad Naim,0,0,0,60,,29,21,1,2,7,-,run out,Liton Das,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
45,Soumya Sarkar,YS Chahal,Mohammad Naim,1,0,1,61,,1,1,1,3,7,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
46,Mohammad Naim,YS Chahal,Soumya Sarkar,0,0,0,61,,30,25,1,4,7,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
47,Mohammad Naim,YS Chahal,Soumya Sarkar,1,0,1,62,,31,26,1,5,7,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
48,Soumya Sarkar,YS Chahal,Mohammad Naim,2,0,2,64,,3,2,1,6,7,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
49,Mohammad Naim,Washington Sundar,Soumya Sarkar,1,0,1,65,,32,27,1,1,8,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
50,Soumya Sarkar,Washington Sundar,Mohammad Naim,0,0,0,65,,3,3,1,2,8,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
51,Soumya Sarkar,Washington Sundar,Mohammad Naim,0,0,0,65,,3,4,1,3,8,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
52,Soumya Sarkar,Washington Sundar,Mohammad Naim,1,0,1,66,,4,5,1,4,8,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
53,Mohammad Naim,Washington Sundar,Soumya Sarkar,1,0,1,67,,33,28,1,5,8,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
54,Mohammad Naim,Washington Sundar,Soumya Sarkar,2,0,2,69,,35,29,1,6,8,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
55,Soumya Sarkar,S Dube,Mohammad Naim,2,0,2,71,,6,6,1,1,9,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
56,Soumya Sarkar,S Dube,Mohammad Naim,4,0,4,75,,10,7,1,2,9,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
57,Soumya Sarkar,S Dube,Mohammad Naim,1,0,1,76,,11,8,1,3,9,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
58,Mohammad Naim,S Dube,Soumya Sarkar,1,0,1,77,,36,30,1,4,9,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
59,Soumya Sarkar,S Dube,Mohammad Naim,0,0,0,77,,11,9,1,5,9,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
60,Soumya Sarkar,S Dube,Mohammad Naim,1,0,1,78,,12,10,1,6,9,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
61,Soumya Sarkar,Washington Sundar,Mohammad Naim,4,0,4,82,,16,11,1,1,10,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
62,Soumya Sarkar,Washington Sundar,Mohammad Naim,1,0,1,83,,17,12,1,2,10,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
63,Mohammad Naim,Washington Sundar,Soumya Sarkar,0,0,0,83,,36,31,2,3,10,-,caught,Mohammad Naim,SS Iyer,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
64,Mushfiqur Rahim,Washington Sundar,Soumya Sarkar,1,0,1,84,,1,1,2,4,10,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
65,Soumya Sarkar,Washington Sundar,Mushfiqur Rahim,1,0,1,85,,18,13,2,5,10,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
66,Mushfiqur Rahim,Washington Sundar,Soumya Sarkar,1,0,1,86,,2,2,2,6,10,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
67,Mushfiqur Rahim,KH Pandya,Soumya Sarkar,1,0,1,87,,3,3,2,1,11,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
68,Soumya Sarkar,KH Pandya,Mushfiqur Rahim,6,0,6,93,,24,14,2,2,11,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
69,Soumya Sarkar,KH Pandya,Mushfiqur Rahim,0,1,1,94,,24,15,2,3,11,wides,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
70,Soumya Sarkar,KH Pandya,Mushfiqur Rahim,1,0,1,95,,25,16,2,4,11,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
71,Mushfiqur Rahim,KH Pandya,Soumya Sarkar,0,0,0,95,,3,4,2,5,11,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
72,Mushfiqur Rahim,KH Pandya,Soumya Sarkar,0,1,1,96,,3,5,2,6,11,wides,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
73,Mushfiqur Rahim,KH Pandya,Soumya Sarkar,1,0,1,97,,4,6,2,7,11,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
74,Soumya Sarkar,KH Pandya,Mushfiqur Rahim,0,0,0,97,,25,17,2,8,11,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
75,Mushfiqur Rahim,YS Chahal,Soumya Sarkar,0,0,0,97,,4,7,3,1,12,-,caught,Mushfiqur Rahim,KH Pandya,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
76,Soumya Sarkar,YS Chahal,Mahmudullah,2,0,2,99,,27,18,3,2,12,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
77,Soumya Sarkar,YS Chahal,Mahmudullah,2,0,2,101,,29,19,3,3,12,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
78,Soumya Sarkar,YS Chahal,Mahmudullah,1,0,1,102,,30,20,3,4,12,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
79,Mahmudullah,YS Chahal,Soumya Sarkar,1,0,1,103,,1,1,3,5,12,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
80,Soumya Sarkar,YS Chahal,Mahmudullah,0,0,0,103,,30,21,4,6,12,-,stumped,Soumya Sarkar,RR Pant,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
81,Mahmudullah,S Dube,Afif Hossain,1,0,1,104,,2,2,4,1,13,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
82,Afif Hossain,S Dube,Mahmudullah,0,0,0,104,,0,1,4,2,13,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
83,Afif Hossain,S Dube,Mahmudullah,1,0,1,105,,1,2,4,3,13,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
84,Mahmudullah,S Dube,Afif Hossain,0,0,0,105,,2,3,4,4,13,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
85,Mahmudullah,S Dube,Afif Hossain,0,0,0,105,,2,4,4,5,13,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
86,Mahmudullah,S Dube,Afif Hossain,1,0,1,106,,3,5,4,6,13,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
87,Mahmudullah,KH Pandya,Afif Hossain,1,0,1,107,,4,6,4,1,14,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
88,Afif Hossain,KH Pandya,Mahmudullah,1,0,1,108,,2,3,4,2,14,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
89,Mahmudullah,KH Pandya,Afif Hossain,1,0,1,109,,5,7,4,3,14,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
90,Afif Hossain,KH Pandya,Mahmudullah,0,1,1,110,,2,4,4,4,14,wides,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
91,Afif Hossain,KH Pandya,Mahmudullah,1,0,1,111,,3,5,4,5,14,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
92,Mahmudullah,KH Pandya,Afif Hossain,1,0,1,112,,6,8,4,6,14,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
93,Afif Hossain,KH Pandya,Mahmudullah,0,0,0,112,,3,6,4,7,14,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
94,Mahmudullah,DL Chahar,Afif Hossain,2,0,2,114,,8,9,4,1,15,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
95,Mahmudullah,DL Chahar,Afif Hossain,1,0,1,115,,9,10,4,2,15,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
96,Afif Hossain,DL Chahar,Mahmudullah,2,0,2,117,,5,7,4,3,15,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
97,Afif Hossain,DL Chahar,Mahmudullah,1,0,1,118,,6,8,4,4,15,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
98,Mahmudullah,DL Chahar,Afif Hossain,4,0,4,122,,13,11,4,5,15,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
99,Mahmudullah,DL Chahar,Afif Hossain,1,0,1,123,,14,12,4,6,15,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
100,Mahmudullah,KK Ahmed,Afif Hossain,4,0,4,127,,18,13,4,1,16,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
101,Mahmudullah,KK Ahmed,Afif Hossain,1,0,1,128,,19,14,4,2,16,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
102,Afif Hossain,KK Ahmed,Mahmudullah,0,0,0,128,,6,9,5,3,16,-,caught,Afif Hossain,RG Sharma,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
103,Mahmudullah,KK Ahmed,Mosaddek Hossain,4,0,4,132,,23,15,5,4,16,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
104,Mahmudullah,KK Ahmed,Mosaddek Hossain,4,0,4,136,,27,16,5,5,16,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
105,Mahmudullah,KK Ahmed,Mosaddek Hossain,0,0,0,136,,27,17,5,6,16,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
106,Mosaddek Hossain,YS Chahal,Mahmudullah,1,0,1,137,,1,1,5,1,17,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
107,Mahmudullah,YS Chahal,Mosaddek Hossain,1,0,1,138,,28,18,5,2,17,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
108,Mosaddek Hossain,YS Chahal,Mahmudullah,0,0,0,138,,1,2,5,3,17,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
109,Mosaddek Hossain,YS Chahal,Mahmudullah,0,0,0,138,,1,3,5,4,17,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
110,Mosaddek Hossain,YS Chahal,Mahmudullah,1,0,1,139,,2,4,5,5,17,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
111,Mahmudullah,YS Chahal,Mosaddek Hossain,1,0,1,140,,29,19,5,6,17,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
112,Mahmudullah,DL Chahar,Mosaddek Hossain,1,0,1,141,,30,20,5,1,18,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
113,Mosaddek Hossain,DL Chahar,Mahmudullah,1,0,1,142,,3,5,5,2,18,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
114,Mahmudullah,DL Chahar,Mosaddek Hossain,0,0,0,142,,30,21,6,3,18,-,caught,Mahmudullah,S Dube,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
115,Mosaddek Hossain,DL Chahar,Aminul Islam,1,0,1,143,,4,6,6,4,18,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
116,Aminul Islam,DL Chahar,Mosaddek Hossain,1,0,1,144,,1,1,6,5,18,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
117,Mosaddek Hossain,DL Chahar,Aminul Islam,0,0,0,144,,4,7,6,6,18,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
118,Aminul Islam,KK Ahmed,Mosaddek Hossain,0,0,0,144,,1,2,6,1,19,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
119,Aminul Islam,KK Ahmed,Mosaddek Hossain,0,1,1,145,,1,3,6,2,19,byes,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
120,Mosaddek Hossain,KK Ahmed,Aminul Islam,1,0,1,146,,5,8,6,3,19,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
121,Aminul Islam,KK Ahmed,Mosaddek Hossain,4,0,4,150,,5,4,6,4,19,-,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
122,Aminul Islam,KK Ahmed,Mosaddek Hossain,0,1,1,151,,5,5,6,5,19,byes,0,,,field,India,1,Saurashtra Cricket Association Stadium,2019,11,India_Bangladesh_2019-11-07,India,Bangladesh,India,False,153
