,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
0,PP Shaw,PVD Chameera,S Dhawan,0,0,0,0,165,0,1,1,1,caught,PP Shaw,M Bhanuka,1,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
1,SV Samson,PVD Chameera,S Dhawan,1,0,1,1,164,1,1,1,2,0,,,1,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
2,S Dhawan,PVD Chameera,SV Samson,1,0,1,2,163,1,1,1,3,0,,,1,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
3,SV Samson,PVD Chameera,S Dhawan,2,0,2,4,161,3,2,1,4,0,,,1,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
4,SV Samson,PVD Chameera,S Dhawan,0,0,0,4,161,3,3,1,5,0,,,1,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
5,SV Samson,PVD Chameera,S Dhawan,0,0,0,4,161,3,4,1,6,0,,,1,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
6,S Dhawan,C Karunaratne,SV Samson,1,0,1,5,160,2,2,1,1,0,,,2,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
7,SV Samson,C Karunaratne,S Dhawan,1,0,1,6,159,4,5,1,2,0,,,2,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
8,S Dhawan,C Karunaratne,SV Samson,0,0,0,6,159,2,3,1,3,0,,,2,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
9,S Dhawan,C Karunaratne,SV Samson,1,0,1,7,158,3,4,1,4,0,,,2,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
10,SV Samson,C Karunaratne,S Dhawan,1,0,1,8,157,5,6,1,5,0,,,2,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
11,S Dhawan,C Karunaratne,SV Samson,4,0,4,12,153,7,5,1,6,0,,,2,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
12,SV Samson,PVD Chameera,S Dhawan,4,0,4,16,149,9,7,1,1,0,,,3,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
13,SV Samson,PVD Chameera,S Dhawan,0,0,0,16,149,9,8,1,2,0,,,3,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
14,SV Samson,PVD Chameera,S Dhawan,0,0,0,16,149,9,9,1,3,0,,,3,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
15,SV Samson,PVD Chameera,S Dhawan,1,0,1,17,148,10,10,1,4,0,,,3,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
16,S Dhawan,PVD Chameera,SV Samson,0,0,0,17,148,7,6,1,5,0,,,3,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
17,S Dhawan,PVD Chameera,SV Samson,1,0,1,18,147,8,7,1,6,0,,,3,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
18,S Dhawan,A Dananjaya,SV Samson,4,0,4,22,143,12,8,1,1,0,,,4,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
19,S Dhawan,A Dananjaya,SV Samson,0,0,0,22,143,12,9,1,2,0,,,4,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
20,S Dhawan,A Dananjaya,SV Samson,2,0,2,24,141,14,10,1,3,0,,,4,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
21,S Dhawan,A Dananjaya,SV Samson,4,0,4,28,137,18,11,1,4,0,,,4,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
22,S Dhawan,A Dananjaya,SV Samson,0,0,0,28,137,18,12,1,5,0,,,4,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
23,S Dhawan,A Dananjaya,SV Samson,0,1,1,29,136,18,13,1,6,0,,,4,legbyes,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
24,S Dhawan,I Udana,SV Samson,1,0,1,30,135,19,14,1,1,0,,,5,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
25,SV Samson,I Udana,S Dhawan,0,0,0,30,135,10,11,1,2,0,,,5,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
26,SV Samson,I Udana,S Dhawan,1,0,1,31,134,11,12,1,3,0,,,5,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
27,S Dhawan,I Udana,SV Samson,2,0,2,33,132,21,15,1,4,0,,,5,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
28,S Dhawan,I Udana,SV Samson,1,0,1,34,131,22,16,1,5,0,,,5,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
29,SV Samson,I Udana,S Dhawan,1,0,1,35,130,12,13,1,6,0,,,5,-,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-25,India,India,Sri Lanka,164
