,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Ishan Kishan,JO Holder,SS Iyer,0,0,0,0,,0,1,0,-,1.0,0,0,,,,bat,India,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-07,India,India,West Indies,True,188,,Right hand Bat,Right arm Medium
1,Ishan Kishan,JO Holder,SS Iyer,1,0,1,1,,1,2,0,-,2.0,0,0,,,,bat,India,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-07,India,India,West Indies,True,188,,Right hand Bat,Right arm Medium
2,SS Iyer,JO Holder,Ishan Kishan,0,0,0,1,,0,1,0,-,3.0,0,0,,,,bat,India,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-07,India,India,West Indies,True,188,Right hand Bat,,Right arm Medium
3,SS Iyer,JO Holder,Ishan Kishan,0,0,0,1,,0,2,0,-,4.0,0,0,,,,bat,India,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-07,India,India,West Indies,True,188,Right hand Bat,,Right arm Medium
4,SS Iyer,JO Holder,Ishan Kishan,4,0,4,5,,4,3,0,-,5.0,0,0,,,,bat,India,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-07,India,India,West Indies,True,188,Right hand Bat,,Right arm Medium
5,SS Iyer,JO Holder,Ishan Kishan,0,0,0,5,,4,4,0,-,6.0,0,0,,,,bat,India,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-07,India,India,West Indies,True,188,Right hand Bat,,Right arm Medium
6,Ishan Kishan,OC McCoy,SS Iyer,0,1,1,6,,1,3,0,wides,0.0,1,0,,,,bat,India,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-07,India,India,West Indies,True,188,,Right hand Bat,Left arm Fast
7,Ishan Kishan,OC McCoy,SS Iyer,0,0,0,6,,1,4,0,-,1.0,1,0,,,,bat,India,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-07,India,India,West Indies,True,188,,Right hand Bat,Left arm Fast
8,Ishan Kishan,OC McCoy,SS Iyer,4,0,4,10,,5,5,0,-,2.0,1,0,,,,bat,India,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-07,India,India,West Indies,True,188,,Right hand Bat,Left arm Fast
9,Ishan Kishan,OC McCoy,SS Iyer,1,0,1,11,,6,6,0,-,3.0,1,0,,,,bat,India,1,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",2022,08,India_West Indies_2022-08-07,India,India,West Indies,True,188,,Right hand Bat,Left arm Fast
