,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,MJ Guptill,B Stanlake,C Munro,0,2,2,2,,0,0,0,wides,0.0,0,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Right hand Bat,Left hand Bat,Right arm Fast
1,C Munro,B Stanlake,MJ Guptill,0,0,0,2,,0,1,0,-,1.0,0,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Left hand Bat,Right hand Bat,Right arm Fast
2,C Munro,B Stanlake,MJ Guptill,0,1,1,3,,0,2,0,legbyes,2.0,0,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Left hand Bat,Right hand Bat,Right arm Fast
3,MJ Guptill,B Stanlake,C Munro,0,0,0,3,,0,1,0,-,3.0,0,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Right hand Bat,Left hand Bat,Right arm Fast
4,MJ Guptill,B Stanlake,C Munro,1,0,1,4,,1,2,0,-,4.0,0,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Right hand Bat,Left hand Bat,Right arm Fast
5,C Munro,B Stanlake,MJ Guptill,6,0,6,10,,6,3,0,-,5.0,0,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Left hand Bat,Right hand Bat,Right arm Fast
6,C Munro,B Stanlake,MJ Guptill,0,1,1,11,,6,3,0,wides,5.0,0,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Left hand Bat,Right hand Bat,Right arm Fast
7,C Munro,B Stanlake,MJ Guptill,1,0,1,12,,7,4,0,-,6.0,0,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Left hand Bat,Right hand Bat,Right arm Fast
8,C Munro,KW Richardson,MJ Guptill,1,0,1,13,,8,5,0,-,1.0,1,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Left hand Bat,Right hand Bat,Right arm Fast
9,MJ Guptill,KW Richardson,C Munro,0,0,0,13,,1,3,0,-,2.0,1,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Right hand Bat,Left hand Bat,Right arm Fast
10,MJ Guptill,KW Richardson,C Munro,4,0,4,17,,5,4,0,-,3.0,1,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Right hand Bat,Left hand Bat,Right arm Fast
11,MJ Guptill,KW Richardson,C Munro,0,0,0,17,,5,5,0,-,4.0,1,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Right hand Bat,Left hand Bat,Right arm Fast
12,MJ Guptill,KW Richardson,C Munro,4,0,4,21,,9,6,0,-,5.0,1,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Right hand Bat,Left hand Bat,Right arm Fast
13,MJ Guptill,KW Richardson,C Munro,1,0,1,22,,10,7,0,-,6.0,1,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Right hand Bat,Left hand Bat,Right arm Fast
14,MJ Guptill,AJ Tye,C Munro,1,0,1,23,,11,8,0,-,1.0,2,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Right hand Bat,Left hand Bat,Right arm Medium
15,C Munro,AJ Tye,MJ Guptill,4,0,4,27,,12,6,0,-,2.0,2,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Left hand Bat,Right hand Bat,Right arm Medium
16,C Munro,AJ Tye,MJ Guptill,4,0,4,31,,16,7,0,-,3.0,2,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Left hand Bat,Right hand Bat,Right arm Medium
17,C Munro,AJ Tye,MJ Guptill,4,0,4,35,,20,8,0,-,4.0,2,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Left hand Bat,Right hand Bat,Right arm Medium
18,C Munro,AJ Tye,MJ Guptill,1,0,1,36,,21,9,0,-,5.0,2,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Left hand Bat,Right hand Bat,Right arm Medium
19,MJ Guptill,AJ Tye,C Munro,1,0,1,37,,12,9,0,-,6.0,2,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Right hand Bat,Left hand Bat,Right arm Medium
20,MJ Guptill,AC Agar,C Munro,6,0,6,43,,18,10,0,-,1.0,3,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Right hand Bat,Left hand Bat,Left arm Orthodox
21,MJ Guptill,AC Agar,C Munro,0,0,0,43,,18,11,0,-,2.0,3,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Right hand Bat,Left hand Bat,Left arm Orthodox
22,MJ Guptill,AC Agar,C Munro,1,0,1,44,,19,12,0,-,3.0,3,0,,,,bat,New Zealand,1,Eden Park,2018,02,New Zealand_Australia_2018-02-21,Australia,New Zealand,Australia,False,150,Right hand Bat,Left hand Bat,Left arm Orthodox
