,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
24,LMP Simmons,Rubel Hossain,AB Barath,1,0,1,24,,4,6,0,5,3,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
25,AB Barath,Rubel Hossain,LMP Simmons,1,0,1,25,,15,20,0,6,3,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
26,AB Barath,Shakib Al Hasan,LMP Simmons,0,0,0,25,,15,21,0,1,4,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
27,AB Barath,Shakib Al Hasan,LMP Simmons,0,0,0,25,,15,22,1,2,4,-,caught,AB Barath,Tamim Iqbal,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
28,LMP Simmons,Shakib Al Hasan,MN Samuels,0,0,0,25,,4,7,1,3,4,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
29,LMP Simmons,Shakib Al Hasan,MN Samuels,0,0,0,25,,4,8,1,4,4,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
30,LMP Simmons,Shakib Al Hasan,MN Samuels,4,0,4,29,,8,9,1,5,4,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
31,LMP Simmons,Shakib Al Hasan,MN Samuels,1,0,1,30,,9,10,1,6,4,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
32,LMP Simmons,Rubel Hossain,MN Samuels,0,0,0,30,,9,11,1,1,5,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
33,LMP Simmons,Rubel Hossain,MN Samuels,4,0,4,34,,13,12,1,2,5,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
34,LMP Simmons,Rubel Hossain,MN Samuels,1,0,1,35,,14,13,1,3,5,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
35,MN Samuels,Rubel Hossain,LMP Simmons,6,0,6,41,,6,1,1,4,5,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
36,MN Samuels,Rubel Hossain,LMP Simmons,0,0,0,41,,6,2,1,5,5,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
37,MN Samuels,Rubel Hossain,LMP Simmons,6,0,6,47,,12,3,1,6,5,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
38,LMP Simmons,Shakib Al Hasan,MN Samuels,0,0,0,47,,14,14,1,1,6,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
39,LMP Simmons,Shakib Al Hasan,MN Samuels,0,1,1,48,,14,15,1,2,6,legbyes,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
40,MN Samuels,Shakib Al Hasan,LMP Simmons,0,0,0,48,,12,4,1,3,6,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
41,MN Samuels,Shakib Al Hasan,LMP Simmons,1,0,1,49,,13,5,1,4,6,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
42,LMP Simmons,Shakib Al Hasan,MN Samuels,0,0,0,49,,14,16,1,5,6,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
43,LMP Simmons,Shakib Al Hasan,MN Samuels,1,0,1,50,,15,17,1,6,6,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
44,LMP Simmons,Shafiul Islam,MN Samuels,1,0,1,51,,16,18,1,1,7,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
45,MN Samuels,Shafiul Islam,LMP Simmons,1,0,1,52,,14,6,1,2,7,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
46,LMP Simmons,Shafiul Islam,MN Samuels,1,0,1,53,,17,19,1,3,7,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
47,MN Samuels,Shafiul Islam,LMP Simmons,1,0,1,54,,15,7,1,4,7,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
48,LMP Simmons,Shafiul Islam,MN Samuels,0,0,0,54,,17,20,1,5,7,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
49,LMP Simmons,Shafiul Islam,MN Samuels,0,0,0,54,,17,21,1,6,7,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
50,MN Samuels,Abdur Razzak,LMP Simmons,0,0,0,54,,15,8,1,1,8,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
51,MN Samuels,Abdur Razzak,LMP Simmons,0,0,0,54,,15,9,1,2,8,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
52,MN Samuels,Abdur Razzak,LMP Simmons,1,0,1,55,,16,10,1,3,8,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
53,LMP Simmons,Abdur Razzak,MN Samuels,0,0,0,55,,17,22,1,4,8,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
54,LMP Simmons,Abdur Razzak,MN Samuels,6,0,6,61,,23,23,1,5,8,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
55,LMP Simmons,Abdur Razzak,MN Samuels,0,0,0,61,,23,24,2,6,8,-,lbw,LMP Simmons,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
56,MN Samuels,Naeem Islam,AD Russell,0,0,0,61,,16,11,2,1,9,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
57,MN Samuels,Naeem Islam,AD Russell,0,0,0,61,,16,12,2,2,9,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
58,MN Samuels,Naeem Islam,AD Russell,1,0,1,62,,17,13,2,3,9,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
59,AD Russell,Naeem Islam,MN Samuels,0,0,0,62,,0,1,2,4,9,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
60,AD Russell,Naeem Islam,MN Samuels,1,0,1,63,,1,2,2,5,9,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
61,MN Samuels,Naeem Islam,AD Russell,0,1,1,64,,17,14,2,6,9,wides,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
62,MN Samuels,Naeem Islam,AD Russell,1,0,1,65,,18,15,2,7,9,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
63,MN Samuels,Rubel Hossain,AD Russell,2,0,2,67,,20,16,2,1,10,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
64,MN Samuels,Rubel Hossain,AD Russell,1,0,1,68,,21,17,2,2,10,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
65,AD Russell,Rubel Hossain,MN Samuels,0,0,0,68,,1,3,2,3,10,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
66,AD Russell,Rubel Hossain,MN Samuels,1,0,1,69,,2,4,2,4,10,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
67,MN Samuels,Rubel Hossain,AD Russell,1,0,1,70,,22,18,2,5,10,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
68,AD Russell,Rubel Hossain,MN Samuels,0,0,0,70,,2,5,2,6,10,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
69,MN Samuels,Naeem Islam,AD Russell,1,0,1,71,,23,19,2,1,11,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
70,AD Russell,Naeem Islam,MN Samuels,0,0,0,71,,2,6,2,2,11,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
71,AD Russell,Naeem Islam,MN Samuels,1,0,1,72,,3,7,2,3,11,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
72,MN Samuels,Naeem Islam,AD Russell,4,0,4,76,,27,20,2,4,11,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
73,MN Samuels,Naeem Islam,AD Russell,1,0,1,77,,28,21,2,5,11,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
74,AD Russell,Naeem Islam,MN Samuels,0,0,0,77,,3,8,2,6,11,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
75,MN Samuels,Shafiul Islam,AD Russell,1,0,1,78,,29,22,2,1,12,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
76,AD Russell,Shafiul Islam,MN Samuels,0,0,0,78,,3,9,2,2,12,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
77,AD Russell,Shafiul Islam,MN Samuels,1,0,1,79,,4,10,2,3,12,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
78,MN Samuels,Shafiul Islam,AD Russell,0,0,0,79,,29,23,2,4,12,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
79,MN Samuels,Shafiul Islam,AD Russell,2,0,2,81,,31,24,2,5,12,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
80,MN Samuels,Shafiul Islam,AD Russell,2,0,2,83,,33,25,2,6,12,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
81,AD Russell,Shakib Al Hasan,MN Samuels,1,0,1,84,,5,11,2,1,13,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
82,MN Samuels,Shakib Al Hasan,AD Russell,4,0,4,88,,37,26,2,2,13,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
83,MN Samuels,Shakib Al Hasan,AD Russell,1,0,1,89,,38,27,2,3,13,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
84,AD Russell,Shakib Al Hasan,MN Samuels,0,0,0,89,,5,12,3,4,13,-,caught,AD Russell,Naeem Islam,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
85,MN Samuels,Shakib Al Hasan,DM Bravo,0,0,0,89,,38,28,3,5,13,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
86,MN Samuels,Shakib Al Hasan,DM Bravo,0,0,0,89,,38,29,3,6,13,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
87,DM Bravo,Naeem Islam,MN Samuels,1,0,1,90,,1,1,3,1,14,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
88,MN Samuels,Naeem Islam,DM Bravo,0,0,0,90,,38,30,3,2,14,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
89,MN Samuels,Naeem Islam,DM Bravo,6,0,6,96,,44,31,3,3,14,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
90,MN Samuels,Naeem Islam,DM Bravo,1,0,1,97,,45,32,3,4,14,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
91,DM Bravo,Naeem Islam,MN Samuels,0,0,0,97,,1,2,3,5,14,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
92,DM Bravo,Naeem Islam,MN Samuels,0,0,0,97,,1,3,3,6,14,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
93,MN Samuels,Abdur Razzak,DM Bravo,0,0,0,97,,45,33,3,1,15,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
94,MN Samuels,Abdur Razzak,DM Bravo,1,0,1,98,,46,34,3,2,15,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
95,DM Bravo,Abdur Razzak,MN Samuels,6,0,6,104,,7,4,3,3,15,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
96,DM Bravo,Abdur Razzak,MN Samuels,0,0,0,104,,7,5,3,4,15,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
97,DM Bravo,Abdur Razzak,MN Samuels,0,1,1,105,,7,6,3,5,15,wides,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
98,DM Bravo,Abdur Razzak,MN Samuels,0,0,0,105,,7,7,4,6,15,-,lbw,DM Bravo,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
99,DP Hyatt,Abdur Razzak,MN Samuels,0,0,0,105,,0,1,4,7,15,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
100,MN Samuels,Rubel Hossain,DP Hyatt,2,0,2,107,,48,35,4,1,16,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
101,MN Samuels,Rubel Hossain,DP Hyatt,0,0,0,107,,48,36,4,2,16,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
102,MN Samuels,Rubel Hossain,DP Hyatt,1,0,1,108,,49,37,4,3,16,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
103,DP Hyatt,Rubel Hossain,MN Samuels,2,0,2,110,,2,2,4,4,16,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
104,DP Hyatt,Rubel Hossain,MN Samuels,0,0,0,110,,2,3,5,5,16,-,lbw,DP Hyatt,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
105,DJG Sammy,Rubel Hossain,MN Samuels,1,0,1,111,,1,1,5,6,16,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
106,DJG Sammy,Naeem Islam,MN Samuels,0,0,0,111,,1,2,6,1,17,-,caught,DJG Sammy,Nasir Hossain,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
107,MN Samuels,Naeem Islam,D Ramdin,1,0,1,112,,50,38,6,2,17,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
108,D Ramdin,Naeem Islam,MN Samuels,1,0,1,113,,1,1,6,3,17,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
109,MN Samuels,Naeem Islam,D Ramdin,0,0,0,113,,50,39,6,4,17,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
110,MN Samuels,Naeem Islam,D Ramdin,1,0,1,114,,51,40,6,5,17,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
111,D Ramdin,Naeem Islam,MN Samuels,1,0,1,115,,2,2,6,6,17,-,0,,,field,Bangladesh,1,Shere Bangla National Stadium,2011,10,Bangladesh_West Indies_2011-10-11,Bangladesh,West Indies,Bangladesh,False,132
