,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Mehedi Hasan Miraz,Shahnawaz Dhani,Sabbir Rahman,0,0,0,0,167,0,1,0,-,1.0,0,0,,,,field,Bangladesh,2,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Bangladesh,Pakistan,False,146,Right hand Bat,Right hand Bat,Right arm Fast
1,Mehedi Hasan Miraz,Shahnawaz Dhani,Sabbir Rahman,1,0,1,1,166,1,2,0,-,2.0,0,0,,,,field,Bangladesh,2,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Bangladesh,Pakistan,False,146,Right hand Bat,Right hand Bat,Right arm Fast
2,Sabbir Rahman,Shahnawaz Dhani,Mehedi Hasan Miraz,0,0,0,1,166,0,1,0,-,3.0,0,0,,,,field,Bangladesh,2,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Bangladesh,Pakistan,False,146,Right hand Bat,Right hand Bat,Right arm Fast
3,Sabbir Rahman,Shahnawaz Dhani,Mehedi Hasan Miraz,0,0,0,1,166,0,2,0,-,4.0,0,0,,,,field,Bangladesh,2,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Bangladesh,Pakistan,False,146,Right hand Bat,Right hand Bat,Right arm Fast
4,Sabbir Rahman,Shahnawaz Dhani,Mehedi Hasan Miraz,0,0,0,1,166,0,3,0,-,5.0,0,0,,,,field,Bangladesh,2,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Bangladesh,Pakistan,False,146,Right hand Bat,Right hand Bat,Right arm Fast
5,Sabbir Rahman,Shahnawaz Dhani,Mehedi Hasan Miraz,1,0,1,2,165,1,4,0,-,6.0,0,0,,,,field,Bangladesh,2,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Bangladesh,Pakistan,False,146,Right hand Bat,Right hand Bat,Right arm Fast
6,Sabbir Rahman,Mohammad Wasim,Mehedi Hasan Miraz,0,1,1,3,164,1,5,0,wides,0.0,1,0,,,,field,Bangladesh,2,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Bangladesh,Pakistan,False,146,Right hand Bat,Right hand Bat,Right arm Fast
7,Sabbir Rahman,Mohammad Wasim,Mehedi Hasan Miraz,0,1,1,4,163,1,6,0,wides,0.0,1,0,,,,field,Bangladesh,2,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Bangladesh,Pakistan,False,146,Right hand Bat,Right hand Bat,Right arm Fast
8,Sabbir Rahman,Mohammad Wasim,Mehedi Hasan Miraz,1,0,1,5,162,2,7,0,-,1.0,1,0,,,,field,Bangladesh,2,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Bangladesh,Pakistan,False,146,Right hand Bat,Right hand Bat,Right arm Fast
9,Mehedi Hasan Miraz,Mohammad Wasim,Sabbir Rahman,1,0,1,6,161,2,3,0,-,2.0,1,0,,,,field,Bangladesh,2,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Bangladesh,Pakistan,False,146,Right hand Bat,Right hand Bat,Right arm Fast
