,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
32,JL Ontong,Umar Gul,AB de Villiers,0,0,0,51,144,0,1,4,6,-,4,lbw,JL Ontong,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
33,AB de Villiers,Mohammad Irfan,F Behardien,0,0,0,51,144,34,21,4,1,-,5,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
34,AB de Villiers,Mohammad Irfan,F Behardien,0,0,0,51,144,34,22,4,2,-,5,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
35,AB de Villiers,Mohammad Irfan,F Behardien,2,0,2,53,142,36,23,4,3,-,5,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
36,AB de Villiers,Mohammad Irfan,F Behardien,0,0,0,53,142,36,24,5,4,-,5,bowled,AB de Villiers,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
37,DA Miller,Mohammad Irfan,F Behardien,0,0,0,53,142,0,1,5,5,-,5,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
38,DA Miller,Mohammad Irfan,F Behardien,0,0,0,53,142,0,2,5,6,-,5,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
39,F Behardien,Umar Gul,DA Miller,0,0,0,53,142,0,1,6,1,-,6,caught,F Behardien,Ahmed Shehzad,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
40,RJ Peterson,Umar Gul,DA Miller,0,0,0,53,142,0,1,6,2,-,6,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
41,RJ Peterson,Umar Gul,DA Miller,1,0,1,54,141,1,2,6,3,-,6,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
42,DA Miller,Umar Gul,RJ Peterson,0,0,0,54,141,0,3,6,4,-,6,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
43,DA Miller,Umar Gul,RJ Peterson,0,0,0,54,141,0,4,6,5,-,6,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
44,DA Miller,Umar Gul,RJ Peterson,0,0,0,54,141,0,5,6,6,-,6,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
45,RJ Peterson,Mohammad Hafeez,DA Miller,1,0,1,55,140,2,3,6,1,-,7,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
46,DA Miller,Mohammad Hafeez,RJ Peterson,1,0,1,56,139,1,6,6,2,-,7,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
47,RJ Peterson,Mohammad Hafeez,DA Miller,1,0,1,57,138,3,4,6,3,-,7,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
48,DA Miller,Mohammad Hafeez,RJ Peterson,0,0,0,57,138,1,7,6,4,-,7,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
49,DA Miller,Mohammad Hafeez,RJ Peterson,2,0,2,59,136,3,8,6,5,-,7,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
50,DA Miller,Mohammad Hafeez,RJ Peterson,2,0,2,61,134,5,9,6,6,-,7,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
51,RJ Peterson,Saeed Ajmal,DA Miller,0,0,0,61,134,3,5,6,1,-,8,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
52,RJ Peterson,Saeed Ajmal,DA Miller,0,0,0,61,134,3,6,6,2,-,8,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
53,RJ Peterson,Saeed Ajmal,DA Miller,1,0,1,62,133,4,7,6,3,-,8,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
54,DA Miller,Saeed Ajmal,RJ Peterson,0,0,0,62,133,5,10,6,4,-,8,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
55,DA Miller,Saeed Ajmal,RJ Peterson,0,0,0,62,133,5,11,6,5,-,8,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
56,DA Miller,Saeed Ajmal,RJ Peterson,1,0,1,63,132,6,12,6,6,-,8,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
57,DA Miller,Mohammad Hafeez,RJ Peterson,2,0,2,65,130,8,13,6,1,-,9,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
58,DA Miller,Mohammad Hafeez,RJ Peterson,1,0,1,66,129,9,14,6,2,-,9,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
59,RJ Peterson,Mohammad Hafeez,DA Miller,0,0,0,66,129,4,8,6,3,-,9,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
60,RJ Peterson,Mohammad Hafeez,DA Miller,0,0,0,66,129,4,9,6,4,-,9,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
61,RJ Peterson,Mohammad Hafeez,DA Miller,1,0,1,67,128,5,10,6,5,-,9,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
62,DA Miller,Mohammad Hafeez,RJ Peterson,0,0,0,67,128,9,15,7,6,-,9,caught,DA Miller,Ahmed Shehzad,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
63,RJ Peterson,Saeed Ajmal,RK Kleinveldt,4,0,4,71,124,9,11,7,1,-,10,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
64,RJ Peterson,Saeed Ajmal,RK Kleinveldt,3,0,3,74,121,12,12,7,2,-,10,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
65,RK Kleinveldt,Saeed Ajmal,RJ Peterson,0,0,0,74,121,0,1,7,3,-,10,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
66,RK Kleinveldt,Saeed Ajmal,RJ Peterson,4,0,4,78,117,4,2,7,4,-,10,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
67,RK Kleinveldt,Saeed Ajmal,RJ Peterson,6,0,6,84,111,10,3,7,5,-,10,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
68,RK Kleinveldt,Saeed Ajmal,RJ Peterson,0,0,0,84,111,10,4,7,6,-,10,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
69,RJ Peterson,Mohammad Hafeez,RK Kleinveldt,1,0,1,85,110,13,13,7,1,-,11,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
70,RK Kleinveldt,Mohammad Hafeez,RJ Peterson,6,0,6,91,104,16,5,7,2,-,11,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
71,RK Kleinveldt,Mohammad Hafeez,RJ Peterson,6,0,6,97,98,22,6,7,3,-,11,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
72,RK Kleinveldt,Mohammad Hafeez,RJ Peterson,0,1,1,98,97,22,7,7,4,wides,11,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
73,RK Kleinveldt,Mohammad Hafeez,RJ Peterson,0,0,0,98,97,22,8,8,5,-,11,caught,RK Kleinveldt,Umar Akmal,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
74,RJ Peterson,Mohammad Hafeez,KJ Abbott,0,0,0,98,97,13,14,9,6,-,11,caught,RJ Peterson,Shahid Afridi,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
75,LL Tsotsobe,Mohammad Hafeez,KJ Abbott,0,0,0,98,97,0,1,9,7,-,11,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
76,KJ Abbott,Umar Gul,LL Tsotsobe,2,0,2,100,95,2,1,9,1,-,12,0,,,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
77,KJ Abbott,Umar Gul,LL Tsotsobe,0,0,0,100,95,2,2,10,2,-,12,caught,KJ Abbott,Kamran Akmal,bat,Pakistan,2,SuperSport Park,2013,03,South Africa_Pakistan_2013-03-03,Pakistan,South Africa,Pakistan,False,100
