,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
25,H Masakadza,Mujeeb Ur Rahman,BRM Taylor,0,0,0,13,145,10,17,1,2,4,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
26,H Masakadza,Mujeeb Ur Rahman,BRM Taylor,6,0,6,19,139,16,18,1,3,4,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
27,H Masakadza,Mujeeb Ur Rahman,BRM Taylor,6,0,6,25,133,22,19,1,4,4,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
28,H Masakadza,Mujeeb Ur Rahman,BRM Taylor,0,0,0,25,133,22,20,1,5,4,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
29,H Masakadza,Mujeeb Ur Rahman,BRM Taylor,1,0,1,26,132,23,21,1,6,4,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
30,H Masakadza,Gulbadin Naib,BRM Taylor,0,0,0,26,132,23,22,1,1,5,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
31,H Masakadza,Gulbadin Naib,BRM Taylor,0,0,0,26,132,23,23,1,2,5,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
32,H Masakadza,Gulbadin Naib,BRM Taylor,0,0,0,26,132,23,24,1,3,5,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
33,H Masakadza,Gulbadin Naib,BRM Taylor,0,3,3,29,129,23,25,1,4,5,0,,,wides,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
34,H Masakadza,Gulbadin Naib,BRM Taylor,2,0,2,31,127,25,26,1,5,5,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
35,H Masakadza,Gulbadin Naib,BRM Taylor,0,0,0,31,127,25,27,1,6,5,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
36,H Masakadza,Gulbadin Naib,BRM Taylor,4,0,4,35,123,29,28,1,7,5,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
37,BRM Taylor,Mujeeb Ur Rahman,H Masakadza,4,0,4,39,119,5,5,1,1,6,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
38,BRM Taylor,Mujeeb Ur Rahman,H Masakadza,1,0,1,40,118,6,6,1,2,6,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
39,H Masakadza,Mujeeb Ur Rahman,BRM Taylor,0,0,0,40,118,29,29,1,3,6,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
40,H Masakadza,Mujeeb Ur Rahman,BRM Taylor,0,0,0,40,118,29,30,1,4,6,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
41,H Masakadza,Mujeeb Ur Rahman,BRM Taylor,0,0,0,40,118,29,31,2,5,6,caught,H Masakadza,Asghar Stanikzai,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
42,Sikandar Raza,Mujeeb Ur Rahman,BRM Taylor,0,0,0,40,118,0,1,2,6,6,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
43,BRM Taylor,Gulbadin Naib,Sikandar Raza,1,0,1,41,117,7,7,2,1,7,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
44,Sikandar Raza,Gulbadin Naib,BRM Taylor,1,0,1,42,116,1,2,2,2,7,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
45,BRM Taylor,Gulbadin Naib,Sikandar Raza,1,0,1,43,115,8,8,2,3,7,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
46,Sikandar Raza,Gulbadin Naib,BRM Taylor,4,0,4,47,111,5,3,2,4,7,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
47,Sikandar Raza,Gulbadin Naib,BRM Taylor,0,1,1,48,110,5,4,2,5,7,0,,,legbyes,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
48,BRM Taylor,Gulbadin Naib,Sikandar Raza,1,0,1,49,109,9,9,2,6,7,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
49,BRM Taylor,Sharafuddin Ashraf,Sikandar Raza,1,0,1,50,108,10,10,2,1,8,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
50,Sikandar Raza,Sharafuddin Ashraf,BRM Taylor,1,0,1,51,107,6,5,2,2,8,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
51,BRM Taylor,Sharafuddin Ashraf,Sikandar Raza,1,0,1,52,106,11,11,2,3,8,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
52,Sikandar Raza,Sharafuddin Ashraf,BRM Taylor,1,0,1,53,105,7,6,2,4,8,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
53,BRM Taylor,Sharafuddin Ashraf,Sikandar Raza,1,0,1,54,104,12,12,2,5,8,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
54,Sikandar Raza,Sharafuddin Ashraf,BRM Taylor,0,0,0,54,104,7,7,2,6,8,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
55,BRM Taylor,Mohammad Nabi,Sikandar Raza,1,0,1,55,103,13,13,2,1,9,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
56,Sikandar Raza,Mohammad Nabi,BRM Taylor,1,0,1,56,102,8,8,2,2,9,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
57,BRM Taylor,Mohammad Nabi,Sikandar Raza,2,0,2,58,100,15,14,2,3,9,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
58,BRM Taylor,Mohammad Nabi,Sikandar Raza,0,0,0,58,100,15,15,2,4,9,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
59,BRM Taylor,Mohammad Nabi,Sikandar Raza,0,0,0,58,100,15,16,3,5,9,caught,BRM Taylor,Mujeeb Ur Rahman,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
60,Sikandar Raza,Mohammad Nabi,RP Burl,4,0,4,62,96,12,9,3,6,9,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
61,RP Burl,Sharafuddin Ashraf,Sikandar Raza,0,0,0,62,96,0,1,3,1,10,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
62,RP Burl,Sharafuddin Ashraf,Sikandar Raza,0,0,0,62,96,0,2,3,2,10,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
63,RP Burl,Sharafuddin Ashraf,Sikandar Raza,0,0,0,62,96,0,3,3,3,10,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
64,RP Burl,Sharafuddin Ashraf,Sikandar Raza,0,0,0,62,96,0,4,3,4,10,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
65,RP Burl,Sharafuddin Ashraf,Sikandar Raza,0,0,0,62,96,0,5,3,5,10,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
66,RP Burl,Sharafuddin Ashraf,Sikandar Raza,1,0,1,63,95,1,6,3,6,10,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
67,RP Burl,Mohammad Nabi,Sikandar Raza,4,0,4,67,91,5,7,3,1,11,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
68,RP Burl,Mohammad Nabi,Sikandar Raza,1,0,1,68,90,6,8,3,2,11,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
69,Sikandar Raza,Mohammad Nabi,RP Burl,1,0,1,69,89,13,10,3,3,11,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
70,RP Burl,Mohammad Nabi,Sikandar Raza,0,0,0,69,89,6,9,3,4,11,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
71,RP Burl,Mohammad Nabi,Sikandar Raza,1,0,1,70,88,7,10,3,5,11,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
72,Sikandar Raza,Mohammad Nabi,RP Burl,1,0,1,71,87,14,11,3,6,11,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
73,Sikandar Raza,Rashid Khan,RP Burl,0,0,0,71,87,14,12,3,1,12,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
74,Sikandar Raza,Rashid Khan,RP Burl,1,0,1,72,86,15,13,3,2,12,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
75,RP Burl,Rashid Khan,Sikandar Raza,1,0,1,73,85,8,11,3,3,12,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
76,Sikandar Raza,Rashid Khan,RP Burl,1,0,1,74,84,16,14,3,4,12,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
77,RP Burl,Rashid Khan,Sikandar Raza,0,0,0,74,84,8,12,3,5,12,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
78,RP Burl,Rashid Khan,Sikandar Raza,1,0,1,75,83,9,13,3,6,12,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
79,RP Burl,Gulbadin Naib,Sikandar Raza,1,0,1,76,82,10,14,3,1,13,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
80,Sikandar Raza,Gulbadin Naib,RP Burl,4,0,4,80,78,20,15,3,2,13,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
81,Sikandar Raza,Gulbadin Naib,RP Burl,6,0,6,86,72,26,16,3,3,13,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
82,Sikandar Raza,Gulbadin Naib,RP Burl,4,0,4,90,68,30,17,3,4,13,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
83,Sikandar Raza,Gulbadin Naib,RP Burl,0,1,1,91,67,30,18,3,5,13,0,,,legbyes,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
84,RP Burl,Gulbadin Naib,Sikandar Raza,2,0,2,93,65,12,15,3,6,13,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
85,Sikandar Raza,Rashid Khan,RP Burl,1,0,1,94,64,31,19,3,1,14,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
86,RP Burl,Rashid Khan,Sikandar Raza,1,0,1,95,63,13,16,3,2,14,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
87,Sikandar Raza,Rashid Khan,RP Burl,1,0,1,96,62,32,20,3,3,14,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
88,RP Burl,Rashid Khan,Sikandar Raza,1,0,1,97,61,14,17,3,4,14,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
89,Sikandar Raza,Rashid Khan,RP Burl,1,0,1,98,60,33,21,3,5,14,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
90,RP Burl,Rashid Khan,Sikandar Raza,4,0,4,102,56,18,18,3,6,14,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
91,Sikandar Raza,Mohammad Nabi,RP Burl,4,0,4,106,52,37,22,3,1,15,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
92,Sikandar Raza,Mohammad Nabi,RP Burl,1,0,1,107,51,38,23,3,2,15,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
93,RP Burl,Mohammad Nabi,Sikandar Raza,0,0,0,107,51,18,19,3,3,15,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
94,RP Burl,Mohammad Nabi,Sikandar Raza,1,0,1,108,50,19,20,3,4,15,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
95,Sikandar Raza,Mohammad Nabi,RP Burl,2,0,2,110,48,40,24,3,5,15,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
96,Sikandar Raza,Mohammad Nabi,RP Burl,0,0,0,110,48,40,25,3,6,15,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
97,RP Burl,Rashid Khan,Sikandar Raza,1,0,1,111,47,20,21,3,1,16,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
98,Sikandar Raza,Rashid Khan,RP Burl,0,0,0,111,47,40,26,4,2,16,lbw,Sikandar Raza,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
99,MN Waller,Rashid Khan,RP Burl,0,1,1,112,46,0,1,4,3,16,0,,,legbyes,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
100,RP Burl,Rashid Khan,MN Waller,1,0,1,113,45,21,22,4,4,16,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
101,MN Waller,Rashid Khan,RP Burl,1,0,1,114,44,1,2,4,5,16,0,,,-,field,Zimbabwe,2,Sharjah Cricket Stadium,2018,02,Afghanistan_Zimbabwe_2018-02-06,Afghanistan,Zimbabwe,Afghanistan,False,141
