,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,GC Smith,Shoaib Akhtar,LE Bosman,2,0,2,2,118,2,1,0,-,1.0,0,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Left hand Bat,Right hand Bat,Right arm Fast
1,GC Smith,Shoaib Akhtar,LE Bosman,0,0,0,2,118,2,2,0,-,2.0,0,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Left hand Bat,Right hand Bat,Right arm Fast
2,GC Smith,Shoaib Akhtar,LE Bosman,0,0,0,2,118,2,3,0,-,3.0,0,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Left hand Bat,Right hand Bat,Right arm Fast
3,GC Smith,Shoaib Akhtar,LE Bosman,0,0,0,2,118,2,4,0,-,4.0,0,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Left hand Bat,Right hand Bat,Right arm Fast
4,GC Smith,Shoaib Akhtar,LE Bosman,0,0,0,2,118,2,5,0,-,5.0,0,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Left hand Bat,Right hand Bat,Right arm Fast
5,GC Smith,Shoaib Akhtar,LE Bosman,1,0,1,3,117,3,6,0,-,6.0,0,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Left hand Bat,Right hand Bat,Right arm Fast
6,GC Smith,Umar Gul,LE Bosman,1,0,1,4,116,4,7,0,-,1.0,1,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Left hand Bat,Right hand Bat,Right arm Fast
7,LE Bosman,Umar Gul,GC Smith,0,1,1,5,115,0,1,0,wides,1.0,1,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Right hand Bat,Left hand Bat,Right arm Fast
8,LE Bosman,Umar Gul,GC Smith,1,0,1,6,114,1,2,0,-,2.0,1,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Right hand Bat,Left hand Bat,Right arm Fast
9,GC Smith,Umar Gul,LE Bosman,0,0,0,6,114,4,8,0,-,3.0,1,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Left hand Bat,Right hand Bat,Right arm Fast
10,GC Smith,Umar Gul,LE Bosman,0,0,0,6,114,4,9,0,-,4.0,1,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Left hand Bat,Right hand Bat,Right arm Fast
11,GC Smith,Umar Gul,LE Bosman,0,0,0,6,114,4,10,0,-,5.0,1,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Left hand Bat,Right hand Bat,Right arm Fast
12,GC Smith,Umar Gul,LE Bosman,1,0,1,7,113,5,11,0,-,6.0,1,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Left hand Bat,Right hand Bat,Right arm Fast
13,GC Smith,Shoaib Akhtar,LE Bosman,1,0,1,8,112,6,12,0,-,1.0,2,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Left hand Bat,Right hand Bat,Right arm Fast
14,LE Bosman,Shoaib Akhtar,GC Smith,0,0,0,8,112,1,3,0,-,2.0,2,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Right hand Bat,Left hand Bat,Right arm Fast
15,LE Bosman,Shoaib Akhtar,GC Smith,4,0,4,12,108,5,4,0,-,3.0,2,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Right hand Bat,Left hand Bat,Right arm Fast
16,LE Bosman,Shoaib Akhtar,GC Smith,0,0,0,12,108,5,5,0,-,4.0,2,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Right hand Bat,Left hand Bat,Right arm Fast
17,LE Bosman,Shoaib Akhtar,GC Smith,0,0,0,12,108,5,6,0,-,5.0,2,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Right hand Bat,Left hand Bat,Right arm Fast
18,LE Bosman,Shoaib Akhtar,GC Smith,0,0,0,12,108,5,7,0,-,6.0,2,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Right hand Bat,Left hand Bat,Right arm Fast
19,GC Smith,Umar Gul,LE Bosman,0,0,0,12,108,6,13,0,-,1.0,3,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Left hand Bat,Right hand Bat,Right arm Fast
20,GC Smith,Umar Gul,LE Bosman,0,0,0,12,108,6,14,0,-,2.0,3,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Left hand Bat,Right hand Bat,Right arm Fast
21,GC Smith,Umar Gul,LE Bosman,4,0,4,16,104,10,15,0,-,3.0,3,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Left hand Bat,Right hand Bat,Right arm Fast
22,GC Smith,Umar Gul,LE Bosman,4,0,4,20,100,14,16,0,-,4.0,3,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Left hand Bat,Right hand Bat,Right arm Fast
23,GC Smith,Umar Gul,LE Bosman,0,0,0,20,100,14,17,0,-,5.0,3,0,,,bat,Pakistan,2,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,South Africa,Pakistan,True,125,Left hand Bat,Right hand Bat,Right arm Fast
