,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
19,GR Adair,WP Masakadza,A Balbirnie,0,0,0,22,122,5,6,0,2,4,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
20,GR Adair,WP Masakadza,A Balbirnie,0,0,0,22,122,5,7,0,3,4,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
21,GR Adair,WP Masakadza,A Balbirnie,0,0,0,22,122,5,8,0,4,4,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
22,GR Adair,WP Masakadza,A Balbirnie,1,0,1,23,121,6,9,0,5,4,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
23,A Balbirnie,WP Masakadza,GR Adair,0,0,0,23,121,17,15,0,6,4,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
24,GR Adair,R Ngarava,A Balbirnie,0,0,0,23,121,6,10,0,1,5,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
25,GR Adair,R Ngarava,A Balbirnie,1,0,1,24,120,7,11,0,2,5,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
26,A Balbirnie,R Ngarava,GR Adair,1,0,1,25,119,18,16,0,3,5,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
27,GR Adair,R Ngarava,A Balbirnie,1,0,1,26,118,8,12,0,4,5,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
28,A Balbirnie,R Ngarava,GR Adair,0,0,0,26,118,18,17,0,5,5,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
29,A Balbirnie,R Ngarava,GR Adair,1,0,1,27,117,19,18,0,6,5,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
30,A Balbirnie,TL Chatara,GR Adair,2,0,2,29,115,21,19,0,1,6,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
31,A Balbirnie,TL Chatara,GR Adair,3,0,3,32,112,24,20,0,2,6,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
32,GR Adair,TL Chatara,A Balbirnie,0,0,0,32,112,8,13,0,3,6,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
33,GR Adair,TL Chatara,A Balbirnie,1,0,1,33,111,9,14,0,4,6,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
34,A Balbirnie,TL Chatara,GR Adair,2,0,2,35,109,26,21,0,5,6,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
35,A Balbirnie,TL Chatara,GR Adair,0,0,0,35,109,26,22,0,6,6,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
36,GR Adair,RP Burl,A Balbirnie,0,0,0,35,109,9,15,0,1,7,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
37,GR Adair,RP Burl,A Balbirnie,1,0,1,36,108,10,16,0,2,7,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
38,A Balbirnie,RP Burl,GR Adair,0,0,0,36,108,26,23,0,3,7,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
39,A Balbirnie,RP Burl,GR Adair,1,0,1,37,107,27,24,0,4,7,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
40,GR Adair,RP Burl,A Balbirnie,1,0,1,38,106,11,17,0,5,7,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
41,A Balbirnie,RP Burl,GR Adair,0,0,0,38,106,27,25,0,6,7,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
42,GR Adair,SC Williams,A Balbirnie,1,0,1,39,105,12,18,0,1,8,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
43,A Balbirnie,SC Williams,GR Adair,1,0,1,40,104,28,26,0,2,8,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
44,GR Adair,SC Williams,A Balbirnie,1,0,1,41,103,13,19,0,3,8,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
45,A Balbirnie,SC Williams,GR Adair,1,0,1,42,102,29,27,0,4,8,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
46,GR Adair,SC Williams,A Balbirnie,1,0,1,43,101,14,20,0,5,8,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
47,A Balbirnie,SC Williams,GR Adair,4,0,4,47,97,33,28,0,6,8,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
48,GR Adair,RP Burl,A Balbirnie,1,0,1,48,96,15,21,0,1,9,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
49,A Balbirnie,RP Burl,GR Adair,0,0,0,48,96,33,29,0,2,9,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
50,A Balbirnie,RP Burl,GR Adair,0,0,0,48,96,33,30,0,3,9,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
51,A Balbirnie,RP Burl,GR Adair,0,0,0,48,96,33,31,1,4,9,caught,A Balbirnie,T Marumani,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
52,ST Doheny,RP Burl,GR Adair,1,0,1,49,95,1,1,1,5,9,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
53,GR Adair,RP Burl,ST Doheny,2,0,2,51,93,17,22,1,6,9,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
54,ST Doheny,WP Masakadza,GR Adair,0,0,0,51,93,1,2,1,1,10,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
55,ST Doheny,WP Masakadza,GR Adair,1,0,1,52,92,2,3,1,2,10,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
56,GR Adair,WP Masakadza,ST Doheny,0,0,0,52,92,17,23,1,3,10,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
57,GR Adair,WP Masakadza,ST Doheny,4,0,4,56,88,21,24,1,4,10,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
58,GR Adair,WP Masakadza,ST Doheny,2,0,2,58,86,23,25,1,5,10,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
59,GR Adair,WP Masakadza,ST Doheny,1,0,1,59,85,24,26,1,6,10,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
60,GR Adair,RP Burl,ST Doheny,1,0,1,60,84,25,27,1,1,11,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
61,ST Doheny,RP Burl,GR Adair,0,0,0,60,84,2,4,2,2,11,caught,ST Doheny,WP Masakadza,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
62,HT Tector,RP Burl,GR Adair,4,0,4,64,80,4,1,2,3,11,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
63,HT Tector,RP Burl,GR Adair,1,0,1,65,79,5,2,2,4,11,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
64,GR Adair,RP Burl,HT Tector,4,0,4,69,75,29,28,2,5,11,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
65,GR Adair,RP Burl,HT Tector,0,0,0,69,75,29,29,2,6,11,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
66,HT Tector,B Evans,GR Adair,0,0,0,69,75,5,3,2,1,12,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
67,HT Tector,B Evans,GR Adair,1,0,1,70,74,6,4,2,2,12,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
68,GR Adair,B Evans,HT Tector,1,0,1,71,73,30,30,2,3,12,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
69,HT Tector,B Evans,GR Adair,1,0,1,72,72,7,5,2,4,12,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
70,GR Adair,B Evans,HT Tector,2,0,2,74,70,32,31,2,5,12,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
71,GR Adair,B Evans,HT Tector,2,0,2,76,68,34,32,2,6,12,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
72,HT Tector,WP Masakadza,GR Adair,1,0,1,77,67,8,6,2,1,13,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
73,GR Adair,WP Masakadza,HT Tector,6,0,6,83,61,40,33,2,2,13,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
74,GR Adair,WP Masakadza,HT Tector,0,0,0,83,61,40,34,2,3,13,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
75,GR Adair,WP Masakadza,HT Tector,0,0,0,83,61,40,35,2,4,13,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
76,GR Adair,WP Masakadza,HT Tector,0,0,0,83,61,40,36,2,5,13,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
77,GR Adair,WP Masakadza,HT Tector,1,0,1,84,60,41,37,2,6,13,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
78,GR Adair,B Evans,HT Tector,2,0,2,86,58,43,38,2,1,14,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
79,GR Adair,B Evans,HT Tector,1,0,1,87,57,44,39,2,2,14,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
80,HT Tector,B Evans,GR Adair,6,0,6,93,51,14,7,2,3,14,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
81,HT Tector,B Evans,GR Adair,1,0,1,94,50,15,8,2,4,14,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
82,GR Adair,B Evans,HT Tector,6,0,6,100,44,50,40,2,5,14,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
83,GR Adair,B Evans,HT Tector,2,0,2,102,42,52,41,2,6,14,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
84,HT Tector,RP Burl,GR Adair,1,0,1,103,41,16,9,2,1,15,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
85,GR Adair,RP Burl,HT Tector,6,0,6,109,35,58,42,2,2,15,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
86,GR Adair,RP Burl,HT Tector,1,0,1,110,34,59,43,2,3,15,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
87,HT Tector,RP Burl,GR Adair,0,0,0,110,34,16,10,2,4,15,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
88,HT Tector,RP Burl,GR Adair,1,0,1,111,33,17,11,2,5,15,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
89,GR Adair,RP Burl,HT Tector,0,0,0,111,33,59,44,2,6,15,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
90,HT Tector,R Ngarava,GR Adair,0,1,1,112,32,17,12,2,1,16,0,,,wides,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
91,HT Tector,R Ngarava,GR Adair,0,0,0,112,32,17,13,2,2,16,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
92,HT Tector,R Ngarava,GR Adair,0,0,0,112,32,17,14,2,3,16,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
93,HT Tector,R Ngarava,GR Adair,1,0,1,113,31,18,15,2,4,16,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
94,GR Adair,R Ngarava,HT Tector,0,0,0,113,31,59,45,2,5,16,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
95,GR Adair,R Ngarava,HT Tector,6,0,6,119,25,65,46,2,6,16,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
96,GR Adair,R Ngarava,HT Tector,0,0,0,119,25,65,47,3,7,16,caught,GR Adair,W Madhevere,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
97,HT Tector,TL Chatara,GH Dockrell,1,0,1,120,24,19,16,3,1,17,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
98,GH Dockrell,TL Chatara,HT Tector,4,0,4,124,20,4,1,3,2,17,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
99,GH Dockrell,TL Chatara,HT Tector,0,0,0,124,20,4,2,3,3,17,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
100,GH Dockrell,TL Chatara,HT Tector,1,0,1,125,19,5,3,3,4,17,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
101,HT Tector,TL Chatara,GH Dockrell,1,0,1,126,18,20,17,3,5,17,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
102,GH Dockrell,TL Chatara,HT Tector,1,0,1,127,17,6,4,3,6,17,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
103,GH Dockrell,R Ngarava,HT Tector,0,0,0,127,17,6,5,3,1,18,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
104,GH Dockrell,R Ngarava,HT Tector,1,0,1,128,16,7,6,3,2,18,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
105,HT Tector,R Ngarava,GH Dockrell,1,0,1,129,15,21,18,3,3,18,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
106,GH Dockrell,R Ngarava,HT Tector,0,1,1,130,14,7,7,3,4,18,0,,,wides,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
107,GH Dockrell,R Ngarava,HT Tector,1,0,1,131,13,8,8,3,5,18,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
108,HT Tector,R Ngarava,GH Dockrell,4,0,4,135,9,25,19,3,6,18,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
109,HT Tector,R Ngarava,GH Dockrell,1,0,1,136,8,26,20,3,7,18,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
110,HT Tector,TL Chatara,GH Dockrell,0,0,0,136,8,26,21,3,1,19,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
111,HT Tector,TL Chatara,GH Dockrell,0,0,0,136,8,26,22,4,2,19,caught,HT Tector,RP Burl,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
112,C Campher,TL Chatara,GH Dockrell,0,0,0,136,8,0,1,4,3,19,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
113,C Campher,TL Chatara,GH Dockrell,0,0,0,136,8,0,2,4,4,19,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
114,C Campher,TL Chatara,GH Dockrell,4,0,4,140,4,4,3,4,5,19,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
115,C Campher,TL Chatara,GH Dockrell,2,0,2,142,2,6,4,4,6,19,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
116,GH Dockrell,B Evans,C Campher,1,0,1,143,1,9,9,4,1,20,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
117,C Campher,B Evans,GH Dockrell,0,0,0,143,1,6,5,4,2,20,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
118,C Campher,B Evans,GH Dockrell,0,1,1,144,0,6,6,4,3,20,0,,,legbyes,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
119,GH Dockrell,B Evans,C Campher,6,0,6,150,-6,15,10,4,4,20,0,,,-,field,Ireland,2,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Ireland,Zimbabwe
