,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,JJ Roy,B Stanlake,AD Hales,2,0,2,2,,2,1,0,-,1.0,0,0,,,,field,Australia,1,Bellerive Oval,2018,02,England_Australia_2018-02-07,Australia,England,Australia,False,155,Right hand Bat,Right hand Bat,Right arm Fast
1,JJ Roy,B Stanlake,AD Hales,0,0,0,2,,2,2,0,-,2.0,0,0,,,,field,Australia,1,Bellerive Oval,2018,02,England_Australia_2018-02-07,Australia,England,Australia,False,155,Right hand Bat,Right hand Bat,Right arm Fast
2,JJ Roy,B Stanlake,AD Hales,0,1,1,3,,2,2,0,wides,2.0,0,0,,,,field,Australia,1,Bellerive Oval,2018,02,England_Australia_2018-02-07,Australia,England,Australia,False,155,Right hand Bat,Right hand Bat,Right arm Fast
3,JJ Roy,B Stanlake,AD Hales,4,0,4,7,,6,3,0,-,3.0,0,0,,,,field,Australia,1,Bellerive Oval,2018,02,England_Australia_2018-02-07,Australia,England,Australia,False,155,Right hand Bat,Right hand Bat,Right arm Fast
4,JJ Roy,B Stanlake,AD Hales,2,0,2,9,,8,4,0,-,4.0,0,0,,,,field,Australia,1,Bellerive Oval,2018,02,England_Australia_2018-02-07,Australia,England,Australia,False,155,Right hand Bat,Right hand Bat,Right arm Fast
5,JJ Roy,B Stanlake,AD Hales,1,0,1,10,,9,5,0,-,5.0,0,0,,,,field,Australia,1,Bellerive Oval,2018,02,England_Australia_2018-02-07,Australia,England,Australia,False,155,Right hand Bat,Right hand Bat,Right arm Fast
6,AD Hales,B Stanlake,JJ Roy,1,0,1,11,,1,1,0,-,6.0,0,0,,,,field,Australia,1,Bellerive Oval,2018,02,England_Australia_2018-02-07,Australia,England,Australia,False,155,Right hand Bat,Right hand Bat,Right arm Fast
7,AD Hales,KW Richardson,JJ Roy,4,0,4,15,,5,2,0,-,1.0,1,0,,,,field,Australia,1,Bellerive Oval,2018,02,England_Australia_2018-02-07,Australia,England,Australia,False,155,Right hand Bat,Right hand Bat,Right arm Fast
8,AD Hales,KW Richardson,JJ Roy,1,0,1,16,,6,3,0,-,2.0,1,0,,,,field,Australia,1,Bellerive Oval,2018,02,England_Australia_2018-02-07,Australia,England,Australia,False,155,Right hand Bat,Right hand Bat,Right arm Fast
9,JJ Roy,KW Richardson,AD Hales,0,0,0,16,,9,6,0,-,3.0,1,0,,,,field,Australia,1,Bellerive Oval,2018,02,England_Australia_2018-02-07,Australia,England,Australia,False,155,Right hand Bat,Right hand Bat,Right arm Fast
10,JJ Roy,KW Richardson,AD Hales,0,0,0,16,,9,7,1,-,4.0,1,caught,JJ Roy,AJ Tye,,field,Australia,1,Bellerive Oval,2018,02,England_Australia_2018-02-07,Australia,England,Australia,False,155,Right hand Bat,Right hand Bat,Right arm Fast
11,DJ Malan,KW Richardson,AD Hales,1,0,1,17,,1,1,1,-,5.0,1,0,,,,field,Australia,1,Bellerive Oval,2018,02,England_Australia_2018-02-07,Australia,England,Australia,False,155,Left hand Bat,Right hand Bat,Right arm Fast
12,AD Hales,KW Richardson,DJ Malan,0,0,0,17,,6,4,1,-,6.0,1,0,,,,field,Australia,1,Bellerive Oval,2018,02,England_Australia_2018-02-07,Australia,England,Australia,False,155,Right hand Bat,Left hand Bat,Right arm Fast
13,DJ Malan,B Stanlake,AD Hales,4,0,4,21,,5,2,1,-,1.0,2,0,,,,field,Australia,1,Bellerive Oval,2018,02,England_Australia_2018-02-07,Australia,England,Australia,False,155,Left hand Bat,Right hand Bat,Right arm Fast
14,DJ Malan,B Stanlake,AD Hales,0,0,0,21,,5,3,1,-,2.0,2,0,,,,field,Australia,1,Bellerive Oval,2018,02,England_Australia_2018-02-07,Australia,England,Australia,False,155,Left hand Bat,Right hand Bat,Right arm Fast
15,DJ Malan,B Stanlake,AD Hales,4,0,4,25,,9,4,1,-,3.0,2,0,,,,field,Australia,1,Bellerive Oval,2018,02,England_Australia_2018-02-07,Australia,England,Australia,False,155,Left hand Bat,Right hand Bat,Right arm Fast
16,DJ Malan,B Stanlake,AD Hales,6,0,6,31,,15,5,1,-,4.0,2,0,,,,field,Australia,1,Bellerive Oval,2018,02,England_Australia_2018-02-07,Australia,England,Australia,False,155,Left hand Bat,Right hand Bat,Right arm Fast
