,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,S Mandhana,Marufa Akter,Shafali Verma,1,0,1,1,118,1,1,0,-,1.0,0,,,0,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,04,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Left hand Bat,Right hand Bat,Right arm Medium
1,Shafali Verma,Marufa Akter,S Mandhana,0,0,0,1,118,0,1,1,-,2.0,caught,Shafali Verma,Nigar Sultana,0,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,04,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Right arm Medium
2,D Hemalatha,Marufa Akter,S Mandhana,0,1,1,2,117,0,0,1,wides,2.0,0,,,0,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,04,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Right arm Medium
3,D Hemalatha,Marufa Akter,S Mandhana,0,0,0,2,117,0,1,1,-,3.0,0,,,0,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,04,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Right arm Medium
4,D Hemalatha,Marufa Akter,S Mandhana,0,0,0,2,117,0,2,1,-,4.0,0,,,0,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,04,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Right arm Medium
5,D Hemalatha,Marufa Akter,S Mandhana,0,0,0,2,117,0,3,1,-,5.0,0,,,0,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,04,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Right arm Medium
6,D Hemalatha,Marufa Akter,S Mandhana,0,0,0,2,117,0,4,1,-,6.0,0,,,0,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,04,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Right arm Medium
7,S Mandhana,Sultana Khatun,D Hemalatha,1,0,1,3,116,2,2,1,-,1.0,0,,,1,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,04,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Left hand Bat,Right hand Bat,Right arm Offbreak
8,D Hemalatha,Sultana Khatun,S Mandhana,2,0,2,5,114,2,5,1,-,2.0,0,,,1,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,04,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Right arm Offbreak
9,D Hemalatha,Sultana Khatun,S Mandhana,2,0,2,7,112,4,6,1,-,3.0,0,,,1,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,04,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Right arm Offbreak
10,D Hemalatha,Sultana Khatun,S Mandhana,0,0,0,7,112,4,7,1,-,4.0,0,,,1,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,04,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Right arm Offbreak
11,D Hemalatha,Sultana Khatun,S Mandhana,6,0,6,13,106,10,8,1,-,5.0,0,,,1,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,04,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Right arm Offbreak
12,D Hemalatha,Sultana Khatun,S Mandhana,1,0,1,14,105,11,9,1,-,6.0,0,,,1,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,04,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Right arm Offbreak
13,D Hemalatha,Marufa Akter,S Mandhana,4,0,4,18,101,15,10,1,-,1.0,0,,,2,bat,Bangladesh,2,Sylhet International Cricket Stadium,2024,04,Bangladesh_India_2024-04-30,India,India,Bangladesh,True,47,Right hand Bat,Left hand Bat,Right arm Medium
