,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
22,MN Samuels,KMDN Kulasekara,ADS Fletcher,1,0,1,19,196,8,12,1,5,0,,,3,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
23,ADS Fletcher,KMDN Kulasekara,MN Samuels,6,0,6,25,190,16,10,1,6,0,,,3,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
24,ADS Fletcher,KMDN Kulasekara,MN Samuels,2,0,2,27,188,18,11,1,7,0,,,3,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
25,MN Samuels,SMSM Senanayake,ADS Fletcher,2,0,2,29,186,10,13,1,1,0,,,4,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
26,MN Samuels,SMSM Senanayake,ADS Fletcher,0,0,0,29,186,10,14,2,2,caught,MN Samuels,TAM Siriwardana,4,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
27,ADS Fletcher,SMSM Senanayake,AD Russell,0,0,0,29,186,18,12,2,3,0,,,4,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
28,ADS Fletcher,SMSM Senanayake,AD Russell,0,0,0,29,186,18,13,2,4,0,,,4,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
29,ADS Fletcher,SMSM Senanayake,AD Russell,2,0,2,31,184,20,14,2,5,0,,,4,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
30,ADS Fletcher,SMSM Senanayake,AD Russell,6,0,6,37,178,26,15,2,6,0,,,4,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
31,AD Russell,PVD Chameera,ADS Fletcher,0,0,0,37,178,0,1,2,1,0,,,5,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
32,AD Russell,PVD Chameera,ADS Fletcher,6,0,6,43,172,6,2,2,2,0,,,5,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
33,AD Russell,PVD Chameera,ADS Fletcher,1,0,1,44,171,7,3,2,3,0,,,5,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
34,ADS Fletcher,PVD Chameera,AD Russell,6,0,6,50,165,32,16,2,4,0,,,5,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
35,ADS Fletcher,PVD Chameera,AD Russell,0,0,0,50,165,32,17,2,5,0,,,5,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
36,ADS Fletcher,PVD Chameera,AD Russell,6,0,6,56,159,38,18,2,6,0,,,5,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
37,AD Russell,SMSM Senanayake,ADS Fletcher,1,0,1,57,158,8,4,2,1,0,,,6,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
38,ADS Fletcher,SMSM Senanayake,AD Russell,6,0,6,63,152,44,19,2,2,0,,,6,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
39,ADS Fletcher,SMSM Senanayake,AD Russell,1,0,1,64,151,45,20,2,3,0,,,6,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
40,AD Russell,SMSM Senanayake,ADS Fletcher,6,0,6,70,145,14,5,2,4,0,,,6,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
41,AD Russell,SMSM Senanayake,ADS Fletcher,0,0,0,70,145,14,6,2,5,0,,,6,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
42,AD Russell,SMSM Senanayake,ADS Fletcher,2,0,2,72,143,16,7,2,6,0,,,6,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
43,ADS Fletcher,TAM Siriwardana,AD Russell,4,0,4,76,139,49,21,2,1,0,,,7,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
44,ADS Fletcher,TAM Siriwardana,AD Russell,1,0,1,77,138,50,22,2,2,0,,,7,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
45,AD Russell,TAM Siriwardana,ADS Fletcher,0,0,0,77,138,16,8,3,3,bowled,AD Russell,,7,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
46,DJ Bravo,TAM Siriwardana,ADS Fletcher,0,1,1,78,137,0,1,3,4,0,,,7,legbyes,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
47,ADS Fletcher,TAM Siriwardana,DJ Bravo,6,0,6,84,131,56,23,3,5,0,,,7,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
48,ADS Fletcher,TAM Siriwardana,DJ Bravo,0,1,1,85,130,56,24,3,6,0,,,7,wides,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
49,ADS Fletcher,TAM Siriwardana,DJ Bravo,1,0,1,86,129,57,25,3,7,0,,,7,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
50,ADS Fletcher,PVD Chameera,DJ Bravo,0,0,0,86,129,57,26,4,1,bowled,ADS Fletcher,,8,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
51,KA Pollard,PVD Chameera,DJ Bravo,0,1,1,87,128,0,1,4,2,0,,,8,wides,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
52,KA Pollard,PVD Chameera,DJ Bravo,0,0,0,87,128,0,2,4,3,0,,,8,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
53,KA Pollard,PVD Chameera,DJ Bravo,0,1,1,88,127,0,3,4,4,0,,,8,wides,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
54,KA Pollard,PVD Chameera,DJ Bravo,0,0,0,88,127,0,4,4,5,0,,,8,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
55,KA Pollard,PVD Chameera,DJ Bravo,0,0,0,88,127,0,5,4,6,0,,,8,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
56,KA Pollard,PVD Chameera,DJ Bravo,4,0,4,92,123,4,6,4,7,0,,,8,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
57,KA Pollard,PVD Chameera,DJ Bravo,1,0,1,93,122,5,7,4,8,0,,,8,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
58,KA Pollard,TAM Siriwardana,DJ Bravo,0,0,0,93,122,5,8,4,1,0,,,9,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
59,KA Pollard,TAM Siriwardana,DJ Bravo,4,0,4,97,118,9,9,4,2,0,,,9,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
60,KA Pollard,TAM Siriwardana,DJ Bravo,0,0,0,97,118,9,10,4,3,0,,,9,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
61,KA Pollard,TAM Siriwardana,DJ Bravo,1,0,1,98,117,10,11,4,4,0,,,9,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
62,DJ Bravo,TAM Siriwardana,KA Pollard,0,0,0,98,117,0,2,4,5,0,,,9,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
63,DJ Bravo,TAM Siriwardana,KA Pollard,4,0,4,102,113,4,3,4,6,0,,,9,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
64,KA Pollard,PVD Chameera,DJ Bravo,1,0,1,103,112,11,12,4,1,0,,,10,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
65,DJ Bravo,PVD Chameera,KA Pollard,1,0,1,104,111,5,4,4,2,0,,,10,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
66,KA Pollard,PVD Chameera,DJ Bravo,0,0,0,104,111,11,13,4,3,0,,,10,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
67,KA Pollard,PVD Chameera,DJ Bravo,0,0,0,104,111,11,14,4,4,0,,,10,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
68,KA Pollard,PVD Chameera,DJ Bravo,1,0,1,105,110,12,15,4,5,0,,,10,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
69,DJ Bravo,PVD Chameera,KA Pollard,1,0,1,106,109,6,5,4,6,0,,,10,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
70,DJ Bravo,TAM Siriwardana,KA Pollard,1,0,1,107,108,7,6,4,1,0,,,11,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
71,KA Pollard,TAM Siriwardana,DJ Bravo,6,0,6,113,102,18,16,4,2,0,,,11,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
72,KA Pollard,TAM Siriwardana,DJ Bravo,6,0,6,119,96,24,17,4,3,0,,,11,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
73,KA Pollard,TAM Siriwardana,DJ Bravo,1,0,1,120,95,25,18,4,4,0,,,11,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
74,DJ Bravo,TAM Siriwardana,KA Pollard,0,0,0,120,95,7,7,4,5,0,,,11,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
75,DJ Bravo,TAM Siriwardana,KA Pollard,1,0,1,121,94,8,8,4,6,0,,,11,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
76,DJ Bravo,SMSM Senanayake,KA Pollard,6,0,6,127,88,14,9,4,1,0,,,12,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
77,DJ Bravo,SMSM Senanayake,KA Pollard,6,0,6,133,82,20,10,4,2,0,,,12,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
78,DJ Bravo,SMSM Senanayake,KA Pollard,4,0,4,137,78,24,11,4,3,0,,,12,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
79,DJ Bravo,SMSM Senanayake,KA Pollard,0,0,0,137,78,24,12,5,4,caught,DJ Bravo,MDKJ Perera,12,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
80,DJG Sammy,SMSM Senanayake,KA Pollard,1,0,1,138,77,1,1,5,5,0,,,12,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
81,KA Pollard,SMSM Senanayake,DJG Sammy,1,0,1,139,76,26,19,5,6,0,,,12,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
82,KA Pollard,TAM Siriwardana,DJG Sammy,0,0,0,139,76,26,20,6,1,caught,KA Pollard,KMDN Kulasekara,13,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
83,JO Holder,TAM Siriwardana,DJG Sammy,1,0,1,140,75,1,1,6,2,0,,,13,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
84,DJG Sammy,TAM Siriwardana,JO Holder,1,0,1,141,74,2,2,6,3,0,,,13,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
85,JO Holder,TAM Siriwardana,DJG Sammy,1,0,1,142,73,2,2,6,4,0,,,13,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
86,DJG Sammy,TAM Siriwardana,JO Holder,1,0,1,143,72,3,3,6,5,0,,,13,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
87,JO Holder,TAM Siriwardana,DJG Sammy,0,0,0,143,72,2,3,6,6,0,,,13,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
88,DJG Sammy,SMSM Senanayake,JO Holder,0,0,0,143,72,3,4,6,1,0,,,14,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
89,DJG Sammy,SMSM Senanayake,JO Holder,0,0,0,143,72,3,5,7,2,caught,DJG Sammy,CK Kapugedera,14,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
90,JO Holder,SMSM Senanayake,JE Taylor,0,0,0,143,72,2,4,8,3,caught,JO Holder,TAM Siriwardana,14,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
91,JE Taylor,SMSM Senanayake,SP Narine,0,0,0,143,72,0,1,8,4,0,,,14,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
92,JE Taylor,SMSM Senanayake,SP Narine,1,0,1,144,71,1,2,8,5,0,,,14,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
93,SP Narine,SMSM Senanayake,JE Taylor,1,0,1,145,70,1,1,8,6,0,,,14,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
94,SP Narine,SL Malinga,JE Taylor,1,0,1,146,69,2,2,8,1,0,,,15,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
95,JE Taylor,SL Malinga,SP Narine,0,0,0,146,69,1,3,8,2,0,,,15,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
96,JE Taylor,SL Malinga,SP Narine,1,0,1,147,68,2,4,8,3,0,,,15,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
97,SP Narine,SL Malinga,JE Taylor,1,0,1,148,67,3,3,8,4,0,,,15,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
98,JE Taylor,SL Malinga,SP Narine,0,0,0,148,67,2,5,8,5,0,,,15,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
99,JE Taylor,SL Malinga,SP Narine,0,0,0,148,67,2,6,8,6,0,,,15,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
100,SP Narine,KMDN Kulasekara,JE Taylor,1,0,1,149,66,4,4,8,1,0,,,16,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
101,JE Taylor,KMDN Kulasekara,SP Narine,1,0,1,150,65,3,7,8,2,0,,,16,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
102,SP Narine,KMDN Kulasekara,JE Taylor,0,1,1,151,64,4,5,8,3,0,,,16,wides,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
103,SP Narine,KMDN Kulasekara,JE Taylor,4,0,4,155,60,8,6,8,4,0,,,16,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
104,SP Narine,KMDN Kulasekara,JE Taylor,0,1,1,156,59,8,7,8,5,0,,,16,wides,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
105,SP Narine,KMDN Kulasekara,JE Taylor,6,0,6,162,53,14,8,8,6,0,,,16,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
106,SP Narine,KMDN Kulasekara,JE Taylor,1,0,1,163,52,15,9,8,7,0,,,16,-,field,West Indies,2,Pallekele International Cricket Stadium,2015,11,Sri Lanka_West Indies_2015-11-09,Sri Lanka,West Indies,Sri Lanka,False,185
