,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
38,PR Stirling,Fareed Ahmad,KJ O'Brien,1,0,1,46,114,27,18,2,2,7,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
39,KJ O'Brien,Fareed Ahmad,PR Stirling,1,0,1,47,113,6,6,2,3,7,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
40,PR Stirling,Fareed Ahmad,KJ O'Brien,0,0,0,47,113,27,19,3,4,7,-,caught,PR Stirling,Aftab Alam,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
41,GC Wilson,Fareed Ahmad,KJ O'Brien,4,0,4,51,109,4,1,3,5,7,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
42,GC Wilson,Fareed Ahmad,KJ O'Brien,1,0,1,52,108,5,2,3,6,7,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
43,GC Wilson,Mohammad Nabi,KJ O'Brien,2,0,2,54,106,7,3,3,1,8,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
44,GC Wilson,Mohammad Nabi,KJ O'Brien,0,0,0,54,106,7,4,3,2,8,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
45,GC Wilson,Mohammad Nabi,KJ O'Brien,1,0,1,55,105,8,5,3,3,8,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
46,KJ O'Brien,Mohammad Nabi,GC Wilson,0,0,0,55,105,6,7,4,4,8,-,caught,KJ O'Brien,Hazratullah,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
47,GC Wilson,Mohammad Nabi,A Balbirnie,4,0,4,59,101,12,6,4,5,8,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
48,GC Wilson,Mohammad Nabi,A Balbirnie,1,0,1,60,100,13,7,4,6,8,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
49,GC Wilson,Rashid Khan,A Balbirnie,1,0,1,61,99,14,8,4,1,9,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
50,A Balbirnie,Rashid Khan,GC Wilson,0,0,0,61,99,0,1,4,2,9,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
51,A Balbirnie,Rashid Khan,GC Wilson,0,0,0,61,99,0,2,4,3,9,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
52,A Balbirnie,Rashid Khan,GC Wilson,1,0,1,62,98,1,3,4,4,9,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
53,GC Wilson,Rashid Khan,A Balbirnie,1,0,1,63,97,15,9,4,5,9,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
54,A Balbirnie,Rashid Khan,GC Wilson,0,0,0,63,97,1,4,4,6,9,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
55,GC Wilson,Mohammad Nabi,A Balbirnie,2,0,2,65,95,17,10,4,1,10,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
56,GC Wilson,Mohammad Nabi,A Balbirnie,2,0,2,67,93,19,11,4,2,10,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
57,GC Wilson,Mohammad Nabi,A Balbirnie,6,0,6,73,87,25,12,4,3,10,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
58,GC Wilson,Mohammad Nabi,A Balbirnie,1,0,1,74,86,26,13,4,4,10,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
59,A Balbirnie,Mohammad Nabi,GC Wilson,1,0,1,75,85,2,5,4,5,10,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
60,GC Wilson,Mohammad Nabi,A Balbirnie,1,0,1,76,84,27,14,4,6,10,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
61,GC Wilson,Fareed Ahmad,A Balbirnie,0,0,0,76,84,27,15,4,1,11,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
62,GC Wilson,Fareed Ahmad,A Balbirnie,0,0,0,76,84,27,16,4,2,11,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
63,GC Wilson,Fareed Ahmad,A Balbirnie,1,0,1,77,83,28,17,4,3,11,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
64,A Balbirnie,Fareed Ahmad,GC Wilson,1,0,1,78,82,3,6,4,4,11,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
65,GC Wilson,Fareed Ahmad,A Balbirnie,0,0,0,78,82,28,18,4,5,11,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
66,GC Wilson,Fareed Ahmad,A Balbirnie,4,0,4,82,78,32,19,4,6,11,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
67,A Balbirnie,Rashid Khan,GC Wilson,4,0,4,86,74,7,7,4,1,12,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
68,A Balbirnie,Rashid Khan,GC Wilson,1,0,1,87,73,8,8,4,2,12,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
69,GC Wilson,Rashid Khan,A Balbirnie,1,0,1,88,72,33,20,4,3,12,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
70,A Balbirnie,Rashid Khan,GC Wilson,0,0,0,88,72,8,9,5,4,12,-,lbw,A Balbirnie,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
71,Simi Singh,Rashid Khan,GC Wilson,1,0,1,89,71,1,1,5,5,12,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
72,GC Wilson,Rashid Khan,Simi Singh,1,0,1,90,70,34,21,5,6,12,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
73,GC Wilson,Aftab Alam,Simi Singh,0,0,0,90,70,34,22,5,1,13,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
74,GC Wilson,Aftab Alam,Simi Singh,0,0,0,90,70,34,23,6,2,13,-,caught,GC Wilson,Usman Ghani,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
75,Simi Singh,Aftab Alam,GH Dockrell,1,0,1,91,69,2,2,6,3,13,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
76,GH Dockrell,Aftab Alam,Simi Singh,1,0,1,92,68,1,1,6,4,13,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
77,Simi Singh,Aftab Alam,GH Dockrell,0,0,0,92,68,2,3,6,5,13,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
78,Simi Singh,Aftab Alam,GH Dockrell,1,0,1,93,67,3,4,6,6,13,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
79,Simi Singh,Mohammad Nabi,GH Dockrell,1,0,1,94,66,4,5,6,1,14,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
80,GH Dockrell,Mohammad Nabi,Simi Singh,6,0,6,100,60,7,2,6,2,14,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
81,GH Dockrell,Mohammad Nabi,Simi Singh,1,0,1,101,59,8,3,6,3,14,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
82,Simi Singh,Mohammad Nabi,GH Dockrell,0,0,0,101,59,4,6,6,4,14,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
83,Simi Singh,Mohammad Nabi,GH Dockrell,0,1,1,102,58,4,7,6,5,14,wides,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
84,Simi Singh,Mohammad Nabi,GH Dockrell,1,0,1,103,57,5,8,6,6,14,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
85,GH Dockrell,Mohammad Nabi,Simi Singh,2,0,2,105,55,10,4,6,7,14,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
86,Simi Singh,Fareed Ahmad,GH Dockrell,1,0,1,106,54,6,9,6,1,15,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
87,GH Dockrell,Fareed Ahmad,Simi Singh,2,0,2,108,52,12,5,6,2,15,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
88,GH Dockrell,Fareed Ahmad,Simi Singh,2,0,2,110,50,14,6,6,3,15,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
89,GH Dockrell,Fareed Ahmad,Simi Singh,0,0,0,110,50,14,7,6,4,15,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
90,GH Dockrell,Fareed Ahmad,Simi Singh,1,0,1,111,49,15,8,6,5,15,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
91,Simi Singh,Fareed Ahmad,GH Dockrell,0,1,1,112,48,6,10,6,6,15,byes,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
92,Simi Singh,Rashid Khan,GH Dockrell,1,0,1,113,47,7,11,6,1,16,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
93,GH Dockrell,Rashid Khan,Simi Singh,0,2,2,115,45,15,9,6,2,16,legbyes,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
94,GH Dockrell,Rashid Khan,Simi Singh,1,0,1,116,44,16,10,6,3,16,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
95,Simi Singh,Rashid Khan,GH Dockrell,6,0,6,122,38,13,12,6,4,16,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
96,Simi Singh,Rashid Khan,GH Dockrell,2,0,2,124,36,15,13,6,5,16,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
97,Simi Singh,Rashid Khan,GH Dockrell,1,0,1,125,35,16,14,6,6,16,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
98,Simi Singh,Aftab Alam,GH Dockrell,2,0,2,127,33,18,15,6,1,17,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
99,Simi Singh,Aftab Alam,GH Dockrell,1,0,1,128,32,19,16,6,2,17,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
100,GH Dockrell,Aftab Alam,Simi Singh,1,0,1,129,31,17,11,6,3,17,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
101,Simi Singh,Aftab Alam,GH Dockrell,1,0,1,130,30,20,17,6,4,17,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
102,GH Dockrell,Aftab Alam,Simi Singh,1,0,1,131,29,18,12,6,5,17,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
103,Simi Singh,Aftab Alam,GH Dockrell,0,0,0,131,29,20,18,7,6,17,-,caught,Simi Singh,Mujeeb Ur Rahman,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
104,J Little,Rashid Khan,GH Dockrell,0,0,0,131,29,0,1,8,1,18,-,bowled,J Little,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
105,TE Kane,Rashid Khan,GH Dockrell,4,0,4,135,25,4,1,8,2,18,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
106,TE Kane,Rashid Khan,GH Dockrell,4,0,4,139,21,8,2,8,3,18,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
107,TE Kane,Rashid Khan,GH Dockrell,0,0,0,139,21,8,3,9,4,18,-,caught,TE Kane,Najibullah Zadran,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
108,PKD Chase,Rashid Khan,GH Dockrell,1,0,1,140,20,1,1,9,5,18,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
109,GH Dockrell,Rashid Khan,PKD Chase,4,0,4,144,16,22,13,9,6,18,-,0,,,field,Ireland,2,"Bready Cricket Club, Magheramason",2018,08,Afghanistan_Ireland_2018-08-20,Afghanistan,Ireland,Afghanistan
