,batter,bowler,non_striker,review,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
17,AJ Finch,TG Southee,JR Philippe,,1,0,1,13,,5,6,1,-,5.0,2,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
18,JR Philippe,TG Southee,AJ Finch,,1,0,1,14,,3,6,1,-,6.0,2,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
19,JR Philippe,TA Boult,AJ Finch,,2,0,2,16,,5,7,1,-,1.0,3,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Left arm Fast
20,JR Philippe,TA Boult,AJ Finch,,6,0,6,22,,11,8,1,-,2.0,3,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Left arm Fast
21,JR Philippe,TA Boult,AJ Finch,,0,0,0,22,,11,9,1,-,3.0,3,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Left arm Fast
22,JR Philippe,TA Boult,AJ Finch,,2,0,2,24,,13,10,1,-,4.0,3,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Left arm Fast
23,JR Philippe,TA Boult,AJ Finch,,4,0,4,28,,17,11,1,-,5.0,3,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Left arm Fast
24,JR Philippe,TA Boult,AJ Finch,,0,0,0,28,,17,12,1,-,6.0,3,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Left arm Fast
25,AJ Finch,JDS Neesham,JR Philippe,,6,0,6,34,,11,7,1,-,1.0,4,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
26,AJ Finch,JDS Neesham,JR Philippe,,0,0,0,34,,11,8,1,-,2.0,4,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
27,AJ Finch,JDS Neesham,JR Philippe,,4,0,4,38,,15,9,1,-,3.0,4,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
28,AJ Finch,JDS Neesham,JR Philippe,,0,0,0,38,,15,10,1,-,4.0,4,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
29,AJ Finch,JDS Neesham,JR Philippe,,0,0,0,38,,15,11,1,-,5.0,4,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
30,AJ Finch,JDS Neesham,JR Philippe,,0,0,0,38,,15,12,1,-,6.0,4,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
31,JR Philippe,KA Jamieson,AJ Finch,,3,0,3,41,,20,13,1,-,1.0,5,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Fast
32,AJ Finch,KA Jamieson,JR Philippe,,4,0,4,45,,19,13,1,-,2.0,5,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Fast
33,AJ Finch,KA Jamieson,JR Philippe,,0,0,0,45,,19,14,1,-,3.0,5,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Fast
34,AJ Finch,KA Jamieson,JR Philippe,,1,0,1,46,,20,15,1,-,4.0,5,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Fast
35,JR Philippe,KA Jamieson,AJ Finch,,1,0,1,47,,21,14,1,-,5.0,5,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Fast
36,AJ Finch,KA Jamieson,JR Philippe,,0,0,0,47,,20,16,1,-,6.0,5,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Fast
37,JR Philippe,JDS Neesham,AJ Finch,,1,0,1,48,,22,15,1,-,1.0,6,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
38,AJ Finch,JDS Neesham,JR Philippe,,0,0,0,48,,20,17,1,-,2.0,6,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
39,AJ Finch,JDS Neesham,JR Philippe,,1,1,2,50,,21,17,1,noballs,2.0,6,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
40,JR Philippe,JDS Neesham,AJ Finch,,2,0,2,52,,24,16,1,-,3.0,6,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
41,JR Philippe,JDS Neesham,AJ Finch,,4,0,4,56,,28,17,1,-,4.0,6,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
42,JR Philippe,JDS Neesham,AJ Finch,,4,0,4,60,,32,18,1,-,5.0,6,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
43,JR Philippe,JDS Neesham,AJ Finch,,2,0,2,62,,34,19,1,-,6.0,6,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
44,AJ Finch,IS Sodhi,JR Philippe,,1,0,1,63,,22,18,1,-,1.0,7,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
45,JR Philippe,IS Sodhi,AJ Finch,,1,0,1,64,,35,20,1,-,2.0,7,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
46,AJ Finch,IS Sodhi,JR Philippe,,1,0,1,65,,23,19,1,-,3.0,7,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
47,JR Philippe,IS Sodhi,AJ Finch,,1,0,1,66,,36,21,1,-,4.0,7,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
48,AJ Finch,IS Sodhi,JR Philippe,,2,0,2,68,,25,20,1,-,5.0,7,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
49,AJ Finch,IS Sodhi,JR Philippe,,1,0,1,69,,26,21,1,-,6.0,7,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
50,AJ Finch,KA Jamieson,JR Philippe,,4,0,4,73,,30,22,1,-,1.0,8,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Fast
51,AJ Finch,KA Jamieson,JR Philippe,,4,0,4,77,,34,23,1,-,2.0,8,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Fast
52,AJ Finch,KA Jamieson,JR Philippe,,2,0,2,79,,36,24,1,-,3.0,8,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Fast
53,AJ Finch,KA Jamieson,JR Philippe,,1,0,1,80,,37,25,1,-,4.0,8,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Fast
54,JR Philippe,KA Jamieson,AJ Finch,,2,0,2,82,,38,22,1,-,5.0,8,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Fast
55,JR Philippe,KA Jamieson,AJ Finch,,2,0,2,84,,40,23,1,-,6.0,8,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Fast
56,AJ Finch,IS Sodhi,JR Philippe,,1,0,1,85,,38,26,1,-,1.0,9,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
57,JR Philippe,IS Sodhi,AJ Finch,,1,0,1,86,,41,24,1,-,2.0,9,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
58,AJ Finch,IS Sodhi,JR Philippe,,1,0,1,87,,39,27,1,-,3.0,9,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
59,JR Philippe,IS Sodhi,AJ Finch,,0,0,0,87,,41,25,1,-,4.0,9,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
60,JR Philippe,IS Sodhi,AJ Finch,,2,0,2,89,,43,26,1,-,5.0,9,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
61,JR Philippe,IS Sodhi,AJ Finch,,0,0,0,89,,43,27,2,-,6.0,9,caught,JR Philippe,MJ Guptill,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
62,GJ Maxwell,KA Jamieson,AJ Finch,,1,0,1,90,,1,1,2,-,1.0,10,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Fast
63,AJ Finch,KA Jamieson,GJ Maxwell,,1,0,1,91,,40,28,2,-,2.0,10,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Fast
64,GJ Maxwell,KA Jamieson,AJ Finch,,0,0,0,91,,1,2,2,-,3.0,10,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Fast
65,GJ Maxwell,KA Jamieson,AJ Finch,,1,0,1,92,,2,3,2,-,4.0,10,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Fast
66,AJ Finch,KA Jamieson,GJ Maxwell,,2,0,2,94,,42,29,2,-,5.0,10,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Fast
67,AJ Finch,KA Jamieson,GJ Maxwell,,1,0,1,95,,43,30,2,-,6.0,10,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Fast
68,AJ Finch,IS Sodhi,GJ Maxwell,,1,0,1,96,,44,31,2,-,1.0,11,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
69,GJ Maxwell,IS Sodhi,AJ Finch,,0,1,1,97,,2,4,2,byes,2.0,11,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
70,AJ Finch,IS Sodhi,GJ Maxwell,,1,0,1,98,,45,32,2,-,3.0,11,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
71,GJ Maxwell,IS Sodhi,AJ Finch,,1,1,2,100,,3,4,2,noballs,3.0,11,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
72,AJ Finch,IS Sodhi,GJ Maxwell,,6,0,6,106,,51,33,2,-,4.0,11,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
73,AJ Finch,IS Sodhi,GJ Maxwell,,2,0,2,108,,53,34,2,-,5.0,11,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
74,AJ Finch,IS Sodhi,GJ Maxwell,,1,0,1,109,,54,35,2,-,6.0,11,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
75,AJ Finch,JDS Neesham,GJ Maxwell,,1,0,1,110,,55,36,2,-,1.0,12,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
76,GJ Maxwell,JDS Neesham,AJ Finch,,2,0,2,112,,5,5,2,-,2.0,12,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
77,GJ Maxwell,JDS Neesham,AJ Finch,,0,0,0,112,,5,6,2,-,3.0,12,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
78,GJ Maxwell,JDS Neesham,AJ Finch,,0,0,0,112,,5,7,2,-,4.0,12,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
79,GJ Maxwell,JDS Neesham,AJ Finch,,0,0,0,112,,5,8,2,-,5.0,12,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
80,GJ Maxwell,JDS Neesham,AJ Finch,,4,0,4,116,,9,9,2,-,6.0,12,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
81,AJ Finch,TA Boult,GJ Maxwell,,4,0,4,120,,59,37,2,-,1.0,13,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Left arm Fast
82,AJ Finch,TA Boult,GJ Maxwell,,4,0,4,124,,63,38,2,-,2.0,13,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Left arm Fast
83,AJ Finch,TA Boult,GJ Maxwell,,0,0,0,124,,63,39,2,-,3.0,13,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Left arm Fast
84,AJ Finch,TA Boult,GJ Maxwell,,1,0,1,125,,64,40,2,-,4.0,13,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Left arm Fast
85,GJ Maxwell,TA Boult,AJ Finch,,1,0,1,126,,10,10,2,-,5.0,13,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Left arm Fast
86,AJ Finch,TA Boult,GJ Maxwell,,4,0,4,130,,68,41,2,-,6.0,13,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Left arm Fast
87,GJ Maxwell,TG Southee,AJ Finch,,4,0,4,134,,14,11,2,-,1.0,14,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
88,GJ Maxwell,TG Southee,AJ Finch,,0,0,0,134,,14,12,2,-,2.0,14,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
89,GJ Maxwell,TG Southee,AJ Finch,,4,0,4,138,,18,13,2,-,3.0,14,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
90,GJ Maxwell,TG Southee,AJ Finch,,0,0,0,138,,18,14,2,-,4.0,14,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
91,GJ Maxwell,TG Southee,AJ Finch,,0,1,1,139,,18,14,2,wides,4.0,14,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
92,GJ Maxwell,TG Southee,AJ Finch,,0,0,0,139,,18,15,2,-,5.0,14,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
93,GJ Maxwell,TG Southee,AJ Finch,,6,0,6,145,,24,16,2,-,6.0,14,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Medium
94,AJ Finch,IS Sodhi,GJ Maxwell,,1,0,1,146,,69,42,2,-,1.0,15,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
95,GJ Maxwell,IS Sodhi,AJ Finch,,0,0,0,146,,24,17,2,-,2.0,15,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
96,GJ Maxwell,IS Sodhi,AJ Finch,,6,0,6,152,,30,18,2,-,3.0,15,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
97,GJ Maxwell,IS Sodhi,AJ Finch,,0,1,1,153,,30,19,2,legbyes,4.0,15,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
98,AJ Finch,IS Sodhi,GJ Maxwell,,0,0,0,153,,69,43,3,-,5.0,15,caught,AJ Finch,KA Jamieson,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
99,MP Stoinis,IS Sodhi,GJ Maxwell,,0,0,0,153,,0,1,3,-,6.0,15,0,,,field,New Zealand,1,Westpac Stadium,2021,03,Australia_New Zealand_2021-03-03,Australia,Australia,New Zealand,True,208,Right hand Bat,Right hand Bat,Right arm Legbreak
