,batter,bowler,non_striker,review,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
31,A Balbirnie,M Prasidh Krishna,HT Tector,,0,0,0,24,161,15,20,2,-,6.0,4,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
32,HT Tector,Ravi Bishnoi,A Balbirnie,,4,0,4,28,157,7,6,2,-,1.0,5,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
33,HT Tector,Ravi Bishnoi,A Balbirnie,,0,0,0,28,157,7,7,3,-,2.0,5,bowled,HT Tector,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
34,C Campher,Ravi Bishnoi,A Balbirnie,,0,0,0,28,157,0,1,3,-,3.0,5,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
35,C Campher,Ravi Bishnoi,A Balbirnie,,2,0,2,30,155,2,2,3,-,4.0,5,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
36,C Campher,Ravi Bishnoi,A Balbirnie,,0,0,0,30,155,2,3,3,-,5.0,5,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
37,C Campher,Ravi Bishnoi,A Balbirnie,,1,0,1,31,154,3,4,3,-,6.0,5,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
38,C Campher,Washington Sundar,A Balbirnie,,0,0,0,31,154,3,5,3,-,1.0,6,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Offbreak
39,C Campher,Washington Sundar,A Balbirnie,,1,0,1,32,153,4,6,3,-,2.0,6,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Offbreak
40,A Balbirnie,Washington Sundar,C Campher,,4,0,4,36,149,19,21,3,-,3.0,6,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Offbreak
41,A Balbirnie,Washington Sundar,C Campher,,4,0,4,40,145,23,22,3,-,4.0,6,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Offbreak
42,A Balbirnie,Washington Sundar,C Campher,,1,0,1,41,144,24,23,3,-,5.0,6,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Offbreak
43,C Campher,Washington Sundar,A Balbirnie,,1,0,1,42,143,5,7,3,-,6.0,6,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Offbreak
44,C Campher,Ravi Bishnoi,A Balbirnie,,0,0,0,42,143,5,8,3,-,1.0,7,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
45,C Campher,Ravi Bishnoi,A Balbirnie,,0,0,0,42,143,5,9,3,-,2.0,7,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
46,C Campher,Ravi Bishnoi,A Balbirnie,,1,0,1,43,142,6,10,3,-,3.0,7,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
47,A Balbirnie,Ravi Bishnoi,C Campher,,0,2,2,45,140,24,24,3,wides,3.0,7,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
48,C Campher,Ravi Bishnoi,A Balbirnie,,1,0,1,46,139,7,11,3,-,4.0,7,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
49,A Balbirnie,Ravi Bishnoi,C Campher,,1,0,1,47,138,25,25,3,-,5.0,7,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
50,C Campher,Ravi Bishnoi,A Balbirnie,,6,0,6,53,132,13,12,3,-,6.0,7,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
51,A Balbirnie,S Dube,C Campher,,2,0,2,55,130,27,26,3,-,1.0,8,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Medium
52,A Balbirnie,S Dube,C Campher,,0,0,0,55,130,27,27,3,-,2.0,8,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Medium
53,A Balbirnie,S Dube,C Campher,,0,0,0,55,130,27,28,3,-,3.0,8,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Medium
54,A Balbirnie,S Dube,C Campher,,1,0,1,56,129,28,29,3,-,4.0,8,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Medium
55,C Campher,S Dube,A Balbirnie,,1,0,1,57,128,14,13,3,-,5.0,8,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Medium
56,A Balbirnie,S Dube,C Campher,,0,0,0,57,128,28,30,3,-,6.0,8,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Medium
57,C Campher,Ravi Bishnoi,A Balbirnie,,1,0,1,58,127,15,14,3,-,1.0,9,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
58,A Balbirnie,Ravi Bishnoi,C Campher,,1,0,1,59,126,29,31,3,-,2.0,9,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
59,C Campher,Ravi Bishnoi,A Balbirnie,,2,0,2,61,124,17,15,3,-,3.0,9,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
60,C Campher,Ravi Bishnoi,A Balbirnie,,1,0,1,62,123,18,16,3,-,4.0,9,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
61,A Balbirnie,Ravi Bishnoi,C Campher,,1,0,1,63,122,30,32,3,-,5.0,9,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
62,C Campher,Ravi Bishnoi,A Balbirnie,,0,0,0,63,122,18,17,4,-,6.0,9,caught,C Campher,S Dube,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
63,A Balbirnie,S Dube,GH Dockrell,,1,0,1,64,121,31,33,4,-,1.0,10,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Medium
64,GH Dockrell,S Dube,A Balbirnie,,0,0,0,64,121,0,1,4,-,2.0,10,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Medium
65,GH Dockrell,S Dube,A Balbirnie,,1,0,1,65,120,1,2,4,-,3.0,10,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Medium
66,A Balbirnie,S Dube,GH Dockrell,,6,0,6,71,114,37,34,4,-,4.0,10,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Medium
67,A Balbirnie,S Dube,GH Dockrell,,0,0,0,71,114,37,35,4,-,5.0,10,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Medium
68,A Balbirnie,S Dube,GH Dockrell,,6,0,6,77,108,43,36,4,-,6.0,10,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Medium
69,GH Dockrell,JJ Bumrah,A Balbirnie,,0,1,1,78,107,1,3,4,byes,1.0,11,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
70,A Balbirnie,JJ Bumrah,GH Dockrell,,1,0,1,79,106,44,37,4,-,2.0,11,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
71,GH Dockrell,JJ Bumrah,A Balbirnie,,0,0,0,79,106,1,4,4,-,3.0,11,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
72,GH Dockrell,JJ Bumrah,A Balbirnie,,1,0,1,80,105,2,5,4,-,4.0,11,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
73,A Balbirnie,JJ Bumrah,GH Dockrell,,0,0,0,80,105,44,38,4,-,5.0,11,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
74,A Balbirnie,JJ Bumrah,GH Dockrell,,1,0,1,81,104,45,39,4,-,6.0,11,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
75,A Balbirnie,Ravi Bishnoi,GH Dockrell,,4,0,4,85,100,49,40,4,-,1.0,12,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
76,A Balbirnie,Ravi Bishnoi,GH Dockrell,,0,0,0,85,100,49,41,4,-,2.0,12,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
77,A Balbirnie,Ravi Bishnoi,GH Dockrell,,1,0,1,86,99,50,42,4,-,3.0,12,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
78,GH Dockrell,Ravi Bishnoi,A Balbirnie,,1,0,1,87,98,3,6,4,-,4.0,12,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
79,A Balbirnie,Ravi Bishnoi,GH Dockrell,,1,0,1,88,97,51,43,4,-,5.0,12,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
80,GH Dockrell,Ravi Bishnoi,A Balbirnie,,6,0,6,94,91,9,7,4,-,6.0,12,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Legbreak
81,A Balbirnie,Washington Sundar,GH Dockrell,,0,0,0,94,91,51,44,4,-,1.0,13,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Offbreak
82,A Balbirnie,Washington Sundar,GH Dockrell,,2,0,2,96,89,53,45,4,-,2.0,13,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Offbreak
83,A Balbirnie,Washington Sundar,GH Dockrell,,1,0,1,97,88,54,46,4,-,3.0,13,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Offbreak
84,GH Dockrell,Washington Sundar,A Balbirnie,,1,0,1,98,87,10,8,4,-,4.0,13,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Offbreak
85,A Balbirnie,Washington Sundar,GH Dockrell,,0,1,1,99,86,54,47,4,wides,4.0,13,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Offbreak
86,A Balbirnie,Washington Sundar,GH Dockrell,,1,0,1,100,85,55,48,4,-,5.0,13,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Offbreak
87,GH Dockrell,Washington Sundar,A Balbirnie,,0,1,1,101,84,10,9,4,wides,5.0,13,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Offbreak
88,GH Dockrell,Washington Sundar,A Balbirnie,,1,0,1,102,83,11,10,4,-,6.0,13,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Offbreak
89,GH Dockrell,M Prasidh Krishna,A Balbirnie,,1,0,1,103,82,12,11,4,-,1.0,14,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
90,A Balbirnie,M Prasidh Krishna,GH Dockrell,,1,0,1,104,81,56,49,4,-,2.0,14,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
91,GH Dockrell,M Prasidh Krishna,A Balbirnie,,1,0,1,105,80,13,12,4,-,3.0,14,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
92,A Balbirnie,M Prasidh Krishna,GH Dockrell,,0,1,1,106,79,56,50,4,wides,3.0,14,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
93,A Balbirnie,M Prasidh Krishna,GH Dockrell,,2,0,2,108,77,58,51,4,-,4.0,14,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
94,A Balbirnie,M Prasidh Krishna,GH Dockrell,,6,0,6,114,71,64,52,4,-,5.0,14,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
95,A Balbirnie,M Prasidh Krishna,GH Dockrell,,1,0,1,115,70,65,53,5,-,6.0,14,run out,GH Dockrell,SV Samson;Ravi Bishnoi,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
96,A Balbirnie,Arshdeep Singh,MR Adair,,1,0,1,116,69,66,54,5,-,1.0,15,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Left arm Medium
97,MR Adair,Arshdeep Singh,A Balbirnie,,1,0,1,117,68,1,1,5,-,2.0,15,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Left arm Medium
98,A Balbirnie,Arshdeep Singh,MR Adair,,6,0,6,123,62,72,55,5,-,3.0,15,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Left arm Medium
99,A Balbirnie,Arshdeep Singh,MR Adair,,0,0,0,123,62,72,56,6,-,4.0,15,caught,A Balbirnie,SV Samson,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Left arm Medium
100,BJ McCarthy,Arshdeep Singh,MR Adair,,0,0,0,123,62,0,1,6,-,5.0,15,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Left arm Medium
101,BJ McCarthy,Arshdeep Singh,MR Adair,,1,0,1,124,61,1,2,6,-,6.0,15,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Left arm Medium
