,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
19,Saif Hassan,Mohammad Wasim,Nazmul Hossain Shanto,0,0,0,10,,1,9,1,5,-,2,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
20,Saif Hassan,Mohammad Wasim,Nazmul Hossain Shanto,0,0,0,10,,1,10,2,6,-,2,caught,Saif Hassan,Fakhar Zaman,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
21,Nazmul Hossain Shanto,Hasan Ali,Afif Hossain,1,0,1,11,,6,8,2,1,-,3,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
22,Afif Hossain,Hasan Ali,Nazmul Hossain Shanto,1,0,1,12,,1,1,2,2,-,3,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
23,Nazmul Hossain Shanto,Hasan Ali,Afif Hossain,0,0,0,12,,6,9,2,3,-,3,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
24,Nazmul Hossain Shanto,Hasan Ali,Afif Hossain,0,0,0,12,,6,10,2,4,-,3,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
25,Nazmul Hossain Shanto,Hasan Ali,Afif Hossain,0,0,0,12,,6,11,2,5,-,3,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
26,Nazmul Hossain Shanto,Hasan Ali,Afif Hossain,0,0,0,12,,6,12,2,6,-,3,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
27,Afif Hossain,Mohammad Wasim,Nazmul Hossain Shanto,1,0,1,13,,2,2,2,1,-,4,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
28,Nazmul Hossain Shanto,Mohammad Wasim,Afif Hossain,1,0,1,14,,7,13,2,2,-,4,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
29,Afif Hossain,Mohammad Wasim,Nazmul Hossain Shanto,1,0,1,15,,3,3,2,3,-,4,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
30,Nazmul Hossain Shanto,Mohammad Wasim,Afif Hossain,0,0,0,15,,7,14,3,4,-,4,caught and bowled,Nazmul Hossain Shanto,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
31,Afif Hossain,Mohammad Wasim,Mahmudullah,0,0,0,15,,3,4,3,5,-,4,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
32,Afif Hossain,Mohammad Wasim,Mahmudullah,1,0,1,16,,4,5,3,6,-,4,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
33,Afif Hossain,Haris Rauf,Mahmudullah,0,1,1,17,,4,6,3,1,wides,5,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
34,Afif Hossain,Haris Rauf,Mahmudullah,4,0,4,21,,8,7,3,2,-,5,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
35,Afif Hossain,Haris Rauf,Mahmudullah,0,0,0,21,,8,8,3,3,-,5,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
36,Afif Hossain,Haris Rauf,Mahmudullah,0,1,1,22,,8,9,3,4,wides,5,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
37,Afif Hossain,Haris Rauf,Mahmudullah,1,0,1,23,,9,10,3,5,-,5,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
38,Mahmudullah,Haris Rauf,Afif Hossain,0,0,0,23,,0,1,3,6,-,5,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
39,Mahmudullah,Haris Rauf,Afif Hossain,1,0,1,24,,1,2,3,7,-,5,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
40,Afif Hossain,Haris Rauf,Mahmudullah,1,0,1,25,,10,11,3,8,-,5,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
41,Afif Hossain,Mohammad Nawaz,Mahmudullah,0,0,0,25,,10,12,3,1,-,6,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
42,Afif Hossain,Mohammad Nawaz,Mahmudullah,4,0,4,29,,14,13,3,2,-,6,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
43,Afif Hossain,Mohammad Nawaz,Mahmudullah,0,0,0,29,,14,14,3,3,-,6,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
44,Afif Hossain,Mohammad Nawaz,Mahmudullah,1,0,1,30,,15,15,3,4,-,6,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
45,Mahmudullah,Mohammad Nawaz,Afif Hossain,2,0,2,32,,3,3,3,5,-,6,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
46,Mahmudullah,Mohammad Nawaz,Afif Hossain,1,0,1,33,,4,4,3,6,-,6,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
47,Mahmudullah,Shadab Khan,Afif Hossain,0,0,0,33,,4,5,3,1,-,7,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
48,Mahmudullah,Shadab Khan,Afif Hossain,0,0,0,33,,4,6,3,2,-,7,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
49,Mahmudullah,Shadab Khan,Afif Hossain,1,0,1,34,,5,7,3,3,-,7,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
50,Afif Hossain,Shadab Khan,Mahmudullah,1,0,1,35,,16,16,3,4,-,7,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
51,Mahmudullah,Shadab Khan,Afif Hossain,1,0,1,36,,6,8,3,5,-,7,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
52,Afif Hossain,Shadab Khan,Mahmudullah,1,0,1,37,,17,17,3,6,-,7,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
53,Afif Hossain,Mohammad Nawaz,Mahmudullah,0,0,0,37,,17,18,3,1,-,8,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
54,Afif Hossain,Mohammad Nawaz,Mahmudullah,1,0,1,38,,18,19,3,2,-,8,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
55,Mahmudullah,Mohammad Nawaz,Afif Hossain,0,1,1,39,,6,9,3,3,legbyes,8,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
56,Afif Hossain,Mohammad Nawaz,Mahmudullah,1,0,1,40,,19,20,3,4,-,8,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
57,Mahmudullah,Mohammad Nawaz,Afif Hossain,0,0,0,40,,6,10,3,5,-,8,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
58,Mahmudullah,Mohammad Nawaz,Afif Hossain,0,0,0,40,,6,11,4,6,-,8,bowled,Mahmudullah,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
59,Afif Hossain,Shadab Khan,Nurul Hasan,0,0,0,40,,19,21,4,1,-,9,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
60,Afif Hossain,Shadab Khan,Nurul Hasan,0,0,0,40,,19,22,4,2,-,9,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
61,Afif Hossain,Shadab Khan,Nurul Hasan,0,0,0,40,,19,23,4,3,-,9,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
62,Afif Hossain,Shadab Khan,Nurul Hasan,0,0,0,40,,19,24,4,4,-,9,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
63,Afif Hossain,Shadab Khan,Nurul Hasan,0,0,0,40,,19,25,4,5,-,9,0,,,"{'by': 'Bangladesh', 'umpire': 'Masudur Rahman', 'batter': 'Afif Hossain', 'decision': 'upheld'}",bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
64,Afif Hossain,Shadab Khan,Nurul Hasan,0,0,0,40,,19,26,4,6,-,9,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
65,Nurul Hasan,Mohammad Nawaz,Afif Hossain,1,0,1,41,,1,1,4,1,-,10,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
66,Afif Hossain,Mohammad Nawaz,Nurul Hasan,6,0,6,47,,25,27,4,2,-,10,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
67,Afif Hossain,Mohammad Nawaz,Nurul Hasan,6,0,6,53,,31,28,4,3,-,10,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
68,Afif Hossain,Mohammad Nawaz,Nurul Hasan,0,0,0,53,,31,29,4,4,-,10,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
69,Afif Hossain,Mohammad Nawaz,Nurul Hasan,2,0,2,55,,33,30,4,5,-,10,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
70,Afif Hossain,Mohammad Nawaz,Nurul Hasan,0,0,0,55,,33,31,4,6,-,10,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
71,Nurul Hasan,Haris Rauf,Afif Hossain,1,0,1,56,,2,2,4,1,-,11,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
72,Afif Hossain,Haris Rauf,Nurul Hasan,1,0,1,57,,34,32,4,2,-,11,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
73,Nurul Hasan,Haris Rauf,Afif Hossain,1,0,1,58,,3,3,4,3,-,11,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
74,Afif Hossain,Haris Rauf,Nurul Hasan,1,0,1,59,,35,33,4,4,-,11,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
75,Nurul Hasan,Haris Rauf,Afif Hossain,0,0,0,59,,3,4,4,5,-,11,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
76,Nurul Hasan,Haris Rauf,Afif Hossain,0,0,0,59,,3,5,4,6,-,11,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
77,Afif Hossain,Shadab Khan,Nurul Hasan,1,0,1,60,,36,34,4,1,-,12,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
78,Nurul Hasan,Shadab Khan,Afif Hossain,0,0,0,60,,3,6,4,2,-,12,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
79,Nurul Hasan,Shadab Khan,Afif Hossain,1,0,1,61,,4,7,4,3,-,12,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
80,Afif Hossain,Shadab Khan,Nurul Hasan,0,0,0,61,,36,35,4,4,-,12,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
81,Afif Hossain,Shadab Khan,Nurul Hasan,0,0,0,61,,36,36,5,5,-,12,stumped,Afif Hossain,Mohammad Rizwan,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
82,Mahedi Hasan,Shadab Khan,Nurul Hasan,1,0,1,62,,1,1,5,6,-,12,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
83,Mahedi Hasan,Mohammad Wasim,Nurul Hasan,1,0,1,63,,2,2,5,1,-,13,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
84,Nurul Hasan,Mohammad Wasim,Mahedi Hasan,0,0,0,63,,4,8,5,2,-,13,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
85,Nurul Hasan,Mohammad Wasim,Mahedi Hasan,2,0,2,65,,6,9,5,3,-,13,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
86,Nurul Hasan,Mohammad Wasim,Mahedi Hasan,1,0,1,66,,7,10,5,4,-,13,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
87,Mahedi Hasan,Mohammad Wasim,Nurul Hasan,0,1,1,67,,2,3,5,5,wides,13,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
88,Mahedi Hasan,Mohammad Wasim,Nurul Hasan,0,0,0,67,,2,4,5,6,-,13,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
89,Mahedi Hasan,Mohammad Wasim,Nurul Hasan,0,0,0,67,,2,5,5,7,-,13,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
90,Nurul Hasan,Shadab Khan,Mahedi Hasan,1,0,1,68,,8,11,5,1,-,14,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
91,Mahedi Hasan,Shadab Khan,Nurul Hasan,1,0,1,69,,3,6,5,2,-,14,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
92,Nurul Hasan,Shadab Khan,Mahedi Hasan,6,0,6,75,,14,12,5,3,-,14,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
93,Nurul Hasan,Shadab Khan,Mahedi Hasan,1,0,1,76,,15,13,5,4,-,14,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
94,Mahedi Hasan,Shadab Khan,Nurul Hasan,0,0,0,76,,3,7,5,5,-,14,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
95,Mahedi Hasan,Shadab Khan,Nurul Hasan,4,0,4,80,,7,8,5,6,-,14,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
96,Nurul Hasan,Mohammad Wasim,Mahedi Hasan,1,0,1,81,,16,14,5,1,-,15,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
97,Mahedi Hasan,Mohammad Wasim,Nurul Hasan,1,0,1,82,,8,9,5,2,-,15,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
98,Nurul Hasan,Mohammad Wasim,Mahedi Hasan,0,1,1,83,,16,15,5,3,wides,15,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
99,Nurul Hasan,Mohammad Wasim,Mahedi Hasan,0,0,0,83,,16,16,5,4,-,15,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
