,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Hazratullah,BA Stokes,Rahmanullah Gurbaz,0,0,0,0,,0,1,0,-,1.0,0,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Left hand Bat,Right hand Bat,Right arm Fast
1,Hazratullah,BA Stokes,Rahmanullah Gurbaz,1,0,1,1,,1,2,0,-,2.0,0,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Left hand Bat,Right hand Bat,Right arm Fast
2,Rahmanullah Gurbaz,BA Stokes,Hazratullah,0,0,0,1,,0,1,0,-,3.0,0,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Right hand Bat,Left hand Bat,Right arm Fast
3,Rahmanullah Gurbaz,BA Stokes,Hazratullah,0,0,0,1,,0,2,0,-,4.0,0,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Right hand Bat,Left hand Bat,Right arm Fast
4,Rahmanullah Gurbaz,BA Stokes,Hazratullah,0,0,0,1,,0,3,0,-,5.0,0,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Right hand Bat,Left hand Bat,Right arm Fast
5,Rahmanullah Gurbaz,BA Stokes,Hazratullah,1,0,1,2,,1,4,0,-,6.0,0,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Right hand Bat,Left hand Bat,Right arm Fast
6,Rahmanullah Gurbaz,CR Woakes,Hazratullah,0,0,0,2,,1,5,0,-,1.0,1,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Right hand Bat,Left hand Bat,Right arm Fast
7,Rahmanullah Gurbaz,CR Woakes,Hazratullah,2,0,2,4,,3,6,0,-,2.0,1,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Right hand Bat,Left hand Bat,Right arm Fast
8,Rahmanullah Gurbaz,CR Woakes,Hazratullah,6,0,6,10,,9,7,0,-,3.0,1,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Right hand Bat,Left hand Bat,Right arm Fast
9,Rahmanullah Gurbaz,CR Woakes,Hazratullah,1,0,1,11,,10,8,0,-,4.0,1,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Right hand Bat,Left hand Bat,Right arm Fast
10,Hazratullah,CR Woakes,Rahmanullah Gurbaz,0,0,0,11,,1,3,0,-,5.0,1,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Left hand Bat,Right hand Bat,Right arm Fast
11,Hazratullah,CR Woakes,Rahmanullah Gurbaz,0,0,0,11,,1,4,0,-,6.0,1,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Left hand Bat,Right hand Bat,Right arm Fast
12,Rahmanullah Gurbaz,MA Wood,Hazratullah,0,0,0,11,,10,9,1,-,1.0,2,caught,Rahmanullah Gurbaz,JC Buttler,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Right hand Bat,Left hand Bat,Right arm Fast
13,Ibrahim Zadran,MA Wood,Hazratullah,0,0,0,11,,0,1,1,-,2.0,2,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Right hand Bat,Left hand Bat,Right arm Fast
14,Ibrahim Zadran,MA Wood,Hazratullah,0,0,0,11,,0,2,1,-,3.0,2,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Right hand Bat,Left hand Bat,Right arm Fast
15,Ibrahim Zadran,MA Wood,Hazratullah,4,0,4,15,,4,3,1,-,4.0,2,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Right hand Bat,Left hand Bat,Right arm Fast
16,Ibrahim Zadran,MA Wood,Hazratullah,0,0,0,15,,4,4,1,-,5.0,2,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Right hand Bat,Left hand Bat,Right arm Fast
17,Ibrahim Zadran,MA Wood,Hazratullah,0,0,0,15,,4,5,1,-,6.0,2,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Right hand Bat,Left hand Bat,Right arm Fast
18,Hazratullah,CR Woakes,Ibrahim Zadran,0,0,0,15,,1,5,1,-,1.0,3,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Left hand Bat,Right hand Bat,Right arm Fast
19,Hazratullah,CR Woakes,Ibrahim Zadran,0,0,0,15,,1,6,1,-,2.0,3,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Left hand Bat,Right hand Bat,Right arm Fast
20,Hazratullah,CR Woakes,Ibrahim Zadran,0,0,0,15,,1,7,1,-,3.0,3,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Left hand Bat,Right hand Bat,Right arm Fast
21,Hazratullah,CR Woakes,Ibrahim Zadran,0,0,0,15,,1,8,1,-,4.0,3,0,,,,field,England,1,Perth Stadium,2022,10,Afghanistan_England_2022-10-22,England,Afghanistan,England,False,112,Left hand Bat,Right hand Bat,Right arm Fast
