,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
24,F du Plessis,Sohail Tanvir,Q de Kock,1,0,1,25,73,5,5,1,1,4,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
25,Q de Kock,Sohail Tanvir,F du Plessis,2,0,2,27,71,9,12,1,2,4,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
26,Q de Kock,Sohail Tanvir,F du Plessis,4,0,4,31,67,13,13,1,3,4,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
27,Q de Kock,Sohail Tanvir,F du Plessis,1,0,1,32,66,14,14,1,4,4,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
28,F du Plessis,Sohail Tanvir,Q de Kock,4,0,4,36,62,9,6,1,5,4,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
29,F du Plessis,Sohail Tanvir,Q de Kock,1,0,1,37,61,10,7,1,6,4,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
30,F du Plessis,Saeed Ajmal,Q de Kock,1,0,1,38,60,11,8,1,1,5,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
31,Q de Kock,Saeed Ajmal,F du Plessis,1,0,1,39,59,15,15,1,2,5,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
32,F du Plessis,Saeed Ajmal,Q de Kock,0,0,0,39,59,11,9,1,3,5,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
33,F du Plessis,Saeed Ajmal,Q de Kock,0,0,0,39,59,11,10,1,4,5,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
34,F du Plessis,Saeed Ajmal,Q de Kock,0,0,0,39,59,11,11,1,5,5,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
35,F du Plessis,Saeed Ajmal,Q de Kock,0,0,0,39,59,11,12,1,6,5,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
36,Q de Kock,Shahid Afridi,F du Plessis,1,0,1,40,58,16,16,1,1,6,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
37,F du Plessis,Shahid Afridi,Q de Kock,0,0,0,40,58,11,13,1,2,6,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
38,F du Plessis,Shahid Afridi,Q de Kock,0,0,0,40,58,11,14,1,3,6,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
39,F du Plessis,Shahid Afridi,Q de Kock,4,0,4,44,54,15,15,1,4,6,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
40,F du Plessis,Shahid Afridi,Q de Kock,1,0,1,45,53,16,16,1,5,6,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
41,Q de Kock,Shahid Afridi,F du Plessis,0,0,0,45,53,16,17,1,6,6,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
42,F du Plessis,Saeed Ajmal,Q de Kock,0,0,0,45,53,16,17,1,1,7,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
43,F du Plessis,Saeed Ajmal,Q de Kock,0,0,0,45,53,16,18,1,2,7,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
44,F du Plessis,Saeed Ajmal,Q de Kock,0,0,0,45,53,16,19,1,3,7,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
45,F du Plessis,Saeed Ajmal,Q de Kock,0,0,0,45,53,16,20,1,4,7,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
46,F du Plessis,Saeed Ajmal,Q de Kock,1,0,1,46,52,17,21,1,5,7,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
47,Q de Kock,Saeed Ajmal,F du Plessis,0,0,0,46,52,16,18,1,6,7,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
48,F du Plessis,Shahid Afridi,Q de Kock,1,0,1,47,51,18,22,1,1,8,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
49,Q de Kock,Shahid Afridi,F du Plessis,1,0,1,48,50,17,19,1,2,8,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
50,F du Plessis,Shahid Afridi,Q de Kock,0,0,0,48,50,18,23,1,3,8,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
51,F du Plessis,Shahid Afridi,Q de Kock,0,1,1,49,49,18,24,1,4,8,0,,,legbyes,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
52,Q de Kock,Shahid Afridi,F du Plessis,1,0,1,50,48,18,20,1,5,8,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
53,F du Plessis,Shahid Afridi,Q de Kock,1,0,1,51,47,19,25,1,6,8,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
54,F du Plessis,Saeed Ajmal,Q de Kock,0,0,0,51,47,19,26,1,1,9,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
55,F du Plessis,Saeed Ajmal,Q de Kock,0,0,0,51,47,19,27,1,2,9,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
56,F du Plessis,Saeed Ajmal,Q de Kock,0,0,0,51,47,19,28,1,3,9,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
57,F du Plessis,Saeed Ajmal,Q de Kock,0,0,0,51,47,19,29,1,4,9,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
58,F du Plessis,Saeed Ajmal,Q de Kock,0,0,0,51,47,19,30,1,5,9,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
59,F du Plessis,Saeed Ajmal,Q de Kock,2,0,2,53,45,21,31,1,6,9,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
60,Q de Kock,Mohammad Hafeez,F du Plessis,1,0,1,54,44,19,21,1,1,10,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
61,F du Plessis,Mohammad Hafeez,Q de Kock,1,0,1,55,43,22,32,1,2,10,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
62,Q de Kock,Mohammad Hafeez,F du Plessis,0,0,0,55,43,19,22,1,3,10,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
63,Q de Kock,Mohammad Hafeez,F du Plessis,1,0,1,56,42,20,23,1,4,10,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
64,F du Plessis,Mohammad Hafeez,Q de Kock,1,0,1,57,41,23,33,1,5,10,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
65,Q de Kock,Mohammad Hafeez,F du Plessis,0,0,0,57,41,20,24,1,6,10,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
66,F du Plessis,Abdur Rehman,Q de Kock,4,0,4,61,37,27,34,1,1,11,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
67,F du Plessis,Abdur Rehman,Q de Kock,1,0,1,62,36,28,35,1,2,11,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
68,Q de Kock,Abdur Rehman,F du Plessis,0,0,0,62,36,20,25,1,3,11,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
69,Q de Kock,Abdur Rehman,F du Plessis,6,0,6,68,30,26,26,1,4,11,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
70,Q de Kock,Abdur Rehman,F du Plessis,1,0,1,69,29,27,27,1,5,11,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
71,F du Plessis,Abdur Rehman,Q de Kock,6,0,6,75,23,34,36,1,6,11,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
72,Q de Kock,Mohammad Hafeez,F du Plessis,2,0,2,77,21,29,28,1,1,12,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
73,Q de Kock,Mohammad Hafeez,F du Plessis,6,0,6,83,15,35,29,1,2,12,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
74,Q de Kock,Mohammad Hafeez,F du Plessis,1,0,1,84,14,36,30,1,3,12,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
75,F du Plessis,Mohammad Hafeez,Q de Kock,1,0,1,85,13,35,37,1,4,12,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
76,Q de Kock,Mohammad Hafeez,F du Plessis,0,0,0,85,13,36,31,1,5,12,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
77,Q de Kock,Mohammad Hafeez,F du Plessis,1,0,1,86,12,37,32,1,6,12,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
78,Q de Kock,Saeed Ajmal,F du Plessis,1,0,1,87,11,38,33,1,1,13,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
79,F du Plessis,Saeed Ajmal,Q de Kock,1,0,1,88,10,36,38,1,2,13,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
80,Q de Kock,Saeed Ajmal,F du Plessis,0,0,0,88,10,38,34,1,3,13,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
81,Q de Kock,Saeed Ajmal,F du Plessis,4,0,4,92,6,42,35,1,4,13,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
82,Q de Kock,Saeed Ajmal,F du Plessis,1,0,1,93,5,43,36,1,5,13,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
83,F du Plessis,Saeed Ajmal,Q de Kock,0,0,0,93,5,36,39,1,6,13,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
84,Q de Kock,Shahid Afridi,F du Plessis,4,0,4,97,1,47,37,1,1,14,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
85,Q de Kock,Shahid Afridi,F du Plessis,1,0,1,98,0,48,38,1,2,14,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
86,F du Plessis,Shahid Afridi,Q de Kock,1,0,1,99,-1,37,40,1,3,14,0,,,-,bat,Pakistan,2,Dubai International Cricket Stadium,2013,11,Pakistan_South Africa_2013-11-13,South Africa,South Africa,Pakistan,99
