,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Mohammad Rizwan,TG Southee,Babar Azam,0,0,0,0,,0,1,0,-,1.0,0,0,,,,bat,Pakistan,1,"Hagley Oval, Christchurch",2022,10,Pakistan_New Zealand_2022-10-11,New Zealand,Pakistan,New Zealand,False,130,Right hand Bat,Right hand Bat,Right arm Medium
1,Mohammad Rizwan,TG Southee,Babar Azam,0,0,0,0,,0,2,0,-,2.0,0,0,,,,bat,Pakistan,1,"Hagley Oval, Christchurch",2022,10,Pakistan_New Zealand_2022-10-11,New Zealand,Pakistan,New Zealand,False,130,Right hand Bat,Right hand Bat,Right arm Medium
2,Mohammad Rizwan,TG Southee,Babar Azam,0,0,0,0,,0,3,0,-,3.0,0,0,,,,bat,Pakistan,1,"Hagley Oval, Christchurch",2022,10,Pakistan_New Zealand_2022-10-11,New Zealand,Pakistan,New Zealand,False,130,Right hand Bat,Right hand Bat,Right arm Medium
3,Mohammad Rizwan,TG Southee,Babar Azam,4,0,4,4,,4,4,0,-,4.0,0,0,,,,bat,Pakistan,1,"Hagley Oval, Christchurch",2022,10,Pakistan_New Zealand_2022-10-11,New Zealand,Pakistan,New Zealand,False,130,Right hand Bat,Right hand Bat,Right arm Medium
4,Mohammad Rizwan,TG Southee,Babar Azam,4,0,4,8,,8,5,0,-,5.0,0,0,,,,bat,Pakistan,1,"Hagley Oval, Christchurch",2022,10,Pakistan_New Zealand_2022-10-11,New Zealand,Pakistan,New Zealand,False,130,Right hand Bat,Right hand Bat,Right arm Medium
5,Mohammad Rizwan,TG Southee,Babar Azam,1,0,1,9,,9,6,0,-,6.0,0,0,,,,bat,Pakistan,1,"Hagley Oval, Christchurch",2022,10,Pakistan_New Zealand_2022-10-11,New Zealand,Pakistan,New Zealand,False,130,Right hand Bat,Right hand Bat,Right arm Medium
6,Mohammad Rizwan,MJ Santner,Babar Azam,4,0,4,13,,13,7,0,-,1.0,1,0,,,,bat,Pakistan,1,"Hagley Oval, Christchurch",2022,10,Pakistan_New Zealand_2022-10-11,New Zealand,Pakistan,New Zealand,False,130,Right hand Bat,Right hand Bat,Left arm Orthodox
7,Mohammad Rizwan,MJ Santner,Babar Azam,1,0,1,14,,14,8,0,-,2.0,1,0,,,,bat,Pakistan,1,"Hagley Oval, Christchurch",2022,10,Pakistan_New Zealand_2022-10-11,New Zealand,Pakistan,New Zealand,False,130,Right hand Bat,Right hand Bat,Left arm Orthodox
8,Babar Azam,MJ Santner,Mohammad Rizwan,1,0,1,15,,1,1,0,-,3.0,1,0,,,,bat,Pakistan,1,"Hagley Oval, Christchurch",2022,10,Pakistan_New Zealand_2022-10-11,New Zealand,Pakistan,New Zealand,False,130,Right hand Bat,Right hand Bat,Left arm Orthodox
9,Mohammad Rizwan,MJ Santner,Babar Azam,1,0,1,16,,15,9,0,-,4.0,1,0,,,,bat,Pakistan,1,"Hagley Oval, Christchurch",2022,10,Pakistan_New Zealand_2022-10-11,New Zealand,Pakistan,New Zealand,False,130,Right hand Bat,Right hand Bat,Left arm Orthodox
