,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,JM Bairstow,TG Southee,WG Jacks,1,0,1,1,201,1,1,0,-,1.0,0,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Medium
1,WG Jacks,TG Southee,JM Bairstow,4,0,4,5,197,4,1,0,-,2.0,0,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Medium
2,WG Jacks,TG Southee,JM Bairstow,1,0,1,6,196,5,2,0,-,3.0,0,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Medium
3,JM Bairstow,TG Southee,WG Jacks,1,0,1,7,195,2,2,0,-,4.0,0,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Medium
4,WG Jacks,TG Southee,JM Bairstow,1,0,1,8,194,6,3,0,-,5.0,0,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Medium
5,JM Bairstow,TG Southee,WG Jacks,0,0,0,8,194,2,3,0,-,6.0,0,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Medium
6,WG Jacks,MJ Henry,JM Bairstow,0,1,1,9,193,6,4,0,legbyes,1.0,1,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Fast
7,JM Bairstow,MJ Henry,WG Jacks,0,0,0,9,193,2,4,0,-,2.0,1,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Fast
8,JM Bairstow,MJ Henry,WG Jacks,1,0,1,10,192,3,5,0,-,3.0,1,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Fast
9,WG Jacks,MJ Henry,JM Bairstow,0,0,0,10,192,6,5,0,-,4.0,1,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Fast
10,WG Jacks,MJ Henry,JM Bairstow,1,0,1,11,191,7,6,0,-,5.0,1,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Fast
11,JM Bairstow,MJ Henry,WG Jacks,1,0,1,12,190,4,6,0,-,6.0,1,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Fast
12,JM Bairstow,KA Jamieson,WG Jacks,0,0,0,12,190,4,7,0,-,1.0,2,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Fast
13,JM Bairstow,KA Jamieson,WG Jacks,1,0,1,13,189,5,8,0,-,2.0,2,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Fast
14,WG Jacks,KA Jamieson,JM Bairstow,4,0,4,17,185,11,7,0,-,3.0,2,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Fast
15,WG Jacks,KA Jamieson,JM Bairstow,0,0,0,17,185,11,8,1,-,4.0,2,caught,WG Jacks,MS Chapman,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Fast
16,DJ Malan,KA Jamieson,JM Bairstow,0,0,0,17,185,0,1,1,-,5.0,2,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Right arm Fast
17,DJ Malan,KA Jamieson,JM Bairstow,0,0,0,17,185,0,2,1,-,6.0,2,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Right arm Fast
18,JM Bairstow,MJ Henry,DJ Malan,1,0,1,18,184,6,9,1,-,1.0,3,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Left hand Bat,Right arm Fast
19,DJ Malan,MJ Henry,JM Bairstow,0,0,0,18,184,0,3,1,-,2.0,3,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Right arm Fast
20,DJ Malan,MJ Henry,JM Bairstow,0,0,0,18,184,0,4,1,-,3.0,3,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Right arm Fast
21,DJ Malan,MJ Henry,JM Bairstow,1,0,1,19,183,1,5,1,-,4.0,3,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Right arm Fast
22,JM Bairstow,MJ Henry,DJ Malan,4,0,4,23,179,10,10,1,-,5.0,3,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Left hand Bat,Right arm Fast
23,JM Bairstow,MJ Henry,DJ Malan,0,0,0,23,179,10,11,1,-,6.0,3,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Left hand Bat,Right arm Fast
24,DJ Malan,MJ Santner,JM Bairstow,0,0,0,23,179,1,6,1,-,1.0,4,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Left arm Orthodox
25,DJ Malan,MJ Santner,JM Bairstow,0,0,0,23,179,1,7,1,-,2.0,4,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Left arm Orthodox
26,DJ Malan,MJ Santner,JM Bairstow,1,0,1,24,178,2,8,1,-,3.0,4,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Left arm Orthodox
27,JM Bairstow,MJ Santner,DJ Malan,0,0,0,24,178,10,12,1,-,4.0,4,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Left hand Bat,Left arm Orthodox
28,JM Bairstow,MJ Santner,DJ Malan,0,0,0,24,178,10,13,1,-,5.0,4,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Left hand Bat,Left arm Orthodox
29,JM Bairstow,MJ Santner,DJ Malan,1,0,1,25,177,11,14,1,-,6.0,4,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Left hand Bat,Left arm Orthodox
30,JM Bairstow,TG Southee,DJ Malan,1,0,1,26,176,12,15,1,-,1.0,5,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Left hand Bat,Right arm Medium
31,DJ Malan,TG Southee,JM Bairstow,0,0,0,26,176,2,9,1,-,2.0,5,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Right arm Medium
32,DJ Malan,TG Southee,JM Bairstow,0,0,0,26,176,2,10,1,-,3.0,5,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Right arm Medium
33,DJ Malan,TG Southee,JM Bairstow,0,0,0,26,176,2,11,2,-,4.0,5,caught,DJ Malan,DP Conway,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Right arm Medium
34,HC Brook,TG Southee,JM Bairstow,4,0,4,30,172,4,1,2,-,5.0,5,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Medium
35,HC Brook,TG Southee,JM Bairstow,0,0,0,30,172,4,2,2,-,6.0,5,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Medium
36,JM Bairstow,IS Sodhi,HC Brook,0,0,0,30,172,12,16,3,-,1.0,6,caught,JM Bairstow,GD Phillips,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Legbreak
37,JC Buttler,IS Sodhi,HC Brook,0,0,0,30,172,0,1,3,-,2.0,6,0,,,"{'by': 'New Zealand', 'umpire': 'DJ Millns', 'batter': 'JC Buttler', 'decision': 'struck down', 'type': 'wicket', 'umpires_call': True}",bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Legbreak
38,JC Buttler,IS Sodhi,HC Brook,0,0,0,30,172,0,2,3,-,3.0,6,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Legbreak
39,JC Buttler,IS Sodhi,HC Brook,0,0,0,30,172,0,3,3,-,4.0,6,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Legbreak
40,JC Buttler,IS Sodhi,HC Brook,6,0,6,36,166,6,4,3,-,5.0,6,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Legbreak
41,JC Buttler,IS Sodhi,HC Brook,4,0,4,40,162,10,5,3,-,6.0,6,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Legbreak
42,HC Brook,MJ Santner,JC Buttler,2,0,2,42,160,6,3,3,-,1.0,7,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Left arm Orthodox
43,HC Brook,MJ Santner,JC Buttler,1,0,1,43,159,7,4,3,-,2.0,7,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Left arm Orthodox
44,JC Buttler,MJ Santner,HC Brook,1,0,1,44,158,11,6,3,-,3.0,7,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Left arm Orthodox
45,HC Brook,MJ Santner,JC Buttler,1,0,1,45,157,8,5,3,-,4.0,7,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Left arm Orthodox
46,JC Buttler,MJ Santner,HC Brook,6,0,6,51,151,17,7,3,-,5.0,7,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Left arm Orthodox
47,JC Buttler,MJ Santner,HC Brook,4,0,4,55,147,21,8,3,-,6.0,7,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Left arm Orthodox
48,HC Brook,IS Sodhi,JC Buttler,0,0,0,55,147,8,6,3,-,1.0,8,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Legbreak
49,HC Brook,IS Sodhi,JC Buttler,0,0,0,55,147,8,7,3,-,2.0,8,0,,,"{'by': 'England', 'umpire': 'DJ Millns', 'batter': 'HC Brook', 'decision': 'upheld', 'type': 'wicket'}",bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Legbreak
50,HC Brook,IS Sodhi,JC Buttler,0,0,0,55,147,8,8,4,-,3.0,8,caught,HC Brook,DJ Mitchell,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Right hand Bat,Right arm Legbreak
51,MM Ali,IS Sodhi,JC Buttler,1,0,1,56,146,1,1,4,-,4.0,8,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Right arm Legbreak
52,JC Buttler,IS Sodhi,MM Ali,4,0,4,60,142,25,9,4,-,5.0,8,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Left hand Bat,Right arm Legbreak
53,JC Buttler,IS Sodhi,MM Ali,1,0,1,61,141,26,10,4,-,6.0,8,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Left hand Bat,Right arm Legbreak
54,JC Buttler,KA Jamieson,MM Ali,0,0,0,61,141,26,11,4,-,1.0,9,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Left hand Bat,Right arm Fast
55,JC Buttler,KA Jamieson,MM Ali,1,0,1,62,140,27,12,4,-,2.0,9,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Left hand Bat,Right arm Fast
56,MM Ali,KA Jamieson,JC Buttler,1,0,1,63,139,2,2,4,-,3.0,9,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Right arm Fast
57,JC Buttler,KA Jamieson,MM Ali,1,0,1,64,138,28,13,4,-,4.0,9,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Left hand Bat,Right arm Fast
58,MM Ali,KA Jamieson,JC Buttler,0,1,1,65,137,2,2,4,wides,4.0,9,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Right arm Fast
59,MM Ali,KA Jamieson,JC Buttler,1,0,1,66,136,3,3,4,-,5.0,9,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Right arm Fast
60,JC Buttler,KA Jamieson,MM Ali,1,0,1,67,135,29,14,4,-,6.0,9,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Left hand Bat,Right arm Fast
61,JC Buttler,IS Sodhi,MM Ali,1,0,1,68,134,30,15,4,-,1.0,10,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Left hand Bat,Right arm Legbreak
62,MM Ali,IS Sodhi,JC Buttler,0,0,0,68,134,3,4,4,-,2.0,10,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Right arm Legbreak
63,MM Ali,IS Sodhi,JC Buttler,0,1,1,69,133,3,4,4,wides,2.0,10,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Right arm Legbreak
64,MM Ali,IS Sodhi,JC Buttler,1,0,1,70,132,4,5,4,-,3.0,10,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Right arm Legbreak
65,JC Buttler,IS Sodhi,MM Ali,6,0,6,76,126,36,16,4,-,4.0,10,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Left hand Bat,Right arm Legbreak
66,JC Buttler,IS Sodhi,MM Ali,2,0,2,78,124,38,17,4,-,5.0,10,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Left hand Bat,Right arm Legbreak
67,JC Buttler,IS Sodhi,MM Ali,0,0,0,78,124,38,18,4,-,6.0,10,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Left hand Bat,Right arm Legbreak
68,MM Ali,TG Southee,JC Buttler,1,0,1,79,123,5,6,4,-,1.0,11,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Left hand Bat,Right hand Bat,Right arm Medium
69,JC Buttler,TG Southee,MM Ali,1,0,1,80,122,39,19,4,-,2.0,11,0,,,,bat,New Zealand,2,"Edgbaston, Birmingham",2023,09,New Zealand_England_2023-09-03,New Zealand,England,New Zealand,False,128,Right hand Bat,Left hand Bat,Right arm Medium
