,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,batter_runs,balls_faced,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,date,batting_team,bowling_team
44,H Klaasen,Mohammad Nawaz (3),AK Markram,1,0,1,69,2,3,2,8,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
45,AK Markram,Mohammad Nawaz (3),H Klaasen,4,0,4,73,42,26,3,8,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
46,AK Markram,Mohammad Nawaz (3),H Klaasen,4,0,4,77,46,27,4,8,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
47,AK Markram,Mohammad Nawaz (3),H Klaasen,1,0,1,78,47,28,5,8,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
48,H Klaasen,Mohammad Nawaz (3),AK Markram,2,0,2,80,4,4,6,8,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
49,AK Markram,Usman Qadir,H Klaasen,6,0,6,86,53,29,1,9,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
50,AK Markram,Usman Qadir,H Klaasen,1,0,1,87,54,30,2,9,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
51,H Klaasen,Usman Qadir,AK Markram,0,0,0,87,4,5,3,9,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
52,H Klaasen,Usman Qadir,AK Markram,0,0,0,87,4,6,4,9,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
53,H Klaasen,Usman Qadir,AK Markram,1,0,1,88,5,7,5,9,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
54,AK Markram,Usman Qadir,H Klaasen,0,0,0,88,54,31,6,9,-,caught,AK Markram,Faheem Ashraf,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
55,H Klaasen,Mohammad Nawaz (3),PJ van Biljon,1,0,1,89,6,8,1,10,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
56,PJ van Biljon,Mohammad Nawaz (3),H Klaasen,1,0,1,90,1,1,2,10,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
57,H Klaasen,Mohammad Nawaz (3),PJ van Biljon,1,0,1,91,7,9,3,10,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
58,PJ van Biljon,Mohammad Nawaz (3),H Klaasen,0,0,0,91,1,2,4,10,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
59,PJ van Biljon,Mohammad Nawaz (3),H Klaasen,0,0,0,91,1,3,5,10,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
60,PJ van Biljon,Mohammad Nawaz (3),H Klaasen,1,0,1,92,2,4,6,10,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
61,PJ van Biljon,Usman Qadir,H Klaasen,0,0,0,92,2,5,1,11,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
62,PJ van Biljon,Usman Qadir,H Klaasen,0,0,0,92,2,6,2,11,-,caught,PJ van Biljon,Mohammad Rizwan,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
63,GF Linde,Usman Qadir,H Klaasen,0,0,0,92,0,1,3,11,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
64,GF Linde,Usman Qadir,H Klaasen,6,0,6,98,6,2,4,11,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
65,GF Linde,Usman Qadir,H Klaasen,0,0,0,98,6,3,5,11,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
66,GF Linde,Usman Qadir,H Klaasen,2,0,2,100,8,4,6,11,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
67,H Klaasen,Faheem Ashraf,GF Linde,4,0,4,104,11,10,1,12,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
68,H Klaasen,Faheem Ashraf,GF Linde,1,0,1,105,12,11,2,12,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
69,GF Linde,Faheem Ashraf,H Klaasen,1,0,1,106,9,5,3,12,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
70,H Klaasen,Faheem Ashraf,GF Linde,4,0,4,110,16,12,4,12,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
71,H Klaasen,Faheem Ashraf,GF Linde,0,0,0,110,16,13,5,12,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
72,H Klaasen,Faheem Ashraf,GF Linde,4,0,4,114,20,14,6,12,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
73,GF Linde,Usman Qadir,H Klaasen,1,0,1,115,10,6,1,13,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
74,H Klaasen,Usman Qadir,GF Linde,1,0,1,116,21,15,2,13,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
75,GF Linde,Usman Qadir,H Klaasen,2,0,2,118,12,7,3,13,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
76,GF Linde,Usman Qadir,H Klaasen,1,0,1,119,13,8,4,13,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
77,H Klaasen,Usman Qadir,GF Linde,4,0,4,123,25,16,5,13,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
78,H Klaasen,Usman Qadir,GF Linde,1,0,1,124,26,17,6,13,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
79,H Klaasen,Shaheen Shah Afridi,GF Linde,2,0,2,126,28,18,1,14,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
80,H Klaasen,Shaheen Shah Afridi,GF Linde,6,0,6,132,34,19,2,14,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
81,H Klaasen,Shaheen Shah Afridi,GF Linde,1,0,1,133,35,20,3,14,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
82,GF Linde,Shaheen Shah Afridi,H Klaasen,6,0,6,139,19,9,4,14,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
83,GF Linde,Shaheen Shah Afridi,H Klaasen,1,0,1,140,20,10,5,14,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
84,H Klaasen,Shaheen Shah Afridi,GF Linde,1,0,1,141,36,21,6,14,-,0,,,bat,Pakistan,2,"The Wanderers Stadium, Johannesburg",2021-04-12,South Africa,Pakistan
