,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
26,GJ Maxwell,TG Southee,MR Marsh,0,0,0,18,166,1,4,3,1,0,,,4,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
27,GJ Maxwell,TG Southee,MR Marsh,0,1,1,19,165,1,5,3,2,0,,,4,wides,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
28,GJ Maxwell,TG Southee,MR Marsh,0,0,0,19,165,1,6,4,3,caught,GJ Maxwell,JDS Neesham,4,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
29,MP Stoinis,TG Southee,MR Marsh,0,0,0,19,165,0,1,4,4,0,,,4,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
30,MP Stoinis,TG Southee,MR Marsh,0,0,0,19,165,0,2,4,5,0,,,4,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
31,MP Stoinis,TG Southee,MR Marsh,1,0,1,20,164,1,3,4,6,0,,,4,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
32,MR Marsh,TG Southee,MP Stoinis,4,0,4,24,160,4,7,4,7,0,,,4,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
33,MP Stoinis,KA Jamieson,MR Marsh,1,0,1,25,159,2,4,4,1,0,,,5,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
34,MR Marsh,KA Jamieson,MP Stoinis,4,0,4,29,155,8,8,4,2,0,,,5,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
35,MR Marsh,KA Jamieson,MP Stoinis,0,0,0,29,155,8,9,4,3,0,,,5,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
36,MR Marsh,KA Jamieson,MP Stoinis,0,0,0,29,155,8,10,4,4,0,,,5,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
37,MR Marsh,KA Jamieson,MP Stoinis,6,0,6,35,149,14,11,4,5,0,,,5,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
38,MR Marsh,KA Jamieson,MP Stoinis,1,0,1,36,148,15,12,4,6,0,,,5,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
39,MR Marsh,JDS Neesham,MP Stoinis,4,0,4,40,144,19,13,4,1,0,,,6,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
40,MR Marsh,JDS Neesham,MP Stoinis,0,0,0,40,144,19,14,4,2,0,,,6,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
41,MR Marsh,JDS Neesham,MP Stoinis,2,0,2,42,142,21,15,4,3,0,,,6,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
42,MR Marsh,JDS Neesham,MP Stoinis,1,0,1,43,141,22,16,4,4,0,,,6,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
43,MP Stoinis,JDS Neesham,MR Marsh,1,0,1,44,140,3,5,4,5,0,,,6,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
44,MR Marsh,JDS Neesham,MP Stoinis,1,0,1,45,139,23,17,4,6,0,,,6,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
45,MR Marsh,KA Jamieson,MP Stoinis,4,0,4,49,135,27,18,4,1,0,,,7,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
46,MR Marsh,KA Jamieson,MP Stoinis,0,1,1,50,134,27,19,4,2,0,,,7,wides,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
47,MR Marsh,KA Jamieson,MP Stoinis,0,0,0,50,134,27,20,4,3,0,,,7,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
48,MR Marsh,KA Jamieson,MP Stoinis,0,0,0,50,134,27,21,4,4,0,,,7,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
49,MR Marsh,KA Jamieson,MP Stoinis,1,0,1,51,133,28,22,4,5,0,,,7,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
50,MP Stoinis,KA Jamieson,MR Marsh,1,0,1,52,132,4,6,4,6,0,,,7,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
51,MR Marsh,KA Jamieson,MP Stoinis,0,0,0,52,132,28,23,4,7,0,,,7,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
52,MP Stoinis,IS Sodhi,MR Marsh,0,0,0,52,132,4,7,4,1,0,,,8,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
53,MP Stoinis,IS Sodhi,MR Marsh,0,0,0,52,132,4,8,4,2,0,,,8,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
54,MP Stoinis,IS Sodhi,MR Marsh,0,0,0,52,132,4,9,4,3,0,,,8,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
55,MP Stoinis,IS Sodhi,MR Marsh,4,0,4,56,128,8,10,4,4,0,,,8,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
56,MP Stoinis,IS Sodhi,MR Marsh,0,0,0,56,128,8,11,5,5,caught and bowled,MP Stoinis,,8,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
57,AC Agar,IS Sodhi,MR Marsh,1,0,1,57,127,1,1,5,6,0,,,8,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
58,AC Agar,MJ Santner,MR Marsh,1,0,1,58,126,2,2,5,1,0,,,9,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
59,MR Marsh,MJ Santner,AC Agar,0,0,0,58,126,28,24,5,2,0,,,9,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
60,MR Marsh,MJ Santner,AC Agar,1,0,1,59,125,29,25,5,3,0,,,9,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
61,AC Agar,MJ Santner,MR Marsh,1,0,1,60,124,3,3,5,4,0,,,9,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
62,MR Marsh,MJ Santner,AC Agar,1,0,1,61,123,30,26,5,5,0,,,9,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
63,AC Agar,MJ Santner,MR Marsh,0,2,2,63,121,3,4,5,6,0,,,9,wides,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
64,MR Marsh,MJ Santner,AC Agar,0,0,0,63,121,30,27,5,7,0,,,9,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
65,AC Agar,IS Sodhi,MR Marsh,2,0,2,65,119,5,5,5,1,0,,,10,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
66,AC Agar,IS Sodhi,MR Marsh,6,0,6,71,113,11,6,5,2,0,,,10,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
67,AC Agar,IS Sodhi,MR Marsh,1,0,1,72,112,12,7,5,3,0,,,10,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
68,MR Marsh,IS Sodhi,AC Agar,0,0,0,72,112,30,28,5,4,0,,,10,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
69,MR Marsh,IS Sodhi,AC Agar,0,0,0,72,112,30,29,5,5,0,,,10,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
70,MR Marsh,IS Sodhi,AC Agar,4,0,4,76,108,34,30,5,6,0,,,10,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
71,AC Agar,MJ Santner,MR Marsh,1,0,1,77,107,13,8,5,1,0,,,11,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
72,MR Marsh,MJ Santner,AC Agar,1,0,1,78,106,35,31,5,2,0,,,11,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
73,AC Agar,MJ Santner,MR Marsh,4,0,4,82,102,17,9,5,3,0,,,11,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
74,AC Agar,MJ Santner,MR Marsh,1,0,1,83,101,18,10,5,4,0,,,11,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
75,MR Marsh,MJ Santner,AC Agar,2,0,2,85,99,37,32,5,5,0,,,11,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
76,MR Marsh,MJ Santner,AC Agar,1,0,1,86,98,38,33,5,6,0,,,11,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
77,MR Marsh,KA Jamieson,AC Agar,1,0,1,87,97,39,34,5,1,0,,,12,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
78,AC Agar,KA Jamieson,MR Marsh,4,0,4,91,93,22,11,5,2,0,,,12,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
79,AC Agar,KA Jamieson,MR Marsh,1,0,1,92,92,23,12,5,3,0,,,12,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
80,MR Marsh,KA Jamieson,AC Agar,6,0,6,98,86,45,35,5,4,0,,,12,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
81,MR Marsh,KA Jamieson,AC Agar,0,0,0,98,86,45,36,6,5,caught,MR Marsh,MJ Santner,12,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
82,DR Sams,KA Jamieson,AC Agar,1,0,1,99,85,1,1,6,6,0,,,12,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
83,DR Sams,IS Sodhi,AC Agar,0,0,0,99,85,1,2,6,1,0,,,13,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
84,DR Sams,IS Sodhi,AC Agar,0,0,0,99,85,1,3,7,2,caught,DR Sams,KA Jamieson,13,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
85,AC Agar,IS Sodhi,JA Richardson,0,0,0,99,85,23,13,7,3,0,,,13,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
86,AC Agar,IS Sodhi,JA Richardson,0,0,0,99,85,23,14,8,4,caught,AC Agar,KA Jamieson,13,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
87,KW Richardson,IS Sodhi,JA Richardson,2,0,2,101,83,2,1,8,5,0,,,13,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
88,KW Richardson,IS Sodhi,JA Richardson,0,0,0,101,83,2,2,8,6,0,,,13,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
89,JA Richardson,MJ Santner,KW Richardson,0,0,0,101,83,0,1,8,1,0,,,14,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
90,JA Richardson,MJ Santner,KW Richardson,1,0,1,102,82,1,2,8,2,0,,,14,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
91,KW Richardson,MJ Santner,JA Richardson,1,0,1,103,81,3,3,8,3,0,,,14,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
92,JA Richardson,MJ Santner,KW Richardson,0,0,0,103,81,1,3,8,4,0,,,14,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
93,JA Richardson,MJ Santner,KW Richardson,1,0,1,104,80,2,4,8,5,0,,,14,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
94,KW Richardson,MJ Santner,JA Richardson,0,1,1,105,79,3,4,8,6,0,,,14,wides,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
95,KW Richardson,MJ Santner,JA Richardson,2,0,2,107,77,5,5,8,7,0,,,14,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
96,JA Richardson,IS Sodhi,KW Richardson,1,0,1,108,76,3,5,8,1,0,,,15,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
97,KW Richardson,IS Sodhi,JA Richardson,0,0,0,108,76,5,6,9,2,caught,KW Richardson,JDS Neesham,15,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
98,JA Richardson,IS Sodhi,A Zampa,0,0,0,108,76,3,6,9,3,0,,,15,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
99,JA Richardson,IS Sodhi,A Zampa,1,0,1,109,75,4,7,9,4,0,,,15,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
100,A Zampa,IS Sodhi,JA Richardson,0,1,1,110,74,0,1,9,5,0,,,15,noballs,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
101,A Zampa,IS Sodhi,JA Richardson,4,0,4,114,70,4,2,9,6,0,,,15,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
102,A Zampa,IS Sodhi,JA Richardson,1,0,1,115,69,5,3,9,7,0,,,15,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
103,A Zampa,TA Boult,JA Richardson,2,0,2,117,67,7,4,9,1,0,,,16,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
104,A Zampa,TA Boult,JA Richardson,4,0,4,121,63,11,5,9,2,0,,,16,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
105,A Zampa,TA Boult,JA Richardson,1,0,1,122,62,12,6,9,3,0,,,16,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
106,JA Richardson,TA Boult,A Zampa,0,0,0,122,62,4,8,9,4,0,,,16,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
107,JA Richardson,TA Boult,A Zampa,1,0,1,123,61,5,9,9,5,0,,,16,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
108,A Zampa,TA Boult,JA Richardson,0,1,1,124,60,12,7,9,6,0,,,16,legbyes,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
109,A Zampa,MJ Santner,JA Richardson,1,0,1,125,59,13,8,9,1,0,,,17,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
110,JA Richardson,MJ Santner,A Zampa,6,0,6,131,53,11,10,9,2,0,,,17,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
111,JA Richardson,MJ Santner,A Zampa,0,0,0,131,53,11,11,10,3,stumped,JA Richardson,TL Seifert,17,-,field,Australia,2,Hagley Oval,2021,02,New Zealand_Australia_2021-02-22,New Zealand,Australia,New Zealand,131
