,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
15,HC Brook,Mohammad Wasim,BM Duckett,1,0,1,20,146,1,1,3,4,0,,,3,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
16,BM Duckett,Mohammad Wasim,HC Brook,0,0,0,20,146,6,6,3,5,0,,,3,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
17,BM Duckett,Mohammad Wasim,HC Brook,1,0,1,21,145,7,7,3,6,0,,,3,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
18,BM Duckett,Mohammad Hasnain,HC Brook,0,0,0,21,145,7,8,3,1,0,,,4,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
19,BM Duckett,Mohammad Hasnain,HC Brook,1,0,1,22,144,8,9,3,2,0,,,4,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
20,HC Brook,Mohammad Hasnain,BM Duckett,1,0,1,23,143,2,2,3,3,0,,,4,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
21,BM Duckett,Mohammad Hasnain,HC Brook,0,0,0,23,143,8,10,3,4,0,,,4,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
22,BM Duckett,Mohammad Hasnain,HC Brook,0,0,0,23,143,8,11,3,5,0,,,4,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
23,BM Duckett,Mohammad Hasnain,HC Brook,4,0,4,27,139,12,12,3,6,0,,,4,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
24,HC Brook,Mohammad Wasim,BM Duckett,1,0,1,28,138,3,3,3,1,0,,,5,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
25,BM Duckett,Mohammad Wasim,HC Brook,1,0,1,29,137,13,13,3,2,0,,,5,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
26,HC Brook,Mohammad Wasim,BM Duckett,1,0,1,30,136,4,4,3,3,0,,,5,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
27,BM Duckett,Mohammad Wasim,HC Brook,4,0,4,34,132,17,14,3,4,0,,,5,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
28,BM Duckett,Mohammad Wasim,HC Brook,4,0,4,38,128,21,15,3,5,0,,,5,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
29,BM Duckett,Mohammad Wasim,HC Brook,4,0,4,42,124,25,16,3,6,0,,,5,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
30,HC Brook,Haris Rauf,BM Duckett,0,0,0,42,124,4,5,3,1,0,,,6,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
31,HC Brook,Haris Rauf,BM Duckett,1,0,1,43,123,5,6,3,2,0,,,6,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
32,BM Duckett,Haris Rauf,HC Brook,1,0,1,44,122,26,17,3,3,0,,,6,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
33,HC Brook,Haris Rauf,BM Duckett,0,1,1,45,121,5,7,3,4,0,,,6,legbyes,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
34,BM Duckett,Haris Rauf,HC Brook,1,0,1,46,120,27,18,3,5,0,,,6,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
35,HC Brook,Haris Rauf,BM Duckett,4,0,4,50,116,9,8,3,6,0,,,6,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
36,BM Duckett,Iftikhar Ahmed,HC Brook,2,0,2,52,114,29,19,3,1,0,,,7,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
37,BM Duckett,Iftikhar Ahmed,HC Brook,0,0,0,52,114,29,20,3,2,0,,,7,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
38,BM Duckett,Iftikhar Ahmed,HC Brook,1,0,1,53,113,30,21,3,3,0,,,7,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
39,HC Brook,Iftikhar Ahmed,BM Duckett,1,0,1,54,112,10,9,3,4,0,,,7,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
40,BM Duckett,Iftikhar Ahmed,HC Brook,1,0,1,55,111,31,22,3,5,0,,,7,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
41,HC Brook,Iftikhar Ahmed,BM Duckett,0,0,0,55,111,10,10,3,6,0,,,7,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
42,BM Duckett,Mohammad Nawaz,HC Brook,2,0,2,57,109,33,23,3,1,0,,,8,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
43,BM Duckett,Mohammad Nawaz,HC Brook,0,0,0,57,109,33,24,4,2,lbw,BM Duckett,,8,-,"{'by': 'England', 'umpire': 'Asif Yaqoob', 'batter': 'BM Duckett', 'decision': 'struck down'}",field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
44,MM Ali,Mohammad Nawaz,HC Brook,0,0,0,57,109,0,1,4,3,0,,,8,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
45,MM Ali,Mohammad Nawaz,HC Brook,0,0,0,57,109,0,2,4,4,0,,,8,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
46,MM Ali,Mohammad Nawaz,HC Brook,1,0,1,58,108,1,3,4,5,0,,,8,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
47,HC Brook,Mohammad Nawaz,MM Ali,0,1,1,59,107,10,11,4,6,0,,,8,wides,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
48,HC Brook,Mohammad Nawaz,MM Ali,0,0,0,59,107,10,12,4,7,0,,,8,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
49,MM Ali,Iftikhar Ahmed,HC Brook,1,0,1,60,106,2,4,4,1,0,,,9,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
50,HC Brook,Iftikhar Ahmed,MM Ali,1,0,1,61,105,11,13,4,2,0,,,9,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
51,MM Ali,Iftikhar Ahmed,HC Brook,0,0,0,61,105,2,5,4,3,0,,,9,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
52,MM Ali,Iftikhar Ahmed,HC Brook,0,0,0,61,105,2,6,4,4,0,,,9,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
53,MM Ali,Iftikhar Ahmed,HC Brook,1,0,1,62,104,3,7,4,5,0,,,9,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
54,HC Brook,Iftikhar Ahmed,MM Ali,1,0,1,63,103,12,14,4,6,0,,,9,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
55,HC Brook,Mohammad Nawaz,MM Ali,6,0,6,69,97,18,15,4,1,0,,,10,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
56,HC Brook,Mohammad Nawaz,MM Ali,1,0,1,70,96,19,16,4,2,0,,,10,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
57,MM Ali,Mohammad Nawaz,HC Brook,4,0,4,74,92,7,8,4,3,0,,,10,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
58,MM Ali,Mohammad Nawaz,HC Brook,6,0,6,80,86,13,9,4,4,0,,,10,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
59,MM Ali,Mohammad Nawaz,HC Brook,1,0,1,81,85,14,10,4,5,0,,,10,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
60,HC Brook,Mohammad Nawaz,MM Ali,1,0,1,82,84,20,17,4,6,0,,,10,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
61,HC Brook,Iftikhar Ahmed,MM Ali,1,0,1,83,83,21,18,4,1,0,,,11,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
62,MM Ali,Iftikhar Ahmed,HC Brook,1,0,1,84,82,15,11,4,2,0,,,11,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
63,HC Brook,Iftikhar Ahmed,MM Ali,1,0,1,85,81,22,19,4,3,0,,,11,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
64,MM Ali,Iftikhar Ahmed,HC Brook,1,0,1,86,80,16,12,4,4,0,,,11,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
65,HC Brook,Iftikhar Ahmed,MM Ali,1,0,1,87,79,23,20,4,5,0,,,11,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
66,MM Ali,Iftikhar Ahmed,HC Brook,0,0,0,87,79,16,13,4,6,0,,,11,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
67,HC Brook,Haris Rauf,MM Ali,0,0,0,87,79,23,21,4,1,0,,,12,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
68,HC Brook,Haris Rauf,MM Ali,1,0,1,88,78,24,22,4,2,0,,,12,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
69,MM Ali,Haris Rauf,HC Brook,1,0,1,89,77,17,14,4,3,0,,,12,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
70,HC Brook,Haris Rauf,MM Ali,1,0,1,90,76,25,23,4,4,0,,,12,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
71,MM Ali,Haris Rauf,HC Brook,2,0,2,92,74,19,15,4,5,0,,,12,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
72,MM Ali,Haris Rauf,HC Brook,4,0,4,96,70,23,16,4,6,0,,,12,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
73,HC Brook,Iftikhar Ahmed,MM Ali,1,0,1,97,69,26,24,4,1,0,,,13,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
74,MM Ali,Iftikhar Ahmed,HC Brook,1,0,1,98,68,24,17,4,2,0,,,13,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
75,HC Brook,Iftikhar Ahmed,MM Ali,1,0,1,99,67,27,25,4,3,0,,,13,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
76,MM Ali,Iftikhar Ahmed,HC Brook,4,0,4,103,63,28,18,4,4,0,,,13,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
77,MM Ali,Iftikhar Ahmed,HC Brook,1,0,1,104,62,29,19,4,5,0,,,13,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
78,HC Brook,Iftikhar Ahmed,MM Ali,1,0,1,105,61,28,26,4,6,0,,,13,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
79,HC Brook,Mohammad Nawaz,MM Ali,1,0,1,106,60,29,27,4,1,0,,,14,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
80,MM Ali,Mohammad Nawaz,HC Brook,0,0,0,106,60,29,20,5,2,bowled,MM Ali,,14,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
81,DJ Willey,Mohammad Nawaz,HC Brook,1,0,1,107,59,1,1,5,3,0,,,14,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
82,HC Brook,Mohammad Nawaz,DJ Willey,1,0,1,108,58,30,28,5,4,0,,,14,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
83,DJ Willey,Mohammad Nawaz,HC Brook,0,0,0,108,58,1,2,5,5,0,,,14,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
84,DJ Willey,Mohammad Nawaz,HC Brook,0,0,0,108,58,1,3,5,6,0,,,14,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
85,HC Brook,Mohammad Wasim,DJ Willey,4,0,4,112,54,34,29,5,1,0,,,15,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
86,HC Brook,Mohammad Wasim,DJ Willey,0,1,1,113,53,34,30,5,2,0,,,15,wides,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
87,HC Brook,Mohammad Wasim,DJ Willey,0,0,0,113,53,34,31,6,3,caught,HC Brook,Mohammad Hasnain,15,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
88,LA Dawson,Mohammad Wasim,DJ Willey,1,0,1,114,52,1,1,6,4,0,,,15,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
89,DJ Willey,Mohammad Wasim,LA Dawson,0,0,0,114,52,1,4,6,5,0,,,15,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
90,DJ Willey,Mohammad Wasim,LA Dawson,1,0,1,115,51,2,5,6,6,0,,,15,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
91,LA Dawson,Mohammad Wasim,DJ Willey,1,0,1,116,50,2,2,6,7,0,,,15,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
92,LA Dawson,Mohammad Hasnain,DJ Willey,2,0,2,118,48,4,3,6,1,0,,,16,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
93,LA Dawson,Mohammad Hasnain,DJ Willey,2,0,2,120,46,6,4,6,2,0,,,16,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
94,LA Dawson,Mohammad Hasnain,DJ Willey,0,0,0,120,46,6,5,6,3,0,,,16,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
95,LA Dawson,Mohammad Hasnain,DJ Willey,0,1,1,121,45,6,6,6,4,0,,,16,legbyes,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
96,DJ Willey,Mohammad Hasnain,LA Dawson,0,0,0,121,45,2,6,6,5,0,,,16,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
97,DJ Willey,Mohammad Hasnain,LA Dawson,1,0,1,122,44,3,7,6,6,0,,,16,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
98,DJ Willey,Haris Rauf,LA Dawson,4,0,4,126,40,7,8,6,1,0,,,17,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
99,DJ Willey,Haris Rauf,LA Dawson,4,0,4,130,36,11,9,6,2,0,,,17,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
100,DJ Willey,Haris Rauf,LA Dawson,0,0,0,130,36,11,10,7,3,bowled,DJ Willey,,17,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
101,AU Rashid,Haris Rauf,LA Dawson,1,0,1,131,35,1,1,7,4,0,,,17,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
102,LA Dawson,Haris Rauf,AU Rashid,1,0,1,132,34,7,7,7,5,0,,,17,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
103,AU Rashid,Haris Rauf,LA Dawson,2,0,2,134,32,3,2,7,6,0,,,17,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
104,LA Dawson,Mohammad Hasnain,AU Rashid,6,0,6,140,26,13,8,7,1,0,,,18,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
105,LA Dawson,Mohammad Hasnain,AU Rashid,4,1,5,145,21,17,9,7,2,0,,,18,noballs,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
106,LA Dawson,Mohammad Hasnain,AU Rashid,4,0,4,149,17,21,10,7,3,0,,,18,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
107,LA Dawson,Mohammad Hasnain,AU Rashid,4,0,4,153,13,25,11,7,4,0,,,18,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
108,LA Dawson,Mohammad Hasnain,AU Rashid,4,0,4,157,9,29,12,7,5,0,,,18,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
109,LA Dawson,Mohammad Hasnain,AU Rashid,0,0,0,157,9,29,13,7,6,0,,,18,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
110,LA Dawson,Mohammad Hasnain,AU Rashid,1,0,1,158,8,30,14,7,7,0,,,18,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
111,LA Dawson,Haris Rauf,AU Rashid,0,0,0,158,8,30,15,7,1,0,,,19,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
112,LA Dawson,Haris Rauf,AU Rashid,4,0,4,162,4,34,16,7,2,0,,,19,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
113,LA Dawson,Haris Rauf,AU Rashid,0,0,0,162,4,34,17,8,3,caught,LA Dawson,Mohammad Haris,19,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
114,OP Stone,Haris Rauf,AU Rashid,0,0,0,162,4,0,1,9,4,bowled,OP Stone,,19,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
115,RJW Topley,Haris Rauf,AU Rashid,0,1,1,163,3,0,1,9,5,0,,,19,legbyes,"{'by': 'Pakistan', 'umpire': 'Faisal Afridi', 'batter': 'RJW Topley', 'decision': 'struck down'}",field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
116,AU Rashid,Haris Rauf,RJW Topley,0,0,0,163,3,3,3,9,6,0,,,19,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
117,RJW Topley,Mohammad Wasim,AU Rashid,0,0,0,163,3,0,2,9,1,0,,,20,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
118,RJW Topley,Mohammad Wasim,AU Rashid,0,0,0,163,3,0,3,10,2,run out,RJW Topley,Shan Masood,20,-,,field,England,2,"National Stadium, Karachi",2022,09,Pakistan_England_2022-09-25,Pakistan,England,Pakistan,163
