,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,MJ Guptill,DR Briggs,RJ Nicol,0,0,0,0,,0,1,0,-,1.0,0,0,,,bat,New Zealand,1,Pallekele International Cricket Stadium,2012,09,England_New Zealand_2012-09-29,England,New Zealand,England,False,148,Right hand Bat,Right hand Bat,Left arm Orthodox
1,MJ Guptill,DR Briggs,RJ Nicol,1,0,1,1,,1,2,0,-,2.0,0,0,,,bat,New Zealand,1,Pallekele International Cricket Stadium,2012,09,England_New Zealand_2012-09-29,England,New Zealand,England,False,148,Right hand Bat,Right hand Bat,Left arm Orthodox
2,RJ Nicol,DR Briggs,MJ Guptill,0,0,0,1,,0,1,0,-,3.0,0,0,,,bat,New Zealand,1,Pallekele International Cricket Stadium,2012,09,England_New Zealand_2012-09-29,England,New Zealand,England,False,148,Right hand Bat,Right hand Bat,Left arm Orthodox
3,RJ Nicol,DR Briggs,MJ Guptill,1,0,1,2,,1,2,0,-,4.0,0,0,,,bat,New Zealand,1,Pallekele International Cricket Stadium,2012,09,England_New Zealand_2012-09-29,England,New Zealand,England,False,148,Right hand Bat,Right hand Bat,Left arm Orthodox
4,MJ Guptill,DR Briggs,RJ Nicol,4,0,4,6,,5,3,0,-,5.0,0,0,,,bat,New Zealand,1,Pallekele International Cricket Stadium,2012,09,England_New Zealand_2012-09-29,England,New Zealand,England,False,148,Right hand Bat,Right hand Bat,Left arm Orthodox
5,MJ Guptill,DR Briggs,RJ Nicol,0,0,0,6,,5,4,0,-,6.0,0,0,,,bat,New Zealand,1,Pallekele International Cricket Stadium,2012,09,England_New Zealand_2012-09-29,England,New Zealand,England,False,148,Right hand Bat,Right hand Bat,Left arm Orthodox
6,RJ Nicol,ST Finn,MJ Guptill,1,0,1,7,,2,3,0,-,1.0,1,0,,,bat,New Zealand,1,Pallekele International Cricket Stadium,2012,09,England_New Zealand_2012-09-29,England,New Zealand,England,False,148,Right hand Bat,Right hand Bat,Right arm Fast
7,MJ Guptill,ST Finn,RJ Nicol,0,0,0,7,,5,5,0,-,2.0,1,0,,,bat,New Zealand,1,Pallekele International Cricket Stadium,2012,09,England_New Zealand_2012-09-29,England,New Zealand,England,False,148,Right hand Bat,Right hand Bat,Right arm Fast
8,MJ Guptill,ST Finn,RJ Nicol,0,0,0,7,,5,6,1,-,3.0,1,lbw,MJ Guptill,,bat,New Zealand,1,Pallekele International Cricket Stadium,2012,09,England_New Zealand_2012-09-29,England,New Zealand,England,False,148,Right hand Bat,Right hand Bat,Right arm Fast
9,BB McCullum,ST Finn,RJ Nicol,0,0,0,7,,0,1,1,-,4.0,1,0,,,bat,New Zealand,1,Pallekele International Cricket Stadium,2012,09,England_New Zealand_2012-09-29,England,New Zealand,England,False,148,Right hand Bat,Right hand Bat,Right arm Fast
10,BB McCullum,ST Finn,RJ Nicol,0,1,1,8,,0,1,1,wides,4.0,1,0,,,bat,New Zealand,1,Pallekele International Cricket Stadium,2012,09,England_New Zealand_2012-09-29,England,New Zealand,England,False,148,Right hand Bat,Right hand Bat,Right arm Fast
11,BB McCullum,ST Finn,RJ Nicol,0,0,0,8,,0,2,1,-,5.0,1,0,,,bat,New Zealand,1,Pallekele International Cricket Stadium,2012,09,England_New Zealand_2012-09-29,England,New Zealand,England,False,148,Right hand Bat,Right hand Bat,Right arm Fast
