,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,KR Mayers,TA Boult,SSJ Brooks,0,0,0,0,215,0,1,0,-,1.0,0,0,,,,bat,New Zealand,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-12,New Zealand,West Indies,New Zealand,False,125,Left hand Bat,Right hand Bat,Left arm Fast
1,KR Mayers,TA Boult,SSJ Brooks,0,0,0,0,215,0,2,0,-,2.0,0,0,,,,bat,New Zealand,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-12,New Zealand,West Indies,New Zealand,False,125,Left hand Bat,Right hand Bat,Left arm Fast
2,KR Mayers,TA Boult,SSJ Brooks,0,0,0,0,215,0,3,0,-,3.0,0,0,,,,bat,New Zealand,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-12,New Zealand,West Indies,New Zealand,False,125,Left hand Bat,Right hand Bat,Left arm Fast
3,KR Mayers,TA Boult,SSJ Brooks,0,0,0,0,215,0,4,0,-,4.0,0,0,,,,bat,New Zealand,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-12,New Zealand,West Indies,New Zealand,False,125,Left hand Bat,Right hand Bat,Left arm Fast
4,KR Mayers,TA Boult,SSJ Brooks,4,0,4,4,211,4,5,0,-,5.0,0,0,,,,bat,New Zealand,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-12,New Zealand,West Indies,New Zealand,False,125,Left hand Bat,Right hand Bat,Left arm Fast
5,KR Mayers,TA Boult,SSJ Brooks,0,0,0,4,211,4,6,0,-,6.0,0,0,,,,bat,New Zealand,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-12,New Zealand,West Indies,New Zealand,False,125,Left hand Bat,Right hand Bat,Left arm Fast
6,SSJ Brooks,TG Southee,KR Mayers,0,0,0,4,211,0,1,0,-,1.0,1,0,,,,bat,New Zealand,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-12,New Zealand,West Indies,New Zealand,False,125,Right hand Bat,Left hand Bat,Right arm Medium
7,SSJ Brooks,TG Southee,KR Mayers,2,0,2,6,209,2,2,0,-,2.0,1,0,,,,bat,New Zealand,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-12,New Zealand,West Indies,New Zealand,False,125,Right hand Bat,Left hand Bat,Right arm Medium
8,SSJ Brooks,TG Southee,KR Mayers,4,0,4,10,205,6,3,0,-,3.0,1,0,,,,bat,New Zealand,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-12,New Zealand,West Indies,New Zealand,False,125,Right hand Bat,Left hand Bat,Right arm Medium
9,SSJ Brooks,TG Southee,KR Mayers,1,0,1,11,204,7,4,0,-,4.0,1,0,,,,bat,New Zealand,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-12,New Zealand,West Indies,New Zealand,False,125,Right hand Bat,Left hand Bat,Right arm Medium
10,KR Mayers,TG Southee,SSJ Brooks,0,0,0,11,204,4,7,0,-,5.0,1,0,,,,bat,New Zealand,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-12,New Zealand,West Indies,New Zealand,False,125,Left hand Bat,Right hand Bat,Right arm Medium
11,KR Mayers,TG Southee,SSJ Brooks,0,0,0,11,204,4,8,0,-,6.0,1,0,,,,bat,New Zealand,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-12,New Zealand,West Indies,New Zealand,False,125,Left hand Bat,Right hand Bat,Right arm Medium
