,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,BB McCullum,SW Tait,PJ Ingram,0,4,4,4,,0,1,0,legbyes,1.0,0,,,0,bat,New Zealand,1,AMI Stadium,2010,02,New Zealand_Australia_2010-02-28,tie,New Zealand,Australia,,214,Right hand Bat,Right hand Bat,Right arm Fast
1,BB McCullum,SW Tait,PJ Ingram,0,0,0,4,,0,2,0,-,2.0,0,,,0,bat,New Zealand,1,AMI Stadium,2010,02,New Zealand_Australia_2010-02-28,tie,New Zealand,Australia,,214,Right hand Bat,Right hand Bat,Right arm Fast
2,BB McCullum,SW Tait,PJ Ingram,4,0,4,8,,4,3,0,-,3.0,0,,,0,bat,New Zealand,1,AMI Stadium,2010,02,New Zealand_Australia_2010-02-28,tie,New Zealand,Australia,,214,Right hand Bat,Right hand Bat,Right arm Fast
3,BB McCullum,SW Tait,PJ Ingram,1,0,1,9,,5,4,0,-,4.0,0,,,0,bat,New Zealand,1,AMI Stadium,2010,02,New Zealand_Australia_2010-02-28,tie,New Zealand,Australia,,214,Right hand Bat,Right hand Bat,Right arm Fast
4,PJ Ingram,SW Tait,BB McCullum,0,1,1,10,,0,0,0,wides,4.0,0,,,0,bat,New Zealand,1,AMI Stadium,2010,02,New Zealand_Australia_2010-02-28,tie,New Zealand,Australia,,214,Right hand Bat,Right hand Bat,Right arm Fast
5,PJ Ingram,SW Tait,BB McCullum,0,0,0,10,,0,1,0,-,5.0,0,,,0,bat,New Zealand,1,AMI Stadium,2010,02,New Zealand_Australia_2010-02-28,tie,New Zealand,Australia,,214,Right hand Bat,Right hand Bat,Right arm Fast
6,PJ Ingram,SW Tait,BB McCullum,0,0,0,10,,0,2,1,-,6.0,bowled,PJ Ingram,,0,bat,New Zealand,1,AMI Stadium,2010,02,New Zealand_Australia_2010-02-28,tie,New Zealand,Australia,,214,Right hand Bat,Right hand Bat,Right arm Fast
7,BB McCullum,DP Nannes,MJ Guptill,6,0,6,16,,11,5,1,-,1.0,0,,,1,bat,New Zealand,1,AMI Stadium,2010,02,New Zealand_Australia_2010-02-28,tie,New Zealand,Australia,,214,Right hand Bat,Right hand Bat,Left arm Fast
8,BB McCullum,DP Nannes,MJ Guptill,3,0,3,19,,14,6,1,-,2.0,0,,,1,bat,New Zealand,1,AMI Stadium,2010,02,New Zealand_Australia_2010-02-28,tie,New Zealand,Australia,,214,Right hand Bat,Right hand Bat,Left arm Fast
9,MJ Guptill,DP Nannes,BB McCullum,1,0,1,20,,1,1,1,-,3.0,0,,,1,bat,New Zealand,1,AMI Stadium,2010,02,New Zealand_Australia_2010-02-28,tie,New Zealand,Australia,,214,Right hand Bat,Right hand Bat,Left arm Fast
10,BB McCullum,DP Nannes,MJ Guptill,0,0,0,20,,14,7,1,-,4.0,0,,,1,bat,New Zealand,1,AMI Stadium,2010,02,New Zealand_Australia_2010-02-28,tie,New Zealand,Australia,,214,Right hand Bat,Right hand Bat,Left arm Fast
11,BB McCullum,DP Nannes,MJ Guptill,4,0,4,24,,18,8,1,-,5.0,0,,,1,bat,New Zealand,1,AMI Stadium,2010,02,New Zealand_Australia_2010-02-28,tie,New Zealand,Australia,,214,Right hand Bat,Right hand Bat,Left arm Fast
12,BB McCullum,DP Nannes,MJ Guptill,0,0,0,24,,18,9,1,-,6.0,0,,,1,bat,New Zealand,1,AMI Stadium,2010,02,New Zealand_Australia_2010-02-28,tie,New Zealand,Australia,,214,Right hand Bat,Right hand Bat,Left arm Fast
13,MJ Guptill,SW Tait,BB McCullum,0,0,0,24,,1,2,1,-,1.0,0,,,2,bat,New Zealand,1,AMI Stadium,2010,02,New Zealand_Australia_2010-02-28,tie,New Zealand,Australia,,214,Right hand Bat,Right hand Bat,Right arm Fast
