,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
13,RG Sharma,M de Lange,S Dhawan,1,0,1,12,,10,12,0,1,2,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
14,S Dhawan,M de Lange,RG Sharma,0,0,0,12,,1,3,0,2,2,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
15,S Dhawan,M de Lange,RG Sharma,1,0,1,13,,2,4,0,3,2,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
16,RG Sharma,M de Lange,S Dhawan,4,0,4,17,,14,13,0,4,2,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
17,RG Sharma,M de Lange,S Dhawan,0,0,0,17,,14,14,0,5,2,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
18,RG Sharma,M de Lange,S Dhawan,4,0,4,21,,18,15,0,6,2,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
19,S Dhawan,K Rabada,RG Sharma,1,0,1,22,,3,5,1,1,3,-,run out,S Dhawan,M de Lange;AB de Villiers,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
20,V Kohli,K Rabada,RG Sharma,0,0,0,22,,0,1,1,2,3,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
21,V Kohli,K Rabada,RG Sharma,1,0,1,23,,1,2,1,3,3,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
22,RG Sharma,K Rabada,V Kohli,0,0,0,23,,18,16,1,4,3,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
23,RG Sharma,K Rabada,V Kohli,0,1,1,24,,18,17,1,5,3,legbyes,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
24,V Kohli,K Rabada,RG Sharma,1,0,1,25,,2,3,1,6,3,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
25,V Kohli,M de Lange,RG Sharma,1,0,1,26,,3,4,1,1,4,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
26,RG Sharma,M de Lange,V Kohli,0,0,0,26,,18,18,1,2,4,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
27,RG Sharma,M de Lange,V Kohli,4,0,4,30,,22,19,1,3,4,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
28,RG Sharma,M de Lange,V Kohli,2,0,2,32,,24,20,1,4,4,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
29,RG Sharma,M de Lange,V Kohli,0,0,0,32,,24,21,1,5,4,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
30,RG Sharma,M de Lange,V Kohli,0,0,0,32,,24,22,1,6,4,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
31,V Kohli,CH Morris,RG Sharma,0,1,1,33,,3,5,1,1,5,wides,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
32,V Kohli,CH Morris,RG Sharma,1,0,1,34,,4,6,1,2,5,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
33,RG Sharma,CH Morris,V Kohli,0,0,0,34,,24,23,1,3,5,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
34,RG Sharma,CH Morris,V Kohli,4,0,4,38,,28,24,1,4,5,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
35,RG Sharma,CH Morris,V Kohli,1,0,1,39,,29,25,1,5,5,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
36,V Kohli,CH Morris,RG Sharma,1,0,1,40,,5,7,1,6,5,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
37,RG Sharma,CH Morris,V Kohli,6,0,6,46,,35,26,1,7,5,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
38,V Kohli,Imran Tahir,RG Sharma,1,0,1,47,,6,8,1,1,6,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
39,RG Sharma,Imran Tahir,V Kohli,0,0,0,47,,35,27,1,2,6,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
40,RG Sharma,Imran Tahir,V Kohli,2,0,2,49,,37,28,1,3,6,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
41,RG Sharma,Imran Tahir,V Kohli,1,0,1,50,,38,29,1,4,6,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
42,V Kohli,Imran Tahir,RG Sharma,1,0,1,51,,7,9,1,5,6,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
43,RG Sharma,Imran Tahir,V Kohli,0,0,0,51,,38,30,1,6,6,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
44,V Kohli,CH Morris,RG Sharma,6,0,6,57,,13,10,1,1,7,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
45,V Kohli,CH Morris,RG Sharma,4,0,4,61,,17,11,1,2,7,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
46,V Kohli,CH Morris,RG Sharma,1,0,1,62,,18,12,1,3,7,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
47,RG Sharma,CH Morris,V Kohli,1,0,1,63,,39,31,1,4,7,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
48,V Kohli,CH Morris,RG Sharma,1,0,1,64,,19,13,1,5,7,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
49,RG Sharma,CH Morris,V Kohli,1,0,1,65,,40,32,1,6,7,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
50,RG Sharma,Imran Tahir,V Kohli,1,0,1,66,,41,33,1,1,8,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
51,V Kohli,Imran Tahir,RG Sharma,1,0,1,67,,20,14,1,2,8,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
52,RG Sharma,Imran Tahir,V Kohli,4,0,4,71,,45,34,1,3,8,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
53,RG Sharma,Imran Tahir,V Kohli,0,0,0,71,,45,35,1,4,8,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
54,RG Sharma,Imran Tahir,V Kohli,0,1,1,72,,45,36,1,5,8,legbyes,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
55,V Kohli,Imran Tahir,RG Sharma,0,2,2,74,,20,15,1,6,8,wides,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
56,RG Sharma,Imran Tahir,V Kohli,1,0,1,75,,46,37,1,7,8,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
57,RG Sharma,KJ Abbott,V Kohli,1,0,1,76,,47,38,1,1,9,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
58,V Kohli,KJ Abbott,RG Sharma,1,0,1,77,,21,16,1,2,9,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
59,RG Sharma,KJ Abbott,V Kohli,4,0,4,81,,51,39,1,3,9,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
60,RG Sharma,KJ Abbott,V Kohli,0,0,0,81,,51,40,1,4,9,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
61,RG Sharma,KJ Abbott,V Kohli,4,0,4,85,,55,41,1,5,9,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
62,RG Sharma,KJ Abbott,V Kohli,1,0,1,86,,56,42,1,6,9,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
63,RG Sharma,JP Duminy,V Kohli,1,0,1,87,,57,43,1,1,10,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
64,V Kohli,JP Duminy,RG Sharma,1,0,1,88,,22,17,1,2,10,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
65,RG Sharma,JP Duminy,V Kohli,2,0,2,90,,59,44,1,3,10,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
66,RG Sharma,JP Duminy,V Kohli,1,0,1,91,,60,45,1,4,10,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
67,V Kohli,JP Duminy,RG Sharma,0,1,1,92,,22,18,1,5,10,wides,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
68,V Kohli,JP Duminy,RG Sharma,1,0,1,93,,23,19,1,6,10,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
69,RG Sharma,JP Duminy,V Kohli,1,0,1,94,,61,46,1,7,10,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
70,RG Sharma,Imran Tahir,V Kohli,6,0,6,100,,67,47,1,1,11,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
71,RG Sharma,Imran Tahir,V Kohli,1,0,1,101,,68,48,1,2,11,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
72,V Kohli,Imran Tahir,RG Sharma,6,0,6,107,,29,20,1,3,11,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
73,V Kohli,Imran Tahir,RG Sharma,6,0,6,113,,35,21,1,4,11,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
74,V Kohli,Imran Tahir,RG Sharma,1,0,1,114,,36,22,1,5,11,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
75,RG Sharma,Imran Tahir,V Kohli,1,0,1,115,,69,49,1,6,11,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
76,RG Sharma,K Rabada,V Kohli,6,0,6,121,,75,50,1,1,12,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
77,RG Sharma,K Rabada,V Kohli,1,0,1,122,,76,51,1,2,12,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
78,V Kohli,K Rabada,RG Sharma,1,0,1,123,,37,23,1,3,12,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
79,RG Sharma,K Rabada,V Kohli,6,0,6,129,,82,52,1,4,12,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
80,RG Sharma,K Rabada,V Kohli,0,0,0,129,,82,53,1,5,12,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
81,RG Sharma,K Rabada,V Kohli,0,0,0,129,,82,54,1,6,12,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
82,V Kohli,CH Morris,RG Sharma,1,0,1,130,,38,24,1,1,13,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
83,RG Sharma,CH Morris,V Kohli,0,0,0,130,,82,55,1,2,13,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
84,RG Sharma,CH Morris,V Kohli,4,0,4,134,,86,56,1,3,13,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
85,RG Sharma,CH Morris,V Kohli,4,0,4,138,,90,57,1,4,13,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
86,RG Sharma,CH Morris,V Kohli,1,0,1,139,,91,58,1,5,13,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
87,V Kohli,CH Morris,RG Sharma,1,0,1,140,,39,25,1,6,13,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
88,V Kohli,M de Lange,RG Sharma,1,0,1,141,,40,26,1,1,14,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
89,RG Sharma,M de Lange,V Kohli,1,0,1,142,,92,59,1,2,14,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
90,V Kohli,M de Lange,RG Sharma,0,1,1,143,,40,27,1,3,14,wides,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
91,V Kohli,M de Lange,RG Sharma,1,0,1,144,,41,28,1,4,14,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
92,RG Sharma,M de Lange,V Kohli,1,1,2,146,,93,60,1,5,14,noballs,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
93,V Kohli,M de Lange,RG Sharma,1,0,1,147,,42,29,1,6,14,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
94,RG Sharma,M de Lange,V Kohli,0,1,1,148,,93,61,1,7,14,wides,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
95,RG Sharma,M de Lange,V Kohli,4,0,4,152,,97,62,1,8,14,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
96,RG Sharma,M de Lange,V Kohli,6,0,6,158,,103,63,1,9,14,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
97,V Kohli,KJ Abbott,RG Sharma,1,0,1,159,,43,30,1,1,15,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
98,RG Sharma,KJ Abbott,V Kohli,1,0,1,160,,104,64,1,2,15,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
99,V Kohli,KJ Abbott,RG Sharma,0,0,0,160,,43,31,2,3,15,-,caught,V Kohli,JP Duminy,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
100,RG Sharma,KJ Abbott,SK Raina,0,0,0,160,,104,65,2,4,15,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
101,RG Sharma,KJ Abbott,SK Raina,2,0,2,162,,106,66,2,5,15,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
102,RG Sharma,KJ Abbott,SK Raina,0,0,0,162,,106,67,3,6,15,-,caught,RG Sharma,CH Morris,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
103,MS Dhoni,K Rabada,SK Raina,0,0,0,162,,0,1,3,1,16,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
104,MS Dhoni,K Rabada,SK Raina,0,0,0,162,,0,2,3,2,16,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
105,MS Dhoni,K Rabada,SK Raina,0,1,1,163,,0,3,3,3,16,wides,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
106,MS Dhoni,K Rabada,SK Raina,1,0,1,164,,1,4,3,4,16,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
107,SK Raina,K Rabada,MS Dhoni,0,0,0,164,,0,1,3,5,16,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
108,SK Raina,K Rabada,MS Dhoni,6,0,6,170,,6,2,3,6,16,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
109,SK Raina,K Rabada,MS Dhoni,0,0,0,170,,6,3,3,7,16,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
110,MS Dhoni,M de Lange,SK Raina,4,0,4,174,,5,5,3,1,17,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
111,MS Dhoni,M de Lange,SK Raina,0,0,0,174,,5,6,3,2,17,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
112,MS Dhoni,M de Lange,SK Raina,1,0,1,175,,6,7,3,3,17,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
113,SK Raina,M de Lange,MS Dhoni,6,0,6,181,,12,4,3,4,17,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
114,SK Raina,M de Lange,MS Dhoni,0,0,0,181,,12,5,3,5,17,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
115,SK Raina,M de Lange,MS Dhoni,1,0,1,182,,13,6,3,6,17,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
116,SK Raina,CH Morris,MS Dhoni,1,0,1,183,,14,7,3,1,18,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
117,MS Dhoni,CH Morris,SK Raina,1,0,1,184,,7,8,3,2,18,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
118,SK Raina,CH Morris,MS Dhoni,0,0,0,184,,14,8,4,3,18,-,lbw,SK Raina,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
119,AT Rayudu,CH Morris,MS Dhoni,0,0,0,184,,0,1,5,4,18,-,run out,AT Rayudu,HM Amla;CH Morris,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
120,MS Dhoni,CH Morris,AR Patel,4,0,4,188,,11,9,5,5,18,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
121,MS Dhoni,CH Morris,AR Patel,1,0,1,189,,12,10,5,6,18,-,0,,,field,South Africa,1,Himachal Pradesh Cricket Association Stadium,2015,10,India_South Africa_2015-10-02,South Africa,India,South Africa,False,199
