,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
40,AJ Finch,T Shamsi,SPD Smith,0,1,1,75,,38,19,1,wides,2.0,0,,,6,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Right hand Bat,Left arm Wrist spin
41,AJ Finch,T Shamsi,SPD Smith,0,0,0,75,,38,20,1,-,3.0,0,,,6,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Right hand Bat,Left arm Wrist spin
42,AJ Finch,T Shamsi,SPD Smith,1,0,1,76,,39,21,1,-,4.0,0,,,6,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Right hand Bat,Left arm Wrist spin
43,SPD Smith,T Shamsi,AJ Finch,1,0,1,77,,31,18,1,-,5.0,0,,,6,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Right hand Bat,Left arm Wrist spin
44,AJ Finch,T Shamsi,SPD Smith,1,0,1,78,,40,22,1,-,6.0,0,,,6,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Right hand Bat,Left arm Wrist spin
45,AJ Finch,AL Phehlukwayo,SPD Smith,0,1,1,79,,40,22,1,wides,0.0,0,,,7,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Right hand Bat,Right arm Medium
46,AJ Finch,AL Phehlukwayo,SPD Smith,1,0,1,80,,41,23,1,-,1.0,0,,,7,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Right hand Bat,Right arm Medium
47,SPD Smith,AL Phehlukwayo,AJ Finch,1,0,1,81,,32,19,1,-,2.0,0,,,7,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Right hand Bat,Right arm Medium
48,AJ Finch,AL Phehlukwayo,SPD Smith,0,0,0,81,,41,24,1,-,3.0,0,,,7,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Right hand Bat,Right arm Medium
49,AJ Finch,AL Phehlukwayo,SPD Smith,0,0,0,81,,41,25,1,-,4.0,0,,,7,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Right hand Bat,Right arm Medium
50,AJ Finch,AL Phehlukwayo,SPD Smith,1,0,1,82,,42,26,1,-,5.0,0,,,7,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Right hand Bat,Right arm Medium
51,SPD Smith,AL Phehlukwayo,AJ Finch,1,0,1,83,,33,20,1,-,6.0,0,,,7,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Right hand Bat,Right arm Medium
52,SPD Smith,T Shamsi,AJ Finch,1,0,1,84,,34,21,1,-,1.0,0,,,8,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Right hand Bat,Left arm Wrist spin
53,AJ Finch,T Shamsi,SPD Smith,0,0,0,84,,42,27,2,-,2.0,caught,AJ Finch,F du Plessis,8,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Right hand Bat,Left arm Wrist spin
54,SPD Smith,T Shamsi,MS Wade,0,1,1,85,,34,21,2,wides,2.0,0,,,8,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Left hand Bat,Left arm Wrist spin
55,SPD Smith,T Shamsi,MS Wade,1,0,1,86,,35,22,2,-,3.0,0,,,8,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Left hand Bat,Left arm Wrist spin
56,MS Wade,T Shamsi,SPD Smith,2,0,2,88,,2,1,2,-,4.0,0,,,8,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Left arm Wrist spin
57,MS Wade,T Shamsi,SPD Smith,1,0,1,89,,3,2,2,-,5.0,0,,,8,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Left arm Wrist spin
58,SPD Smith,T Shamsi,MS Wade,1,0,1,90,,36,23,2,-,6.0,0,,,8,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Left hand Bat,Left arm Wrist spin
59,SPD Smith,JT Smuts,MS Wade,1,0,1,91,,37,24,2,-,1.0,0,,,9,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Left hand Bat,Left arm Orthodox
60,MS Wade,JT Smuts,SPD Smith,4,0,4,95,,7,3,2,-,2.0,0,,,9,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Left arm Orthodox
61,MS Wade,JT Smuts,SPD Smith,1,0,1,96,,8,4,2,-,3.0,0,,,9,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Left arm Orthodox
62,SPD Smith,JT Smuts,MS Wade,2,0,2,98,,39,25,2,-,4.0,0,,,9,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Left hand Bat,Left arm Orthodox
63,SPD Smith,JT Smuts,MS Wade,1,0,1,99,,40,26,2,-,5.0,0,,,9,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Left hand Bat,Left arm Orthodox
64,MS Wade,JT Smuts,SPD Smith,0,0,0,99,,8,5,2,-,6.0,0,,,9,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Left arm Orthodox
65,SPD Smith,T Shamsi,MS Wade,0,0,0,99,,40,27,2,-,1.0,0,,,10,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Left hand Bat,Left arm Wrist spin
66,SPD Smith,T Shamsi,MS Wade,1,0,1,100,,41,28,2,-,2.0,0,,,10,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Left hand Bat,Left arm Wrist spin
67,MS Wade,T Shamsi,SPD Smith,3,0,3,103,,11,6,2,-,3.0,0,,,10,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Left arm Wrist spin
68,SPD Smith,T Shamsi,MS Wade,1,0,1,104,,42,29,2,-,4.0,0,,,10,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Left hand Bat,Left arm Wrist spin
69,MS Wade,T Shamsi,SPD Smith,1,0,1,105,,12,7,2,-,5.0,0,,,10,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Left arm Wrist spin
70,SPD Smith,T Shamsi,MS Wade,1,0,1,106,,43,30,2,-,6.0,0,,,10,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Left hand Bat,Left arm Wrist spin
71,SPD Smith,DW Steyn,MS Wade,1,0,1,107,,44,31,2,-,1.0,0,,,11,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Left hand Bat,Right arm Fast
72,MS Wade,DW Steyn,SPD Smith,0,1,1,108,,12,7,2,wides,1.0,0,,,11,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Right arm Fast
73,MS Wade,DW Steyn,SPD Smith,0,0,0,108,,12,8,2,-,2.0,0,,,11,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Right arm Fast
74,MS Wade,DW Steyn,SPD Smith,4,0,4,112,,16,9,2,-,3.0,0,,,11,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Right arm Fast
75,MS Wade,DW Steyn,SPD Smith,2,0,2,114,,18,10,2,-,4.0,0,,,11,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Right arm Fast
76,MS Wade,DW Steyn,SPD Smith,0,0,0,114,,18,11,3,-,5.0,caught,MS Wade,DA Miller,11,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Right arm Fast
77,SPD Smith,DW Steyn,MR Marsh,0,1,1,115,,44,31,3,wides,5.0,0,,,11,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Right hand Bat,Right arm Fast
78,SPD Smith,DW Steyn,MR Marsh,1,0,1,116,,45,32,3,-,6.0,0,,,11,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Right hand Bat,Right arm Fast
79,SPD Smith,T Shamsi,MR Marsh,0,1,1,117,,45,32,4,wides,0.0,stumped,SPD Smith,Q de Kock,12,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Right hand Bat,Left arm Wrist spin
80,AT Carey,T Shamsi,MR Marsh,1,0,1,118,,1,1,4,-,1.0,0,,,12,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Left arm Wrist spin
81,MR Marsh,T Shamsi,AT Carey,1,0,1,119,,1,1,4,-,2.0,0,,,12,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Left hand Bat,Left arm Wrist spin
82,AT Carey,T Shamsi,MR Marsh,0,0,0,119,,1,2,4,-,3.0,0,,,12,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Left arm Wrist spin
83,AT Carey,T Shamsi,MR Marsh,0,0,0,119,,1,3,4,-,4.0,0,,,12,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Left arm Wrist spin
84,AT Carey,T Shamsi,MR Marsh,6,0,6,125,,7,4,4,-,5.0,0,,,12,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Left arm Wrist spin
85,AT Carey,T Shamsi,MR Marsh,0,0,0,125,,7,5,4,-,6.0,0,,,12,"{'by': 'South Africa', 'umpire': 'A Paleker', 'batter': 'AT Carey', 'decision': 'struck down'}",field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Left arm Wrist spin
86,MR Marsh,JT Smuts,AT Carey,1,0,1,126,,2,2,4,-,1.0,0,,,13,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Left hand Bat,Left arm Orthodox
87,AT Carey,JT Smuts,MR Marsh,2,0,2,128,,9,6,4,-,2.0,0,,,13,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Left arm Orthodox
88,AT Carey,JT Smuts,MR Marsh,0,0,0,128,,9,7,4,-,3.0,0,,,13,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Left arm Orthodox
89,AT Carey,JT Smuts,MR Marsh,1,0,1,129,,10,8,4,-,4.0,0,,,13,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Left arm Orthodox
90,MR Marsh,JT Smuts,AT Carey,1,0,1,130,,3,3,4,-,5.0,0,,,13,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Left hand Bat,Left arm Orthodox
91,AT Carey,JT Smuts,MR Marsh,1,0,1,131,,11,9,4,-,6.0,0,,,13,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Left arm Orthodox
92,AT Carey,K Rabada,MR Marsh,0,1,1,132,,11,9,4,wides,0.0,0,,,14,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Right arm Fast
93,AT Carey,K Rabada,MR Marsh,0,0,0,132,,11,10,4,-,1.0,0,,,14,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Right arm Fast
94,AT Carey,K Rabada,MR Marsh,4,0,4,136,,15,11,4,-,2.0,0,,,14,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Right arm Fast
95,AT Carey,K Rabada,MR Marsh,4,0,4,140,,19,12,4,-,3.0,0,,,14,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Right arm Fast
96,AT Carey,K Rabada,MR Marsh,0,1,1,141,,19,12,4,wides,3.0,0,,,14,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Right arm Fast
97,AT Carey,K Rabada,MR Marsh,1,0,1,142,,20,13,4,-,4.0,0,,,14,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Left hand Bat,Right hand Bat,Right arm Fast
98,MR Marsh,K Rabada,AT Carey,4,0,4,146,,7,4,4,-,5.0,0,,,14,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Left hand Bat,Right arm Fast
99,MR Marsh,K Rabada,AT Carey,1,0,1,147,,8,5,4,-,6.0,0,,,14,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Left hand Bat,Right arm Fast
100,MR Marsh,AL Phehlukwayo,AT Carey,1,0,1,148,,9,6,4,-,1.0,0,,,15,,field,South Africa,1,The Wanderers Stadium,2020,02,South Africa_Australia_2020-02-21,Australia,Australia,South Africa,True,196,Right hand Bat,Left hand Bat,Right arm Medium
