,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,DA Warner,DW Steyn,MJ Clarke,0,0,0,0,,0,1,0,-,1.0,0,0,,,field,South Africa,1,New Wanderers Stadium,2009,03,South Africa_Australia_2009-03-27,South Africa,Australia,South Africa,False,166
1,DA Warner,DW Steyn,MJ Clarke,0,0,0,0,,0,2,0,-,2.0,0,0,,,field,South Africa,1,New Wanderers Stadium,2009,03,South Africa_Australia_2009-03-27,South Africa,Australia,South Africa,False,166
2,DA Warner,DW Steyn,MJ Clarke,1,0,1,1,,1,3,0,-,3.0,0,0,,,field,South Africa,1,New Wanderers Stadium,2009,03,South Africa_Australia_2009-03-27,South Africa,Australia,South Africa,False,166
3,MJ Clarke,DW Steyn,DA Warner,0,0,0,1,,0,1,0,-,4.0,0,0,,,field,South Africa,1,New Wanderers Stadium,2009,03,South Africa_Australia_2009-03-27,South Africa,Australia,South Africa,False,166
4,MJ Clarke,DW Steyn,DA Warner,0,0,0,1,,0,2,0,-,5.0,0,0,,,field,South Africa,1,New Wanderers Stadium,2009,03,South Africa_Australia_2009-03-27,South Africa,Australia,South Africa,False,166
5,MJ Clarke,DW Steyn,DA Warner,1,0,1,2,,1,3,0,-,6.0,0,0,,,field,South Africa,1,New Wanderers Stadium,2009,03,South Africa_Australia_2009-03-27,South Africa,Australia,South Africa,False,166
6,MJ Clarke,WD Parnell,DA Warner,0,1,1,3,,1,4,0,wides,0.0,1,0,,,field,South Africa,1,New Wanderers Stadium,2009,03,South Africa_Australia_2009-03-27,South Africa,Australia,South Africa,False,166
7,MJ Clarke,WD Parnell,DA Warner,1,0,1,4,,2,5,0,-,1.0,1,0,,,field,South Africa,1,New Wanderers Stadium,2009,03,South Africa_Australia_2009-03-27,South Africa,Australia,South Africa,False,166
8,DA Warner,WD Parnell,MJ Clarke,0,0,0,4,,1,4,0,-,2.0,1,0,,,field,South Africa,1,New Wanderers Stadium,2009,03,South Africa_Australia_2009-03-27,South Africa,Australia,South Africa,False,166
9,DA Warner,WD Parnell,MJ Clarke,1,0,1,5,,2,5,0,-,3.0,1,0,,,field,South Africa,1,New Wanderers Stadium,2009,03,South Africa_Australia_2009-03-27,South Africa,Australia,South Africa,False,166
