,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
32,AJ Finch,AD Russell,MR Marsh,0,0,0,58,,13,15,1,5,-,4,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
33,AJ Finch,AD Russell,MR Marsh,0,0,0,58,,13,16,1,6,-,4,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
34,AJ Finch,AD Russell,MR Marsh,2,0,2,60,,15,17,1,7,-,4,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
35,MR Marsh,AJ Hosein,AJ Finch,4,0,4,64,,35,15,1,1,-,5,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
36,MR Marsh,AJ Hosein,AJ Finch,1,0,1,65,,36,16,1,2,-,5,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
37,AJ Finch,AJ Hosein,MR Marsh,0,0,0,65,,15,18,1,3,-,5,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
38,AJ Finch,AJ Hosein,MR Marsh,1,0,1,66,,16,19,1,4,-,5,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
39,MR Marsh,AJ Hosein,AJ Finch,0,0,0,66,,36,17,1,5,-,5,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
40,MR Marsh,AJ Hosein,AJ Finch,6,0,6,72,,42,18,1,6,-,5,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
41,AJ Finch,FA Allen,MR Marsh,0,0,0,72,,16,20,1,1,-,6,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
42,AJ Finch,FA Allen,MR Marsh,1,0,1,73,,17,21,1,2,-,6,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
43,MR Marsh,FA Allen,AJ Finch,4,0,4,77,,46,19,1,3,-,6,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
44,MR Marsh,FA Allen,AJ Finch,0,0,0,77,,46,20,1,4,-,6,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
45,MR Marsh,FA Allen,AJ Finch,0,0,0,77,,46,21,1,5,-,6,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
46,MR Marsh,FA Allen,AJ Finch,1,0,1,78,,47,22,1,6,-,6,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
47,MR Marsh,HR Walsh,AJ Finch,0,0,0,78,,47,23,1,1,-,7,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
48,MR Marsh,HR Walsh,AJ Finch,1,0,1,79,,48,24,1,2,-,7,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
49,AJ Finch,HR Walsh,MR Marsh,6,0,6,85,,23,22,1,3,-,7,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
50,AJ Finch,HR Walsh,MR Marsh,0,0,0,85,,23,23,1,4,-,7,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
51,AJ Finch,HR Walsh,MR Marsh,0,0,0,85,,23,24,1,5,-,7,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
52,AJ Finch,HR Walsh,MR Marsh,1,0,1,86,,24,25,1,6,-,7,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
53,AJ Finch,FA Allen,MR Marsh,1,0,1,87,,25,26,1,1,-,8,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
54,MR Marsh,FA Allen,AJ Finch,0,0,0,87,,48,25,1,2,-,8,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
55,MR Marsh,FA Allen,AJ Finch,6,0,6,93,,54,26,1,3,-,8,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
56,MR Marsh,FA Allen,AJ Finch,1,0,1,94,,55,27,1,4,-,8,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
57,AJ Finch,FA Allen,MR Marsh,1,0,1,95,,26,27,1,5,-,8,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
58,MR Marsh,FA Allen,AJ Finch,1,0,1,96,,56,28,1,6,-,8,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
59,MR Marsh,LMP Simmons,AJ Finch,1,0,1,97,,57,29,1,1,-,9,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
60,AJ Finch,LMP Simmons,MR Marsh,4,0,4,101,,30,28,1,2,-,9,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
61,AJ Finch,LMP Simmons,MR Marsh,6,0,6,107,,36,29,1,3,-,9,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
62,AJ Finch,LMP Simmons,MR Marsh,4,0,4,111,,40,30,1,4,-,9,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
63,AJ Finch,LMP Simmons,MR Marsh,1,0,1,112,,41,31,1,5,-,9,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
64,MR Marsh,LMP Simmons,AJ Finch,0,0,0,112,,57,30,1,6,-,9,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
65,AJ Finch,AJ Hosein,MR Marsh,0,1,1,113,,41,32,1,1,wides,10,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
66,AJ Finch,AJ Hosein,MR Marsh,0,0,0,113,,41,33,1,2,-,10,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
67,AJ Finch,AJ Hosein,MR Marsh,0,0,0,113,,41,34,1,3,-,10,0,,,"{'by': 'West Indies', 'umpire': 'PA Gustard', 'batter': 'AJ Finch', 'decision': 'struck down'}",bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
68,AJ Finch,AJ Hosein,MR Marsh,6,0,6,119,,47,35,1,4,-,10,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
69,AJ Finch,AJ Hosein,MR Marsh,4,0,4,123,,51,36,1,5,-,10,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
70,AJ Finch,AJ Hosein,MR Marsh,1,0,1,124,,52,37,1,6,-,10,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
71,MR Marsh,AJ Hosein,AJ Finch,0,0,0,124,,57,31,1,7,-,10,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
72,AJ Finch,HR Walsh,MR Marsh,1,0,1,125,,53,38,1,1,-,11,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
73,MR Marsh,HR Walsh,AJ Finch,1,0,1,126,,58,32,1,2,-,11,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
74,AJ Finch,HR Walsh,MR Marsh,0,0,0,126,,53,39,2,3,-,11,bowled,AJ Finch,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
75,AT Carey,HR Walsh,MR Marsh,0,0,0,126,,0,1,3,4,-,11,caught and bowled,AT Carey,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
76,MC Henriques,HR Walsh,MR Marsh,4,0,4,130,,4,1,3,5,-,11,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
77,MC Henriques,HR Walsh,MR Marsh,1,0,1,131,,5,2,3,6,-,11,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
78,MC Henriques,AD Russell,MR Marsh,1,0,1,132,,6,3,3,1,-,12,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
79,MR Marsh,AD Russell,MC Henriques,1,0,1,133,,59,33,3,2,-,12,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
80,MC Henriques,AD Russell,MR Marsh,0,1,1,134,,6,4,3,3,wides,12,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
81,MC Henriques,AD Russell,MR Marsh,0,0,0,134,,6,5,3,4,-,12,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
82,MC Henriques,AD Russell,MR Marsh,0,1,1,135,,6,6,3,5,wides,12,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
83,MC Henriques,AD Russell,MR Marsh,0,0,0,135,,6,7,4,6,-,12,caught,MC Henriques,FA Allen,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
84,MR Marsh,AD Russell,AJ Turner,1,0,1,136,,60,34,4,7,-,12,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
85,AJ Turner,AD Russell,MR Marsh,1,0,1,137,,1,1,4,8,-,12,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
86,AJ Turner,HR Walsh,MR Marsh,1,0,1,138,,2,2,4,1,-,13,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
87,MR Marsh,HR Walsh,AJ Turner,0,0,0,138,,60,35,4,2,-,13,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
88,MR Marsh,HR Walsh,AJ Turner,1,0,1,139,,61,36,4,3,-,13,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
89,AJ Turner,HR Walsh,MR Marsh,1,0,1,140,,3,3,4,4,-,13,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
90,MR Marsh,HR Walsh,AJ Turner,1,0,1,141,,62,37,4,5,-,13,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
91,AJ Turner,HR Walsh,MR Marsh,0,0,0,141,,3,4,4,6,-,13,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
92,MR Marsh,AD Russell,AJ Turner,1,0,1,142,,63,38,4,1,-,14,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
93,AJ Turner,AD Russell,MR Marsh,2,0,2,144,,5,5,4,2,-,14,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
94,AJ Turner,AD Russell,MR Marsh,0,0,0,144,,5,6,4,3,-,14,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
95,AJ Turner,AD Russell,MR Marsh,0,0,0,144,,5,7,4,4,-,14,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
96,AJ Turner,AD Russell,MR Marsh,0,0,0,144,,5,8,4,5,-,14,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
97,AJ Turner,AD Russell,MR Marsh,0,1,1,145,,5,9,4,6,wides,14,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
98,AJ Turner,AD Russell,MR Marsh,1,0,1,146,,6,10,4,7,-,14,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
99,AJ Turner,HR Walsh,MR Marsh,0,0,0,146,,6,11,5,1,-,15,stumped,AJ Turner,N Pooran,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
100,DT Christian,HR Walsh,MR Marsh,1,0,1,147,,1,1,5,2,-,15,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
101,MR Marsh,HR Walsh,DT Christian,1,0,1,148,,64,39,5,3,-,15,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
102,DT Christian,HR Walsh,MR Marsh,1,0,1,149,,2,2,5,4,-,15,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
103,MR Marsh,HR Walsh,DT Christian,1,0,1,150,,65,40,5,5,-,15,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
104,DT Christian,HR Walsh,MR Marsh,4,0,4,154,,6,3,5,6,-,15,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
105,MR Marsh,SS Cottrell,DT Christian,0,1,1,155,,65,41,5,1,wides,16,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
106,MR Marsh,SS Cottrell,DT Christian,2,0,2,157,,67,42,5,2,-,16,0,,,,bat,Australia,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,Australia_West Indies_2021-07-14,Australia,Australia,West Indies,True,189
