,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
26,DA Warner,ST Finn,SE Marsh,1,0,1,31,164,18,13,2,3,-,5,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
27,SE Marsh,ST Finn,DA Warner,0,1,1,32,163,0,4,2,4,wides,5,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
28,SE Marsh,ST Finn,DA Warner,1,0,1,33,162,1,5,2,5,-,5,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
29,DA Warner,ST Finn,SE Marsh,0,0,0,33,162,18,14,2,6,-,5,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
30,DA Warner,ST Finn,SE Marsh,0,1,1,34,161,18,15,2,7,legbyes,5,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
31,DA Warner,JW Dernbach,SE Marsh,0,0,0,34,161,18,16,2,1,-,6,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
32,DA Warner,JW Dernbach,SE Marsh,6,0,6,40,155,24,17,2,2,-,6,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
33,DA Warner,JW Dernbach,SE Marsh,0,0,0,40,155,24,18,2,3,-,6,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
34,DA Warner,JW Dernbach,SE Marsh,0,1,1,41,154,24,19,2,4,wides,6,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
35,DA Warner,JW Dernbach,SE Marsh,0,0,0,41,154,24,20,2,5,-,6,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
36,DA Warner,JW Dernbach,SE Marsh,0,0,0,41,154,24,21,2,6,-,6,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
37,DA Warner,JW Dernbach,SE Marsh,1,0,1,42,153,25,22,2,7,-,6,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
38,DA Warner,DR Briggs,SE Marsh,0,1,1,43,152,25,23,2,1,wides,7,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
39,DA Warner,DR Briggs,SE Marsh,0,0,0,43,152,25,24,2,2,-,7,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
40,DA Warner,DR Briggs,SE Marsh,4,0,4,47,148,29,25,2,3,-,7,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
41,DA Warner,DR Briggs,SE Marsh,0,0,0,47,148,29,26,2,4,-,7,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
42,DA Warner,DR Briggs,SE Marsh,4,0,4,51,144,33,27,2,5,-,7,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
43,DA Warner,DR Briggs,SE Marsh,6,0,6,57,138,39,28,2,6,-,7,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
44,DA Warner,DR Briggs,SE Marsh,0,0,0,57,138,39,29,2,7,-,7,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
45,SE Marsh,JE Root,DA Warner,2,0,2,59,136,3,6,2,1,-,8,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
46,SE Marsh,JE Root,DA Warner,1,0,1,60,135,4,7,2,2,-,8,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
47,DA Warner,JE Root,SE Marsh,1,0,1,61,134,40,30,2,3,-,8,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
48,SE Marsh,JE Root,DA Warner,1,0,1,62,133,5,8,2,4,-,8,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
49,DA Warner,JE Root,SE Marsh,4,0,4,66,129,44,31,2,5,-,8,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
50,DA Warner,JE Root,SE Marsh,0,0,0,66,129,44,32,2,6,-,8,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
51,SE Marsh,RS Bopara,DA Warner,1,0,1,67,128,6,9,2,1,-,9,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
52,DA Warner,RS Bopara,SE Marsh,0,1,1,68,127,44,33,2,2,wides,9,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
53,DA Warner,RS Bopara,SE Marsh,1,0,1,69,126,45,34,2,3,-,9,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
54,SE Marsh,RS Bopara,DA Warner,0,1,1,70,125,6,10,2,4,wides,9,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
55,SE Marsh,RS Bopara,DA Warner,1,0,1,71,124,7,11,2,5,-,9,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
56,DA Warner,RS Bopara,SE Marsh,0,0,0,71,124,45,35,2,6,-,9,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
57,DA Warner,RS Bopara,SE Marsh,2,0,2,73,122,47,36,2,7,-,9,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
58,DA Warner,RS Bopara,SE Marsh,0,0,0,73,122,47,37,2,8,-,9,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
59,SE Marsh,JE Root,DA Warner,0,1,1,74,121,7,12,2,1,legbyes,10,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
60,DA Warner,JE Root,SE Marsh,0,1,1,75,120,47,38,2,2,wides,10,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
61,DA Warner,JE Root,SE Marsh,0,1,1,76,119,47,39,2,3,legbyes,10,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
62,SE Marsh,JE Root,DA Warner,0,0,0,76,119,7,13,2,4,-,10,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
63,SE Marsh,JE Root,DA Warner,6,0,6,82,113,13,14,2,5,-,10,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
64,SE Marsh,JE Root,DA Warner,0,0,0,82,113,13,15,2,6,-,10,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
65,SE Marsh,JE Root,DA Warner,0,0,0,82,113,13,16,3,7,-,10,bowled,SE Marsh,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
66,DA Warner,SCJ Broad,GJ Bailey,1,0,1,83,112,48,40,3,1,-,11,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
67,GJ Bailey,SCJ Broad,DA Warner,0,0,0,83,112,0,1,3,2,-,11,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
68,GJ Bailey,SCJ Broad,DA Warner,0,0,0,83,112,0,2,3,3,-,11,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
69,GJ Bailey,SCJ Broad,DA Warner,4,0,4,87,108,4,3,3,4,-,11,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
70,GJ Bailey,SCJ Broad,DA Warner,2,0,2,89,106,6,4,3,5,-,11,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
71,GJ Bailey,SCJ Broad,DA Warner,6,0,6,95,100,12,5,3,6,-,11,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
72,DA Warner,JE Root,GJ Bailey,1,0,1,96,99,49,41,3,1,-,12,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
73,GJ Bailey,JE Root,DA Warner,2,0,2,98,97,14,6,3,2,-,12,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
74,GJ Bailey,JE Root,DA Warner,2,0,2,100,95,16,7,3,3,-,12,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
75,GJ Bailey,JE Root,DA Warner,1,0,1,101,94,17,8,3,4,-,12,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
76,DA Warner,JE Root,GJ Bailey,1,0,1,102,93,50,42,3,5,-,12,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
77,GJ Bailey,JE Root,DA Warner,2,0,2,104,91,19,9,3,6,-,12,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
78,DA Warner,JW Dernbach,GJ Bailey,0,1,1,105,90,50,43,3,1,wides,13,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
79,DA Warner,JW Dernbach,GJ Bailey,1,0,1,106,89,51,44,3,2,-,13,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
80,GJ Bailey,JW Dernbach,DA Warner,2,0,2,108,87,21,10,3,3,-,13,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
81,GJ Bailey,JW Dernbach,DA Warner,1,0,1,109,86,22,11,3,4,-,13,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
82,DA Warner,JW Dernbach,GJ Bailey,0,0,0,109,86,51,45,3,5,-,13,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
83,DA Warner,JW Dernbach,GJ Bailey,2,0,2,111,84,53,46,3,6,-,13,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
84,DA Warner,JW Dernbach,GJ Bailey,0,0,0,111,84,53,47,4,7,-,13,caught,DA Warner,AD Hales,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
85,GJ Bailey,DR Briggs,GJ Maxwell,1,0,1,112,83,23,12,4,1,-,14,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
86,GJ Maxwell,DR Briggs,GJ Bailey,0,0,0,112,83,0,1,4,2,-,14,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
87,GJ Maxwell,DR Briggs,GJ Bailey,1,0,1,113,82,1,2,4,3,-,14,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
88,GJ Bailey,DR Briggs,GJ Maxwell,0,0,0,113,82,23,13,5,4,-,14,lbw,GJ Bailey,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
89,MS Wade,DR Briggs,GJ Maxwell,1,0,1,114,81,1,1,5,5,-,14,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
90,GJ Maxwell,DR Briggs,MS Wade,1,0,1,115,80,2,3,5,6,-,14,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
91,GJ Maxwell,RS Bopara,MS Wade,1,0,1,116,79,3,4,5,1,-,15,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
92,MS Wade,RS Bopara,GJ Maxwell,2,0,2,118,77,3,2,5,2,-,15,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
93,MS Wade,RS Bopara,GJ Maxwell,1,0,1,119,76,4,3,5,3,-,15,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
94,GJ Maxwell,RS Bopara,MS Wade,2,0,2,121,74,5,5,5,4,-,15,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
95,GJ Maxwell,RS Bopara,MS Wade,2,0,2,123,72,7,6,5,5,-,15,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
96,GJ Maxwell,RS Bopara,MS Wade,0,0,0,123,72,7,7,5,6,-,15,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
97,MS Wade,DR Briggs,GJ Maxwell,0,0,0,123,72,4,4,6,1,-,16,bowled,MS Wade,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
98,JP Faulkner,DR Briggs,GJ Maxwell,1,0,1,124,71,1,1,6,2,-,16,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
99,GJ Maxwell,DR Briggs,JP Faulkner,1,0,1,125,70,8,8,6,3,-,16,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
100,JP Faulkner,DR Briggs,GJ Maxwell,4,0,4,129,66,5,2,6,4,-,16,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
101,JP Faulkner,DR Briggs,GJ Maxwell,0,0,0,129,66,5,3,6,5,-,16,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
102,JP Faulkner,DR Briggs,GJ Maxwell,0,0,0,129,66,5,4,6,6,-,16,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
103,GJ Maxwell,RS Bopara,JP Faulkner,6,0,6,135,60,14,9,6,1,-,17,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
104,GJ Maxwell,RS Bopara,JP Faulkner,2,0,2,137,58,16,10,6,2,-,17,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
105,GJ Maxwell,RS Bopara,JP Faulkner,4,0,4,141,54,20,11,6,3,-,17,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
106,GJ Maxwell,RS Bopara,JP Faulkner,2,0,2,143,52,22,12,6,4,-,17,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
107,GJ Maxwell,RS Bopara,JP Faulkner,4,0,4,147,48,26,13,6,5,-,17,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
108,GJ Maxwell,RS Bopara,JP Faulkner,1,0,1,148,47,27,14,6,6,-,17,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
109,GJ Maxwell,JW Dernbach,JP Faulkner,0,0,0,148,47,27,15,6,1,-,18,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
110,GJ Maxwell,JW Dernbach,JP Faulkner,0,0,0,148,47,27,16,7,2,-,18,caught,GJ Maxwell,MJ Lumb,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
111,JP Faulkner,JW Dernbach,MG Johnson,0,0,0,148,47,5,5,8,3,-,18,caught,JP Faulkner,EJG Morgan,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
112,MG Johnson,JW Dernbach,NM Coulter-Nile,1,0,1,149,46,1,1,8,4,-,18,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
113,NM Coulter-Nile,JW Dernbach,MG Johnson,1,0,1,150,45,1,1,8,5,-,18,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
114,MG Johnson,JW Dernbach,NM Coulter-Nile,0,0,0,150,45,1,2,8,6,-,18,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
115,NM Coulter-Nile,ST Finn,MG Johnson,6,0,6,156,39,7,2,8,1,-,19,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
116,NM Coulter-Nile,ST Finn,MG Johnson,6,0,6,162,33,13,3,8,2,-,19,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
117,NM Coulter-Nile,ST Finn,MG Johnson,0,0,0,162,33,13,4,8,3,-,19,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
118,NM Coulter-Nile,ST Finn,MG Johnson,0,0,0,162,33,13,5,8,4,-,19,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
119,NM Coulter-Nile,ST Finn,MG Johnson,0,0,0,162,33,13,6,9,5,-,19,caught,NM Coulter-Nile,DR Briggs,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
120,MG Johnson,ST Finn,Fawad Ahmed,0,0,0,162,33,1,3,9,6,-,19,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
121,Fawad Ahmed,JW Dernbach,MG Johnson,1,0,1,163,32,1,1,9,1,-,20,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
122,MG Johnson,JW Dernbach,Fawad Ahmed,1,0,1,164,31,2,4,9,2,-,20,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
123,Fawad Ahmed,JW Dernbach,MG Johnson,0,0,0,164,31,1,2,9,3,-,20,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
124,Fawad Ahmed,JW Dernbach,MG Johnson,1,1,2,166,29,2,3,9,4,noballs,20,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
125,MG Johnson,JW Dernbach,Fawad Ahmed,1,0,1,167,28,3,5,9,5,-,20,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
126,Fawad Ahmed,JW Dernbach,MG Johnson,0,0,0,167,28,2,4,9,6,-,20,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
127,Fawad Ahmed,JW Dernbach,MG Johnson,1,0,1,168,27,3,5,9,7,-,20,0,,,field,Australia,2,Riverside Ground,2013,08,England_Australia_2013-08-31,England,Australia,England,168
