,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
41,Mohammad Naim,R Ravindra,Mushfiqur Rahim,0,0,0,32,96,13,18,3,5,7,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
42,Mohammad Naim,R Ravindra,Mushfiqur Rahim,0,0,0,32,96,13,19,4,6,7,bowled,Mohammad Naim,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
43,Mushfiqur Rahim,SC Kuggeleijn,Mahmudullah,1,0,1,33,95,3,7,4,1,8,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
44,Mahmudullah,SC Kuggeleijn,Mushfiqur Rahim,1,0,1,34,94,1,1,4,2,8,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
45,Mushfiqur Rahim,SC Kuggeleijn,Mahmudullah,0,1,1,35,93,3,8,4,3,8,0,,,wides,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
46,Mushfiqur Rahim,SC Kuggeleijn,Mahmudullah,1,0,1,36,92,4,9,4,4,8,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
47,Mahmudullah,SC Kuggeleijn,Mushfiqur Rahim,1,0,1,37,91,2,2,4,5,8,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
48,Mushfiqur Rahim,SC Kuggeleijn,Mahmudullah,0,1,1,38,90,4,10,4,6,8,0,,,wides,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
49,Mushfiqur Rahim,SC Kuggeleijn,Mahmudullah,0,0,0,38,90,4,11,4,7,8,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
50,Mushfiqur Rahim,SC Kuggeleijn,Mahmudullah,1,0,1,39,89,5,12,4,8,8,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
51,Mushfiqur Rahim,R Ravindra,Mahmudullah,1,0,1,40,88,6,13,4,1,9,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
52,Mahmudullah,R Ravindra,Mushfiqur Rahim,0,0,0,40,88,2,3,4,2,9,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
53,Mahmudullah,R Ravindra,Mushfiqur Rahim,1,0,1,41,87,3,4,4,3,9,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
54,Mushfiqur Rahim,R Ravindra,Mahmudullah,1,0,1,42,86,7,14,4,4,9,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
55,Mahmudullah,R Ravindra,Mushfiqur Rahim,0,0,0,42,86,3,5,4,5,9,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
56,Mahmudullah,R Ravindra,Mushfiqur Rahim,0,0,0,42,86,3,6,4,6,9,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
57,Mushfiqur Rahim,AY Patel,Mahmudullah,1,0,1,43,85,8,15,4,1,10,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
58,Mahmudullah,AY Patel,Mushfiqur Rahim,0,0,0,43,85,3,7,5,2,10,caught,Mahmudullah,HM Nicholls,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
59,Afif Hossain,AY Patel,Mushfiqur Rahim,0,0,0,43,85,0,1,6,3,10,bowled,Afif Hossain,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
60,Nurul Hasan,AY Patel,Mushfiqur Rahim,0,0,0,43,85,0,1,6,4,10,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
61,Nurul Hasan,AY Patel,Mushfiqur Rahim,0,0,0,43,85,0,2,6,5,10,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
62,Nurul Hasan,AY Patel,Mushfiqur Rahim,1,0,1,44,84,1,3,6,6,10,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
63,Nurul Hasan,R Ravindra,Mushfiqur Rahim,0,0,0,44,84,1,4,6,1,11,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
64,Nurul Hasan,R Ravindra,Mushfiqur Rahim,1,0,1,45,83,2,5,6,2,11,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
65,Mushfiqur Rahim,R Ravindra,Nurul Hasan,1,0,1,46,82,9,16,6,3,11,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
66,Nurul Hasan,R Ravindra,Mushfiqur Rahim,1,0,1,47,81,3,6,6,4,11,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
67,Mushfiqur Rahim,R Ravindra,Nurul Hasan,0,0,0,47,81,9,17,6,5,11,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
68,Mushfiqur Rahim,R Ravindra,Nurul Hasan,1,0,1,48,80,10,18,6,6,11,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
69,Mushfiqur Rahim,SC Kuggeleijn,Nurul Hasan,1,0,1,49,79,11,19,6,1,12,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
70,Nurul Hasan,SC Kuggeleijn,Mushfiqur Rahim,1,0,1,50,78,4,7,6,2,12,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
71,Mushfiqur Rahim,SC Kuggeleijn,Nurul Hasan,0,0,0,50,78,11,20,6,3,12,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
72,Mushfiqur Rahim,SC Kuggeleijn,Nurul Hasan,1,0,1,51,77,12,21,6,4,12,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
73,Nurul Hasan,SC Kuggeleijn,Mushfiqur Rahim,1,0,1,52,76,5,8,6,5,12,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
74,Mushfiqur Rahim,SC Kuggeleijn,Nurul Hasan,1,0,1,53,75,13,22,6,6,12,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
75,Mushfiqur Rahim,R Ravindra,Nurul Hasan,0,0,0,53,75,13,23,6,1,13,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
76,Mushfiqur Rahim,R Ravindra,Nurul Hasan,0,0,0,53,75,13,24,6,2,13,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
77,Mushfiqur Rahim,R Ravindra,Nurul Hasan,0,0,0,53,75,13,25,6,3,13,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
78,Mushfiqur Rahim,R Ravindra,Nurul Hasan,1,0,1,54,74,14,26,6,4,13,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
79,Nurul Hasan,R Ravindra,Mushfiqur Rahim,2,0,2,56,72,7,9,6,5,13,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
80,Nurul Hasan,R Ravindra,Mushfiqur Rahim,1,0,1,57,71,8,10,6,6,13,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
81,Nurul Hasan,CE McConchie,Mushfiqur Rahim,0,0,0,57,71,8,11,7,1,14,caught,Nurul Hasan,TA Blundell,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
82,Mushfiqur Rahim,CE McConchie,Mohammad Saifuddin,0,0,0,57,71,14,27,7,2,14,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
83,Mushfiqur Rahim,CE McConchie,Mohammad Saifuddin,1,0,1,58,70,15,28,7,3,14,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
84,Mohammad Saifuddin,CE McConchie,Mushfiqur Rahim,1,0,1,59,69,1,1,7,4,14,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
85,Mushfiqur Rahim,CE McConchie,Mohammad Saifuddin,0,0,0,59,69,15,29,7,5,14,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
86,Mushfiqur Rahim,CE McConchie,Mohammad Saifuddin,0,0,0,59,69,15,30,7,6,14,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
87,Mohammad Saifuddin,AY Patel,Mushfiqur Rahim,0,0,0,59,69,1,2,7,1,15,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
88,Mohammad Saifuddin,AY Patel,Mushfiqur Rahim,4,0,4,63,65,5,3,7,2,15,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
89,Mohammad Saifuddin,AY Patel,Mushfiqur Rahim,0,0,0,63,65,5,4,7,3,15,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
90,Mohammad Saifuddin,AY Patel,Mushfiqur Rahim,0,0,0,63,65,5,5,7,4,15,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
91,Mohammad Saifuddin,AY Patel,Mushfiqur Rahim,0,0,0,63,65,5,6,7,5,15,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
92,Mohammad Saifuddin,AY Patel,Mushfiqur Rahim,1,0,1,64,64,6,7,7,6,15,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
93,Mohammad Saifuddin,CE McConchie,Mushfiqur Rahim,2,0,2,66,62,8,8,7,1,16,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
94,Mohammad Saifuddin,CE McConchie,Mushfiqur Rahim,0,0,0,66,62,8,9,7,2,16,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
95,Mohammad Saifuddin,CE McConchie,Mushfiqur Rahim,0,0,0,66,62,8,10,7,3,16,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
96,Mohammad Saifuddin,CE McConchie,Mushfiqur Rahim,0,0,0,66,62,8,11,8,4,16,lbw,Mohammad Saifuddin,,-,"{'by': 'Bangladesh', 'umpire': 'Masudur Rahman', 'batter': 'Mohammad Saifuddin', 'decision': 'struck down'}",bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
97,Nasum Ahmed,CE McConchie,Mushfiqur Rahim,0,0,0,66,62,0,1,8,5,16,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
98,Nasum Ahmed,CE McConchie,Mushfiqur Rahim,0,0,0,66,62,0,2,8,6,16,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
99,Mushfiqur Rahim,JA Duffy,Nasum Ahmed,0,0,0,66,62,15,31,8,1,17,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
100,Mushfiqur Rahim,JA Duffy,Nasum Ahmed,1,0,1,67,61,16,32,8,2,17,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
