,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Shamsur Rahman,TG Southee,Ziaur Rahman,4,0,4,4,200,4,1,0,-,1.0,0,,,0,bat,New Zealand,2,Shere Bangla National Stadium,2013,11,Bangladesh_New Zealand_2013-11-06,New Zealand,Bangladesh,New Zealand,False,189,Right hand Bat,Right hand Bat,Right arm Medium
1,Shamsur Rahman,TG Southee,Ziaur Rahman,0,0,0,4,200,4,2,1,-,2.0,caught,Shamsur Rahman,MJ McClenaghan,0,bat,New Zealand,2,Shere Bangla National Stadium,2013,11,Bangladesh_New Zealand_2013-11-06,New Zealand,Bangladesh,New Zealand,False,189,Right hand Bat,Right hand Bat,Right arm Medium
2,Mominul Haque,TG Southee,Ziaur Rahman,0,0,0,4,200,0,1,1,-,3.0,0,,,0,bat,New Zealand,2,Shere Bangla National Stadium,2013,11,Bangladesh_New Zealand_2013-11-06,New Zealand,Bangladesh,New Zealand,False,189,Left hand Bat,Right hand Bat,Right arm Medium
3,Mominul Haque,TG Southee,Ziaur Rahman,1,0,1,5,199,1,2,1,-,4.0,0,,,0,bat,New Zealand,2,Shere Bangla National Stadium,2013,11,Bangladesh_New Zealand_2013-11-06,New Zealand,Bangladesh,New Zealand,False,189,Left hand Bat,Right hand Bat,Right arm Medium
4,Ziaur Rahman,TG Southee,Mominul Haque,6,0,6,11,193,6,1,1,-,5.0,0,,,0,bat,New Zealand,2,Shere Bangla National Stadium,2013,11,Bangladesh_New Zealand_2013-11-06,New Zealand,Bangladesh,New Zealand,False,189,Right hand Bat,Left hand Bat,Right arm Medium
5,Ziaur Rahman,TG Southee,Mominul Haque,0,0,0,11,193,6,2,2,-,6.0,bowled,Ziaur Rahman,,0,bat,New Zealand,2,Shere Bangla National Stadium,2013,11,Bangladesh_New Zealand_2013-11-06,New Zealand,Bangladesh,New Zealand,False,189,Right hand Bat,Left hand Bat,Right arm Medium
6,Mominul Haque,MJ McClenaghan,Mushfiqur Rahim,6,0,6,17,187,7,3,2,-,1.0,0,,,1,bat,New Zealand,2,Shere Bangla National Stadium,2013,11,Bangladesh_New Zealand_2013-11-06,New Zealand,Bangladesh,New Zealand,False,189,Left hand Bat,Right hand Bat,Left arm Fast
7,Mominul Haque,MJ McClenaghan,Mushfiqur Rahim,0,0,0,17,187,7,4,2,-,2.0,0,,,1,bat,New Zealand,2,Shere Bangla National Stadium,2013,11,Bangladesh_New Zealand_2013-11-06,New Zealand,Bangladesh,New Zealand,False,189,Left hand Bat,Right hand Bat,Left arm Fast
8,Mominul Haque,MJ McClenaghan,Mushfiqur Rahim,2,0,2,19,185,9,5,2,-,3.0,0,,,1,bat,New Zealand,2,Shere Bangla National Stadium,2013,11,Bangladesh_New Zealand_2013-11-06,New Zealand,Bangladesh,New Zealand,False,189,Left hand Bat,Right hand Bat,Left arm Fast
9,Mominul Haque,MJ McClenaghan,Mushfiqur Rahim,0,0,0,19,185,9,6,3,-,4.0,caught,Mominul Haque,KD Mills,1,bat,New Zealand,2,Shere Bangla National Stadium,2013,11,Bangladesh_New Zealand_2013-11-06,New Zealand,Bangladesh,New Zealand,False,189,Left hand Bat,Right hand Bat,Left arm Fast
