,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
15,CR Ervine,Mashrafe Mortaza,SC Williams,0,0,0,10,,0,1,3,-,4.0,0,,,2,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
16,CR Ervine,Mashrafe Mortaza,SC Williams,0,0,0,10,,0,2,3,-,5.0,0,,,2,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
17,CR Ervine,Mashrafe Mortaza,SC Williams,1,0,1,11,,1,3,3,-,6.0,0,,,2,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
18,CR Ervine,Al-Amin Hossain,SC Williams,0,0,0,11,,1,4,3,-,1.0,0,,,3,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
19,CR Ervine,Al-Amin Hossain,SC Williams,1,0,1,12,,2,5,3,-,2.0,0,,,3,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
20,SC Williams,Al-Amin Hossain,CR Ervine,1,0,1,13,,3,7,3,-,3.0,0,,,3,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
21,CR Ervine,Al-Amin Hossain,SC Williams,0,0,0,13,,2,6,3,-,4.0,0,,,3,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
22,CR Ervine,Al-Amin Hossain,SC Williams,4,0,4,17,,6,7,3,-,5.0,0,,,3,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
23,CR Ervine,Al-Amin Hossain,SC Williams,0,0,0,17,,6,8,3,-,6.0,0,,,3,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
24,SC Williams,Mashrafe Mortaza,CR Ervine,0,0,0,17,,3,8,3,-,1.0,0,,,4,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
25,SC Williams,Mashrafe Mortaza,CR Ervine,1,0,1,18,,4,9,3,-,2.0,0,,,4,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
26,CR Ervine,Mashrafe Mortaza,SC Williams,0,0,0,18,,6,9,3,-,3.0,0,,,4,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
27,CR Ervine,Mashrafe Mortaza,SC Williams,0,0,0,18,,6,10,3,-,4.0,0,,,4,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
28,CR Ervine,Mashrafe Mortaza,SC Williams,2,0,2,20,,8,11,3,-,5.0,0,,,4,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
29,CR Ervine,Mashrafe Mortaza,SC Williams,0,0,0,20,,8,12,3,-,6.0,0,,,4,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
30,SC Williams,Mustafizur Rahman,CR Ervine,1,0,1,21,,5,10,3,-,1.0,0,,,5,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
31,CR Ervine,Mustafizur Rahman,SC Williams,0,0,0,21,,8,13,3,-,2.0,0,,,5,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
32,CR Ervine,Mustafizur Rahman,SC Williams,0,0,0,21,,8,14,3,-,3.0,0,,,5,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
33,CR Ervine,Mustafizur Rahman,SC Williams,0,1,1,22,,8,15,3,wides,3.0,0,,,5,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
34,CR Ervine,Mustafizur Rahman,SC Williams,1,0,1,23,,9,16,3,-,4.0,0,,,5,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
35,SC Williams,Mustafizur Rahman,CR Ervine,0,0,0,23,,5,11,3,-,5.0,0,,,5,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
36,SC Williams,Mustafizur Rahman,CR Ervine,0,0,0,23,,5,12,3,-,6.0,0,,,5,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
37,CR Ervine,Nasir Hossain,SC Williams,1,0,1,24,,10,17,3,-,1.0,0,,,6,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
38,SC Williams,Nasir Hossain,CR Ervine,4,0,4,28,,9,13,3,-,2.0,0,,,6,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
39,SC Williams,Nasir Hossain,CR Ervine,1,0,1,29,,10,14,3,-,3.0,0,,,6,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
40,CR Ervine,Nasir Hossain,SC Williams,0,0,0,29,,10,18,3,-,4.0,0,,,6,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
41,CR Ervine,Nasir Hossain,SC Williams,1,0,1,30,,11,19,3,-,5.0,0,,,6,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
42,SC Williams,Nasir Hossain,CR Ervine,0,0,0,30,,10,15,3,-,6.0,0,,,6,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
43,CR Ervine,Mahmudullah,SC Williams,1,0,1,31,,12,20,3,-,1.0,0,,,7,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
44,SC Williams,Mahmudullah,CR Ervine,2,0,2,33,,12,16,3,-,2.0,0,,,7,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
45,SC Williams,Mahmudullah,CR Ervine,1,0,1,34,,13,17,3,-,3.0,0,,,7,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
46,CR Ervine,Mahmudullah,SC Williams,1,0,1,35,,13,21,3,-,4.0,0,,,7,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
47,SC Williams,Mahmudullah,CR Ervine,1,0,1,36,,14,18,3,-,5.0,0,,,7,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
48,CR Ervine,Mahmudullah,SC Williams,0,0,0,36,,13,22,3,-,6.0,0,,,7,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
49,SC Williams,Nasir Hossain,CR Ervine,0,0,0,36,,14,19,3,-,1.0,0,,,8,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
50,SC Williams,Nasir Hossain,CR Ervine,1,0,1,37,,15,20,3,-,2.0,0,,,8,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
51,CR Ervine,Nasir Hossain,SC Williams,0,1,1,38,,13,23,3,legbyes,3.0,0,,,8,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
52,SC Williams,Nasir Hossain,CR Ervine,0,0,0,38,,15,21,4,-,4.0,bowled,SC Williams,,8,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
53,MN Waller,Nasir Hossain,CR Ervine,1,0,1,39,,1,1,4,-,5.0,0,,,8,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
54,CR Ervine,Nasir Hossain,MN Waller,0,0,0,39,,13,24,4,-,6.0,0,,,8,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
55,MN Waller,Jubair Hossain,CR Ervine,0,0,0,39,,1,2,4,-,1.0,0,,,9,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
56,MN Waller,Jubair Hossain,CR Ervine,4,0,4,43,,5,3,4,-,2.0,0,,,9,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
57,MN Waller,Jubair Hossain,CR Ervine,6,0,6,49,,11,4,4,-,3.0,0,,,9,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
58,MN Waller,Jubair Hossain,CR Ervine,6,0,6,55,,17,5,4,-,4.0,0,,,9,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
59,MN Waller,Jubair Hossain,CR Ervine,1,0,1,56,,18,6,4,-,5.0,0,,,9,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
60,CR Ervine,Jubair Hossain,MN Waller,0,0,0,56,,13,25,4,-,6.0,0,,,9,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
61,MN Waller,Nasir Hossain,CR Ervine,6,0,6,62,,24,7,4,-,1.0,0,,,10,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
62,MN Waller,Nasir Hossain,CR Ervine,4,0,4,66,,28,8,4,-,2.0,0,,,10,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
63,MN Waller,Nasir Hossain,CR Ervine,4,0,4,70,,32,9,4,-,3.0,0,,,10,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
64,MN Waller,Nasir Hossain,CR Ervine,0,0,0,70,,32,10,4,-,4.0,0,,,10,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
65,MN Waller,Nasir Hossain,CR Ervine,0,0,0,70,,32,11,4,-,5.0,0,,,10,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
66,MN Waller,Nasir Hossain,CR Ervine,6,0,6,76,,38,12,4,-,6.0,0,,,10,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
67,CR Ervine,Mustafizur Rahman,MN Waller,1,0,1,77,,14,26,4,-,1.0,0,,,11,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
68,MN Waller,Mustafizur Rahman,CR Ervine,2,0,2,79,,40,13,4,-,2.0,0,,,11,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
69,MN Waller,Mustafizur Rahman,CR Ervine,0,0,0,79,,40,14,4,-,3.0,0,,,11,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
70,MN Waller,Mustafizur Rahman,CR Ervine,0,0,0,79,,40,15,4,-,4.0,0,,,11,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
71,MN Waller,Mustafizur Rahman,CR Ervine,2,0,2,81,,42,16,4,-,5.0,0,,,11,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
72,MN Waller,Mustafizur Rahman,CR Ervine,1,0,1,82,,43,17,4,-,6.0,0,,,11,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
73,MN Waller,Mahmudullah,CR Ervine,0,0,0,82,,43,18,4,-,1.0,0,,,12,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
74,MN Waller,Mahmudullah,CR Ervine,6,0,6,88,,49,19,4,-,2.0,0,,,12,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
75,MN Waller,Mahmudullah,CR Ervine,1,0,1,89,,50,20,4,-,3.0,0,,,12,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
76,CR Ervine,Mahmudullah,MN Waller,1,0,1,90,,15,27,4,-,4.0,0,,,12,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
77,MN Waller,Mahmudullah,CR Ervine,2,0,2,92,,52,21,4,-,5.0,0,,,12,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
78,MN Waller,Mahmudullah,CR Ervine,2,0,2,94,,54,22,4,-,6.0,0,,,12,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
79,CR Ervine,Al-Amin Hossain,MN Waller,4,0,4,98,,19,28,4,-,1.0,0,,,13,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
80,CR Ervine,Al-Amin Hossain,MN Waller,1,0,1,99,,20,29,4,-,2.0,0,,,13,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
81,MN Waller,Al-Amin Hossain,CR Ervine,4,0,4,103,,58,23,4,-,3.0,0,,,13,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
82,MN Waller,Al-Amin Hossain,CR Ervine,0,1,1,104,,58,24,4,legbyes,4.0,0,,,13,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
83,CR Ervine,Al-Amin Hossain,MN Waller,0,1,1,105,,20,30,4,legbyes,5.0,0,,,13,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
84,MN Waller,Al-Amin Hossain,CR Ervine,0,0,0,105,,58,25,4,-,6.0,0,,,13,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
85,CR Ervine,Mahmudullah,MN Waller,0,0,0,105,,20,31,4,-,1.0,0,,,14,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
86,CR Ervine,Mahmudullah,MN Waller,0,0,0,105,,20,32,5,-,2.0,bowled,CR Ervine,,14,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
87,LM Jongwe,Mahmudullah,MN Waller,0,0,0,105,,0,1,5,-,3.0,0,,,14,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
88,LM Jongwe,Mahmudullah,MN Waller,0,0,0,105,,0,2,5,-,4.0,0,,,14,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
89,LM Jongwe,Mahmudullah,MN Waller,0,0,0,105,,0,3,5,-,5.0,0,,,14,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
90,LM Jongwe,Mahmudullah,MN Waller,0,0,0,105,,0,4,5,-,6.0,0,,,14,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
91,MN Waller,Jubair Hossain,LM Jongwe,1,0,1,106,,59,26,5,-,1.0,0,,,15,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
92,LM Jongwe,Jubair Hossain,MN Waller,0,0,0,106,,0,5,6,-,2.0,lbw,LM Jongwe,,15,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
93,N Madziva,Jubair Hossain,MN Waller,0,0,0,106,,0,1,6,-,3.0,0,,,15,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
94,N Madziva,Jubair Hossain,MN Waller,1,0,1,107,,1,2,6,-,4.0,0,,,15,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
95,MN Waller,Jubair Hossain,N Madziva,1,0,1,108,,60,27,6,-,5.0,0,,,15,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
96,N Madziva,Jubair Hossain,MN Waller,0,0,0,108,,1,3,7,-,6.0,caught,N Madziva,Nasir Hossain,15,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
97,TS Chisoro,Mashrafe Mortaza,MN Waller,1,0,1,109,,1,1,7,-,1.0,0,,,16,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
98,MN Waller,Mashrafe Mortaza,TS Chisoro,6,0,6,115,,66,28,7,-,2.0,0,,,16,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
99,MN Waller,Mashrafe Mortaza,TS Chisoro,1,0,1,116,,67,29,7,-,3.0,0,,,16,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
100,TS Chisoro,Mashrafe Mortaza,MN Waller,0,0,0,116,,1,2,7,-,4.0,0,,,16,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
101,TS Chisoro,Mashrafe Mortaza,MN Waller,2,0,2,118,,3,3,7,-,5.0,0,,,16,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
102,TS Chisoro,Mashrafe Mortaza,MN Waller,1,0,1,119,,4,4,7,-,6.0,0,,,16,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
103,TS Chisoro,Mustafizur Rahman,MN Waller,0,0,0,119,,4,5,7,-,1.0,0,,,17,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
104,TS Chisoro,Mustafizur Rahman,MN Waller,0,0,0,119,,4,6,7,-,2.0,0,,,17,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
