,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,MD Gunathilaka,Imad Wasim,EMDY Munaweera,1,0,1,1,,1,1,0,-,1.0,0,,,0,field,Pakistan,1,Sheikh Zayed Stadium,2017,10,Sri Lanka_Pakistan_2017-10-26,Pakistan,Sri Lanka,Pakistan,False,102,Left hand Bat,Right hand Bat,Left arm Orthodox
1,EMDY Munaweera,Imad Wasim,MD Gunathilaka,0,0,0,1,,0,1,0,-,2.0,0,,,0,field,Pakistan,1,Sheikh Zayed Stadium,2017,10,Sri Lanka_Pakistan_2017-10-26,Pakistan,Sri Lanka,Pakistan,False,102,Right hand Bat,Left hand Bat,Left arm Orthodox
2,EMDY Munaweera,Imad Wasim,MD Gunathilaka,0,0,0,1,,0,2,1,-,3.0,bowled,EMDY Munaweera,,0,field,Pakistan,1,Sheikh Zayed Stadium,2017,10,Sri Lanka_Pakistan_2017-10-26,Pakistan,Sri Lanka,Pakistan,False,102,Right hand Bat,Left hand Bat,Left arm Orthodox
3,S Samarawickrama,Imad Wasim,MD Gunathilaka,2,0,2,3,,2,1,1,-,4.0,0,,,0,field,Pakistan,1,Sheikh Zayed Stadium,2017,10,Sri Lanka_Pakistan_2017-10-26,Pakistan,Sri Lanka,Pakistan,False,102,Right hand Bat,Left hand Bat,Left arm Orthodox
4,S Samarawickrama,Imad Wasim,MD Gunathilaka,1,0,1,4,,3,2,1,-,5.0,0,,,0,field,Pakistan,1,Sheikh Zayed Stadium,2017,10,Sri Lanka_Pakistan_2017-10-26,Pakistan,Sri Lanka,Pakistan,False,102,Right hand Bat,Left hand Bat,Left arm Orthodox
5,MD Gunathilaka,Imad Wasim,S Samarawickrama,4,0,4,8,,5,2,1,-,6.0,0,,,0,field,Pakistan,1,Sheikh Zayed Stadium,2017,10,Sri Lanka_Pakistan_2017-10-26,Pakistan,Sri Lanka,Pakistan,False,102,Left hand Bat,Right hand Bat,Left arm Orthodox
6,S Samarawickrama,Usman Shinwari,MD Gunathilaka,4,0,4,12,,7,3,1,-,1.0,0,,,1,field,Pakistan,1,Sheikh Zayed Stadium,2017,10,Sri Lanka_Pakistan_2017-10-26,Pakistan,Sri Lanka,Pakistan,False,102,Right hand Bat,Left hand Bat,Left arm Medium
7,S Samarawickrama,Usman Shinwari,MD Gunathilaka,0,0,0,12,,7,4,1,-,2.0,0,,,1,field,Pakistan,1,Sheikh Zayed Stadium,2017,10,Sri Lanka_Pakistan_2017-10-26,Pakistan,Sri Lanka,Pakistan,False,102,Right hand Bat,Left hand Bat,Left arm Medium
8,S Samarawickrama,Usman Shinwari,MD Gunathilaka,0,0,0,12,,7,5,1,-,3.0,0,,,1,field,Pakistan,1,Sheikh Zayed Stadium,2017,10,Sri Lanka_Pakistan_2017-10-26,Pakistan,Sri Lanka,Pakistan,False,102,Right hand Bat,Left hand Bat,Left arm Medium
9,S Samarawickrama,Usman Shinwari,MD Gunathilaka,2,0,2,14,,9,6,1,-,4.0,0,,,1,field,Pakistan,1,Sheikh Zayed Stadium,2017,10,Sri Lanka_Pakistan_2017-10-26,Pakistan,Sri Lanka,Pakistan,False,102,Right hand Bat,Left hand Bat,Left arm Medium
10,S Samarawickrama,Usman Shinwari,MD Gunathilaka,1,0,1,15,,10,7,1,-,5.0,0,,,1,field,Pakistan,1,Sheikh Zayed Stadium,2017,10,Sri Lanka_Pakistan_2017-10-26,Pakistan,Sri Lanka,Pakistan,False,102,Right hand Bat,Left hand Bat,Left arm Medium
11,MD Gunathilaka,Usman Shinwari,S Samarawickrama,1,0,1,16,,6,3,1,-,6.0,0,,,1,field,Pakistan,1,Sheikh Zayed Stadium,2017,10,Sri Lanka_Pakistan_2017-10-26,Pakistan,Sri Lanka,Pakistan,False,102,Left hand Bat,Right hand Bat,Left arm Medium
